node_from	node_to	weight
chr1:222909496-222912566	chr1:223257095-223260576	1
chr1:222909496-222912566	chr1:223260577-223266496	1
chr1:222909496-222912566	chr1:223277349-223294766	1
chr1:222909496-222912566	chr1:223307736-223308431	1
chr1:222909496-222912566	chr1:223308432-223310684	1
chr1:222909496-222912566	chr1:223310685-223314371	1
chr1:222909496-222912566	chr1:223319096-223323556	1
chr1:222909496-222912566	chr1:223876416-223878059	1
chr1:222909496-222912566	chr1:223979801-223982813	1
chr1:223079061-223087366	chr1:222909496-222912566	1
chr1:223834989-223855751	chr1:223307736-223308431	1
chr1:223834989-223855751	chr1:223308432-223310684	1
chr1:223834989-223855751	chr1:223310685-223314371	1
chr1:223834989-223855751	chr1:223319096-223323556	1
chr1:223834989-223855751	chr1:223857110-223859760	1
chr1:223876416-223878059	chr1:222909496-222912566	1
chr1:223876416-223878059	chr1:223307736-223308431	1
chr1:223876416-223878059	chr1:223308432-223310684	1
chr1:223876416-223878059	chr1:223310685-223314371	1
chr1:223876416-223878059	chr1:223319096-223323556	1
chr1:223876416-223878059	chr1:223714080-223716799	1
chr1:223876416-223878059	chr1:223716800-223722484	1
chr1:223878060-223894473	chr1:223895664-223898360	1
chr1:223878060-223894473	chr1:224247827-224249940	1
chr1:224396242-224407717	chr1:224420958-224421586	1
chr1:224439833-224447217	chr1:223979801-223982813	1
chr1:224439833-224447217	chr1:224338240-224340258	1
chr1:224484971-224500605	chr1:222714107-222721849	1
chr1:224484971-224500605	chr1:222909496-222912566	1
chr1:224484971-224500605	chr1:223876416-223878059	1
chr1:224484971-224500605	chr1:223878060-223894473	1
chr1:224484971-224500605	chr1:224396242-224407717	1
chr1:224484971-224500605	chr1:224439833-224447217	1
chr1:224484971-224500605	chr1:225596388-225605175	1
chr1:224907587-224910462	chr1:224693592-224703358	1
chr1:224907587-224910462	chr1:224703359-224703613	1
chr1:224914680-224919718	chr1:224686209-224686668	1
chr1:224914680-224919718	chr1:224693592-224703358	1
chr1:224914680-224919718	chr1:224703359-224703613	1
chr1:224914680-224919718	chr1:224709890-224711135	1
chr1:224914680-224919718	chr1:224806378-224810204	1
chr1:224953785-224954738	chr1:224709890-224711135	1
chr1:225596388-225605175	chr1:225957249-225959884	1
chr1:225596388-225605175	chr1:226093796-226098281	1
chr1:225596388-225605175	chr1:226161582-226168124	1
chr1:225596388-225605175	chr1:226168125-226169377	1
chr1:225596388-225605175	chr1:226175454-226176653	1
chr1:225885250-225891366	chr1:225677679-225679742	1
chr1:225927735-225930833	chr1:225596388-225605175	1
chr1:225927735-225930833	chr1:225677679-225679742	1
chr1:225927735-225930833	chr1:226098282-226100464	1
chr1:226098282-226100464	chr1:225596388-225605175	1
chr1:226098282-226100464	chr1:225609349-225613777	1
chr1:226098282-226100464	chr1:225621476-225627990	1
chr1:226098282-226100464	chr1:225634118-225637568	1
chr1:226098282-226100464	chr1:225638641-225650332	1
chr1:226098282-226100464	chr1:225650333-225652471	1
chr1:226098282-226100464	chr1:225652795-225661218	1
chr1:226098282-226100464	chr1:225661219-225674297	1
chr1:226098282-226100464	chr1:225676063-225677678	1
chr1:226098282-226100464	chr1:225677679-225679742	1
chr1:226098282-226100464	chr1:225683712-225687565	1
chr1:226098282-226100464	chr1:225687566-225694408	1
chr1:226098282-226100464	chr1:225705082-225711000	1
chr1:226098282-226100464	chr1:225720564-225723290	1
chr1:226098282-226100464	chr1:225723690-225726997	1
chr1:226098282-226100464	chr1:225726998-225737941	1
chr1:226098282-226100464	chr1:225740326-225742957	1
chr1:226098282-226100464	chr1:225742958-225744499	1
chr1:226098282-226100464	chr1:225957249-225959884	1
chr1:226098282-226100464	chr1:225959885-225963200	1
chr1:226098282-226100464	chr1:226003540-226005972	1
chr1:226098282-226100464	chr1:226005973-226011178	1
chr1:226098282-226100464	chr1:226028652-226034445	1
chr1:226098282-226100464	chr1:226034446-226038132	1
chr1:226098282-226100464	chr1:226038133-226046404	1
chr1:226098282-226100464	chr1:226057034-226062312	1
chr1:226098282-226100464	chr1:226070975-226072378	1
chr1:226098282-226100464	chr1:226161582-226168124	1
chr1:226098282-226100464	chr1:226168125-226169377	1
chr1:226098282-226100464	chr1:226175454-226176653	1
chr1:226490744-226492159	chr1:225677679-225679742	1
chr1:226490744-226492159	chr1:226324275-226336604	1
chr1:226856125-226861486	chr1:227002906-227005238	1
chr1:226856125-226861486	chr1:227005239-227015424	1
chr1:227085018-227088371	chr1:226731802-226735007	1
chr1:227085018-227088371	chr1:226791865-226793335	1
chr1:227085018-227088371	chr1:226819732-226825720	1
chr1:227085018-227088371	chr1:227602736-227604370	1
chr1:227085018-227088371	chr1:227631271-227636225	1
chr1:228386110-228399081	chr1:228610767-228613289	1
chr1:228610767-228613289	chr1:228176918-228184319	1
chr1:228610767-228613289	chr1:228368073-228373878	1
chr1:228610767-228613289	chr1:228433485-228441874	1
chr1:228610767-228613289	chr1:228441875-228445127	1
chr1:228610767-228613289	chr1:228458842-228463233	1
chr1:228610767-228613289	chr1:228627097-228628051	1
chr1:228699792-228710762	chr1:228322644-228324536	1
chr1:229382957-229389680	chr1:228816380-228825968	1
chr1:229382957-229389680	chr1:228857247-228864244	1
chr1:229382957-229389680	chr1:228867294-228870039	1
chr1:229382957-229389680	chr1:228874955-228880606	1
chr1:229382957-229389680	chr1:228880607-228881774	1
chr1:229382957-229389680	chr1:228881775-228884392	1
chr1:229382957-229389680	chr1:228885119-228888716	1
chr1:229382957-229389680	chr1:228888717-228894122	1
chr1:229382957-229389680	chr1:228894123-228897679	1
chr1:229382957-229389680	chr1:228900524-228905701	1
chr1:229382957-229389680	chr1:228912758-228921265	1
chr1:229382957-229389680	chr1:228922111-228930345	1
chr1:229382957-229389680	chr1:228951689-228957047	1
chr1:229382957-229389680	chr1:229091638-229093427	1
chr1:229382957-229389680	chr1:229571969-229577721	1
chr1:229382957-229389680	chr1:229586299-229588706	1
chr1:229382957-229389680	chr1:229612044-229615392	1
chr1:229382957-229389680	chr1:229615393-229620221	1
chr1:229382957-229389680	chr1:229636485-229640220	1
chr1:229382957-229389680	chr1:229640221-229640677	1
chr1:229382957-229389680	chr1:229653248-229657472	1
chr1:229382957-229389680	chr1:229661133-229663392	1
chr1:229439373-229440739	chr1:229571969-229577721	1
chr1:229439373-229440739	chr1:229586299-229588706	1
chr1:229439373-229440739	chr1:229612044-229615392	1
chr1:229439373-229440739	chr1:229615393-229620221	1
chr1:229439373-229440739	chr1:229636485-229640220	1
chr1:229439373-229440739	chr1:229640221-229640677	1
chr1:229439373-229440739	chr1:229663671-229666128	1
chr1:229439373-229440739	chr1:229666129-229677620	1
chr1:229446448-229455167	chr1:229586299-229588706	1
chr1:229446448-229455167	chr1:229612044-229615392	1
chr1:229446448-229455167	chr1:229666129-229677620	1
chr1:229666129-229677620	chr1:230438783-230440821	1
chr1:229666129-229677620	chr1:230442857-230444944	1
chr1:229666129-229677620	chr1:230445132-230449326	1
chr1:230180693-230187619	chr1:229770505-229772499	1
chr1:230180693-230187619	chr1:229784070-229791559	1
chr1:230180693-230187619	chr1:229824268-229825788	1
chr1:230180693-230187619	chr1:229851580-229852343	1
chr1:230180693-230187619	chr1:229852344-229857190	1
chr1:230192576-230193586	chr1:229772500-229783270	1
chr1:230192576-230193586	chr1:229784070-229791559	1
chr1:230192576-230193586	chr1:229851580-229852343	1
chr1:230192576-230193586	chr1:229852344-229857190	1
chr1:230192576-230193586	chr1:230442857-230444944	1
chr1:230404042-230407661	chr1:229666129-229677620	1
chr1:230404042-230407661	chr1:229770505-229772499	1
chr1:230404042-230407661	chr1:229772500-229783270	1
chr1:230404042-230407661	chr1:229784070-229791559	1
chr1:230404042-230407661	chr1:229851580-229852343	1
chr1:230404042-230407661	chr1:229852344-229857190	1
chr1:230404042-230407661	chr1:230180693-230187619	1
chr1:230414691-230420750	chr1:229763412-229766397	1
chr1:230414691-230420750	chr1:229770505-229772499	1
chr1:230414691-230420750	chr1:229772500-229783270	1
chr1:230414691-230420750	chr1:229784070-229791559	1
chr1:230414691-230420750	chr1:229824268-229825788	1
chr1:230414691-230420750	chr1:229851580-229852343	1
chr1:230414691-230420750	chr1:229852344-229857190	1
chr1:230414691-230420750	chr1:229888049-229893728	1
chr1:230414691-230420750	chr1:229973664-229977672	1
chr1:231009182-231011407	chr1:231322822-231323359	1
chr1:231009182-231011407	chr1:231331287-231332493	1
chr1:231009182-231011407	chr1:231342475-231345332	1
chr1:231009182-231011407	chr1:231354201-231356930	1
chr1:231031097-231031641	chr1:231342475-231345332	1
chr1:231031097-231031641	chr1:231354201-231356930	1
chr1:231155063-231165794	chr1:231342475-231345332	1
chr1:231155063-231165794	chr1:231354201-231356930	1
chr1:231804086-231810060	chr1:231493210-231497914	1
chr1:231804086-231810060	chr1:231499701-231501085	1
chr1:232832052-232837166	chr1:233342980-233344184	1
chr1:232832052-232837166	chr1:233372747-233378402	1
chr1:233584281-233589295	chr1:233922462-233928809	1
chr1:233584281-233589295	chr1:234195445-234199271	1
chr1:233584281-233589295	chr1:234209706-234209973	1
chr1:234483079-234493018	chr1:235253966-235259491	1
chr1:236011529-236019075	chr1:236022691-236028558	1
chr1:236011529-236019075	chr1:236105621-236109741	1
chr1:236011529-236019075	chr1:236138035-236147268	1
chr1:236022691-236028558	chr1:235285669-235286490	1
chr1:236022691-236028558	chr1:235996960-236000593	1
chr1:236022691-236028558	chr1:236019076-236020787	1
chr1:236022691-236028558	chr1:236094572-236095313	1
chr1:236022691-236028558	chr1:236095314-236097006	1
chr1:236022691-236028558	chr1:236105621-236109741	1
chr1:236022691-236028558	chr1:236138035-236147268	1
chr1:236022691-236028558	chr1:236147269-236153888	1
chr1:236046789-236051432	chr1:236105621-236109741	1
chr1:236046789-236051432	chr1:236138035-236147268	1
chr1:236072704-236081655	chr1:236022691-236028558	1
chr1:236429977-236436561	chr1:236300549-236302482	1
chr1:236429977-236436561	chr1:236310444-236312953	1
chr1:236461362-236468444	chr1:236269640-236281287	1
chr1:236461362-236468444	chr1:236281596-236285289	1
chr1:236461362-236468444	chr1:236285290-236286630	1
chr1:236461362-236468444	chr1:236286631-236293132	1
chr1:236461362-236468444	chr1:236296879-236300548	1
chr1:236461362-236468444	chr1:236300549-236302482	1
chr1:236461362-236468444	chr1:236310444-236312953	1
chr1:236461362-236468444	chr1:236633308-236635217	1
chr1:236461362-236468444	chr1:236635218-236642863	1
chr1:236461362-236468444	chr1:236642864-236649580	1
chr1:236461362-236468444	chr1:236649581-236651653	1
chr1:236461362-236468444	chr1:236655423-236658207	1
chr1:236461362-236468444	chr1:236678035-236679111	1
chr1:236461362-236468444	chr1:236679112-236680263	1
chr1:236511438-236514535	chr1:236429977-236436561	1
chr1:236511438-236514535	chr1:236461362-236468444	1
chr1:236511438-236514535	chr1:236680264-236681524	1
chr1:236680264-236681524	chr1:236185007-236191430	1
chr1:236680264-236681524	chr1:236211820-236222972	1
chr1:236680264-236681524	chr1:236253966-236257837	1
chr1:236680264-236681524	chr1:236257838-236267459	1
chr1:236680264-236681524	chr1:236269640-236281287	1
chr1:236680264-236681524	chr1:236281596-236285289	1
chr1:236680264-236681524	chr1:236285290-236286630	1
chr1:236680264-236681524	chr1:236286631-236293132	1
chr1:236680264-236681524	chr1:236296879-236300548	1
chr1:236680264-236681524	chr1:236300549-236302482	1
chr1:236680264-236681524	chr1:236310444-236312953	1
chr1:238050722-238054218	chr1:239120548-239124638	1
chr1:240061488-240069261	chr1:237954393-237959552	1
chr1:240061488-240069261	chr1:237959553-237967046	1
chr1:240061488-240069261	chr1:237975011-237984612	1
chr1:240061488-240069261	chr1:237992633-237995077	1
chr1:240061488-240069261	chr1:238011890-238015929	1
chr1:240061488-240069261	chr1:238023412-238028166	1
chr1:240061488-240069261	chr1:239520825-239524970	1
chr1:240061488-240069261	chr1:239552587-239567014	1
chr1:240061488-240069261	chr1:239567015-239574389	1
chr1:240061488-240069261	chr1:239699048-239700212	1
chr1:240061488-240069261	chr1:239936565-239938205	1
chr1:240061488-240069261	chr1:239965142-239968742	1
chr1:240061488-240069261	chr1:239978908-239979686	1
chr1:240563504-240565299	chr1:237840893-237842116	1
chr1:241798766-241801985	chr1:239978908-239979686	1
chr1:241798766-241801985	chr1:241675536-241676995	1
chr1:241798766-241801985	chr1:241677735-241682070	1
chr1:241798766-241801985	chr1:241690763-241691477	1
chr1:241798766-241801985	chr1:241730304-241745355	1
chr1:241798766-241801985	chr1:241745356-241754891	1
chr1:241798766-241801985	chr1:241754892-241758235	1
chr1:241798766-241801985	chr1:241761041-241765365	1
chr1:241798766-241801985	chr1:241765366-241765981	1
chr1:241798766-241801985	chr1:241765982-241773012	1
chr1:241798766-241801985	chr1:241803969-241807647	1
chr1:241798766-241801985	chr1:241870022-241873695	1
chr1:241798766-241801985	chr1:241931889-241933360	1
chr1:241798766-241801985	chr1:241980536-241983437	1
chr1:241798766-241801985	chr1:241983438-241987926	1
chr1:241798766-241801985	chr1:241991838-241998605	1
chr1:241798766-241801985	chr1:242000271-242003286	1
chr1:241798766-241801985	chr1:242003287-242005724	1
chr1:241798766-241801985	chr1:242028839-242032404	1
chr1:241798766-241801985	chr1:242039387-242042607	1
chr1:241798766-241801985	chr1:242042608-242050853	1
chr1:241798766-241801985	chr1:242054148-242070723	1
chr1:241798766-241801985	chr1:242080547-242088099	1
chr1:241798766-241801985	chr1:242088100-242116105	1
chr1:241798766-241801985	chr1:242116127-242124307	1
chr1:241798766-241801985	chr1:242135249-242145243	1
chr1:241798766-241801985	chr1:242145244-242158180	1
chr1:241798766-241801985	chr1:242162256-242172273	1
chr1:241798766-241801985	chr1:242297509-242310069	1
chr1:241798766-241801985	chr1:243384753-243388461	1
chr1:241798766-241801985	chr1:243388462-243397818	1
chr1:241798766-241801985	chr1:243436602-243437997	1
chr1:241798766-241801985	chr1:244607866-244608911	1
chr1:241798766-241801985	chr1:244608912-244609976	1
chr1:241798766-241801985	chr1:245001639-245002716	1
chr1:241798766-241801985	chr1:246779447-246781447	1
chr1:241798766-241801985	chr1:249114034-249118108	1
chr1:241814345-241816107	chr1:241675536-241676995	1
chr1:241814345-241816107	chr1:241677735-241682070	1
chr1:241814345-241816107	chr1:241690763-241691477	1
chr1:241814345-241816107	chr1:241980536-241983437	1
chr1:241814345-241816107	chr1:241983438-241987926	1
chr1:241814345-241816107	chr1:241991838-241998605	1
chr1:241814345-241816107	chr1:242000271-242003286	1
chr1:241814345-241816107	chr1:242003287-242005724	1
chr1:241814345-241816107	chr1:242028839-242032404	1
chr1:241814345-241816107	chr1:242039387-242042607	1
chr1:241814345-241816107	chr1:242042608-242050853	1
chr1:241814345-241816107	chr1:242054148-242070723	1
chr1:241814345-241816107	chr1:244607866-244608911	1
chr1:241814345-241816107	chr1:245204832-245206206	1
chr1:242162256-242172273	chr1:241798766-241801985	1
chr1:242162256-242172273	chr1:241814345-241816107	1
chr1:243705548-243709033	chr1:243864399-243871627	1
chr1:243705548-243709033	chr1:244404615-244406150	1
chr1:243705548-243709033	chr1:244435415-244441997	1
chr1:243705548-243709033	chr1:244441998-244443763	1
chr1:244514381-244517737	chr1:243901838-243908894	1
chr1:244744391-244757248	chr1:245204832-245206206	1
chr1:244744391-244757248	chr1:245206207-245209355	1
chr1:245184503-245187758	chr1:244744391-244757248	1
chr1:245206207-245209355	chr1:244744391-244757248	1
chr1:245206207-245209355	chr1:244763462-244765693	1
chr1:245206207-245209355	chr1:244775436-244779365	1
chr1:245206207-245209355	chr1:244982530-244989219	1
chr1:245206207-245209355	chr1:245001639-245002716	1
chr1:245206207-245209355	chr1:245002717-245003864	1
chr1:245206207-245209355	chr1:245003865-245011212	1
chr1:245206207-245209355	chr1:245022569-245023159	1
chr1:245296324-245299730	chr1:246110680-246110984	1
chr1:245296324-245299730	chr1:246128277-246136598	1
chr1:245296324-245299730	chr1:246144387-246150114	1
chr1:245296324-245299730	chr1:246172018-246173663	1
chr1:245296324-245299730	chr1:246173664-246177190	1
chr1:245296324-245299730	chr1:246194346-246197813	1
chr1:245296324-245299730	chr1:246640118-246646972	1
chr1:245523874-245536374	chr1:245321110-245324390	1
chr1:245760691-245779537	chr1:245390165-245398053	1
chr1:245760691-245779537	chr1:245523874-245536374	1
chr1:245835631-245840862	chr1:245306152-245316417	1
chr1:245835631-245840862	chr1:245321110-245324390	1
chr1:245835631-245840862	chr1:245356792-245359597	1
chr1:245835631-245840862	chr1:245378375-245380574	1
chr1:245835631-245840862	chr1:246443966-246444751	1
chr1:246194346-246197813	chr1:245258188-245262568	1
chr1:246194346-246197813	chr1:245306152-245316417	1
chr1:246194346-246197813	chr1:246443966-246444751	1
chr1:246194346-246197813	chr1:246598807-246599377	1
chr1:246194346-246197813	chr1:246608177-246618832	1
chr1:246270106-246272761	chr1:245306152-245316417	1
chr1:246270106-246272761	chr1:245321110-245324390	1
chr1:246270106-246272761	chr1:246173664-246177190	1
chr1:246270106-246272761	chr1:246443966-246444751	1
