A	B	nOverlap
anatomical structure regression	retinoid binding	2
anatomical structure regression	isoprenoid binding	2
anatomical structure regression	retinal binding	2
regulation of JUN kinase activity	regulation of reactive oxygen species metabolic process	2
regulation of JUN kinase activity	axis specification	2
regulation of JUN kinase activity	response to hypoxia	3
regulation of JUN kinase activity	regulation of calcium-mediated signaling	2
regulation of JUN kinase activity	positive regulation of proteolysis	4
regulation of JUN kinase activity	response to oxygen levels	3
regulation of JUN kinase activity	fat cell differentiation	3
regulation of JUN kinase activity	bone remodeling	3
regulation of JUN kinase activity	regulation of epithelial cell migration	2
regulation of JUN kinase activity	response to decreased oxygen levels	3
regulation of JUN kinase activity	regulation of cellular response to growth factor stimulus	2
regulation of JUN kinase activity	positive regulation of MAPK cascade	4
regulation of JUN kinase activity	positive regulation of ERK1 and ERK2 cascade	2
regulation of JUN kinase activity	dorsal/ventral pattern formation	2
regulation of JUN kinase activity	pattern specification process	2
regulation of JUN kinase activity	positive regulation of JUN kinase activity	4
regulation of JUN kinase activity	negative regulation of myeloid cell differentiation	2
regulation of JUN kinase activity	regulation of p38MAPK cascade	2
regulation of JUN kinase activity	protein autophosphorylation	2
regulation of JUN kinase activity	regionalization	2
regulation of JUN kinase activity	response to xenobiotic stimulus	2
regulation of JUN kinase activity	positive regulation of MAP kinase activity	4
regulation of JUN kinase activity	transmembrane receptor protein serine/threonine kinase signaling pathway	2
regulation of JUN kinase activity	positive regulation of endopeptidase activity	2
regulation of JUN kinase activity	negative regulation of immune system process	3
regulation of JUN kinase activity	negative regulation of locomotion	2
regulation of JUN kinase activity	negative regulation of cell motility	2
regulation of JUN kinase activity	tissue morphogenesis	2
regulation of JUN kinase activity	epithelial cell migration	2
regulation of JUN kinase activity	positive regulation of stress-activated MAPK cascade	3
regulation of JUN kinase activity	epithelium migration	2
regulation of JUN kinase activity	bone resorption	2
regulation of JUN kinase activity	calcium-mediated signaling	2
regulation of JUN kinase activity	regulation of ossification	2
regulation of JUN kinase activity	tissue migration	2
regulation of JUN kinase activity	embryonic morphogenesis	2
regulation of JUN kinase activity	positive regulation of stress-activated protein kinase signaling cascade	3
regulation of JUN kinase activity	positive regulation of monocyte chemotactic protein-1 production	2
regulation of JUN kinase activity	positive regulation of programmed cell death	2
regulation of JUN kinase activity	adaptive immune response	4
regulation of JUN kinase activity	myeloid leukocyte activation	2
regulation of JUN kinase activity	response to tumor necrosis factor	3
regulation of JUN kinase activity	negative regulation of JUN kinase activity	2
regulation of JUN kinase activity	negative regulation of cell migration	2
regulation of JUN kinase activity	p38MAPK cascade	2
regulation of JUN kinase activity	negative regulation of synaptic transmission	2
regulation of JUN kinase activity	reactive oxygen species metabolic process	2
regulation of JUN kinase activity	regulation of B cell differentiation	2
regulation of JUN kinase activity	positive regulation of peptidase activity	2
regulation of JUN kinase activity	regulation of synaptic plasticity	2
regulation of JUN kinase activity	ameboidal-type cell migration	2
regulation of JUN kinase activity	positive regulation of catabolic process	2
regulation of JUN kinase activity	regulation of tissue remodeling	2
regulation of JUN kinase activity	small molecule biosynthetic process	2
regulation of JUN kinase activity	regulation of stress-activated MAPK cascade	5
regulation of JUN kinase activity	regulation of peptidyl-tyrosine phosphorylation	3
regulation of JUN kinase activity	regulation of bone remodeling	2
regulation of JUN kinase activity	regulation of cell-matrix adhesion	2
regulation of JUN kinase activity	monocyte chemotactic protein-1 production	2
regulation of JUN kinase activity	regulation of monocyte chemotactic protein-1 production	2
regulation of JUN kinase activity	negative regulation of MAP kinase activity	2
