	NodeIn	baitName	oeName	NodeOut	oeName_changed	edge
4149	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	MRPS16;RP11-152N13.5	chr10:75011526-75013357	MRPS16;RP11-152N13.5	chr10:75385941-75405997_chr10:75011526-75013357
4150	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75013358-75016712	chr10:75013358-75016712	chr10:75385941-75405997_chr10:75013358-75016712
4151	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75016713-75017252	chr10:75016713-75017252	chr10:75385941-75405997_chr10:75016713-75017252
4152	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75021256-75023685	chr10:75021256-75023685	chr10:75385941-75405997_chr10:75021256-75023685
4153	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75262638-75262930	chr10:75262638-75262930	chr10:75385941-75405997_chr10:75262638-75262930
4154	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75262931-75273466	chr10:75262931-75273466	chr10:75385941-75405997_chr10:75262931-75273466
4155	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75282608-75283270	chr10:75282608-75283270	chr10:75385941-75405997_chr10:75282608-75283270
4156	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	RNU6-883P;USP54	chr10:75283271-75291396	RNU6-883P;USP54	chr10:75385941-75405997_chr10:75283271-75291396
4157	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75291397-75293601	chr10:75291397-75293601	chr10:75385941-75405997_chr10:75291397-75293601
4158	chr10:75385941-75405997	MYOZ1;RP11-464F9.22	.	chr10:75293602-75294044	chr10:75293602-75294044	chr10:75385941-75405997_chr10:75293602-75294044
4159	chr10:75414648-75423117	SYNPO2L	.	chr10:74991454-74994459	chr10:74991454-74994459	chr10:75414648-75423117_chr10:74991454-74994459
4160	chr10:75414648-75423117	SYNPO2L	.	chr10:75017253-75021255	chr10:75017253-75021255	chr10:75414648-75423117_chr10:75017253-75021255
4161	chr10:75414648-75423117	SYNPO2L	.	chr10:75023686-75027556	chr10:75023686-75027556	chr10:75414648-75423117_chr10:75023686-75027556
4162	chr10:75414648-75423117	SYNPO2L	.	chr10:75029947-75032275	chr10:75029947-75032275	chr10:75414648-75423117_chr10:75029947-75032275
4163	chr10:75414648-75423117	SYNPO2L	.	chr10:75032276-75032812	chr10:75032276-75032812	chr10:75414648-75423117_chr10:75032276-75032812
4164	chr10:75414648-75423117	SYNPO2L	.	chr10:75260143-75262637	chr10:75260143-75262637	chr10:75414648-75423117_chr10:75260143-75262637
4165	chr10:75414648-75423117	SYNPO2L	.	chr10:75262638-75262930	chr10:75262638-75262930	chr10:75414648-75423117_chr10:75262638-75262930
4166	chr10:75414648-75423117	SYNPO2L	.	chr10:75262931-75273466	chr10:75262931-75273466	chr10:75414648-75423117_chr10:75262931-75273466
4167	chr10:75414648-75423117	SYNPO2L	.	chr10:75273467-75277319	chr10:75273467-75277319	chr10:75414648-75423117_chr10:75273467-75277319
4168	chr10:75414648-75423117	SYNPO2L	.	chr10:75277320-75282607	chr10:75277320-75282607	chr10:75414648-75423117_chr10:75277320-75282607
4169	chr10:75414648-75423117	SYNPO2L	.	chr10:75282608-75283270	chr10:75282608-75283270	chr10:75414648-75423117_chr10:75282608-75283270
4170	chr10:75414648-75423117	SYNPO2L	RNU6-883P;USP54	chr10:75283271-75291396	RNU6-883P;USP54	chr10:75414648-75423117_chr10:75283271-75291396
4171	chr10:75414648-75423117	SYNPO2L	.	chr10:75291397-75293601	chr10:75291397-75293601	chr10:75414648-75423117_chr10:75291397-75293601
4172	chr10:75414648-75423117	SYNPO2L	.	chr10:75293602-75294044	chr10:75293602-75294044	chr10:75414648-75423117_chr10:75293602-75294044
4173	chr10:75414648-75423117	SYNPO2L	.	chr10:75294045-75296845	chr10:75294045-75296845	chr10:75414648-75423117_chr10:75294045-75296845
4174	chr10:75414648-75423117	SYNPO2L	.	chr10:75504559-75509942	chr10:75504559-75509942	chr10:75414648-75423117_chr10:75504559-75509942
4175	chr10:75681137-75684287	C10orf55	.	chr10:75605606-75606535	chr10:75605606-75606535	chr10:75681137-75684287_chr10:75605606-75606535
4176	chr10:75681137-75684287	C10orf55	.	chr10:75606536-75609479	chr10:75606536-75609479	chr10:75681137-75684287_chr10:75606536-75609479
4177	chr10:75681137-75684287	C10orf55	.	chr10:75641046-75649027	chr10:75641046-75649027	chr10:75681137-75684287_chr10:75641046-75649027
4178	chr10:75681137-75684287	C10orf55	.	chr10:75653467-75653816	chr10:75653467-75653816	chr10:75681137-75684287_chr10:75653467-75653816
4179	chr10:75681137-75684287	C10orf55	.	chr10:75657525-75659403	chr10:75657525-75659403	chr10:75681137-75684287_chr10:75657525-75659403
4180	chr10:75681137-75684287	C10orf55	.	chr10:75789384-75790580	chr10:75789384-75790580	chr10:75681137-75684287_chr10:75789384-75790580
4181	chr10:75681137-75684287	C10orf55	.	chr10:75830448-75831844	chr10:75830448-75831844	chr10:75681137-75684287_chr10:75830448-75831844
4182	chr10:75681137-75684287	C10orf55	.	chr10:75831845-75834470	chr10:75831845-75834470	chr10:75681137-75684287_chr10:75831845-75834470
4183	chr10:75681137-75684287	C10orf55	.	chr10:75834553-75835333	chr10:75834553-75835333	chr10:75681137-75684287_chr10:75834553-75835333
4184	chr10:75681137-75684287	C10orf55	.	chr10:75835334-75835873	chr10:75835334-75835873	chr10:75681137-75684287_chr10:75835334-75835873
4185	chr10:75681137-75684287	C10orf55	.	chr10:75859940-75860354	chr10:75859940-75860354	chr10:75681137-75684287_chr10:75859940-75860354
4186	chr10:75681137-75684287	C10orf55	.	chr10:75860355-75860748	chr10:75860355-75860748	chr10:75681137-75684287_chr10:75860355-75860748
4187	chr10:75681137-75684287	C10orf55	.	chr10:75861189-75863507	chr10:75861189-75863507	chr10:75681137-75684287_chr10:75861189-75863507
4188	chr10:75681137-75684287	C10orf55	.	chr10:75863508-75864661	chr10:75863508-75864661	chr10:75681137-75684287_chr10:75863508-75864661
4189	chr10:75681137-75684287	C10orf55	.	chr10:75864662-75867231	chr10:75864662-75867231	chr10:75681137-75684287_chr10:75864662-75867231
4190	chr10:75681137-75684287	C10orf55	.	chr10:75867232-75868925	chr10:75867232-75868925	chr10:75681137-75684287_chr10:75867232-75868925
4191	chr10:75681137-75684287	C10orf55	.	chr10:75868926-75869109	chr10:75868926-75869109	chr10:75681137-75684287_chr10:75868926-75869109
4192	chr10:75681137-75684287	C10orf55	.	chr10:75869727-75870840	chr10:75869727-75870840	chr10:75681137-75684287_chr10:75869727-75870840
4193	chr10:75681137-75684287	C10orf55	.	chr10:75882927-75885611	chr10:75882927-75885611	chr10:75681137-75684287_chr10:75882927-75885611
4194	chr10:75910275-75915869	ADK;AP3M1	DUPD1	chr10:76813819-76818388	DUPD1	chr10:75910275-75915869_chr10:76813819-76818388
4195	chr10:76287186-76291927	MRPL35P3;RP11-46O21.2	DUPD1	chr10:76813819-76818388	DUPD1	chr10:76287186-76291927_chr10:76813819-76818388
4196	chr10:76813819-76818388	DUPD1	.	chr10:75895830-75897201	chr10:75895830-75897201	chr10:76813819-76818388_chr10:75895830-75897201
4197	chr10:76813819-76818388	DUPD1	.	chr10:75956637-75962191	chr10:75956637-75962191	chr10:76813819-76818388_chr10:75956637-75962191
4198	chr10:76813819-76818388	DUPD1	.	chr10:75962192-75962378	chr10:75962192-75962378	chr10:76813819-76818388_chr10:75962192-75962378
4199	chr10:76813819-76818388	DUPD1	.	chr10:75983877-75986929	chr10:75983877-75986929	chr10:76813819-76818388_chr10:75983877-75986929
4200	chr10:76813819-76818388	DUPD1	.	chr10:75987042-76002381	chr10:75987042-76002381	chr10:76813819-76818388_chr10:75987042-76002381
4201	chr10:76813819-76818388	DUPD1	.	chr10:76002382-76007624	chr10:76002382-76007624	chr10:76813819-76818388_chr10:76002382-76007624
4202	chr10:76813819-76818388	DUPD1	.	chr10:76007625-76011449	chr10:76007625-76011449	chr10:76813819-76818388_chr10:76007625-76011449
4203	chr10:76813819-76818388	DUPD1	.	chr10:76011450-76011603	chr10:76011450-76011603	chr10:76813819-76818388_chr10:76011450-76011603
4204	chr10:76813819-76818388	DUPD1	.	chr10:76011604-76013202	chr10:76011604-76013202	chr10:76813819-76818388_chr10:76011604-76013202
4205	chr10:76813819-76818388	DUPD1	.	chr10:76013203-76015803	chr10:76013203-76015803	chr10:76813819-76818388_chr10:76013203-76015803
4206	chr10:76813819-76818388	DUPD1	.	chr10:76015849-76022232	chr10:76015849-76022232	chr10:76813819-76818388_chr10:76015849-76022232
4207	chr10:76813819-76818388	DUPD1	.	chr10:76022233-76026633	chr10:76022233-76026633	chr10:76813819-76818388_chr10:76022233-76026633
4208	chr10:76813819-76818388	DUPD1	.	chr10:76026634-76027414	chr10:76026634-76027414	chr10:76813819-76818388_chr10:76026634-76027414
4209	chr10:76813819-76818388	DUPD1	.	chr10:76027415-76034700	chr10:76027415-76034700	chr10:76813819-76818388_chr10:76027415-76034700
4210	chr10:76813819-76818388	DUPD1	.	chr10:76034701-76035016	chr10:76034701-76035016	chr10:76813819-76818388_chr10:76034701-76035016
4211	chr10:76813819-76818388	DUPD1	.	chr10:76035017-76035721	chr10:76035017-76035721	chr10:76813819-76818388_chr10:76035017-76035721
4212	chr10:76813819-76818388	DUPD1	.	chr10:76035722-76037734	chr10:76035722-76037734	chr10:76813819-76818388_chr10:76035722-76037734
4213	chr10:76813819-76818388	DUPD1	.	chr10:76037735-76041805	chr10:76037735-76041805	chr10:76813819-76818388_chr10:76037735-76041805
4214	chr10:76813819-76818388	DUPD1	.	chr10:76041806-76042278	chr10:76041806-76042278	chr10:76813819-76818388_chr10:76041806-76042278
4215	chr10:76813819-76818388	DUPD1	.	chr10:76042469-76042747	chr10:76042469-76042747	chr10:76813819-76818388_chr10:76042469-76042747
4216	chr10:76813819-76818388	DUPD1	.	chr10:76042812-76044908	chr10:76042812-76044908	chr10:76813819-76818388_chr10:76042812-76044908
4217	chr10:76813819-76818388	DUPD1	.	chr10:76044909-76053828	chr10:76044909-76053828	chr10:76813819-76818388_chr10:76044909-76053828
4218	chr10:76813819-76818388	DUPD1	.	chr10:76053829-76054505	chr10:76053829-76054505	chr10:76813819-76818388_chr10:76053829-76054505
4219	chr10:76813819-76818388	DUPD1	.	chr10:76060301-76061510	chr10:76060301-76061510	chr10:76813819-76818388_chr10:76060301-76061510
4220	chr10:76813819-76818388	DUPD1	.	chr10:76061511-76061819	chr10:76061511-76061819	chr10:76813819-76818388_chr10:76061511-76061819
4221	chr10:76813819-76818388	DUPD1	.	chr10:76068252-76074689	chr10:76068252-76074689	chr10:76813819-76818388_chr10:76068252-76074689
4222	chr10:76813819-76818388	DUPD1	.	chr10:76074690-76076745	chr10:76074690-76076745	chr10:76813819-76818388_chr10:76074690-76076745
4223	chr10:76813819-76818388	DUPD1	.	chr10:76076746-76080851	chr10:76076746-76080851	chr10:76813819-76818388_chr10:76076746-76080851
4224	chr10:76813819-76818388	DUPD1	.	chr10:76080852-76081598	chr10:76080852-76081598	chr10:76813819-76818388_chr10:76080852-76081598
4225	chr10:76813819-76818388	DUPD1	.	chr10:76081599-76082866	chr10:76081599-76082866	chr10:76813819-76818388_chr10:76081599-76082866
4226	chr10:76813819-76818388	DUPD1	.	chr10:76092780-76094102	chr10:76092780-76094102	chr10:76813819-76818388_chr10:76092780-76094102
4227	chr10:76813819-76818388	DUPD1	.	chr10:76094561-76098335	chr10:76094561-76098335	chr10:76813819-76818388_chr10:76094561-76098335
4228	chr10:76813819-76818388	DUPD1	.	chr10:76141195-76142776	chr10:76141195-76142776	chr10:76813819-76818388_chr10:76141195-76142776
4229	chr10:76813819-76818388	DUPD1	.	chr10:76142777-76143900	chr10:76142777-76143900	chr10:76813819-76818388_chr10:76142777-76143900
4230	chr10:76813819-76818388	DUPD1	.	chr10:76143901-76144754	chr10:76143901-76144754	chr10:76813819-76818388_chr10:76143901-76144754
4231	chr10:76813819-76818388	DUPD1	.	chr10:76189901-76190413	chr10:76189901-76190413	chr10:76813819-76818388_chr10:76189901-76190413
4232	chr10:76813819-76818388	DUPD1	.	chr10:76212193-76213302	chr10:76212193-76213302	chr10:76813819-76818388_chr10:76212193-76213302
4233	chr10:76813819-76818388	DUPD1	.	chr10:76223329-76225496	chr10:76223329-76225496	chr10:76813819-76818388_chr10:76223329-76225496
4234	chr10:76969231-76975847	VDAC2	C10orf55	chr10:75681137-75684287	C10orf55	chr10:76969231-76975847_chr10:75681137-75684287
4235	chr10:76969231-76975847	VDAC2	DUPD1	chr10:76813819-76818388	DUPD1	chr10:76969231-76975847_chr10:76813819-76818388
4236	chr10:80502066-80511954	AC074323.1	.	chr10:79799994-79800635	chr10:79799994-79800635	chr10:80502066-80511954_chr10:79799994-79800635
4237	chr10:80502066-80511954	AC074323.1	.	chr10:79805880-79807298	chr10:79805880-79807298	chr10:80502066-80511954_chr10:79805880-79807298
4238	chr10:80502066-80511954	AC074323.1	.	chr10:79807299-79808894	chr10:79807299-79808894	chr10:80502066-80511954_chr10:79807299-79808894
4239	chr10:80502066-80511954	AC074323.1	.	chr10:79808895-79813012	chr10:79808895-79813012	chr10:80502066-80511954_chr10:79808895-79813012
4240	chr10:80502066-80511954	AC074323.1	.	chr10:79813013-79813632	chr10:79813013-79813632	chr10:80502066-80511954_chr10:79813013-79813632
4241	chr10:80502066-80511954	AC074323.1	.	chr10:79957527-79958971	chr10:79957527-79958971	chr10:80502066-80511954_chr10:79957527-79958971
4242	chr10:80502066-80511954	AC074323.1	.	chr10:79976874-79978269	chr10:79976874-79978269	chr10:80502066-80511954_chr10:79976874-79978269
4243	chr10:80502066-80511954	AC074323.1	.	chr10:80065775-80067381	chr10:80065775-80067381	chr10:80502066-80511954_chr10:80065775-80067381
4244	chr10:80502066-80511954	AC074323.1	.	chr10:80185793-80187541	chr10:80185793-80187541	chr10:80502066-80511954_chr10:80185793-80187541
4245	chr10:80502066-80511954	AC074323.1	.	chr10:80659513-80659727	chr10:80659513-80659727	chr10:80502066-80511954_chr10:80659513-80659727
4246	chr10:80502066-80511954	AC074323.1	.	chr10:80898460-80901204	chr10:80898460-80901204	chr10:80502066-80511954_chr10:80898460-80901204
4247	chr10:80502066-80511954	AC074323.1	.	chr10:80932941-80933715	chr10:80932941-80933715	chr10:80502066-80511954_chr10:80932941-80933715
4248	chr10:80502066-80511954	AC074323.1	.	chr10:80952259-80954644	chr10:80952259-80954644	chr10:80502066-80511954_chr10:80952259-80954644
4249	chr10:80502066-80511954	AC074323.1	.	chr10:80969156-80977829	chr10:80969156-80977829	chr10:80502066-80511954_chr10:80969156-80977829
4250	chr10:80502066-80511954	AC074323.1	.	chr10:81005577-81007815	chr10:81005577-81007815	chr10:80502066-80511954_chr10:81005577-81007815
4251	chr10:81106850-81114991	PPIF	AC074323.1	chr10:80502066-80511954	AC074323.1	chr10:81106850-81114991_chr10:80502066-80511954
4252	chr10:81106850-81114991	PPIF	ZCCHC24	chr10:81194393-81216225	ZCCHC24	chr10:81106850-81114991_chr10:81194393-81216225
4253	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81164205-81172620	chr10:81164205-81172620	chr10:81133447-81160735_chr10:81164205-81172620
4254	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81220598-81220767	chr10:81220598-81220767	chr10:81133447-81160735_chr10:81220598-81220767
4255	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81229766-81237475	chr10:81229766-81237475	chr10:81133447-81160735_chr10:81229766-81237475
4256	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81240937-81243499	chr10:81240937-81243499	chr10:81133447-81160735_chr10:81240937-81243499
4257	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81243500-81244842	chr10:81243500-81244842	chr10:81133447-81160735_chr10:81243500-81244842
4258	chr10:81133447-81160735	RP11-342M3.5	.	chr10:81250972-81253928	chr10:81250972-81253928	chr10:81133447-81160735_chr10:81250972-81253928
4259	chr10:81194393-81216225	ZCCHC24	.	chr10:81217212-81218523	chr10:81217212-81218523	chr10:81194393-81216225_chr10:81217212-81218523
4260	chr10:81194393-81216225	ZCCHC24	.	chr10:81218524-81220597	chr10:81218524-81220597	chr10:81194393-81216225_chr10:81218524-81220597
4261	chr10:81194393-81216225	ZCCHC24	.	chr10:81220598-81220767	chr10:81220598-81220767	chr10:81194393-81216225_chr10:81220598-81220767
4262	chr10:81194393-81216225	ZCCHC24	.	chr10:81220768-81221009	chr10:81220768-81221009	chr10:81194393-81216225_chr10:81220768-81221009
4263	chr10:81890431-81896845	PLAC9	RP11-342M3.5	chr10:81133447-81160735	RP11-342M3.5	chr10:81890431-81896845_chr10:81133447-81160735
4264	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88440938-88453200	chr10:88440938-88453200	chr10:88715201-88727384_chr10:88440938-88453200
4265	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88453201-88455863	chr10:88453201-88455863	chr10:88715201-88727384_chr10:88453201-88455863
4266	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88455864-88460577	chr10:88455864-88460577	chr10:88715201-88727384_chr10:88455864-88460577
4267	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88460578-88463286	chr10:88460578-88463286	chr10:88715201-88727384_chr10:88460578-88463286
4268	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88463287-88468572	chr10:88463287-88468572	chr10:88715201-88727384_chr10:88463287-88468572
4269	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88489087-88491610	chr10:88489087-88491610	chr10:88715201-88727384_chr10:88489087-88491610
4270	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88698037-88700664	chr10:88698037-88700664	chr10:88715201-88727384_chr10:88698037-88700664
4271	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88798826-88799949	chr10:88798826-88799949	chr10:88715201-88727384_chr10:88798826-88799949
4272	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88817169-88822472	chr10:88817169-88822472	chr10:88715201-88727384_chr10:88817169-88822472
4273	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88822473-88829897	chr10:88822473-88829897	chr10:88715201-88727384_chr10:88822473-88829897
4274	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88844278-88845257	chr10:88844278-88845257	chr10:88715201-88727384_chr10:88844278-88845257
4275	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88845258-88851826	chr10:88845258-88851826	chr10:88715201-88727384_chr10:88845258-88851826
4276	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	FAM35A;GLUD1	chr10:88851827-88856118	FAM35A;GLUD1	chr10:88715201-88727384_chr10:88851827-88856118
4277	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88856119-88856923	chr10:88856119-88856923	chr10:88715201-88727384_chr10:88856119-88856923
4278	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:88856924-88857373	chr10:88856924-88857373	chr10:88715201-88727384_chr10:88856924-88857373
4279	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	.	chr10:89545706-89546297	chr10:89545706-89546297	chr10:88715201-88727384_chr10:89545706-89546297
4280	chr10:88851827-88856118	FAM35A;GLUD1	ADIRF-AS1;MMRN2;SNCG	chr10:88715201-88727384	ADIRF-AS1;MMRN2;SNCG	chr10:88851827-88856118_chr10:88715201-88727384
4281	chr10:90342905-90344818	RNLS	LIPM	chr10:90562515-90563821	LIPM	chr10:90342905-90344818_chr10:90562515-90563821
4282	chr10:90342905-90344818	RNLS	ANKRD22	chr10:90609590-90614576	ANKRD22	chr10:90342905-90344818_chr10:90609590-90614576
4283	chr10:90342905-90344818	RNLS	IFIT1B	chr10:91134481-91140913	IFIT1B	chr10:90342905-90344818_chr10:91134481-91140913
4284	chr10:90344819-90349912	LIPJ;Y_RNA	.	chr10:90581782-90586468	chr10:90581782-90586468	chr10:90344819-90349912_chr10:90581782-90586468
4285	chr10:90481663-90485328	LIPK	LIPM	chr10:90562515-90563821	LIPM	chr10:90481663-90485328_chr10:90562515-90563821
4286	chr10:90562515-90563821	LIPM	.	chr10:90315308-90317332	chr10:90315308-90317332	chr10:90562515-90563821_chr10:90315308-90317332
4287	chr10:90562515-90563821	LIPM	.	chr10:90317333-90317687	chr10:90317333-90317687	chr10:90562515-90563821_chr10:90317333-90317687
4288	chr10:90562515-90563821	LIPM	.	chr10:90317688-90320258	chr10:90317688-90320258	chr10:90562515-90563821_chr10:90317688-90320258
4289	chr10:90562515-90563821	LIPM	.	chr10:90320259-90320669	chr10:90320259-90320669	chr10:90562515-90563821_chr10:90320259-90320669
4290	chr10:90562515-90563821	LIPM	.	chr10:90320670-90321673	chr10:90320670-90321673	chr10:90562515-90563821_chr10:90320670-90321673
