Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
BANF1	PPP2R1A	catalyzed by	<-	1	4166.05804055763	0.864927401892365
PPIE	PPIH	complex; input	-	1	4165.71822432197	0.864918936933077
RPS4X	SEC61B	complex; input	-	1	4165.51829253067	0.864913956228979
RBM8A	SRRM2	complex; input	-	1	4165.42294651751	0.864911580883331
RPL28	RPS2	catalyze; catalyzed by; complex; input	<->	1	4165.18370258535	0.864905620383894
DDX5	SIN3A	expression regulated by	<-	1	4164.92702903355	0.864899225263955
SART1	SF3B5	complex; input	-	1	4164.87283241166	0.86489787488395
RPL26	RPS14	catalyze; catalyzed by; complex; input	<->	1	4164.84085647646	0.864897078153292
LAMTOR2	RRAGC	PPrel: activation; complex; input; reaction	->	1	4164.64795798113	0.864892271654486
RPLP0	RPS9	catalyze; catalyzed by; complex; input	<->	1	4164.64609782962	0.864892225303554
CPSF1	CSTF2	activated by; complex; input	<-	1	4164.32595988284	0.864884247853416
AP2M1	UBB	complex; input	-	1	4164.02548953023	0.86487675993798
RANBP2	SEC62	predicted	-	0.59	4163.99060040547	0.864875890443424
DCTN3	MAPRE1	complex	-	1	4163.65457910541	0.864867515865203
CTR9	SUPT6H	complex; input	-	1	4163.47724806611	0.864863096013811
LUC7L3	SREK1	predicted	-	0.98	4163.4730248383	0.864862990750534
DCP1A	RPS16	input	-	1	4163.24818305923	0.864857386451025
RPL32	RPS16	catalyze; catalyzed by; complex; input	<->	1	4163.091447617	0.86485347955872
PPP2R1A	RPS20	complex; input	-	1	4163.06085661456	0.864852717009808
CRNKL1	PPIH	complex; input	-	1	4162.9743567469	0.864850560777507
DCP1A	RPL6	input	-	1	4162.92798004176	0.864849404700066
RPL32	RPL6	catalyze; catalyzed by; complex; input	<->	1	4162.77125665435	0.864845497807761
EXOC7	RAB10	activated by	<-	1	4162.53237121329	0.864839542448728
RPS19	RPS27	catalyze; catalyzed by; complex; input	<->	1	4162.37806668875	0.864835695490781
EEF2	RPL4	input	-	1	4162.0897764117	0.864828507758981
RPL35	SRP54	complex; input	-	1	4161.79346612997	0.864821119551386
HNRNPA3	LSM6	complex; input	-	1	4161.71039990938	0.86481904828187
RPL28	RPS25	catalyze; catalyzed by; complex; input	<->	1	4161.42114492229	0.864811835339786
KPNA3	RAE1	catalyzed by	<-	1	4161.10357694089	0.864803915799675
CPSF2	PRPF8	complex; input	-	1	4160.11699910153	0.86477930857289
RPL10A	RPS18	catalyze; catalyzed by; complex; input	<->	1	4159.6798735695	0.864768403921175
EXOC2	EXOC4	PPrel: binding/association; complex; input	-	1	4159.40426798843	0.864761528000794
EIF4G1	HNRNPD	complex; input	-	1	4159.29804469515	0.864758877777135
CWC27	SRSF2	complex; input	-	1	4158.51009893232	0.86473921676936
RPL5	RPLP0	catalyze; catalyzed by; complex; input	<->	1	4158.04028458822	0.864727492078577
POLR2B	SNRPD2	complex; input	-	1	4158.021436904	0.86472702168797
PSMC1	PSMC6	complex; predicted	-	1	4157.52472359855	0.864714624209481
PSMA1	PSMD1	complex; predicted	-	1	4157.5206713372	0.864714523062909
PSMD13	SKP1	catalyze	->	1	4157.09005998828	0.864703774215478
NEK9	NUP93	catalyze	->	1	4156.79890187828	0.864696505745183
DNAJC8	HNRNPH1	complex; input	-	1	4156.65713378128	0.864692966462483
CPSF2	SF3A1	complex; input	-	1	4156.60958827322	0.864691779447704
HSPA8	PRPF31	complex; input	-	1	4156.53574771553	0.864689935927325
CDC40	TRA2B	complex; input	-	1	4156.31704391372	0.864684475525654
PRPF4	PTBP1	complex; input	-	1	4156.09529519347	0.864678938807812
EIF2S3	RPS3	catalyzed by; complex; input	<-	1	4156.01062239288	0.864676824582812
PPM1G	SNRPA	predicted	-	0.58	4155.9155235862	0.864674449975834
DYNC1LI1	XPO1	complex; input	-	1	4155.7677632998	0.864670760309565
ALYREF	SEC13	activated by; catalyzed by; complex; input	<-	1	4155.68677899955	0.864668738025554
DCP1A	PPP2R2A	input	-	1	4155.57030857177	0.86466582953738
PPP2R2A	RPL32	complex; input	-	1	4155.41386218151	0.864661922645075
RPL4	RPS19	catalyze; catalyzed by; complex; input	<->	1	4155.3795074136	0.86466106469329
PCBP2	PUF60	complex; input	-	1	4154.81067415702	0.864646858020916
CSTF1	PRPF3	input	-	1	4154.61796642241	0.864642044683226
NUP210	RAN	activate; catalyze; complex; input	->	1	4154.60533270459	0.864641729118036
EIF4A3	NUP98	activated by; catalyzed by; complex; input	<-	1	4154.49719264068	0.864639027954663
CPSF1	TRIM28	predicted	-	0.59	4154.38652874361	0.86463626367724
PRPF40A	USP39	input	-	1	4154.16013337518	0.864630608309858
DDX5	GTF2F2	complex; input	-	1	4152.98372466259	0.8646012166
DYNC1I2	PAFAH1B1	complex; input	-	1	4152.8139581791	0.864596974421361
NUDT21	PRPF6	complex; input	-	1	4152.40910876059	0.864586857215972
LIG3	RFC3	catalyze	->	1	4152.38739562449	0.864586314575843
RBM8A	SRSF9	complex; input	-	1	4152.37389915928	0.86458597727981
SUMO2	TRIM28	predicted	-	0.64	4151.90872225065	0.864574351171207
RPL13	RPL14	catalyze; catalyzed by; complex; input	<->	1	4151.8699163503	0.864573381241304
RBBP4	RBBP5	catalyzed by; input	<-	1	4151.77327849301	0.864570965797374
DDX46	POLR2E	complex; input	-	1	4151.40614563876	0.864561788872503
DHX38	NUP50	activated by; input	<-	1	4151.19422162445	0.864556491208801
SART1	SRSF1	complex; input	-	1	4151.00183990058	0.864551681827896
CAPZA1	COPG2	complex; input	-	1	4150.82661870991	0.864547301251891
DDX42	HNRNPA2B1	complex; input	-	1	4150.64892435553	0.864542858657283
RPS8	SRP68	complex; input	-	1	4150.56531199082	0.864540768171434
MAD1L1	NUP37	complex; input	-	1	4150.35865766618	0.86453560119584
CUL1	UBQLN1	predicted	-	0.96	4150.27695744066	0.864533558375121
BCAS2	PRPF3	complex; input	-	1	4149.32990995689	0.864509875600443
LUC7L3	SRSF1	predicted	-	0.98	4149.17140882961	0.864505911441711
RPL13	RPS4X	catalyze; catalyzed by; complex; input	<->	1	4149.03514981952	0.86450250344367
NUP98	PHAX	activate	->	1	4148.60160022476	0.864491659113933
LSM6	YBX1	complex; input	-	1	4148.47094392283	0.864488390799569
CPSF7	USP39	input	-	1	4148.26405292959	0.864483215294789
DDX23	PRPF3	complex	-	1	4148.11613489731	0.864479514876462
NUDT21	THOC1	catalyze; complex; input	->	1	4147.86597433001	0.864473256388886
CSTF2	CWC15	complex; input	-	1	4147.85670169901	0.864473024400042
RPS13	SRP19	complex; input	-	1	4147.36796497817	0.864460796125907
RPL35	RPS14	catalyze; catalyzed by; complex; input	<->	1	4147.23486388853	0.864457465664822
RPL14	RPL7	catalyze; catalyzed by; complex; input	<->	1	4146.99842920109	0.864451549322509
HNRNPD	PSMD12	catalyzed by	<-	1	4146.30554153777	0.864434209142793
RPS20	RPS9	catalyze; catalyzed by; complex; input	<->	1	4146.29773705027	0.864434013811489
NCBP1	RPL29	complex; input	-	1	4146.2827594339	0.864433638949544
DCTN1	TUBB	complex	-	1	4146.13231277419	0.864429873473703
EIF4A2	RPS4X	complex; input	-	1	4146.12081777764	0.864429585763912
ATF1	PGK1	expression regulates	->	1	4145.4809746668	0.864413569787873
ALYREF	HNRNPA3	complex; input	-	1	4145.40819726677	0.864411747933016
EEF1A1	PABPC1	predicted	-	0.58	4144.94237101582	0.864400086030367
EIF3D	PABPC1	complex; input	-	1	4144.28891513926	0.864383724634245
RPL7	RPS4X	catalyze; catalyzed by; complex; input	<->	1	4144.16698876891	0.864380671524875
PPIE	PRPF3	complex; input	-	1	4143.18018674186	0.864355958104862
SMC3	TERF2IP	complex; input	-	1	4142.88979023937	0.86434868430859
HNRNPK	SF3B5	complex; input	-	1	4142.75945686908	0.864345419577393
HNRNPA3	HNRNPUL1	complex; input	-	1	4142.49987195217	0.864338916907673
RANBP2	SRSF1	activate; input	->	1	4142.40085996426	0.864336436524257
RPL31	TPT1	predicted	-	0.59	4142.31398485658	0.864334260137177
NUP50	SARNP	activate; input	->	1	4142.02196098516	0.864326944047834
PABPC1	RPS23	complex; input	-	1	4141.66163851237	0.864317916159157
CDK9	YBX1	predicted	-	0.64	4141.53761613	0.86431480859353
NCBP2	RPL8	complex; input	-	1	4141.50851567125	0.864314079424687
HGS	RAB5A	complex; input	-	1	4141.36847491796	0.864310570358381
EIF2S1	RPS5	catalyzed by; complex; input	<-	1	4141.35888544949	0.864310330066267
CUL4B	UBB	catalyze; complex; input	->	1	4141.14470467887	0.864304962997101
PPP1CA	SKP1	predicted	-	0.99	4141.13679885152	0.864304764882864
PFDN2	TUBB4B	complex; input	-	1	4141.07067252952	0.864303107790904
ARF4	COPA	complex; input	-	1	4141.0491742135	0.864302569048351
CPSF2	THOC3	complex; input	-	1	4140.84333109748	0.864297410528498
CRNKL1	PRPF3	complex; input	-	1	4140.45116447971	0.864287581949292
RAD50	SUMO2	catalyze; complex; input	->	1	4139.97620893113	0.864275677246383
EXOSC9	RPS7	catalyze	->	1	4139.92886806838	0.864274490578582
CDC5L	GPKOW	complex; input	-	1	4139.91066154967	0.864274034202012
PCBP2	SNRPA1	complex; input	-	1	4139.86846419183	0.864272976447577
RPL5	RPS20	catalyze; catalyzed by; complex; input	<->	1	4139.72102732493	0.864269280586512
FUS	RBM8A	complex; input	-	1	4139.44334637308	0.864262319485555
HNRNPR	PPIH	complex; input	-	1	4139.34025066377	0.864259734891098
KPNB1	NUP205	activated by; catalyzed by; complex; input	<-	1	4138.79910752038	0.864246167455291
DERL1	PSMD2	predicted	-	0.73	4138.44318256127	0.864237242806713
KPNB1	RCC1	activated by; predicted	<-	1	4138.2901557641	0.864233405496819
SART1	SNRPA	complex; input	-	1	4138.14637650093	0.864229799949391
DDOST	RPL31	complex; input	-	1	4137.92343969786	0.864224209123452
RBM39	SAP18	predicted	-	0.98	4137.85303118354	0.864222443350839
CSTF2	DNAJC8	complex; input	-	1	4136.79284138335	0.864195851255719
DNMT1	USP7	predicted	-	0.99	4136.61068449162	0.864191281639281
HNRNPD	SART1	complex; input	-	1	4136.57129778009	0.864190293551582
LEO1	RUVBL1	predicted	-	0.64	4135.50436935997	0.864163524120849
RNPS1	RPLP2	complex; input	-	1	4135.21004952079	0.864156138366473
DARS	PSMC5	predicted	-	0.66	4135.07404571217	0.864152725266652
HNRNPH2	RBM39	predicted	-	0.97	4135.06162856388	0.864152413645031
RPL3	RPS16	catalyze; catalyzed by; complex; input	<->	1	4134.90310996666	0.864148435369023
RPL3	RPL6	catalyze; catalyzed by; complex; input	<->	1	4134.58508702051	0.864140453618064
HGS	SNX3	predicted	-	0.64	4134.34074692387	0.864134320744762
RPS17	RPS18	catalyze; catalyzed by; complex; input	<->	1	4134.29150236094	0.864133084675068
DDX46	NCBP2	complex; input	-	1	4134.2853356712	0.864132929886216
DDX5	GTF2A1	complex; input	-	1	4134.03626773546	0.864126677888525
CPSF2	DHX9	complex; input	-	1	4133.68050264616	0.864117746970831
EIF3C	EIF3D	complex	-	1	4133.55854982229	0.864114685361919
HNRNPA0	PCBP1	complex; input	-	1	4132.99922208957	0.864100642358661
POLR2A	RBM8A	complex; input	-	1	4132.93987297057	0.864099152172851
MRPL3	RPS5	predicted	-	0.64	4132.79907358397	0.864095616782064
PRPF3	SUPT16H	predicted	-	0.58	4132.50686879948	0.86408827930533
HNRNPH1	SRRT	complex; input	-	1	4132.46274174574	0.864087171197514
PSMB8	UBB	catalyze	->	1	4132.42757115365	0.864086287993704
ALYREF	YBX1	complex; input	-	1	4132.22060272026	0.864081090450715
RPS12	RPS3	catalyze; catalyzed by; complex; input	<->	1	4132.00649911555	0.864075713450124
RPL10A	RPL35A	catalyze; catalyzed by; complex; input	<->	1	4131.99598367433	0.864075449358024
RPL8	SRP54	complex; input	-	1	4131.94005423566	0.864074044695935
MAF1	RRAGC	catalyzed by; inhibited by	-	1	4131.74248758635	0.864069082677682
DYNC1LI1	RAB7A	PPrel: activated, indirect effect; complex; input	<-	1	4131.54756130115	0.864064186741398
MYCBP	YY1	activated by; inhibite	<-|	1	4131.46184806786	0.864062033820969
DCTN3	HSP90AB1	activate	->	1	4131.4446613874	0.864061602125479
PPP1CC	SMC1A	complex; input	-	1	4131.05192035169	0.864051736756421
EIF3C	RPS23	complex; input	-	1	4130.93807572259	0.864048876886831
CPSF2	HNRNPF	complex; input	-	1	4130.79826200423	0.864045364544781
RPL32	SRP68	complex; input	-	1	4130.7199803051	0.864043397932598
PSMA1	PSMD7	complex; predicted	-	1	4130.61400940922	0.864040735646197
HCFC1	HDAC1	predicted	-	0.64	4130.47046995723	0.864037129423283
PPIH	SRRM1	complex; input	-	1	4130.23993695502	0.864031337349885
EFTUD2	HNRNPH2	complex; input	-	1	4130.05096967849	0.864026589361918
HSPA8	YWHAE	predicted	-	0.99	4129.33607107538	0.864008624868309
HNRNPUL1	YBX1	complex; input	-	1	4129.3215295259	0.864008259425372
UBB	UBE2N	catalyze; catalyzed by; complex; input	<->	1	4129.01466450787	0.864000547316144
HNRNPK	SRSF1	complex; input	-	1	4128.96211233693	0.863999226521338
DDX46	PHF5A	complex	-	1	4128.75213870153	0.863993949081817
PSMD2	PSME3	complex	-	1	4128.30604793588	0.863982736226029
ARCN1	ARFGAP2	complex; input	-	1	4127.39476798002	0.863959826693803
PPP2R2A	RPL3	complex; input	-	1	4127.27750954598	0.863956878455378
PUF60	RBMX	complex; input	-	1	4127.10112306881	0.863952443397944
RPL15	RPL18	catalyze; catalyzed by; complex; input	<->	1	4126.6214072502	0.863940380475847
RPL7A	UPF3B	complex; input	-	1	4125.35188370793	0.863908450300998
CPSF1	SRSF4	complex; input	-	1	4125.19240392131	0.863904438481414
COPS2	PSMD12	predicted	-	1	4125.15502556544	0.863903498181698
RPS3	RPS7	catalyze; catalyzed by; complex; input	<->	1	4124.79923454155	0.863894547382901
RBBP7	WDR77	input	-	1	4124.53323829565	0.86388785508834
SET	XPO1	complex; input	-	1	4124.36003023824	0.86388349705293
SNRPD2	XAB2	complex; input	-	1	4123.79642131297	0.86386931499286
CSTF3	HNRNPM	complex; input	-	1	4123.60934681477	0.863864607219198
RBBP4	UBE3A	complex; input	-	1	4122.79826085126	0.863844193579859
PPP2CA	RPL38	complex; input	-	1	4122.03845406797	0.863825066905818
HSPA8	POLR2H	complex; input	-	1	4121.79333416119	0.863818895731568
PSMA3	PSMA6	complex; predicted	-	1	4121.54216574086	0.863812571898364
PSMA1	PSMD11	complex	-	1	4121.025434336	0.863799560598439
RPL21	RPL9	catalyze; catalyzed by; complex; input	<->	1	4120.95480813493	0.863797782103534
RAD50	XRCC5	input	-	1	4118.81203761745	0.863743808788017
SP100	SUMO1	complex; input	-	1	4118.21791341493	0.863728838679518
PPP2CA	PTBP3	predicted	-	0.54	4118.00641488093	0.863723509043595
RPS11	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	4117.69058011533	0.863715549687744
NUP85	SUMO1	catalyze; complex	->	1	4117.56227817366	0.863712316174542
RPL8	RPS14	catalyze; catalyzed by; complex; input	<->	1	4117.48588388226	0.863710390809371
CDC40	SRRM2	complex; input	-	1	4117.48262890277	0.863710308773336
HDAC1	RANGAP1	activated by	<-	1	4117.37702326594	0.863707647133756
HNRNPR	PRPF3	complex; input	-	1	4116.94492743197	0.863696756062883
HSPA8	RNPS1	complex; input	-	1	4116.45081204015	0.863684300374323
HNRNPK	SNRPA	complex; input	-	1	4116.17490496845	0.863677344642833
NUP210	NUP50	catalyze; catalyzed by; complex; input	<->	1	4115.7921140729	0.863667693553706
HNRNPA3	SF3B5	complex; input	-	1	4115.77051208426	0.863667148888297
SIN3A	SUMO1	complex; input	-	1	4115.73589514651	0.863666276062297
NUP160	RBM8A	activate; catalyze; complex; input	->	1	4115.7032764328	0.863665453612484
EIF4A3	NUP93	activated by; catalyzed by; complex; input	<-	1	4115.65715789176	0.863664290766255
ANAPC7	PSMC4	catalyzed by	<-	1	4115.34561452427	0.863656435080359
SNRNP70	SRSF2	complex; input	-	1	4114.98272706094	0.863647283983506
POLR2G	SART1	complex; input	-	1	4114.86589302644	0.863644337555221
POLDIP3	TPR	activated by; catalyzed by; complex; input	<-	1	4114.76252117496	0.863641730558909
HNRNPD	HNRNPK	complex; input	-	1	4114.60818912175	0.863637838245024
COPA	GOLGB1	complex; input	-	1	4114.52958822694	0.86363585584404
EIF3L	RPS4X	complex; input	-	1	4114.35450693739	0.863631439965296
PABPC1	RPS27	complex; input	-	1	4113.89155840646	0.863619762628991
EIF4G1	G3BP1	predicted	-	0.64	4112.76934508244	0.863591450653408
CSTF2	SRRT	complex; input	-	1	4112.71407218181	0.86359005599075
MRPL2	RPL15	predicted	-	0.95	4112.39533776206	0.863582013221116
RBMX	SNRPA1	complex; input	-	1	4112.25856672515	0.863578561824605
SEC13	SRSF1	activate; input	->	1	4112.23416048652	0.86357794592478
RPL23A	SEC11A	catalyzed by	<-	1	4111.96510056644	0.863571155862889
CUL4B	POLR2C	complex; input	-	1	4111.48811868132	0.863559117539438
RPL26	SRP19	complex; input	-	1	4111.08880259899	0.863549038312932
GABPA	RUVBL1	expression regulates	->	1	4110.97134042636	0.863546073237623
RPL10A	RPN1	complex; input	-	1	4110.79196604934	0.863541545160826
POLR2H	USP7	complex; input	-	1	4110.75223410076	0.863540542151856
RPL23A	RPSA	catalyze; catalyzed by; complex; input	<->	1	4110.69945087366	0.863539209656274
EIF3A	RPS20	complex; input	-	1	4110.65090920998	0.863537984222492
COPS4	PSMD3	predicted	-	1	4110.30398622477	0.863529225734122
HNRNPL	PPIH	complex; input	-	1	4110.09200938107	0.863523873759686
ASH2L	RBBP5	complex; input; predicted; reaction	-	1	4110.06705314901	0.863523243648569
PRMT1	WDR5	complex; input	-	1	4109.83480171186	0.863517379430307
PSMA3	PSMD13	complex	-	1	4109.82364517015	0.863517097725557
NUP93	PHAX	activate	->	1	4109.81668285917	0.863516921925525
RPL13A	RPL29	catalyze; catalyzed by; complex; input	<->	1	4109.58033522004	0.863510953913931
BUB3	CKAP5	complex; input	-	1	4109.20212981228	0.863501403139305
NUP98	RAE1	PPrel: binding/association; catalyze; catalyzed by; complex; input; predicted	<->	1	4108.94870633734	0.863495002975612
CWC15	SRSF4	complex; input	-	1	4108.87791283377	0.86349321502804
NPM1	RPL17	predicted	-	0.59	4108.75469569003	0.863490103005282
COPS4	PSMC5	predicted	-	0.66	4108.70618622138	0.863488877804627
SF3B3	USP39	complex; input	-	1	4108.41334917843	0.863481481330266
PRPF3	SRRM1	complex; input	-	1	4107.89384970159	0.86346835852167
METTL3	YY1	expression regulated by	<-	1	4107.59318782973	0.863460762898853
POLR2C	RNMT	complex; input	-	1	4107.44164096109	0.863456934158583
RPL38	RPS5	catalyze; catalyzed by; complex; input	<->	1	4107.16128896549	0.863449850862035
PABPC1	RPL4	complex; input	-	1	4106.97452361007	0.8634451318315
RPL35A	RPS17	catalyze; catalyzed by; complex; input	<->	1	4106.77657952442	0.863440130111918
DDX17	HNRNPK	predicted	-	0.99	4106.31788303862	0.863428538683877
CWC27	HNRNPU	complex; input	-	1	4106.31764646719	0.863428532705297
HNRNPA1	RPL17	predicted	-	0.59	4106.27248132414	0.863427391295517
NAA15	PSMD12	predicted	-	0.73	4106.20871788317	0.863425779849708
EIF3D	EIF4G1	complex; input	-	1	4105.76181105898	0.863414484805042
CAPZA2	COPG2	complex; input	-	1	4105.54915371004	0.863409109708806
RNPS1	USP7	predicted	-	0.58	4105.42402306145	0.863405946794611
DDX46	WDR33	complex; input	-	1	4105.4090449565	0.863405568188173
EIF1AY	EIF3D	PPrel: binding/association	-	1	4105.30042334599	0.863402822483008
LAMTOR5	PRKAA1	catalyzed by	<-	1	4104.97321927685	0.863394551075608
CDC40	SRSF9	complex; input	-	1	4104.58376448706	0.863384705169815
RPL21	RPLP0	catalyze; catalyzed by; complex; input	<->	1	4104.4549445312	0.86338144823407
EIF3C	RPS27	complex; input	-	1	4103.23989772354	0.863350723356666
TBK1	XRCC5	activated by	<-	1	4103.1883005225	0.863349418417345
EIF4G1	RPS23	complex; input	-	1	4103.15895873313	0.863348676329954
RPL3	SRP68	complex; input	-	1	4102.7508302134	0.8633383537429
SF3B5	YBX1	complex; input	-	1	4102.67720252897	0.863336491405996
HNRNPA3	SRSF1	complex; input	-	1	4102.06305347805	0.863320955832242
GPKOW	PRPF19	complex; input	-	1	4102.05071382987	0.863320643663473
AGO1	DHX36	predicted	-	0.64	4101.64769340314	0.863310447525097
RBM4	SRSF2	predicted	-	0.92	4100.57591395125	0.86328332736979
CSTF3	NUDT21	catalyzed by; complex; input	<-	1	4100.13156556118	0.863272081562461
NUP107	PAFAH1B1	complex; input	-	1	4099.866704298	0.863265377731832
CNOT6L	PABPC1	catalyze	->	1	4099.79219916323	0.863263491874798
RPL22	RPL23A	catalyze; catalyzed by; complex; input	<->	1	4099.68160001259	0.86326069235104
EIF2B3	EIF2S3	PPrel: activation; catalyze; complex; input	->	1	4099.49075231469	0.863255861370834
CCDC22	RBBP5	complex; input	-	1	4099.26882533226	0.863250243389332
SEC22B	VTI1A	predicted	-	0.56	4098.91336554235	0.863241244451272
HSP90AA1	IDH3B	predicted	-	0.66	4098.89457898089	0.863240768822732
GBF1	GNB1	reaction	-	1	4098.63427749881	0.863234178418782
DDX5	POLR2E	complex; input	-	1	4098.61477690129	0.863233684678982
HNRNPM	SFPQ	predicted	-	1	4098.44578170185	0.863229405754986
PABPN1	RBM27	predicted	-	0.67	4098.39485056436	0.863228116154368
ETF1	RPS4Y1	complex; input	-	1	4098.22824213902	0.863223897437859
EEF2	RPS2	input	-	1	4097.98634101653	0.86321777191857
NUP50	SNRPD1	activate	->	1	4097.92804070006	0.863216295560008
DNAJC8	SRSF4	complex; input	-	1	4097.91802329297	0.863216041883717
CTNNBL1	DDX46	complex; input	-	1	4096.96564225277	0.863191921384158
AP2A2	UBB	complex; input	-	1	4096.85013016091	0.863188995483331
ACTR1B	DCTN2	input	-	1	4096.82515733429	0.863188362915211
RPS5	SEC61B	complex; input	-	1	4096.41604748374	0.863177999508448
RPL28	SEC11A	catalyzed by	<-	1	4096.10050552818	0.863170005619082
