	Gene1	Gene2	Annotation	Direction	Score
3947	CHRM1	GNG2	complex; input	-	1
3948	CHRM1	ITGB1	complex; reaction	-	1
3949	CHRM1	PKN1	activate	->	1
3950	CHRM2	CLTB	catalyzed by; complex; input	<-	1
3951	CHRM2	GNAI2	PPrel: activation; complex; input	->	1
3952	CHRM2	GNAQ	PPrel: activation; complex; input	->	1
3953	CHRM2	GNG2	PPrel: activation; complex; input	->	1
3954	CHRM2	PKN1	activate	->	1
3955	CHRM3	CLTB	catalyzed by	<-	1
3956	CHRM3	GNAI2	complex; input	-	1
3957	CHRM3	GNAQ	PPrel: activation; complex; input	->	1
3958	CHRM3	GNAS	PPrel: activation	->	1
3959	CHRM3	GNG2	complex; input	-	1
3960	CHRM3	PKN1	activate	->	1
3961	CHRM4	CLTB	catalyzed by	<-	1
3962	CHRM4	GNAI2	PPrel: activation; complex; input	->	1
3963	CHRM4	GNAQ	complex; input	-	1
3964	CHRM4	GNG2	PPrel: activation; complex; input	->	1
3965	CHRM4	PKN1	activate	->	1
3966	CHRM5	CLTB	catalyzed by	<-	1
3967	CHRM5	GNAI2	complex; input	-	1
3968	CHRM5	GNAQ	PPrel: activation; complex; input	->	1
3969	CHRM5	GNAS	PPrel: activation	->	1
3970	CHRM5	GNG2	complex; input	-	1
3971	CHRM5	PKN1	activate	->	1
3972	CHRNA1	GNAQ	complex	-	1
3973	CHRNA1	ITGB1	complex; reaction	-	1
3974	CHRNA4	CSNK2B	predicted	-	0.64
3975	CHTOP	CLP1	catalyzed by; complex; input	<-	1
3976	CHTOP	CPSF1	complex; input	-	1
3977	CHTOP	CPSF2	complex; input	-	1
3978	CHTOP	CPSF3	complex; input	-	1
3979	CHTOP	CPSF4	complex; input	-	1
3980	CHTOP	CPSF7	catalyzed by; complex; input	<-	1
3981	CHTOP	CSTF1	complex; input	-	1
3982	CHTOP	CSTF2	complex; input	-	1
3983	CHTOP	CSTF2T	complex; input	-	1
3984	CHTOP	CSTF3	complex; input	-	1
3985	CHTOP	DDX39A	complex; input	-	1
3986	CHTOP	DDX39B	complex; input	-	1
3987	CHTOP	DHX38	complex; input	-	1
3988	CHTOP	EIF4A3	complex; input	-	1
3989	CHTOP	FIP1L1	complex; input	-	1
3990	CHTOP	MAGOH	complex; input	-	1
3991	CHTOP	MAGOHB	complex; input	-	1
3992	CHTOP	NCBP1	complex; input	-	1
3993	CHTOP	NCBP2	complex; input	-	1
3994	CHTOP	NDC1	activated by; input	<-	1
3995	CHTOP	NUDT21	catalyzed by; complex; input	<-	1
3996	CHTOP	NUP107	activated by; input	<-	1
3997	CHTOP	NUP133	activated by; input	<-	1
3998	CHTOP	NUP153	activated by; input	<-	1
3999	CHTOP	NUP155	activated by; input	<-	1
4000	CHTOP	NUP160	activated by; input	<-	1
4001	CHTOP	NUP188	activated by; input	<-	1
4002	CHTOP	NUP205	activated by; input	<-	1
4003	CHTOP	NUP210	activated by; input	<-	1
4004	CHTOP	NUP214	activated by; input	<-	1
4005	CHTOP	NUP35	activated by; input	<-	1
4006	CHTOP	NUP37	activated by; input	<-	1
4007	CHTOP	NUP42	activated by; input	<-	1
4008	CHTOP	NUP43	activated by; input	<-	1
4009	CHTOP	NUP50	activated by; input	<-	1
4010	CHTOP	NUP54	activated by; input	<-	1
4011	CHTOP	NUP58	activated by; input	<-	1
4012	CHTOP	NUP62	activated by; input	<-	1
4013	CHTOP	NUP85	activated by; input	<-	1
4014	CHTOP	NUP88	activated by; input	<-	1
4015	CHTOP	NUP93	activated by; input	<-	1
4016	CHTOP	NUP98	activated by; input	<-	1
4017	CHTOP	NXF1	catalyze; complex; input	->	1
4018	CHTOP	NXF2	catalyze; complex; input	->	1
4019	CHTOP	NXT1	catalyze; complex; input	->	1
4020	CHTOP	PABPN1	complex; input	-	1
4021	CHTOP	PAPOLA	catalyzed by; complex; input	<-	1
4022	CHTOP	PCF11	catalyzed by; complex; input	<-	1
4023	CHTOP	POLDIP3	complex; input	-	1
4024	CHTOP	POM121	activated by; input	<-	1
4025	CHTOP	POM121C	activated by; input	<-	1
4026	CHTOP	PRMT1	predicted	-	0.99
4027	CHTOP	PRMT5	predicted	-	0.77
4028	CHTOP	RAE1	activated by; input	<-	1
4029	CHTOP	RANBP2	activated by; input	<-	1
4030	CHTOP	RBM8A	complex; input	-	1
4031	CHTOP	RNPS1	complex; input	-	1
4032	CHTOP	SARNP	complex; input	-	1
4033	CHTOP	SEC13	activated by; input	<-	1
4034	CHTOP	SEH1L	activated by; input	<-	1
4035	CHTOP	SLU7	complex; input	-	1
4036	CHTOP	SRPK2	predicted	-	0.64
4037	CHTOP	SRRM1	complex; input	-	1
4038	CHTOP	SRSF1	complex; input	-	1
4039	CHTOP	SRSF11	complex; input	-	1
4040	CHTOP	SRSF2	complex; input	-	1
4041	CHTOP	SRSF3	complex; input	-	1
4042	CHTOP	SRSF4	complex; input	-	1
4043	CHTOP	SRSF5	complex; input	-	1
4044	CHTOP	SRSF6	complex; input	-	1
4045	CHTOP	SRSF7	complex; input	-	1
4046	CHTOP	SRSF9	complex; input	-	1
4047	CHTOP	SUZ12	predicted	-	0.64
4048	CHTOP	SYMPK	complex; input	-	1
4049	CHTOP	THOC1	complex; input	-	1
4050	CHTOP	THOC2	complex; input	-	1
4051	CHTOP	THOC3	complex; input	-	1
4052	CHTOP	THOC5	complex; input	-	1
4053	CHTOP	THOC6	complex; input	-	1
4054	CHTOP	THOC7	complex; input	-	1
4055	CHTOP	TPR	activated by; input	<-	1
4056	CHTOP	U2AF1L4	complex; input	-	1
4057	CHTOP	U2AF1L5	complex; reaction	-	1
4058	CHTOP	U2AF2	complex; input	-	1
4059	CHTOP	UPF3B	complex; input	-	1
4060	CHTOP	WDR33	complex; input	-	1
4061	CHTOP	WDR77	predicted	-	0.64
4062	CHTOP	ZC3H11A	complex; input	-	1
4063	CHUK	DYNLL1	predicted	-	0.78
4064	CHUK	TAB1	PPrel: activated by; PPrel: activated by, phosphorylation; activated by; catalyzed by	<-	1
4065	CIAO1	GTF3C5	predicted	-	0.73
4066	CIB1	PRKDC	predicted	-	0.64
4067	CIC	FOXK2	predicted	-	0.64
4068	CIDEA	DYNLL1	predicted	-	0.56
4069	CIDEB	DYNLL1	predicted	-	0.56
4070	CIDEC	DYNLL1	predicted	-	0.56
4071	CIITA	NFYC	PPrel: activation	->	1
4072	CISD2	ITPR1	predicted	-	0.64
4073	CKAP4	FAM20A	activated by	<-	1
4074	CKAP4	FAM20C	activated by; catalyze; catalyzed by; complex; input	<->	1
4075	CKAP4	SFTA3	complex; input	-	1
4076	CKAP4	SFTPA1	complex; input	-	1
4077	CKAP4	SFTPA2	complex; input	-	1
4078	CKAP4	ZDHHC2	catalyzed by	<-	1
4079	CKAP5	DYNLL1	complex; input	-	1
4080	CKAP5	NME7	complex; input	-	1
4081	CKAP5	TUBA4A	complex	-	1
4082	CKS1B	PSMC5	catalyzed by	<-	1
4083	CLASP1	DYNLL1	complex; input	-	1
4084	CLASP1	HTT	predicted	-	0.64
4085	CLASP1	NME7	complex; input	-	1
4086	CLASP1	TUBA4A	complex	-	1
4087	CLASP2	DYNLL1	complex; input	-	1
4088	CLEC4C	FCER1G	complex	-	1
4089	CLEC4D	FCER1G	PPrel: binding/association; complex	-	1
4090	CLEC4E	FCER1G	PPrel: binding/association; complex	-	1
4091	CLEC4M	ITGAM	predicted	-	0.64
4092	CLEC6A	FCER1G	PPrel: binding/association; complex	-	1
4093	CLGN	PSMC5	predicted	-	0.7
4094	CLGN	TRAP1	predicted	-	0.56
4095	CLHC1	DYNLL1	predicted	-	0.67
4096	CLIC1	IQGAP1	predicted	-	0.64
4097	CLIP1	DYNLL1	complex; input	-	1
4098	CLIP1	IQGAP1	complex; input	-	1
4099	CLIP1	TUBA4A	predicted	-	0.64
4100	CLK1	PRKDC	predicted	-	0.64
4101	CLN3	PRKDC	predicted	-	0.64
4102	CLOCK	CSNK2B	predicted	-	0.64
4103	CLOCK	RABEP1	predicted	-	0.64
4104	CLOCK	RCOR1	predicted	-	0.64
4105	CLP1	CPSF1	catalyze; complex; input	->	1
4106	CLP1	CPSF2	catalyze; complex; input	->	1
4107	CLP1	CPSF3	catalyze; complex; input	->	1
4108	CLP1	CPSF4	catalyze; complex; input	->	1
4109	CLP1	CPSF7	catalyze; catalyzed by; complex; input	<->	1
4110	CLP1	CRNKL1	complex; input	-	1
4111	CLP1	CSTF1	catalyze; complex; input	->	1
4112	CLP1	CSTF2	catalyze; complex; input	->	1
4113	CLP1	CSTF2T	catalyze; complex; input	->	1
4114	CLP1	CSTF3	catalyze; complex; input	->	1
4115	CLP1	CTNNBL1	complex; input	-	1
4116	CLP1	CWC15	complex; input	-	1
4117	CLP1	CWC22	complex; input	-	1
4118	CLP1	CWC25	complex; input	-	1
4119	CLP1	CWC27	complex; input	-	1
4120	CLP1	DDX23	complex; input	-	1
4121	CLP1	DDX39A	catalyze; complex; input	->	1
4122	CLP1	DDX39B	catalyze; complex; input	->	1
4123	CLP1	DDX42	complex; input	-	1
4124	CLP1	DDX46	complex; input	-	1
4125	CLP1	DDX5	complex; input	-	1
4126	CLP1	DHX15	complex; input	-	1
4127	CLP1	DHX16	complex; input	-	1
4128	CLP1	DHX38	catalyze; complex; input	->	1
4129	CLP1	DHX9	complex; input	-	1
4130	CLP1	DNAJC8	complex; input	-	1
4131	CLP1	EFTUD2	complex; input	-	1
4132	CLP1	EIF4A3	catalyze; complex; input	->	1
4133	CLP1	ELAVL1	complex; input	-	1
4134	CLP1	ELAVL2	complex; input	-	1
4135	CLP1	FIP1L1	catalyze; complex; input	->	1
4136	CLP1	FUS	complex; input	-	1
4137	CLP1	GPKOW	complex; input	-	1
4138	CLP1	GTF2F1	complex; input	-	1
4139	CLP1	GTF2F2	complex; input	-	1
4140	CLP1	HNRNPA0	complex; input	-	1
4141	CLP1	HNRNPA1	complex; input	-	1
4142	CLP1	HNRNPA2B1	complex; input	-	1
4143	CLP1	HNRNPA3	complex; input	-	1
4144	CLP1	HNRNPC	complex; input	-	1
4145	CLP1	HNRNPD	complex; input	-	1
4146	CLP1	HNRNPF	complex; input	-	1
4147	CLP1	HNRNPH1	complex; input	-	1
4148	CLP1	HNRNPH2	complex; input	-	1
4149	CLP1	HNRNPK	complex; input	-	1
4150	CLP1	HNRNPL	complex; input	-	1
4151	CLP1	HNRNPM	complex; input	-	1
4152	CLP1	HNRNPR	complex; input	-	1
4153	CLP1	HNRNPU	complex; input	-	1
4154	CLP1	HNRNPUL1	complex; input	-	1
4155	CLP1	HSPA8	complex; input	-	1
4156	CLP1	ISY1	complex; input	-	1
4157	CLP1	LSM2	complex; input	-	1
4158	CLP1	LSM3	input	-	1
4159	CLP1	LSM4	input	-	1
4160	CLP1	LSM5	input	-	1
4161	CLP1	LSM6	input	-	1
4162	CLP1	LSM7	input	-	1
4163	CLP1	LSM8	input	-	1
4164	CLP1	MAGOH	catalyze; complex; input	->	1
4165	CLP1	MAGOHB	catalyze; complex; input	->	1
4166	CLP1	NCBP1	catalyze; complex; input	->	1
4167	CLP1	NCBP2	catalyze; complex; input	->	1
4168	CLP1	NUDT21	catalyze; catalyzed by; complex; input	<->	1
4169	CLP1	PABPN1	catalyze; complex; input	->	1
4170	CLP1	PAPOLA	catalyze; complex; input	->	1
4171	CLP1	PCBP1	complex; input	-	1
4172	CLP1	PCBP2	complex; input	-	1
4173	CLP1	PCF11	PCrel: binding/association; catalyze; catalyzed by; complex; input	<->	1
4174	CLP1	PHF5A	complex; input	-	1
4175	CLP1	PLRG1	complex; input	-	1
4176	CLP1	POLDIP3	catalyze; complex; input	->	1
4177	CLP1	POLR2A	complex; input	-	1
4178	CLP1	POLR2B	complex; input	-	1
4179	CLP1	POLR2C	complex; input	-	1
4180	CLP1	POLR2D	complex; input	-	1
4181	CLP1	POLR2E	complex; input	-	1
4182	CLP1	POLR2F	complex; input	-	1
4183	CLP1	POLR2G	complex; input	-	1
4184	CLP1	POLR2H	complex; input	-	1
4185	CLP1	POLR2I	complex; input	-	1
4186	CLP1	POLR2J	complex; input	-	1
4187	CLP1	POLR2K	complex; input	-	1
4188	CLP1	POLR2L	complex; input	-	1
4189	CLP1	PPIE	complex; input	-	1
4190	CLP1	PPIH	input	-	1
4191	CLP1	PPIL1	complex; input	-	1
4192	CLP1	PPWD1	complex; input	-	1
4193	CLP1	PQBP1	complex; input	-	1
4194	CLP1	PRCC	complex; input	-	1
4195	CLP1	PRPF19	complex; input	-	1
4196	CLP1	PRPF3	input	-	1
4197	CLP1	PRPF31	input	-	1
4198	CLP1	PRPF38A	input	-	1
4199	CLP1	PRPF4	input	-	1
4200	CLP1	PRPF6	complex; input	-	1
4201	CLP1	PRPF8	complex; input	-	1
4202	CLP1	PTBP1	complex; input	-	1
4203	CLP1	PUF60	complex; input	-	1
4204	CLP1	RBM17	complex; input	-	1
4205	CLP1	RBM22	complex; input	-	1
4206	CLP1	RBM5	complex; input	-	1
4207	CLP1	RBM8A	catalyze; complex; input	->	1
4208	CLP1	RBMX	complex; input	-	1
4209	CLP1	RNPS1	catalyze; complex; input	->	1
4210	CLP1	SARNP	catalyze; complex; input	->	1
4211	CLP1	SART1	input	-	1
4212	CLP1	SF3A1	complex; input	-	1
4213	CLP1	SF3A2	complex; input	-	1
4214	CLP1	SF3A3	complex; input	-	1
4215	CLP1	SF3B1	complex; input	-	1
4216	CLP1	SF3B2	complex; input	-	1
4217	CLP1	SF3B3	complex; input	-	1
4218	CLP1	SF3B4	complex; input	-	1
4219	CLP1	SF3B5	complex; input	-	1
4220	CLP1	SF3B6	complex; input	-	1
4221	CLP1	SLU7	catalyze; complex; input	->	1
4222	CLP1	SMNDC1	complex; input	-	1
4223	CLP1	SNRNP200	complex; input	-	1
4224	CLP1	SNRNP27	input	-	1
4225	CLP1	SNRNP40	complex; input	-	1
4226	CLP1	SNRNP70	input	-	1
4227	CLP1	SNRPA	input	-	1
4228	CLP1	SNRPA1	complex; input	-	1
4229	CLP1	SNRPB	complex; input	-	1
4230	CLP1	SNRPB2	complex; input	-	1
4231	CLP1	SNRPC	input	-	1
4232	CLP1	SNRPD1	complex; input	-	1
4233	CLP1	SNRPD2	complex; input	-	1
4234	CLP1	SNRPD3	complex; input	-	1
4235	CLP1	SNRPE	complex; input	-	1
4236	CLP1	SNRPF	complex; input	-	1
4237	CLP1	SNRPG	complex; input	-	1
4238	CLP1	SNRPN	complex; input	-	1
4239	CLP1	SNU13	complex; input	-	1
4240	CLP1	SNW1	complex; input	-	1
4241	CLP1	SRRM1	catalyze; complex; input	->	1
4242	CLP1	SRRM2	complex; input	-	1
4243	CLP1	SRRT	complex; input	-	1
4244	CLP1	SRSF1	catalyze; complex; input	->	1
4245	CLP1	SRSF11	catalyze; complex; input	->	1
4246	CLP1	SRSF2	catalyze; complex; input	->	1
4247	CLP1	SRSF3	catalyze; complex; input	->	1
4248	CLP1	SRSF4	catalyze; complex; input	->	1
4249	CLP1	SRSF5	catalyze; complex; input	->	1
4250	CLP1	SRSF6	catalyze; complex; input	->	1
4251	CLP1	SRSF7	catalyze; complex; input	->	1
4252	CLP1	SRSF9	catalyze; complex; input	->	1
4253	CLP1	SUGP1	complex; input	-	1
4254	CLP1	SYF2	complex; input	-	1
4255	CLP1	SYMPK	catalyze; complex; input	->	1
4256	CLP1	THOC1	catalyze; complex; input	->	1
4257	CLP1	THOC2	catalyze; complex; input	->	1
4258	CLP1	THOC3	catalyze; complex; input	->	1
4259	CLP1	THOC5	catalyze; complex; input	->	1
4260	CLP1	THOC6	catalyze; complex; input	->	1
4261	CLP1	THOC7	catalyze; complex; input	->	1
4262	CLP1	TRA2B	complex; input	-	1
4263	CLP1	TSEN15	complex	-	1
4264	CLP1	TSEN2	complex	-	1
4265	CLP1	TSEN34	complex	-	1
4266	CLP1	TSEN54	complex	-	1
4267	CLP1	TXNL4A	complex; input	-	1
4268	CLP1	U2AF1L4	catalyze; complex; input	->	1
4269	CLP1	U2AF1L5	complex; reaction	-	1
4270	CLP1	U2AF2	catalyze; complex; input	->	1
4271	CLP1	U2SURP	complex; input	-	1
4272	CLP1	UPF3B	catalyze; complex; input	->	1
4273	CLP1	USP39	input	-	1
4274	CLP1	WBP11	complex; input	-	1
4275	CLP1	WBP4	input	-	1
4276	CLP1	WDR33	catalyze; complex; input	->	1
4277	CLP1	XAB2	complex; input	-	1
4278	CLP1	YBX1	complex; input	-	1
4279	CLP1	ZC3H11A	catalyze; complex; input	->	1
4280	CLPP	CLPX	predicted	-	0.99
4281	CLPP	TRAP1	predicted	-	0.58
4282	CLPX	FBXO3	predicted	-	0.56
4283	CLPX	FBXO6	predicted	-	0.64
4284	CLPX	HSPE1	predicted	-	0.64
4285	CLPX	NRDC	predicted	-	0.56
4286	CLTA	CLTB	complex; input	-	1
4287	CLTA	HTT	complex; input	-	1
4288	CLTA	NCF2	reaction	-	1
4289	CLTA	RPS6KA5	catalyzed by; complex; input	<-	1
4290	CLTB	CLTC	complex; input	-	1
4291	CLTB	CLTCL1	complex; input	-	1
4292	CLTB	COPA	complex	-	1
4293	CLTB	CTTN	complex; input	-	1
4294	CLTB	DAB2	complex; input	-	1
4295	CLTB	DNAJC6	complex; input	-	1
4296	CLTB	DNM2	complex; input	-	1
4297	CLTB	DRD1	catalyze	->	1
4298	CLTB	DRD2	catalyze	->	1
4299	CLTB	DRD3	catalyze	->	1
4300	CLTB	DRD4	catalyze	->	1
4301	CLTB	DRD5	catalyze	->	1
4302	CLTB	DVL2	complex; input	-	1
4303	CLTB	EGF	complex; input	-	1
4304	CLTB	EGFR	complex; input	-	1
4305	CLTB	EHD2	PPrel: binding/association	-	1
4306	CLTB	EPGN	complex; input	-	1
4307	CLTB	EPN1	complex; inhibited by; input	|-	1
4308	CLTB	EPN2	complex; inhibited by; input	|-	1
4309	CLTB	EPS15	complex; inhibited by; input	|-	1
4310	CLTB	EPS15L1	complex; input	-	1
4311	CLTB	EREG	complex; input	-	1
4312	CLTB	FCHO1	complex; input	-	1
4313	CLTB	FCHO2	complex; input	-	1
4314	CLTB	FNBP1	complex; input	-	1
4315	CLTB	FNBP1L	complex; input	-	1
4316	CLTB	FZD4	complex; input	-	1
4317	CLTB	GAK	complex; input	-	1
4318	CLTB	GBF1	input	-	1
4319	CLTB	GGA3	inhibited by	|-	1
4320	CLTB	GNRHR	catalyze	->	1
4321	CLTB	GOSR2	input	-	1
4322	CLTB	GPLD1	activated by	<-	1
4323	CLTB	GPR45	catalyze	->	1
4324	CLTB	GPR50	catalyze	->	1
4325	CLTB	GRB2	complex; input	-	1
4326	CLTB	GRM1	catalyze	->	1
4327	CLTB	GRM2	catalyze	->	1
4328	CLTB	GRM3	catalyze	->	1
4329	CLTB	GRM4	catalyze	->	1
4330	CLTB	GRM5	catalyze	->	1
4331	CLTB	GRM6	catalyze	->	1
4332	CLTB	GRM7	catalyze	->	1
4333	CLTB	GRM8	catalyze	->	1
4334	CLTB	HBEGF	complex; input	-	1
4335	CLTB	HGS	complex; input	-	1
4336	CLTB	HIP1	complex; input	-	1
4337	CLTB	HIP1R	complex; input	-	1
4338	CLTB	HRH1	catalyze	->	1
4339	CLTB	HRH2	catalyze	->	1
4340	CLTB	HRH3	catalyze	->	1
4341	CLTB	HRH4	catalyze	->	1
4342	CLTB	HSPA8	complex; input	-	1
4343	CLTB	HTR1A	catalyze	->	1
4344	CLTB	HTR1B	catalyze	->	1
4345	CLTB	HTR1D	catalyze	->	1
4346	CLTB	HTR1E	catalyze	->	1
4347	CLTB	HTR1F	catalyze	->	1
4348	CLTB	HTR2A	catalyze	->	1
4349	CLTB	HTR2B	catalyze	->	1
4350	CLTB	HTR2C	catalyze	->	1
4351	CLTB	HTR4	catalyze	->	1
4352	CLTB	HTR5A	catalyze	->	1
4353	CLTB	HTR6	catalyze	->	1
4354	CLTB	HTR7	catalyze	->	1
4355	CLTB	HTT	complex; input	-	1
4356	CLTB	IFT57	complex; input	-	1
4357	CLTB	IGF2R	complex; input	-	1
4358	CLTB	IL7R	complex; input	-	1
4359	CLTB	ITSN1	complex; input	-	1
4360	CLTB	KDELR1	activated by	<-	1
4361	CLTB	KDELR2	complex; input	-	1
4362	CLTB	KDELR3	complex; reaction	-	1
4363	CLTB	KIAA0319	complex; input	-	1
4364	CLTB	LDLR	complex; input	-	1
4365	CLTB	LDLRAP1	complex; input	-	1
4366	CLTB	LRP2	complex; input	-	1
4367	CLTB	M6PR	complex; input	-	1
4368	CLTB	MTNR1A	catalyze	->	1
4369	CLTB	MTNR1B	catalyze	->	1
4370	CLTB	NCF2	reaction	-	1
4371	CLTB	NECAP1	complex; input	-	1
4372	CLTB	OCRL	complex; input	-	1
4373	CLTB	OPRD1	catalyze	->	1
4374	CLTB	OPRK1	catalyze	->	1
4375	CLTB	OPRL1	catalyze	->	1
4376	CLTB	OPRM1	catalyze	->	1
4377	CLTB	PACSIN2	complex; input	-	1
4378	CLTB	PICALM	complex; input	-	1
4379	CLTB	PIK3C2A	complex; input	-	1
4380	CLTB	POTEKP	complex; input	-	1
4381	CLTB	REPS1	complex; input	-	1
4382	CLTB	REPS2	complex; input	-	1
4383	CLTB	RPS27A	complex; input	-	1
4384	CLTB	SCARB2	complex; input	-	1
4385	CLTB	SGIP1	complex; input	-	1
4386	CLTB	SH3GL2	complex; input	-	1
4387	CLTB	SH3KBP1	complex; input	-	1
4388	CLTB	SLC18A3	complex; input	-	1
4389	CLTB	SLC2A8	complex; input	-	1
4390	CLTB	SNX9	complex; input	-	1
4391	CLTB	SSTR1	catalyze	->	1
4392	CLTB	SSTR2	catalyze	->	1
4393	CLTB	SSTR3	catalyze	->	1
4394	CLTB	SSTR4	catalyze	->	1
4395	CLTB	SSTR5	catalyze	->	1
4396	CLTB	STAM	complex; input	-	1
4397	CLTB	STAM2	complex; input	-	1
4398	CLTB	STON2	complex; input	-	1
4399	CLTB	SYNJ1	complex; input	-	1
4400	CLTB	SYNJ2	complex; input	-	1
4401	CLTB	SYT1	complex; input	-	1
4402	CLTB	SYT2	complex; input	-	1
4403	CLTB	SYT9	complex; input	-	1
4404	CLTB	TF	complex; input	-	1
4405	CLTB	TFRC	complex; input	-	1
4406	CLTB	TGFA	complex; input	-	1
4407	CLTB	TGOLN2	complex; input	-	1
4408	CLTB	TMIGD3	catalyze	->	1
4409	CLTB	TRIP10	complex; input	-	1
4410	CLTB	UBA52	complex; input	-	1
4411	CLTB	UBB	complex; input	-	1
4412	CLTB	UBC	complex; input	-	1
4413	CLTB	UBQLN2	inhibited by	|-	1
4414	CLTB	USO1	input	-	1
4415	CLTB	VAMP2	complex; input	-	1
4416	CLTB	VAMP3	complex; input	-	1
4417	CLTB	VAMP4	complex; input	-	1
4418	CLTB	VAMP7	complex; input	-	1
4419	CLTB	VAMP8	complex; input	-	1
4420	CLTB	WASL	complex; input	-	1
4421	CLTB	WNT5A	complex; input	-	1
4422	CLTC	DYNLL1	predicted	-	0.67
4423	CLTC	RPS6KA5	catalyzed by; complex; input	<-	1
4424	CLTCL1	DYNLL1	predicted	-	0.67
4425	CLU	RPL23	predicted	-	0.64
4426	CLUAP1	DYNLL1	complex; input	-	1
4427	CLUH	TRAP1	predicted	-	0.66
4428	CNBP	DAP3	predicted	-	0.73
4429	CNBP	ITGB1	predicted	-	0.65
4430	CNBP	NOP2	predicted	-	0.64
4431	CNIH1	STX5	input	-	1
4432	CNIH2	STX5	input	-	1
4433	CNIH3	STX5	input	-	1
4434	CNOT1	EIF4A1	catalyze	->	1
4435	CNOT10	EIF4A1	catalyze	->	1
4436	CNOT11	EIF4A1	catalyze	->	1
4437	CNOT2	EIF4A1	catalyze	->	1
4438	CNOT3	EIF4A1	catalyze	->	1
4439	CNOT4	EIF4A1	catalyze	->	1
4440	CNOT6	EIF4A1	catalyze	->	1
4441	CNOT6L	EIF4A1	catalyze	->	1
4442	CNOT7	EIF4A1	catalyze	->	1
4443	CNOT8	EIF4A1	catalyze	->	1
4444	CNOT9	EIF4A1	catalyze	->	1
4445	CNPY3	TRAP1	predicted	-	0.7
4446	CNPY4	TRAP1	predicted	-	0.7
4447	CNR1	GNAI2	PPrel; PPrel: activation; complex; input	->	1
4448	CNR1	GNG2	PPrel; PPrel: activation; complex; input	->	1
4449	CNR2	GNAI2	complex; input	-	1
4450	CNR2	GNG2	complex; input	-	1
4451	CNTRL	DYNLL1	complex	-	1
4452	CNTRL	NME7	complex; input	-	1
4453	CNTRL	TUBA4A	complex	-	1
4454	COA3	SURF1	predicted	-	0.64
4455	COA3	TIMM21	predicted	-	0.64
4456	COG1	DYNLL1	input	-	1
4457	COG1	RAB1B	complex; input	-	1
4458	COG1	STX5	complex; input	-	1
4459	COG1	YKT6	complex; input	-	1
4460	COG2	DYNLL1	input	-	1
4461	COG2	RAB1B	complex; input	-	1
4462	COG2	STX5	complex; input	-	1
4463	COG2	YKT6	complex; input	-	1
4464	COG3	DYNLL1	input	-	1
4465	COG3	RAB1B	complex; input	-	1
4466	COG3	STX5	complex; input	-	1
4467	COG3	YKT6	complex; input	-	1
4468	COG4	DYNLL1	input	-	1
4469	COG4	RAB1B	complex; input	-	1
4470	COG4	STX5	complex; input	-	1
4471	COG4	YKT6	complex; input	-	1
4472	COG5	DYNLL1	input	-	1
4473	COG5	RAB1B	complex; input	-	1
4474	COG5	STX5	complex; input	-	1
4475	COG5	YKT6	complex; input	-	1
4476	COG6	DYNLL1	input	-	1
4477	COG6	RAB1B	complex; input	-	1
4478	COG6	STX5	complex; input	-	1
4479	COG6	YKT6	complex; input	-	1
4480	COG7	DYNLL1	input	-	1
4481	COG7	RAB1B	complex; input	-	1
4482	COG7	STX5	complex; input	-	1
4483	COG7	YKT6	complex; input	-	1
4484	COG8	DYNLL1	input	-	1
4485	COG8	RAB1B	complex; input	-	1
4486	COG8	STX5	complex; input	-	1
4487	COG8	YKT6	complex; input	-	1
4488	COL10A1	ITGAM	complex; input	-	1
4489	COL10A1	ITGB1	complex; input	-	1
4490	COL10A1	ITGB2	complex; input	-	1
4491	COL10A1	P4HB	catalyzed by; complex; input	<-	1
4492	COL11A1	ITGAM	complex; input	-	1
4493	COL11A1	ITGB1	complex; input	-	1
4494	COL11A1	ITGB2	complex; input	-	1
4495	COL11A2	ITGAM	complex; input	-	1
4496	COL11A2	ITGB1	complex; input	-	1
4497	COL11A2	ITGB2	complex; input	-	1
4498	COL12A1	ITGAM	complex; input	-	1
4499	COL12A1	ITGB1	complex; input	-	1
4500	COL12A1	ITGB2	complex; input	-	1
4501	COL13A1	ITGAM	complex; input	-	1
4502	COL13A1	ITGB1	complex; input	-	1
4503	COL13A1	ITGB2	complex; input	-	1
4504	COL14A1	ITGAM	complex; input	-	1
4505	COL14A1	ITGB1	complex; input	-	1
4506	COL14A1	ITGB2	complex; input	-	1
4507	COL14A1	MMP9	catalyzed by	<-	1
4508	COL15A1	ITGAM	complex; input	-	1
4509	COL15A1	ITGB1	complex; input	-	1
4510	COL15A1	ITGB2	complex; input	-	1
4511	COL16A1	ITGAM	complex; input	-	1
4512	COL16A1	ITGB1	complex; input	-	1
4513	COL16A1	ITGB2	complex; input	-	1
4514	COL16A1	MMP9	catalyzed by	<-	1
4515	COL17A1	ITGAM	complex; input	-	1
4516	COL17A1	ITGB1	complex; input	-	1
4517	COL17A1	ITGB2	complex; input	-	1
4518	COL18A1	ITGB1	complex; input	-	1
4519	COL18A1	MMP9	inhibite	-|	1
4520	COL19A1	ITGAM	complex; input	-	1
4521	COL19A1	ITGB1	complex; input	-	1
4522	COL19A1	ITGB2	complex; input	-	1
4523	COL1A1	ITGAM	complex; input	-	1
4524	COL1A1	ITGB1	PPrel: activation; complex; input	->	1
4525	COL1A1	ITGB2	complex; input	-	1
