	Gene1	Gene2	Annotation	Direction	Score	edge
49933	CD247	IGHV4-39	catalyze; catalyzed by; complex; input	<->	1	CD247_IGHV4-39
49934	CD247	IGHV4-59	catalyze; catalyzed by; complex; input	<->	1	CD247_IGHV4-59
49935	CD247	IGHV7-81	catalyze; catalyzed by; complex; input	<->	1	CD247_IGHV7-81
49936	CD247	IGKC	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKC
49937	CD247	IGKV1-12	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-12
49938	CD247	IGKV1-16	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-16
49939	CD247	IGKV1-17	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-17
49940	CD247	IGKV1-33	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-33
49941	CD247	IGKV1-39	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-39
49942	CD247	IGKV1-5	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1-5
49943	CD247	IGKV1D-12	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1D-12
49944	CD247	IGKV1D-16	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV1D-16
49945	CD247	IGKV2-29	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV2-29
49946	CD247	IGKV2-30	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV2-30
49947	CD247	IGKV2D-28	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV2D-28
49948	CD247	IGKV2D-30	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV2D-30
49949	CD247	IGKV2D-40	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV2D-40
49950	CD247	IGKV3-11	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV3-11
49951	CD247	IGKV3-15	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV3-15
49952	CD247	IGKV3-20	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV3-20
49953	CD247	IGKV3D-20	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV3D-20
49954	CD247	IGKV4-1	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV4-1
49955	CD247	IGKV5-2	catalyze; catalyzed by; complex; input	<->	1	CD247_IGKV5-2
49956	CD247	IGLC1	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLC1
49957	CD247	IGLC2	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLC2
49958	CD247	IGLC3	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLC3
49959	CD247	IGLC6	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLC6
49960	CD247	IGLC7	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLC7
49961	CD247	IGLV	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV
49962	CD247	IGLV1-40	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV1-40
49963	CD247	IGLV1-44	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV1-44
49964	CD247	IGLV1-47	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV1-47
49965	CD247	IGLV1-51	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV1-51
49966	CD247	IGLV2-11	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV2-11
49967	CD247	IGLV2-14	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV2-14
49968	CD247	IGLV2-23	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV2-23
49969	CD247	IGLV2-8	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV2-8
49970	CD247	IGLV3-1	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV3-1
49971	CD247	IGLV3-19	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV3-19
49972	CD247	IGLV3-21	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV3-21
49973	CD247	IGLV3-25	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV3-25
49974	CD247	IGLV3-27	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV3-27
49975	CD247	IGLV6-57	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV6-57
49976	CD247	IGLV7-43	catalyze; catalyzed by; complex; input	<->	1	CD247_IGLV7-43
49977	CD247	IL12A	activate; inhibited by; reaction	|->	1	CD247_IL12A
49978	CD247	IL12B	activate; inhibited by; reaction	|->	1	CD247_IL12B
49979	CD247	IL12RB1	activate; inhibited by; reaction	|->	1	CD247_IL12RB1
49980	CD247	IL12RB2	activate; inhibited by; reaction	|->	1	CD247_IL12RB2
49981	CD247	IL2	activate	->	1	CD247_IL2
49982	CD247	IL2RA	activate	->	1	CD247_IL2RA
49983	CD247	IL2RB	activate	->	1	CD247_IL2RB
49984	CD247	IL2RG	activate	->	1	CD247_IL2RG
49985	CD247	IL7R	predicted	-	0.59	CD247_IL7R
49986	CD247	ITK	activate; reaction	->	1	CD247_ITK
49987	CD247	JAK2	activate; complex; inhibited by; input; reaction	|->	1	CD247_JAK2
49988	CD247	JUN	activate	->	1	CD247_JUN
49989	CD247	LAT	activate; catalyze; reaction	->	1	CD247_LAT
49990	CD247	LCK	catalyze; catalyzed by; complex; input	<->	1	CD247_LCK
49991	CD247	LCP2	activate; catalyze; reaction	->	1	CD247_LCP2
49992	CD247	LYN	catalyzed by	<-	1	CD247_LYN
49993	CD247	MAP3K3	PPrel: activation	->	1	CD247_MAP3K3
49994	CD247	MAP4K1	activate	->	1	CD247_MAP4K1
49995	CD247	MAPK8	reaction	-	1	CD247_MAPK8
49996	CD247	MYH2	input	-	1	CD247_MYH2
49997	CD247	MYO1C	input	-	1	CD247_MYO1C
49998	CD247	NCR1	PPrel: binding/association; complex	-	1	CD247_NCR1
49999	CD247	NCR3	PPrel: binding/association; complex	-	1	CD247_NCR3
50000	CD247	NCR3LG1	complex; input	-	1	CD247_NCR3LG1
50001	CD247	PAG1	activate; catalyzed by	<->	1	CD247_PAG1
50002	CD247	PAK2	complex; input	-	1	CD247_PAK2
50003	CD247	PDCD1	catalyzed by	<-	1	CD247_PDCD1
50004	CD247	PDCD1LG2	catalyzed by	<-	1	CD247_PDCD1LG2
50005	CD247	PIK3CA	PPrel: activation, indirect effect; complex; input	->	1	CD247_PIK3CA
50006	CD247	PIK3CA VARIANT PROTEIN	PPrel: activation, indirect effect	->	1	CD247_PIK3CA VARIANT PROTEIN
50007	CD247	PIK3CB	PPrel: activation, indirect effect; complex; input	->	1	CD247_PIK3CB
50008	CD247	PIK3CD	PPrel: activation, indirect effect	->	1	CD247_PIK3CD
50009	CD247	PIK3R1	PPrel: activation, indirect effect; complex; input	->	1	CD247_PIK3R1
50010	CD247	PIK3R2	PPrel: activation, indirect effect; complex; input	->	1	CD247_PIK3R2
50011	CD247	PIK3R3	PPrel: activation, indirect effect	->	1	CD247_PIK3R3
50012	CD247	PLCG1	catalyze; complex; input	->	1	CD247_PLCG1
50013	CD247	PLCG2	complex; input	-	1	CD247_PLCG2
50014	CD247	PRKAR1A	activate	->	1	CD247_PRKAR1A
50015	CD247	PRKAR1B	activate	->	1	CD247_PRKAR1B
50016	CD247	PRKAR2B	activate	->	1	CD247_PRKAR2B
50017	CD247	PRKCQ	activate; catalyze	->	1	CD247_PRKCQ
50018	CD247	PTPN11	activate; catalyzed by; inhibited by	->	1	CD247_PTPN11
50019	CD247	PTPN22	catalyzed by	<-	1	CD247_PTPN22
50020	CD247	PTPN6	PPrel: inhibited by, dephosphorylation; activate; activated by; catalyzed by	->	1	CD247_PTPN6
50021	CD247	PTPRC	activated by; catalyzed by; inhibited by	-	1	CD247_PTPRC
50022	CD247	PTPRJ	catalyzed by; inhibited by	-	1	CD247_PTPRJ
50023	CD247	RAC1	catalyze	->	1	CD247_RAC1
50024	CD247	RGS1	inhibited by	|-	1	CD247_RGS1
50025	CD247	SH2D1A	predicted	-	1	CD247_SH2D1A
50026	CD247	SH3BP2	complex; input	-	1	CD247_SH3BP2
50027	CD247	SHC1	activate	->	1	CD247_SHC1
50028	CD247	SLA2	complex; input	-	1	CD247_SLA2
50029	CD247	SRC	catalyzed by	<-	1	CD247_SRC
50030	CD247	STAT4	reaction	-	1	CD247_STAT4
50031	CD247	SYK	PPrel: activation; catalyze; catalyzed by; complex; input	<->	1	CD247_SYK
50032	CD247	TBX21	reaction	-	1	CD247_TBX21
50033	CD247	TRAC	catalyze; catalyzed by; complex; input	<->	1	CD247_TRAC
50034	CD247	TRAV19	catalyze; catalyzed by; complex; input	<->	1	CD247_TRAV19
50035	CD247	TRAV29DV5	catalyze; catalyzed by; complex; input	<->	1	CD247_TRAV29DV5
50036	CD247	TRAV3	complex	-	1	CD247_TRAV3
50037	CD247	TRAV8-4	catalyze; catalyzed by; complex; input	<->	1	CD247_TRAV8-4
50038	CD247	TRB	complex	-	1	CD247_TRB
50039	CD247	TRBC1	catalyze; catalyzed by; complex; input	<->	1	CD247_TRBC1
50040	CD247	TRBV12-3	catalyze; catalyzed by; complex; input	<->	1	CD247_TRBV12-3
50041	CD247	TRBV3-1	predicted	-	0.65	CD247_TRBV3-1
50042	CD247	TRBV7-9	catalyze; catalyzed by; complex; input	<->	1	CD247_TRBV7-9
50043	CD247	TYK2	activate; inhibited by; reaction	|->	1	CD247_TYK2
50044	CD247	V1-11	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-11
50045	CD247	V1-13	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-13
50046	CD247	V1-16	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-16
50047	CD247	V1-20	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-20
50048	CD247	V1-3	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-3
50049	CD247	V1-5	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-5
50050	CD247	V1-7	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-7
50051	CD247	V1-9	catalyze; catalyzed by; complex; input	<->	1	CD247_V1-9
50052	CD247	V2-11	catalyze; catalyzed by; complex; input	<->	1	CD247_V2-11
50053	CD247	V2-15	catalyze; catalyzed by; complex; input	<->	1	CD247_V2-15
50054	CD247	V2-17	catalyze; catalyzed by; complex; input	<->	1	CD247_V2-17
50055	CD247	V2-19	catalyze; catalyzed by; complex; input	<->	1	CD247_V2-19
50056	CD247	V2-8	catalyze; catalyzed by; complex; input	<->	1	CD247_V2-8
50057	CD247	V3-2	catalyze; catalyzed by; complex; input	<->	1	CD247_V3-2
50058	CD247	V3-3	catalyze; catalyzed by; complex; input	<->	1	CD247_V3-3
50059	CD247	V3-4	catalyze; catalyzed by; complex; input	<->	1	CD247_V3-4
50060	CD247	V4-1	catalyze; catalyzed by; complex; input	<->	1	CD247_V4-1
50061	CD247	V4-2	catalyze; catalyzed by; complex; input	<->	1	CD247_V4-2
50062	CD247	V4-6	catalyze; catalyzed by; complex; input	<->	1	CD247_V4-6
50063	CD247	V5-1	catalyze; catalyzed by; complex; input	<->	1	CD247_V5-1
50064	CD247	V5-4	catalyze; catalyzed by; complex; input	<->	1	CD247_V5-4
50065	CD247	V5-6	catalyze; catalyzed by; complex; input	<->	1	CD247_V5-6
50066	CD247	VAV1	activate; catalyze; complex; input; reaction	->	1	CD247_VAV1
50067	CD247	VAV2	catalyze; complex; input	->	1	CD247_VAV2
50068	CD247	VAV3	catalyze; complex; input	->	1	CD247_VAV3
50069	CD247	YES1	catalyzed by	<-	1	CD247_YES1
50070	CD247	ZAP70	PPrel: activation; PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD247_ZAP70
50086	CD274	HLA-DPB1	catalyze	->	1	CD274_HLA-DPB1
50091	CD274	HLA-DRA	catalyze	->	1	CD274_HLA-DRA
50095	CD274	HLA-DRB5	catalyze	->	1	CD274_HLA-DRB5
50105	CD274	PTPN11	complex; input	-	1	CD274_PTPN11
50109	CD274	STAT3	GErel: expression by; expression regulated by	<-	1	CD274_STAT3
50137	CD28	HLA-DRA	activate; activated by; reaction	<->	1	CD28_HLA-DRA
50163	CD28	SRC	catalyzed by	<-	1	CD28_SRC
50172	CD28	ZAP70	activate	->	1	CD28_ZAP70
50198	CD2AP	SRC	predicted	-	0.98	CD2AP_SRC
50289	CD2BP2	PPIE	complex; input	-	1	CD2BP2_PPIE
50375	CD300C	TYROBP	predicted	-	0.54	CD300C_TYROBP
50376	CD300E	TYROBP	complex; input	-	1	CD300E_TYROBP
50377	CD300LB	TYROBP	complex; input	-	1	CD300LB_TYROBP
50386	CD33	LGALS3BP	predicted	-	0.54	CD33_LGALS3BP
50389	CD33	SELPLG	predicted	-	0.54	CD33_SELPLG
50396	CD33	TYROBP	predicted	-	0.54	CD33_TYROBP
50435	CD36	SRC	predicted	-	0.64	CD36_SRC
50462	CD37	ITGB2	predicted	-	0.59	CD37_ITGB2
50539	CD3D	HLA-DPB1	catalyze; catalyzed by; complex; input	<->	1	CD3D_HLA-DPB1
50544	CD3D	HLA-DRA	catalyze; catalyzed by; complex; input	<->	1	CD3D_HLA-DRA
50548	CD3D	HLA-DRB5	catalyze; catalyzed by; complex; input	<->	1	CD3D_HLA-DRB5
50574	CD3D	NCK1	predicted	-	0.97	CD3D_NCK1
50585	CD3D	PTPN11	activate; catalyzed by; inhibited by	->	1	CD3D_PTPN11
50623	CD3D	ZAP70	PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD3D_ZAP70
50656	CD3E	HLA-DPB1	catalyze; catalyzed by; complex; input	<->	1	CD3E_HLA-DPB1
50661	CD3E	HLA-DRA	catalyze; catalyzed by; complex; input	<->	1	CD3E_HLA-DRA
50665	CD3E	HLA-DRB5	catalyze; catalyzed by; complex; input	<->	1	CD3E_HLA-DRB5
50686	CD3E	LGALS1	predicted	-	0.64	CD3E_LGALS1
50690	CD3E	NCK1	predicted	-	1	CD3E_NCK1
50697	CD3E	PTPN11	activate; catalyzed by; inhibited by	->	1	CD3E_PTPN11
50723	CD3E	ZAP70	PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD3E_ZAP70
50749	CD3EAP	POLR1D	complex; input	-	1	CD3EAP_POLR1D
50820	CD3G	HLA-DPB1	catalyze; catalyzed by; complex; input	<->	1	CD3G_HLA-DPB1
50825	CD3G	HLA-DRA	catalyze; catalyzed by; complex; input	<->	1	CD3G_HLA-DRA
50829	CD3G	HLA-DRB5	catalyze; catalyzed by; complex; input	<->	1	CD3G_HLA-DRB5
50874	CD3G	IGKV3-20	catalyze; catalyzed by; complex; input	<->	1	CD3G_IGKV3-20
50920	CD3G	NCK1	predicted	-	0.97	CD3G_NCK1
50935	CD3G	PTPN11	activate; catalyzed by; inhibited by	->	1	CD3G_PTPN11
50951	CD3G	SRC	catalyzed by	<-	1	CD3G_SRC
50995	CD3G	ZAP70	PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD3G_ZAP70
51011	CD4	CUL1	PPrel: inhibited, ubiquitination	|-	1	CD4_CUL1
51059	CD4	HLA-DPB1	PPrel: activated by; PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD4_HLA-DPB1
51064	CD4	HLA-DRA	PPrel: activated by; PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD4_HLA-DRA
51068	CD4	HLA-DRB5	PPrel: activated by; PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	CD4_HLA-DRB5
51084	CD4	LGALS1	predicted	-	0.64	CD4_LGALS1
51145	CD4	PTPN11	activate; catalyzed by; inhibited by	->	1	CD4_PTPN11
51164	CD4	SMARCC1	expression regulated by	<-	1	CD4_SMARCC1
51189	CD4	ZAP70	catalyze; complex; input	->	1	CD4_ZAP70
51267	CD40	STAT3	predicted	-	0.54	CD40_STAT3
51270	CD40	STAT5B	predicted	-	0.54	CD40_STAT5B
51300	CD40LG	ITGB2	complex; input	-	1	CD40LG_ITGB2
51439	CD44	NCSTN	catalyzed by	<-	1	CD44_NCSTN
51451	CD44	SLC9A1	complex; input	-	1	CD44_SLC9A1
51467	CD46	STAT3	expression regulated by	<-	1	CD46_STAT3
51481	CD47	ITGB2	predicted	-	0.54	CD47_ITGB2
51491	CD47	PTPN11	complex; input	-	1	CD47_PTPN11
51497	CD47	SRC	catalyzed by	<-	1	CD47_SRC
51543	CD52	ITGB2	predicted	-	0.59	CD52_ITGB2
51564	CD53	ITGB2	predicted	-	0.59	CD53_ITGB2
51604	CD55	DCTN5	complex; input	-	1	CD55_DCTN5
51644	CD59	CD8A	predicted	-	0.64	CD59_CD8A
51645	CD59	CD9	predicted	-	0.58	CD59_CD9
51646	CD59	COG1	complex; input	-	1	CD59_COG1
51647	CD59	COG2	complex; input	-	1	CD59_COG2
51648	CD59	COG3	complex; input	-	1	CD59_COG3
51650	CD59	COG5	complex; input	-	1	CD59_COG5
51651	CD59	COG6	complex; input	-	1	CD59_COG6
51652	CD59	COG7	complex; input	-	1	CD59_COG7
51653	CD59	COG8	complex; input	-	1	CD59_COG8
51654	CD59	COPA	complex; input	-	1	CD59_COPA
51655	CD59	COPB1	complex; input	-	1	CD59_COPB1
51656	CD59	COPB2	complex; input	-	1	CD59_COPB2
51657	CD59	COPE	complex; input	-	1	CD59_COPE
51658	CD59	COPG1	complex; input	-	1	CD59_COPG1
51659	CD59	COPG2	complex; input	-	1	CD59_COPG2
51660	CD59	COPZ1	complex; input	-	1	CD59_COPZ1
51661	CD59	COPZ2	complex; input	-	1	CD59_COPZ2
51662	CD59	CSNK1D	catalyzed by	<-	1	CD59_CSNK1D
51663	CD59	DCTN1	complex; input	-	1	CD59_DCTN1
51664	CD59	DCTN2	complex; input	-	1	CD59_DCTN2
51665	CD59	DCTN3	complex; input	-	1	CD59_DCTN3
51666	CD59	DCTN4	complex; input	-	1	CD59_DCTN4
51667	CD59	DCTN5	complex; input	-	1	CD59_DCTN5
51668	CD59	DCTN6	complex; input	-	1	CD59_DCTN6
51669	CD59	DYNC1H1	complex; input	-	1	CD59_DYNC1H1
51670	CD59	DYNC1I1	complex; input	-	1	CD59_DYNC1I1
51671	CD59	DYNC1I2	complex; input	-	1	CD59_DYNC1I2
51672	CD59	DYNC1LI1	complex; input	-	1	CD59_DYNC1LI1
51673	CD59	DYNC1LI2	complex; input	-	1	CD59_DYNC1LI2
51674	CD59	DYNLL1	complex; input	-	1	CD59_DYNLL1
51675	CD59	DYNLL2	complex; input	-	1	CD59_DYNLL2
51676	CD59	EGFR	predicted	-	0.64	CD59_EGFR
51677	CD59	GBF1	complex; input	-	1	CD59_GBF1
51678	CD59	GOLGA2	complex; input	-	1	CD59_GOLGA2
51679	CD59	GOLGB1	complex; input	-	1	CD59_GOLGB1
51680	CD59	GORASP1	complex; input	-	1	CD59_GORASP1
51681	CD59	GOSR1	complex; input	-	1	CD59_GOSR1
51682	CD59	GOSR2	complex; input	-	1	CD59_GOSR2
51683	CD59	RAB1A	complex; input	-	1	CD59_RAB1A
51685	CD59	SAR1B	complex; input	-	1	CD59_SAR1B
51686	CD59	SCFD1	input	-	1	CD59_SCFD1
51687	CD59	SEC13	complex; input	-	1	CD59_SEC13
51688	CD59	SEC16A	complex; input	-	1	CD59_SEC16A
51689	CD59	SEC16B	complex; input	-	1	CD59_SEC16B
51690	CD59	SEC22B	complex; input	-	1	CD59_SEC22B
51691	CD59	SEC23A	complex; input	-	1	CD59_SEC23A
51692	CD59	SEC23IP	complex; input	-	1	CD59_SEC23IP
51693	CD59	SEC24A	complex; input	-	1	CD59_SEC24A
51694	CD59	SEC24B	complex; input	-	1	CD59_SEC24B
51695	CD59	SEC24C	complex; input	-	1	CD59_SEC24C
51696	CD59	SEC24D	complex; input	-	1	CD59_SEC24D
51697	CD59	SEC31A	complex; input	-	1	CD59_SEC31A
51698	CD59	SPTA1	complex; input	-	1	CD59_SPTA1
51699	CD59	SPTAN1	complex; input	-	1	CD59_SPTAN1
51700	CD59	SPTB	complex; input	-	1	CD59_SPTB
51701	CD59	SPTBN1	complex; input	-	1	CD59_SPTBN1
51702	CD59	SPTBN2	complex; input	-	1	CD59_SPTBN2
51703	CD59	SPTBN4	complex; input	-	1	CD59_SPTBN4
51704	CD59	SPTBN5	complex; input	-	1	CD59_SPTBN5
51706	CD59	TFG	complex; input	-	1	CD59_TFG
51707	CD59	TMED10	complex; input	-	1	CD59_TMED10
51708	CD59	TMED2	complex; input	-	1	CD59_TMED2
51709	CD59	TMED3	complex; input	-	1	CD59_TMED3
51710	CD59	TMED7	complex; input	-	1	CD59_TMED7
51711	CD59	TMED9	complex; input	-	1	CD59_TMED9
51712	CD59	TMEM115	complex; input	-	1	CD59_TMEM115
51713	CD59	TRAPPC1	complex; input	-	1	CD59_TRAPPC1
51714	CD59	TRAPPC10	complex; input	-	1	CD59_TRAPPC10
51715	CD59	TRAPPC2B	complex; reaction	-	1	CD59_TRAPPC2B
51716	CD59	TRAPPC2L	complex; input	-	1	CD59_TRAPPC2L
51717	CD59	TRAPPC3	complex; input	-	1	CD59_TRAPPC3
51718	CD59	TRAPPC4	complex; input	-	1	CD59_TRAPPC4
51719	CD59	TRAPPC5	complex; input	-	1	CD59_TRAPPC5
51720	CD59	TRAPPC6A	complex; input	-	1	CD59_TRAPPC6A
51721	CD59	TRAPPC6B	complex; input	-	1	CD59_TRAPPC6B
51722	CD59	TRAPPC9	complex; input	-	1	CD59_TRAPPC9
51723	CD59	USO1	complex; input	-	1	CD59_USO1
51724	CD59	YKT6	complex; input	-	1	CD59_YKT6
51761	CD70	STAT3	expression regulated by	<-	1	CD70_STAT3
51780	CD74	CTSS	PPrel: activated by; catalyzed by	<-	1	CD74_CTSS
51794	CD74	HLA-DPB1	PPrel: binding/association; complex; input	-	1	CD74_HLA-DPB1
51799	CD74	HLA-DRA	PPrel: binding/association; complex; input	-	1	CD74_HLA-DRA
51803	CD74	HLA-DRB5	PPrel: binding/association; complex; input	-	1	CD74_HLA-DRB5
51831	CD74	ZAP70	input	-	1	CD74_ZAP70
51845	CD79A	IGHM	catalyze; catalyzed by; complex; input	<->	1	CD79A_IGHM
51882	CD79A	IGKV3-20	catalyze; catalyzed by; complex; input	<->	1	CD79A_IGKV3-20
51911	CD79A	NCK1	catalyze; catalyzed by; complex; input	<->	1	CD79A_NCK1
51945	CD79B	IGHM	catalyze; catalyzed by; complex; input	<->	1	CD79B_IGHM
51981	CD79B	IGKV3-20	catalyze; catalyzed by; complex; input	<->	1	CD79B_IGKV3-20
52009	CD79B	NCK1	catalyze; catalyzed by; complex; input	<->	1	CD79B_NCK1
52042	CD80	HLA-DRA	activate; activated by; reaction	<->	1	CD80_HLA-DRA
52061	CD80	PTPN11	complex; input; reaction	-	1	CD80_PTPN11
52063	CD80	SRC	catalyzed by; complex; input	<-	1	CD80_SRC
52072	CD80	ZAP70	activate	->	1	CD80_ZAP70
52116	CD86	HLA-DRA	activate; activated by; reaction	<->	1	CD86_HLA-DRA
52139	CD86	PTPN11	complex; input	-	1	CD86_PTPN11
52142	CD86	SRC	catalyzed by; complex; input	<-	1	CD86_SRC
52151	CD86	ZAP70	activate	->	1	CD86_ZAP70
52161	CD8A	HLA-DRA	predicted	-	0.92	CD8A_HLA-DRA
52196	CD8A	ZAP70	complex; input	-	1	CD8A_ZAP70
52236	CD8B	ZAP70	complex; input	-	1	CD8B_ZAP70
52265	CD95	PTPN11	inhibited by	|-	1	CD95_PTPN11
52271	CD97	SRC	predicted	-	0.64	CD97_SRC
52409	CDC2	PPP1CB	predicted	-	0.7	CDC2_PPP1CB
52455	CDC20	CKAP5	complex; input	-	1	CDC20_CKAP5
52461	CDC20	CUL1	catalyzed by; complex; input	<-	1	CDC20_CUL1
52867	CDC25C	PPP1CB	PPrel: activated by, dephosphorylation	<-	1	CDC25C_PPP1CB
53056	CDC34	CUL1	predicted	-	0.64	CDC34_CUL1
53120	CDC37	ILK	input	-	1	CDC37_ILK
53133	CDC37	PPID	predicted	-	0.64	CDC37_PPID
53144	CDC37	TRAP1	predicted	-	1	CDC37_TRAP1
53168	CDC37L1	TRAP1	predicted	-	1	CDC37L1_TRAP1
53288	CDC40	PPIE	complex; input	-	1	CDC40_PPIE
53364	CDC40	THOC3	complex; input	-	1	CDC40_THOC3
53939	CDC5L	PPIE	complex; input	-	1	CDC5L_PPIE
54237	CDC73	DDAH2	predicted	-	0.64	CDC73_DDAH2
54293	CDC73	NELFA	complex; input	-	1	CDC73_NELFA
54319	CDC73	RNF20	complex; input	-	1	CDC73_RNF20
54351	CDCA3	CUL1	predicted	-	0.64	CDCA3_CUL1
54376	CDCA5	CKAP5	complex; input	-	1	CDCA5_CKAP5
54471	CDCA8	CKAP5	complex; input	-	1	CDCA8_CKAP5
54537	CDCA8	PEBP1	activated by	<-	1	CDCA8_PEBP1
54566	CDCA8	SUMO2	input	-	1	CDCA8_SUMO2
54645	CDH1	LIMA1	complex; input	-	1	CDH1_LIMA1
54672	CDH1	NCSTN	catalyzed by	<-	1	CDH1_NCSTN
54763	CDH1	SRC	activate; activated by; catalyzed by	<->	1	CDH1_SRC
55052	CDH17	ITGB2	predicted	-	0.54	CDH17_ITGB2
55236	CDH2	PTPN11	activate	->	1	CDH2_PTPN11
55437	CDH3	NCSTN	catalyzed by	<-	1	CDH3_NCSTN
55492	CDH3	STAT3	expression regulated by	<-	1	CDH3_STAT3
55600	CDH5	SRC	predicted	-	0.64	CDH5_SRC
55855	CDK1	CKAP5	catalyze; complex	->	1	CDK1_CKAP5
55946	CDK1	HMGA1	predicted	-	0.98	CDK1_HMGA1
55999	CDK1	MKI67	predicted	-	0.92	CDK1_MKI67
56083	CDK1	PPP1CB	predicted	-	0.7	CDK1_PPP1CB
56095	CDK1	PRDX2	predicted	-	0.64	CDK1_PRDX2
56210	CDK1	STAT3	predicted	-	0.56	CDK1_STAT3
56211	CDK1	STAT5B	predicted	-	0.56	CDK1_STAT5B
56442	CDK2	CUL1	PPrel: inhibited, ubiquitination; complex; input	|-	1	CDK2_CUL1
56463	CDK2	HNRNPAB	predicted	-	0.92	CDK2_HNRNPAB
56475	CDK2	MAPRE2	predicted	-	0.64	CDK2_MAPRE2
56628	CDK3	CUL1	predicted	-	0.64	CDK3_CUL1
56669	CDK3	PPP1CB	predicted	-	0.7	CDK3_PPP1CB
56690	CDK3	STAT3	predicted	-	0.56	CDK3_STAT3
56728	CDK4	CUL1	predicted	-	0.64	CDK4_CUL1
56761	CDK4	H2AFX	complex; input	-	1	CDK4_H2AFX
56795	CDK4	MAPRE2	predicted	-	0.64	CDK4_MAPRE2
56878	CDK4	PRKAR1A	complex	-	1	CDK4_PRKAR1A
56889	CDK4	PTPN11	activated by; inhibited by; reaction	-	1	CDK4_PTPN11
56890	CDK4	PURA	predicted	-	0.54	CDK4_PURA
56925	CDK4	SMARCC1	activated by	<-	1	CDK4_SMARCC1
56930	CDK4	SNCA	predicted	-	0.64	CDK4_SNCA
56958	CDK4	WDR77	activated by; complex	<-	1	CDK4_WDR77
57030	CDK5	NUBP2	predicted	-	0.78	CDK5_NUBP2
57039	CDK5	PRDX2	catalyze	->	1	CDK5_PRDX2
57041	CDK5	PURA	predicted	-	0.77	CDK5_PURA
57047	CDK5	SRC	predicted	-	0.64	CDK5_SRC
57049	CDK5	STAT3	predicted	-	0.54	CDK5_STAT3
57101	CDK5R1	PRDX2	catalyze	->	1	CDK5R1_PRDX2
57138	CDK5RAP2	CKAP5	complex	-	1	CDK5RAP2_CKAP5
57230	CDK5RAP3	DHX36	predicted	-	0.64	CDK5RAP3_DHX36
57302	CDK6	STAT3	predicted	-	0.54	CDK6_STAT3
57303	CDK6	STAT5B	predicted	-	0.54	CDK6_STAT5B
57385	CDK7	INTS3	catalyze; complex; input	->	1	CDK7_INTS3
57394	CDK7	LDB1	activate	->	1	CDK7_LDB1
