nodeLabel	Cluster_R_filtered_25k	Cluster_NR_filtered_25k	distance
MAR04989	0.145572782131485	0.159886695327496	0.015
MAR05466	0.226165123427844	0.242060470367521	0.015
MAR05469	0.226165123427844	0.242060470367521	0.015
MAR05472	0.226165123427844	0.242060470367521	0.015
MAR08878	0.120459029834005	0.134198364311064	0.015
MAR08984	0.224042123296229	0.239964920318808	0.015
MAR09223	0.0250172657468983	0.0369158908667988	0.015
MAR09266	0.0250100892027932	0.0369158908667988	0.015
MAR09277	0.0250100892027932	0.0369158908667988	0.015
MAR09340	0.0427484406198459	0.0549539885655976	0.015
MAR09390	0.0250100892027932	0.0369158908667988	0.015
MAR10529	0.00307827570797712	0.0144459566130135	0.015
MAR10547	0.00375469807659459	0.0151343801383277	0.015
MAR10619	0.00658719044191696	0.0180385578102266	0.015
MAR10620	0.000649984443019614	0.0119879146657362	0.015
MAR10665	0.00453824097307462	0.0160415499017088	0.015
MAR10678	0.00664396128729595	0.0181800558171319	0.015
MAR10686	0.00200516764977137	0.0133829172424376	0.015
MAR10696	0.00325436796768927	0.0146399109898391	0.015
MAR10701	0.00315879106612259	0.014623723466004	0.015
MAR10703	0.00364086881868651	0.0150078561610977	0.015
MAR10715	0.00139509491956608	0.0127980874602433	0.015
MAR11875	0.0272849383734925	0.0392077054949612	0.015
MAR11905	0.153089311871211	0.167587837672641	0.015
MAR11932	0.0489756649468518	0.0612619027670252	0.015
MAR12180	0.282526567731011	0.299638542100492	0.015
MAR12710	0.045703099849628	0.0579564158163164	0.015
ZCCHC8	0.255013601825894	0.271518450400597	0.015
ABL1	0.435711148259624	0.4557319997594	0.0149
GLUD1	0.0604510183743895	0.0729453062511833	0.0149
GNLY	0.135072573794519	0.149001188027266	0.0149
HDAC5	0.188160677839833	0.203170644474321	0.0149
MAR00305	0.265849934127204	0.282485272743642	0.0149
MAR00722	0.0300819169482101	0.0418738844603109	0.0149
MAR03858	0.198982722812082	0.214210659727312	0.0149
MAR04098	0.0377557010797584	0.049697286140615	0.0149
MAR04392	0.0376993690086691	0.0497374906521504	0.0149
MAR04485	0.214783505565378	0.230352310474646	0.0149
MAR09105	0.0556084732263621	0.0679688992669456	0.0149
MAR09246	0.0641112822899672	0.0766164186112905	0.0149
MAR09404	0.0258876783301241	0.0376379403871089	0.0149
MAR10343	0.0300513644453336	0.0418794332120409	0.0149
MAR10527	0.00292066355630747	0.0142017246583957	0.0149
MAR10530	0.00142618275496841	0.0126567725323436	0.0149
MAR10556	0.00239886500970709	0.0136235112951289	0.0149
MAR10564	0.00214011365048455	0.0134009769617853	0.0149
MAR10566	0.00400372166772964	0.01532054962168	0.0149
MAR10576	0.00359743760334196	0.0148403870538939	0.0149
MAR10579	0.0085309351206423	0.0199224338981159	0.0149
MAR10591	0.00796153870108601	0.0193604898512804	0.0149
MAR10622	0.000893086805323155	0.0120578627783664	0.0149
MAR10628	0.00174430512004431	0.0130315532028198	0.0149
MAR10639	0.000844230165702003	0.0121065005601046	0.0149
MAR10653	0.000748727284990652	0.011952274717497	0.0149
MAR10661	0.00224358467284958	0.01350455778082	0.0149
MAR10664	0.00236666026571116	0.0135715627902014	0.0149
MAR10673	0.00398162463119271	0.0152556956510422	0.0149
MAR10710	0.00337962592983077	0.0146995321727141	0.0149
MAR10714	0.00360807512236092	0.0148914152986213	0.0149
MAR11301	0.0550971867077671	0.0674632785540619	0.0149
MAR12366	0.129158121641914	0.142924174249236	0.0149
MAR12592	0.0329060648403181	0.0448463824428587	0.0149
MAR12598	0.0329060648403181	0.0448463824428587	0.0149
MAR12706	0.0567510321047781	0.0690842895192954	0.0149
MAR12910	0.128907024053971	0.142739024503817	0.0149
MS4A6E	0.0359046554919267	0.0478531278505895	0.0149
MSX1	0.186468674757687	0.201383127840768	0.0149
OR5T1	0.186279724771868	0.201223874003071	0.0149
PKN1	0.144632119232719	0.15880384562564	0.0149
TMBIM6	0.0569737375028063	0.0693497685112094	0.0149
TRMT10C	0.0601715932572094	0.0726688030307014	0.0149
ADPGK	0.0440345143946768	0.0559334798508164	0.0148
AK7	0.0449251263929968	0.0569138311488907	0.0148
ARHGEF6	0.0558870811209433	0.0680554487087501	0.0148
ARL6IP4	0.0574138887033847	0.0696484656637335	0.0148
DNAJC10	0.053441895679404	0.0655733159070458	0.0148
DNMT3B	0.533181882902501	0.554957262719671	0.0148
MAR04531	0.262155953467841	0.278570526251803	0.0148
MAR04533	0.262155953467841	0.278570526251803	0.0148
MAR04575	0.200726993904974	0.215814617226237	0.0148
MAR04821	0.0360080303469604	0.0477742076954928	0.0148
MAR05494	0.223083159187556	0.238634337244644	0.0148
MAR05557	0.223083159187556	0.238634337244644	0.0148
MAR05567	0.223083159187556	0.238634337244644	0.0148
MAR08001	0.139139132869885	0.153023917687896	0.0148
MAR08002	0.139139132869885	0.153023917687896	0.0148
MAR08962	0.0415944637537494	0.0534829510774112	0.0148
MAR09026	0.0642012227381862	0.0766164186112905	0.0148
MAR09159	0.050799270302132	0.0628296093772041	0.0148
MAR09234	0.0286295339048499	0.0402218545173538	0.0148
MAR09349	0.0275049726743878	0.0391032771023082	0.0148
MAR09857	0.0266995140431127	0.0382912426889238	0.0148
MAR10497	0.000160632079603959	0.0111836873608799	0.0148
MAR10518	0.00103412812189845	0.0120778411712782	0.0148
MAR10542	0.00107433383395533	0.0122345236041555	0.0148
MAR10573	0.00271781002222384	0.0139090786521749	0.0148
MAR10575	0.0023089407150361	0.0134108657648634	0.0148
MAR10599	0.00452283507638928	0.0157352028171311	0.0148
MAR10627	0.00343910461462	0.0145649205538634	0.0148
MAR10629	0.00252760655957872	0.0136033353698739	0.0148
MAR10632	0.000660405703560172	0.0117182037485714	0.0148
MAR10648	0.00400283785630209	0.0151721440772086	0.0148
MAR10654	0.00238455274671258	0.0134994021452298	0.0148
MAR10668	0.00235905523699687	0.0134701830861115	0.0148
MAR10688	0.00736170060743639	0.0186466323348295	0.0148
MAR10697	0.00095548879449512	0.0120791440052925	0.0148
MAR10700	0.00562842543496027	0.0167552934864372	0.0148
MAR10704	0.0171583966539006	0.028575728051665	0.0148
MAR10705	0.000939212819112405	0.0120882634846338	0.0148
MAR10712	0.00115561186522731	0.0122874325839678	0.0148
MAR10719	0.00207557174002178	0.0131233594746771	0.0148
MAR12274	0.280940027261301	0.297660332130289	0.0148
MAR12278	0.280940027261301	0.297660332130289	0.0148
MAR12624	0.039590644360587	0.0514945166904202	0.0148
MAR12693	0.0468082181731542	0.0588920778432433	0.0148
NELFCD	0.0549773634221022	0.0671911232500815	0.0148
NUCB1	0.0557616592480325	0.0678982512371373	0.0148
OR52N5	0.185832878783776	0.200588076738367	0.0148
PPM1B	0.0534846505490753	0.0656156480145686	0.0148
RCN1	0.0546538788624098	0.0667724995385311	0.0148
RHEBL1	0.299517869057595	0.316662774691805	0.0148
RNGTT	0.0551780143694774	0.0673894998748733	0.0148
TXLNA	0.0538374672006545	0.0660578756521193	0.0148
VTN	0.0546475222715274	0.0668305373683152	0.0148
WDR81	0.0656053387183192	0.0779371309217239	0.0148
CLIC1	0.306439035682604	0.323535487863074	0.0147
DNAJC13	0.0521932516968177	0.0641396942144694	0.0147
MAR02891	0.258179914379471	0.274277608985094	0.0147
MAR05523	0.230908653387152	0.246509570303957	0.0147
MAR05524	0.230908653387152	0.246509570303957	0.0147
MAR09005	0.201497234708266	0.216505937451766	0.0147
MAR09064	0.0236677526097295	0.0351158050810758	0.0147
MAR09229	0.0387656454194403	0.0504256096217581	0.0147
MAR09343	0.0367494974795315	0.048411188728406	0.0147
MAR09411	0.0333550477768691	0.0450134577094293	0.0147
MAR10504	0	0.0109114561031378	0.0147
MAR10516	0.0015801637954307	0.0125109781372169	0.0147
MAR10525	0.00123999847285865	0.0122622817696769	0.0147
MAR10546	0.00832229493385934	0.019360078801267	0.0147
MAR10552	0.000627779921234564	0.0115491371294786	0.0147
MAR10574	0.00157206394464693	0.0125581517467506	0.0147
MAR10588	0.0027334250590682	0.0136552714188819	0.0147
MAR10592	0.00409648940797343	0.0150906623612225	0.0147
MAR10611	0.00400681496177226	0.0150507519881864	0.0147
MAR10612	0.000909368389925284	0.0117904705198497	0.0147
MAR10621	0.00281994396235719	0.0137775197264994	0.0147
MAR10657	0.00581122464126502	0.0168747154331973	0.0147
MAR10671	0.00286184538866433	0.0138546710972429	0.0147
MAR10680	0.00197421400744002	0.0129129297993772	0.0147
MAR10723	0.00031562074707828	0.0111810640063877	0.0147
MAR10727	0.000343781234414271	0.011220408869864	0.0147
MAR10729	0.00351718574075913	0.0145644943505297	0.0147
MAR11404	0.03885627674788	0.0506166441774546	0.0147
MAR11923	0.031506476562756	0.0431261525195378	0.0147
MAR12480	0.152153295083798	0.166128111883229	0.0147
MAR12573	0.310881643675717	0.328054336372435	0.0147
MAR12638	0.0597238208369239	0.0718012337808067	0.0147
MAR12934	0.151032239633634	0.165002369434382	0.0147
MAR12935	0.151032239633634	0.165002369434382	0.0147
MPST	0.0578342725825306	0.0698979424294712	0.0147
NDUFAF2	0.0510165423060686	0.0630018050703309	0.0147
PCYT1A	0.0548574327789126	0.066856387621125	0.0147
PDIA4	0.0522132899086908	0.0642153047436112	0.0147
PPIB	0.269244428481312	0.285635014130215	0.0147
UBR4	0.0571128890406526	0.0692062332924847	0.0147
ASAP2	0.0459113490246664	0.0576014833410712	0.0146
C5AR1	0.488608049958911	0.509298442251616	0.0146
CCM2	0.0536643769580569	0.0655817254160832	0.0146
CORO7	0.133693265897587	0.14722940915702	0.0146
FAM114A2	0.0574693246572177	0.0694858282095115	0.0146
HADHA	0.155767167029583	0.169740635701945	0.0146
LMAN2	0.0559824191130181	0.0678472358904042	0.0146
MAR01514	0.13386673083103	0.147407141299988	0.0146
MAR04980	0.13462565181428	0.148143373652283	0.0146
MAR05500	0.218310011184669	0.233549252869779	0.0146
MAR05520	0.218310011184669	0.233549252869779	0.0146
MAR05525	0.227131544932625	0.242447862326066	0.0146
MAR05542	0.227131544932625	0.242447862326066	0.0146
MAR05545	0.227187440590804	0.242553110439024	0.0146
MAR05563	0.223341787304124	0.238627269767572	0.0146
MAR09072	0.0285449485408694	0.0399413349291935	0.0146
MAR09233	0.0241837298832307	0.0354260191874646	0.0146
MAR09359	0.0357649552512503	0.0473050229072229	0.0146
MAR09867	0.0485587868965947	0.0602918960310304	0.0146
MAR10508	0.00167102852324736	0.0125183365949581	0.0146
MAR10522	0	0.0107360917343356	0.0146
MAR10523	0.0010765922235819	0.0118605229402372	0.0146
MAR10578	0.00286095400551056	0.013723915936594	0.0146
MAR10582	0.00498468109498035	0.0158462616454316	0.0146
MAR10623	0.000112872137290954	0.0108457216670064	0.0146
MAR10624	0.00140095260000976	0.0121920076375036	0.0146
MAR10647	7.05562386431271e-05	0.0108343243803273	0.0146
MAR10649	0.00250705198048105	0.0132943029481417	0.0146
MAR10652	3.73311593404707e-05	0.0107979341712707	0.0146
MAR10718	0.00172497837900093	0.0125308883148559	0.0146
MAR10725	5.73582218628424e-05	0.0108058268727807	0.0146
MAR10728	0	0.01083476275564	0.0146
MAR10732	6.190940912957e-05	0.010792672108996	0.0146
MAR10735	0.000175638828433581	0.0109171515518986	0.0146
MAR11955	0.120926237482987	0.134145667153638	0.0146
MAR12368	0.129534579051313	0.142893118231815	0.0146
MAR12440	0.218789552313423	0.234063140702533	0.0146
MAR12595	0.0435272900892042	0.0551913085628849	0.0146
MAR12634	0.0440073142503188	0.0556946749593744	0.0146
MAR12848	0.253310330888236	0.269218376057234	0.0146
MAR12915	0.134497185154539	0.147962890600975	0.0146
MAR12965	0.134497185154539	0.147962890600975	0.0146
MAR12972	0.135683508548529	0.14921049651034	0.0146
MTMR14	0.061404725321801	0.0734271875348298	0.0146
PARVG	0.0534889252850433	0.0652899806513774	0.0146
PLXDC1	0.190106923418469	0.20473470260372	0.0146
PPP1R12C	0.0505367040953259	0.0623615989237772	0.0146
STK26	0.0554915133732271	0.0673897859180861	0.0146
TMED4	0.0534681610028703	0.0653594190035911	0.0146
TMUB2	0.0552545746678287	0.0671197724591205	0.0146
TRAPPC8	0.0542892494783283	0.0661396185904633	0.0146
CLASRP	0.057579535450817	0.0693573780216347	0.0145
FCRL3	0.225671691412756	0.240821953270898	0.0145
GLP2R	0.221229859426745	0.236298142539921	0.0145
MAR00569	0.0278607881523477	0.0390625454170566	0.0145
MAR01964	0.0529596534891102	0.0646225070197396	0.0145
MAR04289	0.00443696974957872	0.0152255892283703	0.0145
MAR04361	0.0485058726790071	0.060196496797894	0.0145
MAR04362	0.0485058726790071	0.060196496797894	0.0145
MAR06603	0.228637545701515	0.243873027102148	0.0145
MAR09218	0.0376924976217991	0.0490631893212355	0.0145
MAR09832	0.10474177579952	0.117433621911037	0.0145
MAR10505	0.000104228040949189	0.0107843400828842	0.0145
MAR10510	0.000363308416317296	0.0109631442793207	0.0145
MAR10517	0.000582906482258494	0.011258431132983	0.0145
MAR10569	0.00324370230138631	0.0139600386883414	0.0145
MAR10580	0.000783586943425781	0.0114649591297762	0.0145
MAR10581	0.00303110057114211	0.0137826645493964	0.0145
MAR10602	0	0.0105719157766602	0.0145
MAR10631	0.000435035002782523	0.0110489546691249	0.0145
MAR10635	0.000911629564498887	0.0116123444963135	0.0145
MAR10640	6.78257212454193e-05	0.0107654814568492	0.0145
MAR10644	0	0.010672464776606	0.0145
MAR10646	0.00138878636163243	0.012053953609911	0.0145
MAR10650	6.41849447357784e-05	0.0107163487074267	0.0145
MAR10669	0.000363308416317296	0.0109631442793207	0.0145
MAR10684	0.000629592673332714	0.0112593050796839	0.0145
MAR10699	0	0.0106465664368272	0.0145
MAR10706	0	0.0106891423829154	0.0145
MAR10717	0.00111633364558758	0.0118444272149837	0.0145
MAR10724	0.00441362247120436	0.0150910868750266	0.0145
MAR10733	0	0.0106891423829154	0.0145
MAR10734	0.000267007257272749	0.0109824126754094	0.0145
MAR12776	0.287343057203803	0.303832893986085	0.0145
METAP1	0.0540687172755005	0.0658635699437752	0.0145
PDLIM1	0.318331455765179	0.335437803975663	0.0145
RTKN	0.453590879630425	0.473405391430756	0.0145
TBCD	0.0530512785085797	0.0647030969167791	0.0145
TMCO1	0.0508811778134592	0.062565259133291	0.0145
TOR1AIP1	0.054803323090389	0.0664816403475641	0.0145
TRAPPC12	0.0556658634282968	0.067502153107854	0.0145
TSN	0.0543329482558561	0.0660549862861815	0.0145
AAK1	0.0534681610028703	0.0650965817646854	0.0144
ARMC10	0.0572830637305331	0.0688720317364184	0.0144
CHMP7	0.0536869401320061	0.0653132276674247	0.0144
CIRBP	0.0523833397722852	0.0639968542907538	0.0144
COG1	0.0528194899363106	0.0644360280085335	0.0144
COMT	0.0571327984760335	0.0687175000279727	0.0144
DNAJC1	0.0543966500784959	0.0660156846513159	0.0144
EMC3	0.0508397631688521	0.0623253466529281	0.0144
FGA	0.0393068179136621	0.0505533214078804	0.0144
GLE1	0.0511918458176932	0.0626850526311925	0.0144
HGH1	0.0531777344257286	0.064755629143396	0.0144
HIST2H2BF	0.0548797957585358	0.0665426845328403	0.0144
HPS6	0.0548492723830081	0.0664447698567969	0.0144
MAPKAPK2	0.0532985672813244	0.0648944473952025	0.0144
MAR00619	0.00752665520742788	0.0181725904914683	0.0144
MAR01461	0.110948700459631	0.123685701336032	0.0144
MAR01578	0.283854954102183	0.30010000264594	0.0144
MAR01939	0.0528311502699379	0.0643821984203089	0.0144
MAR04071	0.217105836365587	0.232005425739247	0.0144
MAR04820	0.0433551525541114	0.0546825589208126	0.0144
MAR04832	0.244796273125764	0.260256579868176	0.0144
MAR05512	0.219458390222427	0.234379763621027	0.0144
MAR05513	0.219458390222427	0.234379763621027	0.0144
MAR05514	0.219458390222427	0.234379763621027	0.0144
MAR07998	0.154743034639846	0.168436699337891	0.0144
MAR08233	0.194415026505336	0.208872494684432	0.0144
MAR09684	0.0113973509282185	0.0220742022221305	0.0144
MAR09845	0.000605118448424615	0.0111194002154292	0.0144
MAR09967	0.203980261458615	0.218634330936548	0.0144
MAR10507	0.0018188891608682	0.0124048843563402	0.0144
MAR10509	0.000715217238199945	0.0111915571126592	0.0144
MAR10528	0	0.01050381525581	0.0144
MAR10545	0.000697100205916614	0.0111758171415426	0.0144
MAR10557	0.00204194383237793	0.0125793527596206	0.0144
MAR10568	0.00492983515788768	0.0155466542218684	0.0144
MAR10586	0.000522598273615449	0.0109666478325367	0.0144
MAR10600	0	0.0105600556230802	0.0144
MAR10609	0	0.0105336959238898	0.0144
MAR10643	0.000886302227200501	0.0113789813068296	0.0144
MAR10645	0.00109059338887345	0.0115744236954573	0.0144
MAR10659	0	0.0105336959238898	0.0144
MAR10666	0.000808481142443647	0.0112798411675113	0.0144
MAR10679	0	0.0105420437294902	0.0144
MAR10711	0.000468615255993701	0.0109723409088881	0.0144
MAR10713	5.23517371350398e-05	0.0105969503921035	0.0144
MAR10720	0.00117592366408833	0.0117229937303879	0.0144
MAR12539	0.327856621312521	0.344931347071122	0.0144
MAR12623	0.0452093170151579	0.0565951974878524	0.0144
MAR12650	0.0364703247789526	0.0477559631543748	0.0144
MAR12800	0.154569094377219	0.168190617179656	0.0144
MAR13066	0.064868388043137	0.0766164186112905	0.0144
MED6	0.457984566205698	0.477734660298168	0.0144
PPIL2	0.0538280261463327	0.065477874074531	0.0144
SCFD2	0.0529326749781949	0.0645415758049482	0.0144
TBCA	0.0565888314961617	0.0682039314245015	0.0144
TOR1AIP2	0.0556397253928657	0.0673093834666108	0.0144
UBL5	0.0512837572974639	0.062829905438145	0.0144
UCHL3	0.0575718354946544	0.0691647511351205	0.0144
VDAC3	0.0538657863689413	0.0655153047516611	0.0144
ATP5H	0.0569993189356128	0.068526208555904	0.0143
CHP1	0.0544697181645118	0.0659032059995819	0.0143
CHTF8	0.0566419261265658	0.0681723714433183	0.0143
CPT2	0.0518886099786552	0.0633632198427055	0.0143
CYFIP1	0.0536625473448198	0.0650808647914702	0.0143
DNAJB11	0.0591423076185871	0.0707119285013439	0.0143
DNAJC7	0.0609798336375879	0.0725552339104228	0.0143
EMC1	0.0539184501786651	0.065371908233692	0.0143
GABBR2	0.137524207269959	0.150726864054025	0.0143
GRPEL1	0.0586229184478059	0.0701979278785191	0.0143
HARS	0.0574364215930146	0.0689062533864401	0.0143
MAR03848	0.124286817949531	0.137121340878043	0.0143
MAR04992	0.123073009608036	0.135902863804993	0.0143
MAR09067	0.0163669939768275	0.0270474267502646	0.0143
MAR09854	0.0520359246145676	0.0634369171072022	0.0143
MAR09856	0.00561008811349509	0.0160866403874456	0.0143
MAR10519	0.000239285121097241	0.010662808360543	0.0143
MAR10531	0.000467707792337807	0.01083476275564	0.0143
MAR10540	0.0014108650137564	0.0117804600064267	0.0143
MAR10572	0.000542099388710201	0.0108851662428602	0.0143
MAR10577	0.00160311071130768	0.0119813958795575	0.0143
MAR10584	0.000542099388710201	0.0108851662428602	0.0143
MAR10589	0.00194863820729226	0.0123424875246621	0.0143
MAR10593	0.00270442425495068	0.0131461934066783	0.0143
MAR10660	0	0.0104172111352018	0.0143
MAR10675	0.000467707792337807	0.01083476275564	0.0143
MAR10687	0.00504915117695655	0.0155039187030744	0.0143
MAR10731	0.000931978416978821	0.0112527503388813	0.0143
MAR12035	0.193132465920555	0.207441308107881	0.0143
MAR12273	0.214793571017802	0.229416969550394	0.0143
MAR12277	0.214793571017802	0.229416969550394	0.0143
MAR12586	0.0407263518022264	0.0518423705500827	0.0143
MAR12606	0.0407263518022264	0.0518423705500827	0.0143
MAR12607	0.0407192981668834	0.0518806430827962	0.0143
MAR12661	0.0400282583697964	0.0512579055496289	0.0143
MRE11A	0.055269339136938	0.0667851436083684	0.0143
NMNAT1	0.0526220306530844	0.0640643338184633	0.0143
PGRMC1	0.0550181214124095	0.0664845204225118	0.0143
PRPSAP1	0.0534651071602743	0.0649090207049933	0.0143
PSMG1	0.0515897771301246	0.0630204313910825	0.0143
PTRH2	0.0520541346600281	0.0634236546250779	0.0143
RAVER1	0.0549858179513357	0.0664721356559413	0.0143
RIC8A	0.0518886099786552	0.0633632198427055	0.0143
