nodeLabel	mIDH1_filtered_25k	mIDH2_filtered_25k	distance
PTPRM	0.441820125672614	0.496552859402126	0.04
ARHGEF19	0.305664440615338	0.358386992826641	0.0399
ATAD3A	0	0.048366092035616	0.0399
BMS1	0.191491788660405	0.242483459676336	0.0399
CA4	0	0.0482742344999336	0.0399
CD200	0	0.0483344131779924	0.0399
POLR1D	0.193691299353557	0.244830488015561	0.0399
SDR9C7	0	0.0483228917160634	0.0399
SLC31A2	0	0.0482707125608809	0.0399
TFDP3	0	0.0483254521274818	0.0399
WDR5	0.532567752879567	0.588433225886606	0.0399
ZNF12	0.283619596145969	0.33604164276042	0.0399
ZNF519	0.349668762673022	0.402932371407717	0.0399
BAG6	0.368264487599693	0.421670490457754	0.0398
CD68	0	0.0482470170837905	0.0398
HELZ	0.460450387271409	0.515129348019235	0.0398
INPP5F	0	0.048170137728324	0.0398
OR51E2	0	0.0481951284100332	0.0398
RNF139	0	0.048235167756619	0.0398
RPL9	0.627158889908302	0.684288459213411	0.0398
ATP6AP1L	0.0378967347628406	0.0865075164806968	0.0397
COMMD2	0.143950588021555	0.193993969138419	0.0397
ELOVL3	0	0.0480928931480689	0.0397
MCFD2	0.192497861595566	0.24333806555559	0.0397
MGRN1	0	0.0479944292127683	0.0397
MS4A13	0	0.0480310009056837	0.0397
NOSIP	0	0.0479857660179378	0.0397
PHF12	0	0.048039981883469	0.0397
PTOV1	0.377316577794686	0.430767508159023	0.0397
TXN2	0	0.0480566592280179	0.0397
PDIA3	0.406096007712999	0.459693529078781	0.0396
PSMD4	0.503296705724482	0.558370993534333	0.0396
RAB3IL1	0	0.0478393686881638	0.0396
RXRG	0	0.0479369848709926	0.0396
SDC1	0	0.047856392473784	0.0396
RAP2C	0.146705204795724	0.196493543035835	0.0395
RUVBL1	0.528885499933072	0.584141148762726	0.0395
SHMT1	0	0.0477966389926145	0.0395
SLC7A5P2	0	0.0477873201619058	0.0395
TEX10	0.192211039363887	0.242669006241674	0.0395
TNFRSF1A	0	0.0477487525173808	0.0395
ZNF407	0.303311673482133	0.355374795062766	0.0395
ZNF837	0.270073174317716	0.321666194147215	0.0395
C2CD3	0.258753277195185	0.309985812800964	0.0394
CD3G	0.353584212323833	0.40621057402765	0.0394
CRIP3	0	0.0476606476425342	0.0394
DPP9	0	0.0475454442010981	0.0394
IRF4	0.409253140943023	0.462644007819758	0.0394
PI4KB	0.190201572214785	0.240497226854649	0.0394
ANKK1	0	0.0474878049120607	0.0393
CDC25C	0.192947042457381	0.243087932084921	0.0393
CHRNA7	0	0.0474878049120607	0.0393
EVC2	0	0.0474942462999861	0.0393
FBXO40	0	0.0475335319894142	0.0393
LEMD2	0	0.0474072611411249	0.0393
RPP21	0	0.0475396492048063	0.0393
VAX2	0.256452556792375	0.307596737095829	0.0393
VTN	0	0.0475155006595634	0.0393
ZFP57	0.304007965776691	0.355803074978976	0.0393
C10orf95	0	0.0473576218079627	0.0392
LETM1	0	0.0473050612164545	0.0392
LRG1	0	0.0472918371730431	0.0392
LYAR	0.325774267495257	0.377672782654438	0.0392
NSUN6	0	0.047383088463278	0.0392
RBM4	0.365810926638222	0.418334808940488	0.0392
TLR4	0.303687639295417	0.355334069558908	0.0392
ZBTB33	0.407207565943245	0.460370727322612	0.0392
ZNF778	0.375566823455099	0.42825558610672	0.0392
ATF2	0.425111693821223	0.47828450925017	0.0391
EIF3F	0.579455986549918	0.63483593947973	0.0391
TNR	0	0.0472002002448644	0.0391
TSPAN2	0	0.047193744551702	0.0391
UBE2U	0	0.0472340874766738	0.0391
UTS2R	0	0.047193744551702	0.0391
WBP4	0	0.0471272326087329	0.0391
ZDHHC3	0.397156717730637	0.450052574889072	0.0391
ZFX	0	0.0471737299046014	0.0391
AQP9	0.318647691213521	0.370255610532701	0.039
ARHGEF37	0.423314834536126	0.476400392916186	0.039
CSNK1G3	0	0.0470154432165177	0.039
MCPH1	0	0.0470354817762139	0.039
MYO1C	0	0.0470881493496243	0.039
ZNF518B	0.278122022936953	0.329068333774381	0.039
ABCE1	0.422662941057595	0.475526000973183	0.0389
ENPP5	0	0.0468349597305353	0.0389
MSN	0.29184179885521	0.342894767564803	0.0389
PGAM1	0	0.0468517893673293	0.0389
PHF20	0.378313921731717	0.430588837107797	0.0389
TTC5	0	0.0469617766709805	0.0389
UBLCP1	0.0499198586175148	0.0974979891767715	0.0389
ZNF669	0.347962696001689	0.399756804388963	0.0389
ARG2	0	0.0467349087519112	0.0388
ARID1A	0.368300652099776	0.420228124075923	0.0388
FCHSD1	0	0.046753694305277	0.0388
ING5	0.574257018461573	0.629241078705443	0.0388
OR51B6	0.144114501101576	0.192935002325933	0.0388
SENP5	0	0.0467391195384686	0.0388
TRAM2	0	0.046766648308339	0.0388
TSSC4	0	0.0467734486532057	0.0388
WDR33	0.654424407507642	0.710527537242598	0.0388
AIRE	0	0.0466801563507985	0.0387
ATP6V1F	0.406158120502792	0.458478256543619	0.0387
DGKH	0	0.0466487201978025	0.0387
DUSP4	0	0.046607226025925	0.0387
EGLN2	0.3763153415887	0.428315135344917	0.0387
SHC4	0	0.0466292714220308	0.0387
STAG3L2	0	0.0466221394892029	0.0387
ZSCAN12P1	0	0.0466519613830163	0.0387
ANKRD13A	0	0.046412873460741	0.0386
BDH2	0	0.0464190426113546	0.0386
DNAJC8	0.652081834239325	0.707847192053349	0.0386
HBA1	0.279593404146916	0.33002225332276	0.0386
NAA38	0	0.0465034337329194	0.0386
NMT2	0	0.0464154710328364	0.0386
PHF2	0.311701881588291	0.362642729507773	0.0386
TIGD3	0	0.0464080028758585	0.0386
TMEM209	0	0.046499539940504	0.0386
TTC22	0	0.046506029530986	0.0386
TTC39C	0	0.0465264696645651	0.0386
ZFAND2A	0	0.0465034337329194	0.0386
ZNF426	0	0.0464638415125217	0.0386
AIP	0.397718193226355	0.449764373525407	0.0385
BNIP3	0.396516965982167	0.448520871911378	0.0385
CCND2	0.446301048609467	0.498940231183961	0.0385
CDYL	0.374944640302226	0.426591640264344	0.0385
GOLGA7	0	0.0462969049557963	0.0385
NFATC3	0	0.0462930050917408	0.0385
OR6X1	0	0.0463011296790485	0.0385
OSBPL10	0	0.0463151028044525	0.0385
PRRX1	0	0.0462907301180541	0.0385
UTRN	0	0.0463313487727352	0.0385
FZD1	0	0.0461434237373931	0.0384
GPR50	0	0.0461212973835566	0.0384
HNF1B	0.255833839110391	0.30564562142012	0.0384
IFT80	0	0.0461587147942148	0.0384
OTUD7B	0.35153369666388	0.402654701044329	0.0384
PPIP5K1	0	0.0461531841900494	0.0384
TBC1D8B	0	0.0462153088903849	0.0384
TRPC2	0	0.046168474121037	0.0384
UNCX	0.437684322877614	0.490033137528386	0.0384
ZNF385D	0.318448717636723	0.369094069886249	0.0384
BTNL8	0	0.0460389418821809	0.0383
CAP1	0.423863408015571	0.47588509784269	0.0383
DYNC1LI1	0.610324136170229	0.665018847499383	0.0383
LPA	0	0.0461001437392418	0.0383
MKNK1	0	0.0460692208007391	0.0383
MMAB	0	0.0460229856909149	0.0383
PIK3CA	0.194134433384554	0.242948682913259	0.0383
PROCR	0	0.0460467564588167	0.0383
UBA5	0	0.0460659653348969	0.0383
ARPP21	0	0.0458574490431541	0.0382
C5orf15	0	0.0458479928760107	0.0382
EIF5A2	0	0.0459180829095425	0.0382
FADS1	0.399092552073308	0.450734456109024	0.0382
HOPX	0	0.0458320136812643	0.0382
ODF2L	0	0.0458359271315568	0.0382
OR9G4	0	0.0459259046143382	0.0382
SUPV3L1	0	0.0459650062166925	0.0382
TAF1B	0	0.0459180829095425	0.0382
VPREB3	0	0.0459474119230075	0.0382
COMMD10	0	0.0457357716777838	0.0381
GPR146	0	0.045819294169816	0.0381
LYPD3	0	0.045752088800672	0.0381
MSTN	0	0.0457370771215342	0.0381
SH3BGR	0	0.0457370771215342	0.0381
SNX25	0	0.0456962759263831	0.0381
CREG1	0	0.0456384799431476	0.038
EDAR	0	0.0456077757827955	0.038
OR4A5	0	0.045588173663239	0.038
OR4C12	0	0.0455685686444823	0.038
RNASE7	0	0.0455800052578062	0.038
SNX3	0.28907537500518	0.338827626621737	0.038
TAF8	0.49046282538626	0.542996906524357	0.038
TBCCD1	0	0.0456273750040097	0.038
TMEM207	0	0.045588173663239	0.038
CELA3B	0	0.045494043117374	0.0379
CTR9	0.480654816312734	0.532997683036544	0.0379
GLIS2	0	0.0454345233548068	0.0379
GPBAR1	0	0.0455355603127671	0.0379
GPC2	0	0.0455211778746724	0.0379
IL17C	0	0.0454345233548068	0.0379
MCEE	0	0.0454253640956836	0.0379
TXNRD2	0	0.0454256912229794	0.0379
WWOX	0.261239083231659	0.310438480281119	0.0379
ZNF324B	0.386243798303837	0.43718473255666	0.0379
DHTKD1	0	0.0453118021523789	0.0378
FGF12	0	0.0452977228573636	0.0378
GMFB	0.266360907944551	0.315528319715729	0.0378
GNG7	0.491162031392916	0.543508681569019	0.0378
KCNH1	0	0.0453206418757062	0.0378
NDUFA9	0.425010429338006	0.476388991802679	0.0378
PCDHGA8	0	0.0453635225370297	0.0378
TBC1D28	0	0.0452711973322595	0.0378
TMEM9	0	0.0453255525783991	0.0378
AMIGO1	0	0.0451273431197756	0.0377
AXIN2	0	0.045192572005476	0.0377
DCAF12L1	0	0.0451958489920529	0.0377
EPPK1	0	0.045216164500808	0.0377
MT1E	0	0.0452404079683491	0.0377
PHLPP1	0	0.0451709418620134	0.0377
PITPNB	0	0.0451322609886737	0.0377
PLA2G2D	0	0.0452328733114348	0.0377
RNF126P1	0	0.0452548209013552	0.0377
SATL1	0	0.0451519306398934	0.0377
SLC9A8	0	0.04520535179502	0.0377
STAG1	0.494376210512788	0.546552697371608	0.0377
ABR	0	0.0450942247179627	0.0376
ATP1B1	0	0.0450607700111807	0.0376
CAMSAP1	0	0.0450512568370938	0.0376
DMAP1	0.415321372728619	0.466210762037587	0.0376
EXTL3	0	0.0449941634504583	0.0376
FAM104A	0	0.0450804502730178	0.0376
GBP5	0	0.0450820901629527	0.0376
LAMP3	0	0.0450679864464605	0.0376
PAPOLA	0.5390583007075	0.591753952559572	0.0376
PSMD12	0.556473968406477	0.609369456130425	0.0376
SLC36A2	0	0.0449859583568611	0.0376
TMEM64	0	0.0450942247179627	0.0376
VIPR1	0	0.0450250100581213	0.0376
ATP1A1	0.291674008485554	0.340732164648411	0.0375
BHLHE22	0	0.0448437654981109	0.0375
CSNK1G1	0.260257412559722	0.308899336918284	0.0375
EIF4E1B	0	0.0449285084761837	0.0375
ETV3L	0	0.044859207208726	0.0375
FAM81A	0	0.0448559218890309	0.0375
FAM83F	0	0.0449738138861697	0.0375
HIC2	0.387129225506995	0.437510423741137	0.0375
KCTD13	0	0.0449143884082654	0.0375
PCSK2	0	0.0448608498380393	0.0375
TCHH	0	0.0449570723863125	0.0375
TRIM36	0	0.0449242397770665	0.0375
ANKIB1	0	0.0447277308671512	0.0374
CCDC9	0	0.0447984156096099	0.0374
EPHB3	0	0.0448026883625674	0.0374
HNRNPD	0.689654212459024	0.744216753321891	0.0374
IGFBP5	0	0.044827664777882	0.0374
ROBO2	0	0.0447731049409398	0.0374
UQCRB	0.195248521005022	0.242851342690856	0.0374
C2	0	0.0445694576790017	0.0373
CCDC78	0	0.0446757617620124	0.0373
DMTF1	0	0.0446372651762371	0.0373
FBXO21	0	0.0445852605840048	0.0373
GPBP1	0.395409536442773	0.445699556229314	0.0373
MT1F	0	0.0446073156558184	0.0373
OR2W1	0	0.0446507567052991	0.0373
PTCHD1	0	0.0445618847859757	0.0373
STH	0	0.0445720916273393	0.0373
ZMYM1	0	0.0446079739597685	0.0373
ZNF750	0	0.0446217975875554	0.0373
AGR2	0	0.0444755891083015	0.0372
BRPF1	0.478637849381759	0.529909656856195	0.0372
CCDC83	0	0.0444212137482256	0.0372
DPY30	0.288174749803909	0.336728297617848	0.0372
ESR1	0.150465681979961	0.197033511744765	0.0372
FSTL1	0.261646959125137	0.309905769588445	0.0372
LEF1	0.420262278559352	0.470757743512312	0.0372
MBOAT4	0	0.0444923915260596	0.0372
MED22	0.19447524516309	0.241736433442561	0.0372
PLIN5	0	0.0445009566449127	0.0372
RIOK2	0.282664339554022	0.331121055997861	0.0372
AIFM2	0	0.0443701135378141	0.0371
ATP8A2	0	0.0443206429577445	0.0371
BIN1	0	0.044277423542857	0.0371
CAND2	0	0.044277423542857	0.0371
GPR85	0	0.0442704939289618	0.0371
NOS3	0.25823547446002	0.306174193303514	0.0371
OSBPL7	0	0.0443720919770385	0.0371
SCAP	0.484985781662711	0.536209968679468	0.0371
SGMS1	0	0.0443255908466684	0.0371
ALG5	0	0.0441569286519939	0.037
CRABP1	0	0.0441298434924703	0.037
DPPA4	0	0.0442133933205801	0.037
MAP1A	0	0.0441278614342189	0.037
OR6Q1	0.188467633788465	0.235296300556521	0.037
PMFBP1	0	0.044221646374177	0.037
PPP4R4	0	0.0441298434924703	0.037
RABL2A	0.351436290019215	0.400657095005206	0.037
WDR82	0.391418134056875	0.441150469674556	0.037
ADAD1	0	0.0440971357408313	0.0369
ADAM29	0	0.0439820989492303	0.0369
ARHGAP10	0.281693710268625	0.329811118866013	0.0369
F13A1	0	0.0440796222129237	0.0369
FAM153A	0	0.0439963186724268	0.0369
FBXL3	0	0.0441143165762305	0.0369
HTR1D	0	0.0439844138918426	0.0369
MEIS3P1	0	0.0440796222129237	0.0369
NRIP2	0.321780108925298	0.370472394035031	0.0369
PPARGC1B	0	0.0440217780868162	0.0369
ARHGEF16	0.324269529159656	0.372731761212816	0.0368
BAHCC1	0	0.0439566319118529	0.0368
BCAS3	0	0.0438815252758413	0.0368
GALK1	0	0.0439205728030613	0.0368
PRG2	0	0.0439612626462334	0.0368
ZNF567	0	0.0439205728030613	0.0368
ZNF573	0.188996457045599	0.235563121475856	0.0368
ZNF696	0.385305808731624	0.434730513418656	0.0368
ACLY	0.161788630359339	0.207871463048787	0.0367
ARHGAP24	0	0.0437778942993426	0.0367
CTNNBIP1	0.187844613687868	0.234233847944976	0.0367
ZNF30	0	0.0437828624888196	0.0367
ANGPTL7	0	0.0435783504389572	0.0366
EPHX4	0	0.0436277671822871	0.0366
EPO	0.363390063382007	0.412124388163212	0.0366
FASTKD2	0	0.043563422296276	0.0366
FBXO9	0	0.0435989153487481	0.0366
INCA1	0	0.0436771655096614	0.0366
MMP2	0	0.0436118497058964	0.0366
PSMD13	0.565045395628372	0.616764411974641	0.0366
THY1	0	0.0435737063080566	0.0366
ZNF512	0	0.043563422296276	0.0366
ANKS1A	0	0.0434678423516574	0.0365
BMPR1A	0.444515752590655	0.494288934952456	0.0365
FBRS	0	0.0434588781973757	0.0365
NAE1	0.346650856674939	0.395060238705843	0.0365
PROKR2	0	0.0434778018121404	0.0365
RANGAP1	0.578445176101049	0.630186601888235	0.0365
STXBP3	0.267243293324377	0.314539355320069	0.0365
UFL1	0.200396947265404	0.246654414645264	0.0365
C5	0	0.0432871142007266	0.0364
CLUAP1	0	0.0432694933147734	0.0364
DEPDC4	0.282613374594357	0.32994502936123	0.0364
GPR37	0.376590804380712	0.425341652508529	0.0364
IL33	0	0.0433190253143709	0.0364
LGALS9B	0	0.0433838211227043	0.0364
LY9	0	0.043372193437913	0.0364
MOV10L1	0	0.0432974196710338	0.0364
SURF6	0	0.04333099000167	0.0364
ZDHHC13	0.18935384358425	0.235314261508724	0.0364
BARX1	0.351559054541893	0.399792707882871	0.0363
EFCAB2	0	0.0432345770937289	0.0363
OGN	0	0.0431723701815585	0.0363
PRLHR	0	0.0432548628749941	0.0363
SNORA21	0	0.0432548628749941	0.0363
ZNF358	0.411895834937882	0.460878394558344	0.0363
HSPA9	0.470681339298949	0.520455422563472	0.0362
OR52E8	0.186056689559318	0.231758600769803	0.0362
BMP6	0	0.0429772437161929	0.0361
FBLN7	0	0.0428739035331794	0.0361
P2RX1	0.193096433131394	0.238773226838912	0.0361
SV2A	0.261092756783191	0.307680448178043	0.0361
XCL2	0	0.0429772437161929	0.0361
COX4I1	0.397473892168445	0.445839528975517	0.036
HSP90AA1	0.674078336484023	0.726442568738004	0.036
GIMAP5	0	0.0426796727932256	0.0359
CCDC122	0	0.0424788020448708	0.0358
DAPL1	0	0.0425379919479593	0.0358
ETV7	0.361673221240404	0.409240095849048	0.0358
ITGAX	0.460992201449104	0.510053806075323	0.0358
MAGOH	0.656929184154103	0.708675978068589	0.0358
MYO3B	0	0.042532976879372	0.0358
PBX2	0	0.0425379919479593	0.0358
CD74	0	0.0422886806105621	0.0357
HLA-DMB	0	0.0422886806105621	0.0357
TLR10	0	0.0423201632050479	0.0357
TUBB1	0.187110999592631	0.232163037329298	0.0357
AHSP	0.338253788255173	0.385245730025127	0.0356
DCC	0	0.0421844667855863	0.0356
PAIP2B	0	0.0422022324905457	0.0356
PCA3	0	0.0421844667855863	0.0356
CHRNA9	0	0.0421140509522765	0.0355
MED18	0.456949734459894	0.505479895276621	0.0355
STAU1	0.230588483244695	0.275866558584567	0.0355
OR4S2	0.25931540926093	0.304861498055635	0.0354
CDH24	0	0.041839071224134	0.0353
USP33	0.402992380382867	0.45044249663655	0.0353
CLEC2D	0.264978572668205	0.310387964696252	0.0352
KDM4D	0.190410824592387	0.234723398732005	0.0352
PNPLA8	0	0.0416887497330114	0.0352
RAB8A	0.388408096083962	0.435488810730407	0.0352
SNIP1	0	0.0416964885573279	0.0352
TMEM135	0	0.0416736072481225	0.0352
TAF2	0.348192445165457	0.39463651921819	0.0351
ZNF563	0.332462672367055	0.378671040972322	0.0351
ACYP1	0.043341084722803	0.0853153887544367	0.035
BCL11B	0.546898852946672	0.596041460720937	0.035
MDC1	0.305257237963983	0.350997484608352	0.035
SRSF7	0.65572058507869	0.706444658038823	0.035
MLLT3	0.583089350104303	0.63258118384607	0.0349
NDUFA13	0.379752633378808	0.426392469592622	0.0349
SSTR2	0.455571480935188	0.503191881196735	0.0349
CD101	0.32115611306948	0.366742028282145	0.0348
ITPR1	0.471818544095922	0.51947695282065	0.0347
PSMF1	0.351888268013369	0.397818098095735	0.0347
ATAD5	0.288264432331406	0.333123807987845	0.0346
PDGFB	0.337077931661433	0.382614714178958	0.0346
PHF6	0.471459204056396	0.51890734497342	0.0346
PXN	0.286193449477287	0.33097315162733	0.0346
GPR157	0.449986755367131	0.496993883798792	0.0345
RHOT2	0.322019119968265	0.367185703508633	0.0345
RP1L1	0.28126174723238	0.325898821579972	0.0345
TCF20	0.405802918159876	0.452261302699674	0.0345
FYN	0.404660403535317	0.45092740867303	0.0344
PPP2R2B	0.223307645198455	0.266906084521329	0.0344
TAF1D	0.413210957065571	0.459605274591385	0.0344
ELF2	0.396485924904355	0.442512329638757	0.0343
MAR09380	0.0264973786467045	0.0672085079646624	0.0343
PRPF8	0.654669828544446	0.704286869964933	0.0343
ZNF644	0.484762769413222	0.531971315922333	0.0343
ZBTB22	0.318090135827503	0.362753840889076	0.0342
LHX4	0.282282942815454	0.32638916301939	0.0341
PEPD	0.168364212427249	0.210772760229275	0.0341
TRIP4	0.475724550488427	0.522520722404961	0.0341
DVL1	0.191748961786884	0.234328284135529	0.034
NLRC4	0.426883726067431	0.472734912192905	0.0339
PNKP	0.324179193730014	0.368506744415049	0.0339
SH3GLB1	0.232933339256828	0.276070545419173	0.0339
TCF7	0.389630593158709	0.435003958905968	0.0339
PRKDC	0.511854824182015	0.558602850188628	0.0337
SIGMAR1	0.223013552930736	0.265648680190181	0.0337
UNC5B	0.191424028840617	0.233616785453519	0.0337
ZBTB46	0.321107719548412	0.365205504489991	0.0337
AP1G2	0.378712205290262	0.423350285729138	0.0335
ARFGAP2	0.414903708794613	0.460071610174884	0.0335
ARL5C	0.365428735666907	0.409760273621669	0.0335
PDLIM1	0.336223949992128	0.380172537651084	0.0335
BASP1	0.516189238798621	0.56255239821657	0.0334
IFI44L	0.0346813082738344	0.0742471766005513	0.0334
TRAPPC3	0.367398302626471	0.41173562392584	0.0334
CBFA2T3	0.478862937828993	0.524658239174492	0.0333
LAS1L	0.230299943779484	0.27246733344877	0.0333
MAR11914	0.0204914573358029	0.0597400808999686	0.0333
SFPQ	0.599654968750433	0.647051538991942	0.0333
ZNF280D	0.423306983974455	0.468253706279034	0.0333
FLRT1	0.285485097821	0.328328718006375	0.0332
FUBP1	0.46320667618697	0.508522780869879	0.0332
ITGB3BP	0.194225333832784	0.235728249986727	0.0332
PNO1	0.429540471808796	0.474442836304517	0.0332
TFB2M	0.488971947420941	0.534644579905348	0.0332
MAR08056	0.118741963015549	0.159087647600365	0.0331
RUNX1	0.405351518465414	0.449735565365119	0.0331
ATG12	0.233400435639928	0.275223240683241	0.033
GPR135	0.299418329315158	0.342102007942632	0.033
ZNF121	0.299187005715182	0.341910325274238	0.033
DRAP1	0.281167217541958	0.323529151749167	0.0329
SMARCA2	0.23374304677941	0.275388980210951	0.0329
ZNF517	0.464515287863993	0.509507277054161	0.0329
MAPRE3	0.348583231147934	0.391788882754501	0.0328
MED13L	0.425702964551128	0.469938063107094	0.0328
PLCXD1	0.38424563733498	0.427937172390006	0.0328
NF1	0.457010124698648	0.501638714341787	0.0327
TFRC	0.387043896553875	0.430584541746385	0.0327
PHF5A	0.625479820035332	0.672297782160403	0.0326
TUBA1B	0.40738033413142	0.451003529208151	0.0325
DIRAS2	0.301030551280946	0.342998425016227	0.0324
SLCO1A2	0.191324933155902	0.231750579652303	0.0324
TCF3	0.46982426531711	0.514198263051224	0.0324
THRAP3	0.307238984616279	0.349282428722222	0.0324
UBE2I	0.578312515756275	0.624126843484102	0.0324
ZCWPW1	0.348258885988057	0.390844914726908	0.0324
FIP1L1	0.539067481279349	0.584222043091043	0.0323
OR51A4	0.333439371021313	0.375635275469595	0.0323
PSKH1	0.255779202564365	0.296932748205203	0.0323
RBMX	0.650526251371415	0.69724772548052	0.0323
ZNF385A	0.472136442157721	0.516336342161295	0.0323
IL1RAPL1	0.192500964592246	0.232615661793122	0.0322
NKRF	0.369895057868163	0.412458058034756	0.0322
VHL	0.41474589441357	0.457981674709351	0.0322
MAR11913	0.112736230051638	0.151619212492128	0.0321
S100A9	0.304601774532756	0.346083572052392	0.0321
ZBTB7A	0.413976134518937	0.457088299936648	0.0321
ARHGAP19	0.30106303651765	0.342438266134604	0.032
DSCC1	0.230236085053123	0.27043285220813	0.0319
FAF1	0.416465109362448	0.459240133852906	0.0319
NELFA	0.414715516536712	0.457071006955311	0.0316
NUMA1	0.432716490268396	0.475332040961895	0.0316
OR51E1	0.22916540452927	0.26889441627944	0.0316
MAR12716	0.0206815520996207	0.0573651026472476	0.0315
RPS25	0.654688441513692	0.700368986457229	0.0315
BMI1	0.513491950146416	0.557071251347475	0.0314
EAF1	0.431050564106275	0.473374077429896	0.0314
OR5D16	0.302829044675891	0.343321703439639	0.0314
PRKCB	0.20158277658715	0.240602313296794	0.0314
PSMC6	0.608833878238095	0.653717832096437	0.0314
WDR61	0.503674523726343	0.547000392563676	0.0314
ASB13	0.451285194758721	0.493706577466117	0.0313
BCL2L10	0.361357775633011	0.402485341364618	0.0312
DOK4	0.427198300273431	0.469158643867967	0.0312
RALBP1	0.364882415388766	0.406063144127257	0.0312
ZNF628	0.370381825858085	0.411566742704246	0.0312
MAR09357	0.0333230634306379	0.0696290271971423	0.0311
IL6	0.362067781369074	0.402851425899658	0.031
MAR08055	0.285460409413215	0.325146014548334	0.031
MAR12756	0.23843824545708	0.277437459386404	0.031
ZNF326	0.416348579955723	0.457978617981193	0.031
ZNF654	0.307176079598643	0.347146479093061	0.031
EXOSC5	0.408678268179019	0.4500207380084	0.0309
GADD45G	0.300285335374456	0.340012836748215	0.0309
ING4	0.30207297630635	0.34180231627133	0.0309
RAB1A	0.412897411267119	0.454240227983412	0.0309
ZPR1	0.284828785698557	0.324333465977198	0.0309
BARHL2	0.224640138141745	0.263217134162137	0.0308
HMGCL	0.142004155521464	0.179320019283903	0.0308
ADCY4	0.351365461013138	0.391561568573791	0.0307
ARTN	0.337753304076703	0.377801308414821	0.0307
MAR03920	0.213180111595303	0.251369462084585	0.0307
MAR03935	0.146474164463487	0.183797952536486	0.0307
MBD1	0.340505073854229	0.380515309107393	0.0307
TAS2R50	0.338385182384707	0.378387955248983	0.0307
ZNF629	0.456079117911667	0.497752998240719	0.0307
ZNF677	0.453888064823246	0.495551319475915	0.0307
CCT4	0.445408688172029	0.486770238680225	0.0306
MAR09226	0.0173646097523515	0.0526069329725347	0.0305
