source	target	Annotation	Direction	Score
RPL19	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL19	UPF3B	complex; input	-	1
RPL21	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL21	UPF3B	complex; input	-	1
RPL23	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL23	SLC25A5	predicted	-	0.64
RPL23	UPF3B	complex; input	-	1
RPL30	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL30	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL30	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL30	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL30	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL30	UPF3B	complex; input	-	1
RPL7	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL7	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL7	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL7	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL7	RRS1	predicted	-	0.99
RPL7	TARDBP	predicted	-	0.78
RPL7	UPF3B	complex; input	-	1
RPL7	WDR12	predicted	-	0.99
RPL7	WDR74	predicted	-	0.99
RPL7A	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL7A	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL7A	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL7A	UPF3B	complex; input	-	1
RPL7L1	WDR74	predicted	-	0.99
RPP30	RPS27	complex	-	1
RPP30	RPS4Y1	complex	-	1
RPP30	RPSA	complex	-	1
RPS27	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPS27	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPS27	RRP7A	activate	->	1
RPS27	RRP9	activate	->	1
RPS27	TBL3	activate	->	1
RPS27	UPF3B	complex; input	-	1
RPS27	UTP15	reaction	-	1
RPS27	WDR3	activate	->	1
RPS27	WDR36	activate	->	1
RPS27	WDR46	activate	->	1
RPS27	WDR75	reaction	-	1
RPS4Y1	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPS4Y1	UPF3B	complex; input	-	1
RPSA	UPF3B	complex; input	-	1
RRP7A	RRP9	activate; complex; input	->	1
RRP7A	TBL3	activate; complex; input	->	1
RRP7A	UTP15	activated by; complex; input	<-	1
RRP7A	WDR3	activate; complex; input	->	1
RRP7A	WDR36	activate; complex; input	->	1
RRP7A	WDR46	activate; complex; input	->	1
RRP7A	WDR75	activated by; complex; input	<-	1
RRP9	TBL3	complex	-	1
RRP9	UTP15	activated by; complex; input	<-	1
RRP9	WDR3	complex	-	1
RRP9	WDR36	complex	-	1
RRP9	WDR46	complex	-	1
RRP9	WDR74	predicted	-	0.92
RRP9	WDR75	activated by; complex; input	<-	1
RRS1	WDR74	predicted	-	0.64
RUNX3	SNW1	complex; input	-	1
S100A11	S100A6	predicted	-	0.92
S100A12	S100A8	predicted	-	0.92
S100A12	S100A9	predicted	-	0.92
S100A8	S100A9	complex	-	1
SARNP	SRSF1	complex; input	-	1
SARNP	SRSF11	complex; input	-	1
SARNP	SRSF3	complex; input	-	1
SARNP	SRSF4	complex; input	-	1
SARNP	SRSF6	complex; input	-	1
SARNP	THOC6	complex; input	-	1
SARNP	UPF3B	complex; input	-	1
SART1	SFPQ	predicted	-	0.64
SART1	SMNDC1	complex; input	-	1
SART1	SNRNP40	complex	-	1
SART1	SNRPE	complex; input	-	1
SART1	SNW1	complex; input	-	1
SART1	SRSF1	complex; input	-	1
SART1	SRSF11	complex; input	-	1
SART1	SRSF3	complex; input	-	1
SART1	SRSF4	complex; input	-	1
SART1	SRSF6	complex; input	-	1
SART1	SUGP1	complex; input	-	1
SART1	U2SURP	complex; input	-	1
SDHA	TRAP1	inhibited by	|-	1
SDHA	UQCRC1	predicted	-	0.98
SENP3	WDR12	activated by; complex; input	<-	1
SFPQ	SRSF1	predicted	-	0.92
SFPQ	SRSF11	predicted	-	1
SFPQ	SRSF3	predicted	-	0.97
SFPQ	SRSF4	predicted	-	1
SFPQ	YTHDF2	predicted	-	0.64
SFPQ	ZNF638	predicted	-	0.65
SLC25A5	SLC25A6	PPrel: binding/association	-	1
SMNDC1	SNRNP40	complex; input	-	1
SMNDC1	SNRPE	complex; input	-	1
SMNDC1	SNW1	complex; input	-	1
SMNDC1	SRSF1	complex; input	-	1
SMNDC1	SRSF11	complex; input	-	1
SMNDC1	SRSF3	complex; input	-	1
SMNDC1	SRSF4	complex; input	-	1
SMNDC1	SRSF6	complex; input	-	1
SMNDC1	SUGP1	complex; input	-	1
SMNDC1	SYF2	complex; input	-	1
SMNDC1	U2SURP	complex	-	1
SMNDC1	UPF3B	complex; input	-	1
SMU1	SRSF3	predicted	-	0.64
SNRNP40	SNRPE	complex; input	-	1
SNRNP40	SNW1	complex; input	-	1
SNRNP40	SRSF1	complex; input	-	1
SNRNP40	SRSF11	complex; input	-	1
SNRNP40	SRSF3	complex; input	-	1
SNRNP40	SRSF4	complex; input	-	1
SNRNP40	SRSF6	complex; input	-	1
SNRNP40	SUGP1	complex; input	-	1
SNRNP40	SYF2	complex; input	-	1
SNRNP40	U2SURP	complex; input	-	1
SNRNP40	UPF3B	complex; input	-	1
SNRPE	SNW1	complex; input	-	1
SNRPE	SRSF1	complex; input	-	1
SNRPE	SRSF11	complex; input	-	1
SNRPE	SRSF3	complex; input	-	1
SNRPE	SRSF4	complex; input	-	1
SNRPE	SRSF6	complex; input	-	1
SNRPE	SUGP1	complex; input	-	1
SNRPE	SYF2	complex; input	-	1
SNRPE	U2SURP	complex; input	-	1
SNRPE	UPF3B	complex; input	-	1
SNW1	SRSF1	complex; input	-	1
SNW1	SRSF11	complex; input	-	1
SNW1	SRSF3	complex; input	-	1
SNW1	SRSF4	complex; input	-	1
SNW1	SRSF6	complex; input	-	1
SNW1	SUGP1	complex; input	-	1
SNW1	SUPT16H	reaction	-	1
SNW1	SYF2	complex; input	-	1
SNW1	U2SURP	complex; input	-	1
SNW1	UPF3B	complex; input	-	1
SNW1	WDR36	predicted	-	0.66
SRSF1	SRSF11	complex; input	-	1
SRSF1	SRSF3	complex; input	-	1
SRSF1	SRSF4	complex; input	-	1
SRSF1	SRSF6	complex; input	-	1
SRSF1	SUGP1	complex; input	-	1
SRSF1	SYF2	complex; input	-	1
SRSF1	THOC6	complex; input	-	1
SRSF1	TIAL1	predicted	-	0.96
SRSF1	U2SURP	complex; input	-	1
SRSF1	UPF3B	complex; input	-	1
SRSF11	SRSF3	complex; input	-	1
SRSF11	SRSF4	complex; input	-	1
SRSF11	SRSF6	complex; input	-	1
SRSF11	SUGP1	complex; input	-	1
SRSF11	SYF2	complex; input	-	1
SRSF11	SYNCRIP	predicted	-	0.65
SRSF11	TCERG1	predicted	-	0.59
SRSF11	THOC6	complex; input	-	1
SRSF11	U2SURP	complex; input	-	1
SRSF11	UPF3B	complex; input	-	1
SRSF11	ZNF638	predicted	-	0.98
SRSF3	SRSF4	complex; input	-	1
SRSF3	SRSF6	complex; input	-	1
SRSF3	SUGP1	complex; input	-	1
SRSF3	SYF2	complex; input	-	1
SRSF3	THOC6	complex; input	-	1
SRSF3	U2SURP	complex; input	-	1
SRSF3	UPF3B	complex; input	-	1
SRSF4	SRSF6	complex; input	-	1
SRSF4	SUGP1	complex; input	-	1
SRSF4	SYF2	complex; input	-	1
SRSF4	THOC6	complex; input	-	1
SRSF4	U2SURP	complex; input	-	1
SRSF4	UPF3B	complex; input	-	1
SRSF6	SUGP1	complex; input	-	1
SRSF6	SYF2	complex; input	-	1
SRSF6	THOC6	complex; input	-	1
SRSF6	U2SURP	complex; input	-	1
SRSF6	UPF3B	complex; input	-	1
SSRP1	SUPT16H	complex; input	-	1
SSRP1	SUPT5H	complex; input	-	1
SSRP1	SUPT6H	complex; input	-	1
STX5	YKT6	complex; input; predicted	-	1
SUCLA2	SUCLG1	complex; predicted	-	1
SUGP1	SYF2	complex; input	-	1
SUGP1	U2SURP	complex; input	-	1
SUGP1	UPF3B	complex; input	-	1
SUPT16H	SUPT5H	complex; input	-	1
SUPT16H	SUPT6H	complex; input	-	1
SUPT5H	SUPT6H	complex; input	-	1
SYF2	U2SURP	complex; input	-	1
SYF2	UPF3B	complex; input	-	1
TARDBP	YTHDF2	predicted	-	0.58
TBL3	UTP15	activated by; complex; input	<-	1
TBL3	WDR3	complex; predicted	-	1
TBL3	WDR36	complex; predicted	-	1
TBL3	WDR46	complex	-	1
TBL3	WDR75	activated by; complex; input	<-	1
TCERG1	U2SURP	predicted	-	0.59
TERF2	TERF2IP	complex; input	-	1
TERF2	TOX4	predicted	-	0.64
THOC6	UPF3B	complex; input	-	1
TIMM13	TIMM8B	complex	-	1
TIMM44	TIMM50	complex	-	1
TMEM30A	TRAP1	predicted	-	0.66
TRAP1	TUFM	predicted	-	0.99
TUFM	UQCRC1	predicted	-	0.59
U2SURP	UPF3B	complex; input	-	1
UQCRC1	UQCRC2	complex	-	1
UQCRC1	UQCRFS1	complex	-	1
UQCRC2	UQCRFS1	complex	-	1
UTP15	WDR3	activate; complex; input	->	1
UTP15	WDR36	activate; complex; input	->	1
UTP15	WDR46	activate; complex; input	->	1
UTP15	WDR75	complex; input	-	1
WDR12	WDR74	predicted	-	1
WDR3	WDR36	complex; predicted	-	1
WDR3	WDR46	complex	-	1
WDR3	WDR75	activated by; complex; input	<-	1
WDR36	WDR46	complex	-	1
WDR36	WDR75	activated by; complex; input	<-	1
WDR46	WDR75	activated by; complex; input	<-	1
