source	target	Annotation	Direction	Score
CDC42	ROBO1	catalyzed by	<-	1
CDC42	ROCK1	activated by	<-	1
CDC42	ROCK2	activated by	<-	1
CDC42	RPS27	complex; input; reaction	-	1
CDC42	RPS27A	catalyze; complex; input	->	1
CDC42	RPS6KB1	activate	->	1
CDC42	S1PR4	activated by	<-	1
CDC42	SCRIB	predicted	-	0.97
CDC42	SEC13	complex; input; reaction	-	1
CDC42	SEH1L	complex; input; reaction	-	1
CDC42	SEPTIN2	inhibit	-|	1
CDC42	SGO1	complex; input; reaction	-	1
CDC42	SGO2	complex; input; reaction	-	1
CDC42	SH3GL2	complex; input	-	1
CDC42	SH3KBP1	complex; input	-	1
CDC42	SKA1	complex; input; reaction	-	1
CDC42	SKA2	complex; input; reaction	-	1
CDC42	SLIT2	catalyzed by	<-	1
CDC42	SOS1	catalyzed by	<-	1
CDC42	SOS2	catalyzed by	<-	1
CDC42	SPAG9	complex; input	-	1
CDC42	SPATA13	activated by	<-	1
CDC42	SPC24	complex; input; reaction	-	1
CDC42	SPC25	complex; input; reaction	-	1
CDC42	SPDL1	complex; input; reaction	-	1
CDC42	SPI1	predicted	-	0.54
CDC42	SRC	PPrel: activated by; PPrel: indirect effect; catalyzed by; complex; input; reaction	<-	1
CDC42	SRGAP1	PPrel: inhibited by; catalyzed by	-	1
CDC42	SRGAP2	PPrel: inhibited by; catalyzed by	-	1
CDC42	SRGAP3	PPrel: inhibited by; catalyzed by	-	1
CDC42	STARD13	catalyzed by	<-	1
CDC42	STARD8	catalyzed by	<-	1
CDC42	SYDE1	catalyzed by	<-	1
CDC42	SYDE2	catalyzed by	<-	1
CDC42	TAGAP	catalyzed by	<-	1
CDC42	TAOK1	complex; input; reaction	-	1
CDC42	TGFA	complex; input	-	1
CDC42	TIAM1	PPrel: activation; activate; catalyzed by	<->	1
CDC42	TIAM2	catalyzed by	<-	1
CDC42	TNFAIP8	activate	->	1
CDC42	TNK2	complex; input	-	1
CDC42	TRIO	catalyzed by; complex; input	<-	1
CDC42	TRIP10	catalyzed by	<-	1
CDC42	TUBA1A	PPrel: activated by	<-	1
CDC42	TUBA1B	PPrel: activated by	<-	1
CDC42	TUBA1C	PPrel: activated by	<-	1
CDC42	TUBA3D	PPrel: activated by	<-	1
CDC42	TUBA3E	PPrel: activated by	<-	1
CDC42	TUBA4A	PPrel: activated by	<-	1
CDC42	TUBA8	PPrel: activated by	<-	1
CDC42	TUBAL3	PPrel: activated by	<-	1
CDC42	UBA52	catalyze; complex; input	->	1
CDC42	UBB	catalyze; complex; input	->	1
CDC42	UBC	catalyze; complex; input	->	1
CDC42	VAMP2	predicted	-	0.54
CDC42	VASP	PPrel: activation	->	1
CDC42	VAV1	PPrel: activated by; PPrel: activated, indirect effect; activated by; catalyzed by	<-	1
CDC42	VAV2	PPrel: activated by; PPrel: activated, indirect effect; activate; activated by; catalyzed by	<->	1
CDC42	VAV3	PPrel: activated by; PPrel: activated, indirect effect; activated by; catalyzed by	<-	1
CDC42	VEGFA	activated by; complex; input	<-	1
CDC42	WAS	PPrel: activation; complex; input	->	1
CDC42	WASL	PPrel: activation; PPrel: binding/association; activate; activated by; catalyzed by; complex; input	<->	1
CDC42	WHAMM	PPrel: activation	->	1
CDC42	WIPF1	complex; input	-	1
CDC42	WIPF2	complex; input	-	1
CDC42	WIPF3	complex; input	-	1
CDC42	XPO1	complex; input; reaction	-	1
CDC42	YES1	activated by; reaction	<-	1
CDC42	ZW10	complex; input; reaction	-	1
CDC42	ZWILCH	complex; input; reaction	-	1
CDC42	ZWINT	complex; input; reaction	-	1
CDC45	GINS3	complex; input; predicted	-	1
CDC45	MCM2	PPrel: binding/association; complex; input; predicted	-	1
CDC45	RPA3	complex; input	-	1
CDC5L	CLP1	complex; input	-	1
CDC5L	CSTF1	complex; input	-	1
CDC5L	CSTF2	complex; input	-	1
CDC5L	CSTF3	complex; input	-	1
CDC5L	DDX17	predicted	-	0.64
CDC5L	DDX39A	predicted	-	0.64
CDC5L	FEN1	predicted	-	0.64
CDC5L	FIP1L1	complex; input	-	1
CDC5L	HNRNPD	complex; input	-	1
CDC5L	HNRNPH1	complex; input	-	1
CDC5L	HNRNPU	complex; input	-	1
CDC5L	KDM1A	predicted	-	0.64
CDC5L	NOP2	predicted	-	0.78
CDC5L	NUDT21	complex; input	-	1
CDC5L	PARP1	predicted	-	0.64
CDC5L	PPWD1	complex; input	-	1
CDC5L	PQBP1	complex	-	1
CDC5L	PRCC	complex; input	-	1
CDC5L	PRKDC	predicted	-	0.64
CDC5L	PRPF4	complex; input	-	1
CDC5L	RNF2	predicted	-	0.64
CDC5L	SFPQ	predicted	-	0.64
CDC5L	SMNDC1	complex; input	-	1
CDC5L	SNRNP40	complex; input	-	1
CDC5L	SNW1	complex; input; predicted	-	1
CDC5L	SRSF4	complex; input	-	1
CDC5L	SRSF6	complex; input	-	1
CDC5L	U2SURP	complex; input	-	1
CDC5L	UPF3B	complex; input	-	1
CDC6	MCM2	complex; input; predicted	-	1
CDC6	RPA3	complex; input	-	1
CDC7	CSNK2A1	predicted	-	0.96
CDC7	MCM2	PPrel: activation, phosphorylation; catalyze; complex; input; predicted	->	1
CDC7	RPA3	complex; input	-	1
CDC73	CDK12	predicted	-	0.64
CDC73	CSTF2	predicted	-	0.64
CDC73	CSTF3	predicted	-	0.64
CDC73	FIP1L1	predicted	-	0.64
CDC73	HSPA9	predicted	-	0.99
CDC73	KMT2A	predicted	-	0.64
CDC73	PRKDC	predicted	-	0.64
CDC73	RNF2	predicted	-	0.54
CDC73	SSRP1	complex; input	-	1
CDC73	SUPT16H	complex; input	-	1
CDC73	SUPT6H	complex; input	-	1
CDCA5	CENPC	complex; input	-	1
CDCA5	DYNLL1	complex; input	-	1
CDCA5	NUP43	complex; input	-	1
CDCA7L	NOP2	predicted	-	0.64
CDCA8	CENPC	complex; input	-	1
CDCA8	DYNLL1	complex; input	-	1
CDCA8	NDC1	catalyzed by	<-	1
CDCA8	NUP214	catalyzed by	<-	1
CDCA8	NUP43	catalyzed by; complex; input	<-	1
CDCA8	RAE1	catalyzed by	<-	1
CDH1	IQGAP1	complex; inhibited by; input	|-	1
CDH1	MAP2K1	predicted	-	0.64
CDH1	MMP8	catalyzed by	<-	1
CDH1	MMP9	catalyzed by	<-	1
CDH17	ITGB2	predicted	-	0.54
CDH2	IQGAP1	predicted	-	0.64
CDH2	PTPRC	predicted	-	0.64
CDH2	PTPRJ	predicted	-	0.64
CDH3	MMP8	catalyzed by	<-	1
CDH3	MMP9	catalyzed by	<-	1
CDH5	IQGAP1	complex	-	1
CDH5	PTPRJ	activate	->	1
CDIPT	IMPAD1	ECrel: compound	-	1
CDK1	CENPC	catalyze	->	1
CDK1	CSNK2A1	predicted	-	1
CDK1	CSNK2B	predicted	-	0.97
CDK1	DYNLL1	catalyze; complex	->	1
CDK1	FEN1	predicted	-	0.98
CDK1	HMGA1	predicted	-	0.98
CDK1	MAP2K1	catalyze	->	1
CDK1	MCM2	predicted	-	0.97
CDK1	NDC1	catalyze	->	1
CDK1	NME7	complex; input	-	1
CDK1	NUP214	catalyze	->	1
CDK1	NUP43	catalyze	->	1
CDK1	RAE1	catalyze	->	1
CDK1	RPL19	predicted	-	0.66
CDK1	RUNX2	catalyze	->	1
CDK1	SFPQ	predicted	-	0.92
CDK11A	CSNK2A1	predicted	-	0.64
CDK11A	FOXK2	predicted	-	0.64
CDK11A	MCM2	predicted	-	0.64
CDK12	CDK7	complex; input	-	1
CDK12	CDK9	complex; input	-	1
CDK12	CTDP1	complex; input	-	1
CDK12	ELL	complex; input	-	1
CDK12	ELOA	complex; input	-	1
CDK12	ELOA2	complex; input	-	1
CDK12	ELOA3	complex; input	-	1
CDK12	ELOB	complex; input	-	1
CDK12	ELOC	complex; input	-	1
CDK12	ERCC2	complex; input	-	1
CDK12	ERCC3	complex; input	-	1
CDK12	GTF2F1	complex; input	-	1
CDK12	GTF2F2	complex; input	-	1
CDK12	GTF2H1	complex; input	-	1
CDK12	GTF2H2	complex; input	-	1
CDK12	GTF2H3	complex; input	-	1
CDK12	GTF2H4	complex; input	-	1
CDK12	GTF2H5	complex; input	-	1
CDK12	MNAT1	complex; input	-	1
CDK12	NELFA	complex; input	-	1
CDK12	NELFB	complex; input	-	1
CDK12	NELFCD	complex; input	-	1
CDK12	NELFE	complex; input	-	1
CDK12	PAF1	predicted	-	0.64
CDK12	POLR2A	complex; input	-	1
CDK12	POLR2B	complex; input	-	1
CDK12	POLR2C	complex; input	-	1
CDK12	POLR2D	complex; input	-	1
CDK12	POLR2E	complex; input	-	1
CDK12	POLR2F	complex; input	-	1
CDK12	POLR2G	complex; input	-	1
CDK12	POLR2H	complex; input	-	1
CDK12	POLR2I	complex; input	-	1
CDK12	POLR2J	complex; input	-	1
CDK12	POLR2K	complex; input	-	1
CDK12	POLR2L	complex; input	-	1
CDK12	SSRP1	complex; input	-	1
CDK12	SUPT16H	complex; input	-	1
CDK12	SUPT4H1	complex; input	-	1
CDK12	SUPT5H	complex; input	-	1
CDK12	TCEA1	complex; input	-	1
CDK13	CSNK2A1	predicted	-	0.92
CDK13	SFPQ	predicted	-	0.92
CDK16	CSNK2A1	predicted	-	0.98
CDK2	MCM2	catalyze; complex; input	->	1
CDK2	RPA3	complex; input	-	1
CDK2AP1	RBBP4	predicted	-	0.64
CDK3	CSNK2A1	predicted	-	0.97
CDK3	RAE1	predicted	-	0.56
CDK3	RPL19	predicted	-	0.66
CDK4	CSNK2A1	predicted	-	0.92
CDK4	CSNK2B	predicted	-	0.92
CDK4	GNAS	reaction	-	1
CDK4	GZMA	activated by	<-	1
CDK4	IQGAP1	predicted	-	0.64
CDK4	MAP2K1	reaction	-	1
CDK4	MCM2	predicted	-	0.98
CDK4	PDK2	activated by; reaction	<-	1
CDK4	RPA3	complex; input	-	1
CDK4	RUNX2	catalyze	->	1
CDK5	DPYSL2	PPrel: activation, phosphorylation; catalyze; complex; input	->	1
CDK5	GBP1	predicted	-	0.64
CDK5	MAP2K1	predicted	-	0.98
CDK5	NR3C1	activate	->	1
CDK5R1	CSNK2A1	predicted	-	0.92
CDK5R1	DPYSL2	catalyze; complex; input	->	1
CDK5R1	MAP2K1	activate	->	1
CDK5R1	NR3C1	activate	->	1
CDK5RAP2	DYNLL1	complex	-	1
CDK5RAP2	NME7	complex; input	-	1
CDK6	CSNK2A1	predicted	-	0.92
CDK7	INTS1	catalyze; complex; input	->	1
CDK7	INTS10	catalyze; complex; input	->	1
CDK7	PARP1	complex; input	-	1
CDK7	PHAX	complex; input	-	1
CDK7	RPA3	complex; input	-	1
CDK7	SSRP1	complex; input	-	1
CDK7	SUPT16H	complex; input	-	1
CDK7	SUPT6H	complex; input	-	1
CDK7	TAF15	catalyze; complex; input	->	1
CDK8	SNW1	complex; input	-	1
CDK9	CSNK2A1	predicted	-	0.98
CDK9	INTS1	catalyze; complex; input	->	1
CDK9	INTS10	catalyze; complex; input	->	1
CDK9	MRPS27	predicted	-	0.64
CDK9	PHAX	complex; input	-	1
CDK9	SSRP1	complex; input	-	1
CDK9	SUPT16H	complex; input	-	1
CDK9	SUPT6H	complex; input	-	1
CDKN1A	CSNK2B	predicted	-	0.64
CDKN1A	HSPA9	predicted	-	0.64
CDKN1A	PARP1	predicted	-	0.64
CDKN1A	RBBP4	predicted	-	0.64
CDKN1B	KMT2A	GErel: expression by	<-	1
CDKN2A	KMT2A	GErel: expression by	<-	1
CDKN2A	RUNX3	inhibite	-|	1
CDKN2B	KMT2A	GErel: expression by	<-	1
CDKN2C	KMT2A	GErel: expression by	<-	1
CDKN2C	SUZ12	expression regulated by	<-	1
CDT1	MCM2	complex; input	-	1
CDX2	SUZ12	expression regulated by	<-	1
CEACAM6	CEACAM8	predicted	-	0.98
CEACAM8	FN1	activate	->	1
CEACAM8	ITGA5	activate	->	1
CEACAM8	ITGB1	activate	->	1
CEACAM8	TLR4	predicted	-	0.54
CEBPA	CYBB	expression regulates	->	1
CEBPA	DEK	complex; input	-	1
CEBPA	ELANE	predicted	-	0.54
CEBPA	KDM1A	predicted	-	0.54
CEBPA	PARP1	predicted	-	0.64
CEBPA	RAE1	predicted	-	0.54
CEBPA	SFPQ	predicted	-	0.64
CEBPB	CTSG	predicted	-	0.54
CEBPB	ELANE	predicted	-	0.99
CEBPB	HMGA1	activate; inhibited by	|->	1
CEBPB	HP	expression regulates	->	1
CEBPB	LYZ	expression regulates	->	1
CEBPB	MTF2	expression regulates	->	1
CEBPB	NOLC1	predicted	-	0.64
CEBPB	TESC	expression regulates	->	1
CEBPE	ELANE	predicted	-	0.64
CEBPZ	NOP2	predicted	-	0.73
CEBPZ	RPL18	predicted	-	0.73
CELF1	HNRNPH1	predicted	-	0.98
CELSR2	CRK	predicted	-	0.64
CENPA	CENPC	complex; input	-	1
CENPA	DDX17	predicted	-	0.73
CENPA	DYNLL1	complex; input	-	1
CENPA	MCM2	predicted	-	0.99
CENPA	NUP43	complex; input	-	1
CENPA	PARP1	predicted	-	0.78
CENPA	RBBP4	complex	-	1
CENPA	SSRP1	predicted	-	0.58
CENPA	SUPT16H	predicted	-	0.73
CENPA	SUZ12	predicted	-	0.99
CENPB	PARP1	predicted	-	0.77
CENPC	CENPE	complex; input	-	1
CENPC	CENPF	complex; input	-	1
CENPC	CENPH	complex; input	-	1
CENPC	CENPI	complex; input	-	1
CENPC	CENPK	complex; input	-	1
CENPC	CENPL	complex; input	-	1
CENPC	CENPM	complex; input	-	1
CENPC	CENPN	complex; input	-	1
CENPC	CENPO	complex; input	-	1
CENPC	CENPP	complex; input	-	1
CENPC	CENPQ	complex; input	-	1
CENPC	CENPS	complex; input	-	1
CENPC	CENPT	complex; input	-	1
CENPC	CENPU	complex; input	-	1
CENPC	CENPW	complex	-	1
CENPC	CENPX	complex	-	1
CENPC	CKAP5	complex; input	-	1
CENPC	CLASP1	complex; input	-	1
CENPC	CLASP2	complex; input	-	1
CENPC	CLIP1	complex; input	-	1
CENPC	DIAPH2	complex; input; reaction	-	1
CENPC	DSN1	complex; input	-	1
CENPC	DYNC1H1	complex; input	-	1
CENPC	DYNC1I1	complex; input	-	1
CENPC	DYNC1I2	complex; input	-	1
CENPC	DYNC1LI1	complex; input	-	1
CENPC	DYNC1LI2	complex; input	-	1
CENPC	DYNLL1	complex; input	-	1
CENPC	DYNLL2	complex; input	-	1
CENPC	EML4	complex; input	-	1
CENPC	ERCC6L	complex; input	-	1
CENPC	ESPL1	catalyzed by	<-	1
CENPC	H2BC4	predicted	-	0.73
CENPC	H4C1	complex; input	-	1
CENPC	HJURP	complex; input	-	1
CENPC	INCENP	complex; input	-	1
CENPC	ITGB3BP	complex; input	-	1
CENPC	KIF18A	complex; input	-	1
CENPC	KIF2A	complex; input	-	1
CENPC	KIF2B	complex; input	-	1
CENPC	KIF2C	complex; input	-	1
CENPC	KNL1	complex; input	-	1
CENPC	KNTC1	complex; input	-	1
CENPC	MAD1L1	complex; input	-	1
CENPC	MAD2L1	complex; input	-	1
CENPC	MAPRE1	complex; input	-	1
CENPC	MIS12	complex; input	-	1
CENPC	MIS18A	complex; input	-	1
CENPC	MIS18BP1	complex; input	-	1
CENPC	NDC80	complex; input	-	1
CENPC	NDE1	complex; input	-	1
CENPC	NDEL1	complex; input	-	1
CENPC	NPM1	complex; input	-	1
CENPC	NSL1	complex; input	-	1
CENPC	NUDC	complex; input	-	1
CENPC	NUF2	complex; input	-	1
CENPC	NUP107	complex; input	-	1
CENPC	NUP133	complex; input	-	1
CENPC	NUP160	complex; input	-	1
CENPC	NUP37	complex; input	-	1
CENPC	NUP43	complex; input	-	1
CENPC	NUP85	complex; input	-	1
CENPC	NUP98	complex; input	-	1
CENPC	OIP5	complex; input	-	1
CENPC	PAFAH1B1	complex; input	-	1
CENPC	PDS5A	complex; input	-	1
CENPC	PDS5B	complex; input	-	1
CENPC	PLK1	catalyzed by; complex; input	<-	1
CENPC	PMF1	complex; input	-	1
CENPC	PPP1CC	complex; input	-	1
CENPC	PTEN	predicted	-	0.77
CENPC	RAD21	complex; input	-	1
CENPC	RANBP2	complex; input	-	1
CENPC	RANGAP1	complex; input	-	1
CENPC	RBBP4	complex; input	-	1
CENPC	RBBP7	complex; input	-	1
CENPC	RCC2	complex; input	-	1
CENPC	RPS27	complex; input	-	1
CENPC	RSF1	complex; input	-	1
CENPC	RUVBL1	complex; input	-	1
CENPC	SEC13	complex; input	-	1
CENPC	SEH1L	complex; input	-	1
CENPC	SGO1	complex; input	-	1
CENPC	SGO2	complex; input	-	1
CENPC	SKA1	complex; input	-	1
CENPC	SKA2	complex; input	-	1
CENPC	SMARCA5	complex; input	-	1
CENPC	SMC1A	complex; input	-	1
CENPC	SMC3	complex; input	-	1
CENPC	SPC24	complex; input	-	1
CENPC	SPC25	complex; input	-	1
CENPC	SPDL1	complex; input	-	1
CENPC	STAG1	complex; input	-	1
CENPC	STAG2	complex; input	-	1
CENPC	TAOK1	complex; input	-	1
CENPC	WAPL	complex; input	-	1
CENPC	XPO1	complex; input	-	1
CENPC	ZW10	complex; input	-	1
CENPC	ZWILCH	complex; input	-	1
CENPC	ZWINT	complex; input	-	1
CENPE	DYNLL1	complex; input	-	1
CENPE	NUP43	complex; input	-	1
CENPE	RAB1B	complex; input	-	1
CENPF	DYNLL1	complex; input	-	1
CENPF	NUP43	complex; input	-	1
CENPH	DYNLL1	complex; input	-	1
CENPH	NUP43	complex; input	-	1
CENPH	RBBP4	complex; input	-	1
CENPI	DYNLL1	complex; input	-	1
CENPI	NUP43	complex; input	-	1
CENPI	RBBP4	complex; input	-	1
CENPJ	DYNLL1	complex	-	1
CENPJ	NME7	complex; input	-	1
CENPK	DYNLL1	complex; input	-	1
CENPK	NUP43	complex; input	-	1
CENPK	RBBP4	complex; input	-	1
CENPL	DYNLL1	complex; input	-	1
CENPL	NUP43	complex; input	-	1
CENPL	RBBP4	complex; input	-	1
CENPM	DYNLL1	complex; input	-	1
CENPM	NUP43	complex; input	-	1
CENPM	RBBP4	complex; input	-	1
CENPN	DYNLL1	complex; input	-	1
CENPN	NUP43	complex; input	-	1
CENPN	RBBP4	complex; input	-	1
CENPO	DYNLL1	complex; input	-	1
CENPO	NUP43	complex; input	-	1
CENPO	RBBP4	complex; input	-	1
CENPP	DYNLL1	complex; input	-	1
CENPP	NUP43	complex; input	-	1
CENPP	RBBP4	complex; input	-	1
CENPQ	DYNLL1	complex; input	-	1
CENPQ	NUP43	complex; input	-	1
CENPQ	RBBP4	complex; input	-	1
CENPS	DYNLL1	complex; input	-	1
CENPS	NUP43	complex; input	-	1
CENPS	RBBP4	complex; input	-	1
CENPS	RPA3	complex; input	-	1
CENPT	DYNLL1	complex; input	-	1
CENPT	NUP43	complex; input	-	1
CENPT	RBBP4	complex; input	-	1
CENPU	DYNLL1	complex; input	-	1
CENPU	NUP43	complex; input	-	1
CENPU	RBBP4	complex; input	-	1
CENPW	RBBP4	complex; input	-	1
CENPX	RBBP4	complex; input	-	1
CENPX	RPA3	complex; input	-	1
CEP131	DYNLL1	complex	-	1
CEP131	NME7	complex; input	-	1
CEP135	DYNLL1	complex	-	1
CEP135	NME7	complex; input	-	1
CEP152	DYNLL1	complex	-	1
CEP152	NME7	complex; input	-	1
CEP162	DYNLL1	complex	-	1
CEP164	DYNLL1	complex; input	-	1
CEP164	NME7	complex; input	-	1
CEP170	SEPTIN7	predicted	-	0.59
CEP170	YWHAE	predicted	-	0.77
CEP170	YWHAZ	predicted	-	0.77
CEP192	DYNLL1	complex	-	1
CEP192	NME7	complex; input	-	1
CEP250	DYNLL1	complex	-	1
CEP250	NME7	complex; input	-	1
CEP290	DYNLL1	complex	-	1
CEP290	NME7	complex; input	-	1
CEP41	DYNLL1	complex	-	1
CEP41	NME7	complex; input	-	1
CEP57	DEK	predicted	-	0.59
CEP57	DYNLL1	complex	-	1
CEP57	IQGAP1	predicted	-	0.65
CEP57	NME7	complex; input	-	1
CEP63	DYNLL1	complex	-	1
CEP63	NME7	complex; input	-	1
CEP70	DYNLL1	complex	-	1
CEP70	NME7	complex; input	-	1
CEP72	DYNLL1	complex	-	1
CEP72	NME7	complex; input	-	1
CEP76	DYNLL1	complex	-	1
CEP76	NME7	complex; input	-	1
CEP78	DYNLL1	complex	-	1
CEP78	NME7	complex; input	-	1
CEP83	DYNLL1	complex; input	-	1
CEP89	DYNLL1	complex; input	-	1
CEP97	DYNLL1	complex	-	1
CERS2	CERS5	predicted	-	0.96
CERS3	CERS5	predicted	-	0.96
CERS4	CERS5	predicted	-	0.96
CERS5	CERS6	predicted	-	0.96
CETN1	DYNLL1	complex; input	-	1
CETN2	DYNLL1	complex	-	1
CETN2	NME7	complex; input	-	1
CETN2	PARP1	complex; input	-	1
CETN2	RNF2	catalyzed by	<-	1
CFL1	HSPA9	predicted	-	0.64
CFLAR	DAP3	activated by; inhibit	<-|	1
CFLAR	MAP2K1	predicted	-	0.99
CFTR	DYNLL1	complex; input	-	1
CFTR	USP10	complex	-	1
CGA	GNAS	complex	-	1
CGA	GNG2	complex	-	1
CGAS	PQBP1	predicted	-	0.64
CHAF1A	MCM2	predicted	-	0.98
CHAF1A	RAE1	predicted	-	0.98
CHAF1A	RBBP4	predicted	-	0.54
CHAF1A	SNW1	reaction	-	1
CHAF1A	SUPT16H	complex	-	1
CHAF1B	FEN1	predicted	-	0.97
CHCHD1	DAP3	complex	-	1
CHCHD1	ERAL1	complex	-	1
CHCHD1	GADD45GIP1	catalyze; complex; input	->	1
CHCHD1	GFM1	complex; input	-	1
CHCHD1	GFM2	complex; input	-	1
CHCHD1	MRPL1	catalyze; complex; input	->	1
CHCHD1	MRPL10	catalyze; complex; input	->	1
CHCHD1	MRPL11	catalyze; complex; input	->	1
CHCHD1	MRPL12	catalyze; complex; input	->	1
CHCHD1	MRPL13	catalyze; complex; input	->	1
CHCHD1	MRPL14	catalyze; complex; input	->	1
CHCHD1	MRPL15	catalyze; complex; input	->	1
CHCHD1	MRPL16	catalyze; complex; input	->	1
CHCHD1	MRPL17	catalyze; complex; input	->	1
CHCHD1	MRPL18	catalyze; complex; input	->	1
CHCHD1	MRPL19	catalyze; complex; input	->	1
CHCHD1	MRPL2	catalyze; complex; input	->	1
CHCHD1	MRPL20	catalyze; complex; input	->	1
CHCHD1	MRPL21	catalyze; complex; input	->	1
CHCHD1	MRPL22	catalyze; complex; input	->	1
CHCHD1	MRPL23	catalyze; complex; input	->	1
CHCHD1	MRPL24	catalyze; complex; input	->	1
CHCHD1	MRPL27	catalyze; complex; input	->	1
CHCHD1	MRPL28	catalyze; complex; input	->	1
CHCHD1	MRPL3	catalyze; complex; input	->	1
CHCHD1	MRPL30	catalyze; complex; input	->	1
CHCHD1	MRPL32	catalyze; complex; input	->	1
CHCHD1	MRPL33	catalyze; complex; input	->	1
CHCHD1	MRPL34	catalyze; complex; input	->	1
CHCHD1	MRPL35	catalyze; complex; input	->	1
CHCHD1	MRPL36	catalyze; complex; input	->	1
CHCHD1	MRPL37	catalyze; complex; input	->	1
CHCHD1	MRPL38	catalyze; complex; input	->	1
CHCHD1	MRPL39	catalyze; complex; input	->	1
CHCHD1	MRPL4	catalyze; complex; input	->	1
CHCHD1	MRPL40	catalyze; complex; input	->	1
CHCHD1	MRPL41	catalyze; complex; input	->	1
CHCHD1	MRPL42	catalyze; complex; input	->	1
CHCHD1	MRPL43	catalyze; complex; input	->	1
CHCHD1	MRPL44	catalyze; complex; input	->	1
CHCHD1	MRPL45	catalyze; complex; input	->	1
CHCHD1	MRPL46	catalyze; complex; input	->	1
CHCHD1	MRPL47	catalyze; complex; input	->	1
CHCHD1	MRPL48	catalyze; complex; input	->	1
CHCHD1	MRPL49	catalyze; complex; input	->	1
CHCHD1	MRPL50	catalyze; complex; input	->	1
CHCHD1	MRPL51	catalyze; complex; input	->	1
CHCHD1	MRPL52	catalyze; complex; input	->	1
CHCHD1	MRPL53	catalyze; complex; input	->	1
CHCHD1	MRPL54	catalyze; complex; input	->	1
CHCHD1	MRPL55	catalyze; complex; input	->	1
CHCHD1	MRPL57	catalyze; complex; input	->	1
CHCHD1	MRPL58	catalyze; complex; input	->	1
CHCHD1	MRPL9	catalyze; complex; input	->	1
CHCHD1	MRPS10	complex	-	1
CHCHD1	MRPS11	complex	-	1
CHCHD1	MRPS12	complex	-	1
CHCHD1	MRPS14	complex	-	1
CHCHD1	MRPS15	complex	-	1
CHCHD1	MRPS16	complex	-	1
CHCHD1	MRPS17	complex	-	1
CHCHD1	MRPS18A	complex	-	1
CHCHD1	MRPS18B	complex	-	1
CHCHD1	MRPS18C	complex	-	1
CHCHD1	MRPS2	complex	-	1
CHCHD1	MRPS21	complex	-	1
CHCHD1	MRPS22	complex	-	1
CHCHD1	MRPS23	complex	-	1
CHCHD1	MRPS24	complex	-	1
CHCHD1	MRPS25	complex	-	1
CHCHD1	MRPS26	complex	-	1
CHCHD1	MRPS27	complex	-	1
CHCHD1	MRPS28	complex	-	1
CHCHD1	MRPS30	complex	-	1
CHCHD1	MRPS31	complex	-	1
CHCHD1	MRPS33	complex	-	1
CHCHD1	MRPS34	complex	-	1
CHCHD1	MRPS35	complex	-	1
CHCHD1	MRPS36	complex	-	1
CHCHD1	MRPS5	complex	-	1
CHCHD1	MRPS6	complex	-	1
CHCHD1	MRPS7	complex	-	1
CHCHD1	MRPS9	complex	-	1
CHCHD1	MRRF	complex; input	-	1
CHCHD1	MTIF2	complex; input	-	1
CHCHD1	MTIF3	complex; input	-	1
CHCHD1	MTRF1L	complex; input	-	1
CHCHD1	OXA1L	catalyze; complex; input	->	1
CHCHD1	PTCD3	complex	-	1
CHCHD1	TUFM	complex; input	-	1
CHCHD3	HSPA9	complex; input	-	1
CHCHD3	RNF2	predicted	-	0.64
CHCHD6	HSPA9	complex; input	-	1
CHD1	EGR1	predicted	-	0.64
CHD1	H3C1	predicted	-	0.77
CHD1	HDAC1	predicted	-	0.64
CHD1	HIST3H3	predicted	-	0.77
CHD1	KDM1A	predicted	-	0.64
CHD1	MLLT1	predicted	-	0.64
CHD1L	PARP1	complex; input	-	1
CHD1L	PRKDC	predicted	-	0.64
CHD1L	RPA3	complex; input	-	1
CHD2	RUNX3	expression regulates	->	1
CHD3	KDM1A	predicted	-	0.64
CHD3	RBBP4	complex; input	-	1
CHD4	KDM1A	predicted	-	0.54
CHD4	RBBP4	complex; input	-	1
CHD5	RBBP4	predicted	-	0.64
CHD6	DYNLL1	predicted	-	0.64
CHD7	PARP1	predicted	-	0.64
CHEK1	CSNK2A1	predicted	-	0.98
CHEK1	CSNK2B	predicted	-	0.98
CHEK1	PRKDC	predicted	-	0.98
CHEK1	RPA3	complex; input	-	1
CHERP	CLP1	complex; input	-	1
CHERP	CSTF1	complex; input	-	1
CHERP	CSTF2	complex; input	-	1
CHERP	CSTF3	complex; input	-	1
CHERP	FIP1L1	complex; input	-	1
CHERP	HNRNPD	complex; input	-	1
CHERP	HNRNPH1	complex; input	-	1
CHERP	HNRNPU	complex; input	-	1
CHERP	NUDT21	complex; input	-	1
CHERP	PPWD1	complex; input	-	1
CHERP	PQBP1	complex; input	-	1
CHERP	PRCC	complex; input	-	1
CHERP	PRPF4	complex; input	-	1
CHERP	SMNDC1	complex	-	1
CHERP	SNRNP40	complex; input	-	1
CHERP	SNW1	complex; input	-	1
CHERP	SRSF4	complex; input	-	1
CHERP	SRSF6	complex; input	-	1
CHERP	U2SURP	complex	-	1
CHERP	UPF3B	complex; input	-	1
CHLR1	MCM2	predicted	-	0.64
CHM	RAB1B	complex; input	-	1
CHML	RAB1B	complex; input	-	1
CHML	RAB8B	predicted	-	0.64
CHMP1A	CHMP1B	predicted	-	1
CHMP1B	CHMP2A	PPrel: binding/association; predicted	-	1
