source	target	Annotation	Direction	Score
DCAF13	DIEXF	complex	-	1
DCAF13	EMG1	complex	-	1
DCAF13	EXOSC1	catalyzed by	<-	1
DCAF13	EXOSC10	activated by; catalyzed by	<-	1
DCAF13	EXOSC2	catalyzed by	<-	1
DCAF13	EXOSC3	catalyzed by	<-	1
DCAF13	EXOSC4	catalyzed by	<-	1
DCAF13	EXOSC5	activated by; catalyzed by	<-	1
DCAF13	EXOSC6	catalyzed by	<-	1
DCAF13	EXOSC7	catalyzed by	<-	1
DCAF13	EXOSC8	catalyzed by	<-	1
DCAF13	EXOSC9	catalyzed by	<-	1
DCAF13	FBL	complex; predicted	-	1
DCAF13	FCF1	activated by; complex; input	<-	1
DCAF13	FTSJ3	activated by	<-	1
DCAF13	GPS1	catalyzed by	<-	1
DCAF13	HEATR1	activated by; complex; input	<-	1
DCAF13	IMP3	complex	-	1
DCAF13	IMP4	complex	-	1
DCAF13	KRR1	complex	-	1
DCAF13	LOC102724159	predicted	-	0.96
DCAF13	MPHOSPH10	complex	-	1
DCAF13	MPHOSPH6	catalyzed by	<-	1
DCAF13	MTREX	activated by; catalyzed by	<-	1
DCAF13	NCL	activated by	<-	1
DCAF13	NEDD8	complex; input	-	1
DCAF13	NIP7	activated by	<-	1
DCAF13	NOC4L	complex	-	1
DCAF13	NOL11	activated by; complex; input	<-	1
DCAF13	NOL12	activated by	<-	1
DCAF13	NOL6	activated by; complex; input	<-	1
DCAF13	NOP14	complex	-	1
DCAF13	NOP56	complex; predicted	-	1
DCAF13	NOP58	complex; predicted	-	1
DCAF13	PDCD11	complex	-	1
DCAF13	PWP2	complex	-	1
DCAF13	RBM28	activated by	<-	1
DCAF13	RBX1	complex	-	1
DCAF13	RCL1	complex	-	1
DCAF13	RPS11	activated by	<-	1
DCAF13	RPS13	activated by	<-	1
DCAF13	RPS14	activated by; complex; input	<-	1
DCAF13	RPS15A	activated by	<-	1
DCAF13	RPS16	activated by	<-	1
DCAF13	RPS2	activated by; complex; input	<-	1
DCAF13	RPS23	activated by	<-	1
DCAF13	RPS24	activated by	<-	1
DCAF13	RPS27	activated by	<-	1
DCAF13	RPS27L	activated by	<-	1
DCAF13	RPS28	activated by	<-	1
DCAF13	RPS3A	activated by	<-	1
DCAF13	RPS5	activated by	<-	1
DCAF13	RPS6	activated by; complex; input	<-	1
DCAF13	RPS7	activated by; complex; input	<-	1
DCAF13	RPS8	activated by	<-	1
DCAF13	RPS9	activated by; complex; input	<-	1
DCAF13	RRP1	activated by	<-	1
DCAF13	RRP36	activated by; complex; input	<-	1
DCAF13	RRP7A	activated by; complex; input	<-	1
DCAF13	RRP9	complex; predicted	-	1
DCAF13	SNU13	complex	-	1
DCAF13	TBL3	complex	-	1
DCAF13	UBE2M	complex; input	-	1
DCAF13	UTP11	complex	-	1
DCAF13	UTP14A	complex	-	1
DCAF13	UTP15	activated by; complex; input	<-	1
DCAF13	UTP18	activated by; complex; input	<-	1
DCAF13	UTP20	complex	-	1
DCAF13	UTP3	complex	-	1
DCAF13	UTP4	activated by; complex; input	<-	1
DCAF13	UTP6	complex	-	1
DCAF13	WDR3	complex	-	1
DCAF13	WDR36	complex	-	1
DCAF13	WDR43	activated by; complex; input	<-	1
DCAF13	WDR46	complex	-	1
DCAF13	WDR75	activated by; complex; input	<-	1
DCAF13	XRN2	activated by; catalyzed by	<-	1
DCC	MAP2K1	activate	->	1
DCP1A	RPL19	input	-	1
DCP1A	RPL23	input	-	1
DCTN1	NME7	complex; input	-	1
DCTN2	NME7	complex; input	-	1
DCTN3	NME7	complex; input	-	1
DDB1	PWP1	predicted	-	0.58
DDOST	RPL19	complex; input	-	1
DDOST	RPL23	complex; input	-	1
DDX10	DDX54	predicted	-	0.98
DDX10	DDX56	predicted	-	0.98
DDX10	MTREX	predicted	-	0.92
DDX10	NOP53	predicted	-	0.64
DDX10	NOP56	predicted	-	0.73
DDX11	MCM2	predicted	-	0.64
DDX11L8	MCM2	predicted	-	0.64
DDX12P	MCM2	predicted	-	0.64
DDX18	NOP2	predicted	-	0.66
DDX18	RPL7L1	predicted	-	0.99
DDX20	NDC1	activated by	<-	1
DDX21	PSTPIP1	predicted	-	0.64
DDX21	SENP3	activate	->	1
DDX23	PQBP1	complex; input	-	1
DDX23	SMNDC1	complex; input	-	1
DDX23	SNRNP40	complex	-	1
DDX24	NOP2	predicted	-	0.73
DDX27	NOP2	predicted	-	0.66
DDX28	MRPL32	predicted	-	0.73
DDX31	GNL2	predicted	-	0.56
DDX39A	SARNP	complex; input	-	1
DDX39B	SARNP	complex; input	-	1
DDX42	PQBP1	complex; input	-	1
DDX42	SMNDC1	complex	-	1
DDX42	SNRNP40	complex; input	-	1
DDX46	PQBP1	complex; input	-	1
DDX46	SMNDC1	complex	-	1
DDX46	SNRNP40	complex; input	-	1
DDX47	DDX49	complex	-	1
DDX47	HEATR1	activated by; complex; input	<-	1
DDX47	NOL8	predicted	-	0.64
DDX47	NOP2	predicted	-	0.99
DDX47	UTP15	activated by; complex; input	<-	1
DDX47	WDR3	complex	-	1
DDX47	WDR75	activated by; complex; input	<-	1
DDX49	DDX52	complex	-	1
DDX49	DDX54	predicted	-	0.92
DDX49	DHX37	complex	-	1
DDX49	DIEXF	complex	-	1
DDX49	EIF4A3	predicted	-	0.96
DDX49	EMG1	complex	-	1
DDX49	EXOSC1	catalyzed by	<-	1
DDX49	EXOSC10	activated by; catalyzed by	<-	1
DDX49	EXOSC2	catalyzed by	<-	1
DDX49	EXOSC3	catalyzed by	<-	1
DDX49	EXOSC4	catalyzed by	<-	1
DDX49	EXOSC5	activated by; catalyzed by	<-	1
DDX49	EXOSC6	catalyzed by	<-	1
DDX49	EXOSC7	catalyzed by	<-	1
DDX49	EXOSC8	catalyzed by	<-	1
DDX49	EXOSC9	catalyzed by	<-	1
DDX49	FBL	complex	-	1
DDX49	FCF1	activated by; complex; input	<-	1
DDX49	FTSJ3	activated by	<-	1
DDX49	HEATR1	activated by; complex; input	<-	1
DDX49	IMP3	complex	-	1
DDX49	IMP4	complex	-	1
DDX49	KRR1	complex	-	1
DDX49	MPHOSPH10	complex	-	1
DDX49	MPHOSPH6	catalyzed by	<-	1
DDX49	MTREX	activated by; catalyzed by	<-	1
DDX49	NCL	activated by	<-	1
DDX49	NIP7	activated by	<-	1
DDX49	NOC4L	complex	-	1
DDX49	NOL11	activated by; complex; input	<-	1
DDX49	NOL12	activated by	<-	1
DDX49	NOL6	activated by; complex; input	<-	1
DDX49	NOP14	complex	-	1
DDX49	NOP56	complex	-	1
DDX49	NOP58	complex	-	1
DDX49	PDCD11	complex	-	1
DDX49	PWP2	complex	-	1
DDX49	RBM28	activated by	<-	1
DDX49	RCL1	complex	-	1
DDX49	RPS11	activated by	<-	1
DDX49	RPS13	activated by	<-	1
DDX49	RPS14	activated by; complex; input	<-	1
DDX49	RPS15A	activated by	<-	1
DDX49	RPS16	activated by	<-	1
DDX49	RPS2	activated by; complex; input	<-	1
DDX49	RPS23	activated by	<-	1
DDX49	RPS24	activated by	<-	1
DDX49	RPS27	activated by	<-	1
DDX49	RPS27L	activated by	<-	1
DDX49	RPS28	activated by	<-	1
DDX49	RPS3A	activated by	<-	1
DDX49	RPS5	activated by	<-	1
DDX49	RPS6	activated by; complex; input	<-	1
DDX49	RPS7	activated by; complex; input	<-	1
DDX49	RPS8	activated by	<-	1
DDX49	RPS9	activated by; complex; input	<-	1
DDX49	RRP1	activated by	<-	1
DDX49	RRP36	activated by; complex; input	<-	1
DDX49	RRP7A	activated by; complex; input	<-	1
DDX49	RRP9	complex	-	1
DDX49	SNU13	complex	-	1
DDX49	TBL3	complex	-	1
DDX49	UTP11	complex	-	1
DDX49	UTP14A	complex	-	1
DDX49	UTP15	activated by; complex; input	<-	1
DDX49	UTP18	activated by; complex; input	<-	1
DDX49	UTP20	complex	-	1
DDX49	UTP3	complex	-	1
DDX49	UTP4	activated by; complex; input	<-	1
DDX49	UTP6	complex	-	1
DDX49	WDR3	complex	-	1
DDX49	WDR36	complex	-	1
DDX49	WDR43	activated by; complex; input	<-	1
DDX49	WDR46	complex	-	1
DDX49	WDR75	activated by; complex; input	<-	1
DDX49	XRN2	activated by; catalyzed by	<-	1
DDX5	PQBP1	complex; input	-	1
DDX5	SMNDC1	complex; input	-	1
DDX5	SNRNP40	complex; input	-	1
DDX51	DDX56	predicted	-	0.96
DDX51	RRP8	predicted	-	0.64
DDX52	HEATR1	activated by; complex; input	<-	1
DDX52	UTP15	activated by; complex; input	<-	1
DDX52	WDR3	complex	-	1
DDX52	WDR75	activated by; complex; input	<-	1
DDX54	NOP2	predicted	-	0.99
DDX56	NOP2	predicted	-	0.58
DEK	IQGAP1	predicted	-	0.65
DHX15	PQBP1	complex; input	-	1
DHX15	SMNDC1	complex	-	1
DHX15	SNRNP40	complex; input	-	1
DHX16	PQBP1	complex; input	-	1
DHX16	SMNDC1	complex; input	-	1
DHX16	SNRNP40	complex; input	-	1
DHX37	HEATR1	activated by; complex; input	<-	1
DHX37	UTP15	activated by; complex; input	<-	1
DHX37	WDR3	complex	-	1
DHX37	WDR75	activated by; complex; input	<-	1
DHX38	NDC1	activated by; input	<-	1
DHX38	PQBP1	complex; input	-	1
DHX38	SARNP	complex; input	-	1
DHX38	SMNDC1	complex; input	-	1
DHX38	SNRNP40	complex; input	-	1
DHX9	PQBP1	complex; input	-	1
DHX9	SMNDC1	complex; input	-	1
DHX9	SNRNP40	complex; input	-	1
DIAPH1	IQGAP1	activated by	<-	1
DIEXF	HEATR1	activated by; complex; input	<-	1
DIEXF	UTP15	activated by; complex; input	<-	1
DIEXF	WDR3	complex	-	1
DIEXF	WDR75	activated by; complex; input	<-	1
DIS3	SENP3	activate	->	1
DKC1	NOP2	predicted	-	0.58
DKFZP434K0126	TRAP1	predicted	-	0.7
DKFZP451O0517	ITGB2	GErel: expression	->	1
DKFZP564P2364	STX5	predicted	-	0.64
DKFZP586I1223	PMPCA	predicted	-	0.98
DKFZP666H126	TRAP1	predicted	-	0.66
DKFZP666O0110	ITGAM	PPrel: activated by	<-	1
DKFZP666O0110	ITGB2	PPrel: activated by	<-	1
DKFZP686D0638	NVL	predicted	-	0.6
DKFZP686D0638	TRAP1	predicted	-	0.66
DKFZP686D0714	PLS3	predicted	-	0.66
DKFZP686L1857	STX5	predicted	-	0.98
DKFZP686L20222	RPL19	predicted	-	0.66
DKFZP686N0561	STX5	predicted	-	0.66
DKFZP686N1969	GNAQ	activated by	<-	1
DKFZP686O12165	ITGAM	PPrel: activation	->	1
DKFZP686O12165	ITGB2	PPrel: activation	->	1
DKFZP781H1715	GNG2	PPrel: activated by	<-	1
DKFZP781J1951	STX5	predicted	-	0.66
DLX5	RUNX2	activate; inhibited by	|->	1
DNAJA2	MCM2	predicted	-	0.73
DNAJB12	HSPA8	predicted	-	0.98
DNAJC19	PMPCA	catalyzed by	<-	1
DNAJC24	DPH1	activate	->	1
DNAJC27	MAP2K1	predicted	-	0.97
DNAJC3	RPL19	activate	->	1
DNAJC3	RPL23	activate	->	1
DNAJC5	GAD1	complex	-	1
DNAJC5	GAD2	complex	-	1
DNAJC5	HSPA8	complex	-	1
DNAJC5	RAB3A	complex	-	1
DNAJC5	RIMS1	catalyze; complex; input	->	1
DNAJC5	SGTA	predicted	-	0.54
DNAJC5	SLC32A1	complex	-	1
DNAJC5	SNAP25	catalyze; complex; input	->	1
DNAJC5	STX1A	catalyze; complex; input	->	1
DNAJC5	STXBP1	catalyze; complex; input	->	1
DNAJC5	SYT1	complex	-	1
DNAJC5	VAMP2	complex	-	1
DNAJC8	PQBP1	complex; input	-	1
DNAJC8	SMNDC1	complex; input	-	1
DNAJC8	SNRNP40	complex; input	-	1
DNM1	GNAQ	activate; inhibited by	|->	1
DNM2	PSTPIP1	predicted	-	0.64
DOCK2	ITGB2	predicted	-	0.59
DOK1	FCER1G	complex; input	-	1
DPH1	DPH2	complex; predicted	-	1
DPH1	DPH3	complex	-	1
DPH1	EEF2	catalyze	->	1
DPP4	PTPRC	predicted	-	0.64
DPY30	KMT2A	complex	-	1
DPYS	DPYSL2	predicted	-	1
DPYSL2	DPYSL3	predicted	-	1
DPYSL2	DPYSL4	predicted	-	1
DPYSL2	DPYSL5	PPrel: binding/association; complex	-	1
DPYSL2	FES	PPrel: activated by, phosphorylation; catalyzed by; complex; input	<-	1
DPYSL2	FYN	catalyzed by; complex; input	<-	1
DPYSL2	GSK3A	predicted	-	0.54
DPYSL2	GSK3B	PPrel: activated by, phosphorylation; catalyzed by	<-	1
DPYSL2	L1CAM	complex; input	-	1
DPYSL2	MICALL1	predicted	-	0.64
DPYSL2	NRP1	catalyzed by; complex; input	<-	1
DPYSL2	NTRK1	predicted	-	0.64
DPYSL2	NUMB	complex	-	1
DPYSL2	PLD2	predicted	-	0.64
DPYSL2	PLXNA1	catalyzed by; complex; input	<-	1
DPYSL2	PLXNA2	catalyzed by; complex; input	<-	1
DPYSL2	PLXNA3	catalyzed by; complex; input	<-	1
DPYSL2	PLXNA4	catalyzed by; complex; input	<-	1
DPYSL2	ROCK1	predicted	-	0.64
DPYSL2	SEMA3A	catalyzed by; complex; input	<-	1
DPYSL2	TAFA3	predicted	-	0.64
DR1	DRAP1	predicted	-	1
DR1	ELF1	expression regulated by	<-	1
DR1	HSF1	predicted	-	0.64
DR1	IRF1	predicted	-	0.64
DR1	KAT14	complex; predicted	-	1
DR1	KAT2A	complex	-	1
DR1	KAT2B	complex	-	1
DR1	MBIP	complex	-	1
DR1	NFIL3	predicted	-	0.64
DR1	NFYC	predicted	-	0.64
DR1	POLE3	predicted	-	0.98
DR1	PSMC3	predicted	-	0.64
DR1	SGF29	complex	-	1
DR1	TADA2A	complex	-	1
DR1	TADA3	complex	-	1
DR1	WDR5	complex; predicted	-	1
DR1	WDR5B	predicted	-	0.7
DR1	XPO1	predicted	-	0.98
DR1	YEATS2	complex	-	1
DR1	ZZZ3	complex	-	1
DRAP1	FOXK2	predicted	-	0.64
DRD1	GNAQ	PPrel: activation	->	1
DRD1	GNG2	complex; input	-	1
DRD2	GNG2	PPrel: activation; complex; input	->	1
DRD3	GNG2	PPrel: activation; complex; input	->	1
DRD4	GNG2	PPrel: activation; complex; input	->	1
DRD5	GNAQ	PPrel: activation	->	1
DRD5	GNG2	complex; input	-	1
DSP	KRT1	predicted	-	0.64
DTGCU2	ITGB2	predicted	-	0.65
DUSP6	PTPMT1	predicted	-	0.98
DVL1	GNAQ	PPrel: activated by, phosphorylation	<-	1
DVL2	FOXK2	predicted	-	0.64
DVL2	GNAQ	PPrel: activated by, phosphorylation	<-	1
DVL2	IQGAP1	predicted	-	0.64
DVL3	FOXK2	predicted	-	0.64
DVL3	GNAQ	PPrel: activated by, phosphorylation	<-	1
DYNC1H1	NDC1	input	-	1
DYNC1H1	NME7	complex; input	-	1
DYNC1I1	NDC1	input	-	1
DYNC1I2	NDC1	input	-	1
DYNC1I2	NME7	complex; input	-	1
DYNC1LI1	NDC1	input	-	1
DYNC1LI2	NDC1	input	-	1
DYNLL1	MCM2	predicted	-	0.64
DYNLL1	NDC1	input	-	1
DYNLL1	NME7	complex; input	-	1
DYNLL2	NDC1	input	-	1
E2F1	NOLC1	expression regulates	->	1
E2F6	MTF2	expression regulates	->	1
E2F6	RUNX3	expression regulates	->	1
EBNA1BP2	NOP16	predicted	-	0.97
EBNA1BP2	NOP2	predicted	-	0.58
EBNA1BP2	RPF2	predicted	-	0.99
EBNA1BP2	SENP3	activate	->	1
ECD	SNRNP40	predicted	-	0.64
EDN1	GNAQ	complex; input; reaction	-	1
EDN1	GNG2	complex; input	-	1
EDN1	MAP2K1	complex; reaction	-	1
EDN1	MMP9	PPrel: activated by	<-	1
EDN2	GNAQ	complex; input	-	1
EDN2	GNG2	complex; input	-	1
EDN3	GNAQ	complex; input	-	1
EDN3	GNG2	complex; input	-	1
EDNRA	GNAQ	PPrel: activation; catalyze; complex; input	->	1
EDNRA	GNG2	complex; input	-	1
EDNRB	GNAQ	PPrel: activation; catalyze; complex; input	->	1
EDNRB	GNG2	complex; input	-	1
EED	KRT1	predicted	-	0.77
EED	MTF2	complex; predicted	-	1
EED	NKRF	predicted	-	0.54
EED	RPL23	predicted	-	0.54
EEF1A1	MCM2	predicted	-	0.77
EEF1A1	MRPS7	predicted	-	0.64
EEF1A1	RPL19	catalyzed by; complex; input	<-	1
EEF1A1	RPL23	catalyzed by; complex; input	<-	1
EEF1A1	TMSB4X	predicted	-	0.58
EEF1A2	MCM2	predicted	-	0.77
EEF1B2	RPL19	predicted	-	0.59
EEF1G	RPL19	predicted	-	0.59
EEF2	RPL19	input	-	1
EEF2	RPL23	input	-	1
EEFSEC	RPL19	complex; input	-	1
EEFSEC	RPL23	complex; input	-	1
EFNB1	MAP2K1	activate	->	1
EFNB1	MMP9	catalyzed by	<-	1
EFNB2	MAP2K1	activate	->	1
EFNB2	MMP9	catalyzed by	<-	1
EFNB3	MAP2K1	activate	->	1
EFNB3	MMP9	catalyzed by	<-	1
EFTUD2	PQBP1	complex; input	-	1
EFTUD2	SMNDC1	complex; input	-	1
EFTUD2	SNRNP40	complex	-	1
EGFR	IQGAP1	predicted	-	0.64
EGFR	ITGB2	predicted	-	0.99
EGFR	MAP2K1	PPrel: activation, indirect effect	->	1
EGFR	PTPRC	predicted	-	0.64
EGFR	PTPRJ	predicted	-	0.64
EGFR	RPL23	predicted	-	0.64
EGFR	S100A9	predicted	-	0.64
EGR1	MAP2K1	predicted	-	0.64
EGR1	NOLC1	predicted	-	0.64
EGR1	RUNX3	expression regulates	->	1
EGR1	SARNP	predicted	-	0.64
EGR1	TESC	expression regulates	->	1
EHD1	STX5	predicted	-	0.56
EHMT2	ELANE	predicted	-	0.64
EI24	RALB	predicted	-	0.64
EIF1AX	RPL19	input	-	1
EIF1AX	RPL23	input	-	1
EIF2AK3	PARP16	predicted	-	0.64
EIF2AK4	RPL19	complex	-	1
EIF2AK4	RPL23	complex	-	1
EIF2S1	RPL19	catalyzed by	<-	1
EIF2S1	RPL23	catalyzed by	<-	1
EIF2S2	RPL19	catalyzed by	<-	1
EIF2S2	RPL23	catalyzed by	<-	1
EIF2S3	RPL19	catalyzed by	<-	1
EIF2S3	RPL23	catalyzed by	<-	1
EIF4A3	GLE1	activated by	<-	1
EIF4A3	NDC1	activated by; catalyzed by; complex; input	<-	1
EIF4A3	PQBP1	complex; input	-	1
EIF4A3	RPL19	complex; input	-	1
EIF4A3	RPL23	complex; input	-	1
EIF4A3	SARNP	complex; input	-	1
EIF4A3	SMNDC1	complex; input	-	1
EIF4A3	SNRNP40	complex; input	-	1
EIF4E	NDC1	activated by	<-	1
EIF4G1	IQGAP1	predicted	-	0.64
EIF4G1	RPL19	complex; input	-	1
EIF4G1	RPL23	complex; input	-	1
EIF5A	MCM2	predicted	-	0.64
EIF5B	RPL19	complex; input	-	1
EIF5B	RPL23	complex; input	-	1
EIF6	NOP2	predicted	-	0.99
EIF6	RPL23	predicted	-	0.73
EIF6	RRP15	predicted	-	0.64
ELANE	F2R	predicted	-	0.64
ELANE	GFI1	predicted	-	0.64
ELANE	GZMB	predicted	-	0.98
ELANE	HPR	predicted	-	0.92
ELANE	IL33	predicted	-	0.64
ELANE	IRF8	predicted	-	0.54
ELANE	LEF1	expression regulated by	<-	1
ELANE	LRP1	predicted	-	0.98
ELANE	MMP1	catalyze	->	1
ELANE	MMP8	catalyze	->	1
ELANE	MMP9	predicted	-	0.64
ELANE	N4BP2L2	predicted	-	0.64
ELANE	NID1	catalyze	->	1
ELANE	PLAUR	activate	->	1
ELANE	PRTN3	predicted	-	0.92
ELANE	SERPINA1	predicted	-	0.77
ELANE	SERPINB1	predicted	-	0.99
ELANE	SERPINB13	predicted	-	0.98
ELANE	SERPINF2	predicted	-	0.98
ELANE	SFTPD	predicted	-	0.64
ELANE	SLPI	predicted	-	1
ELANE	SPI1	expression regulated by	<-	1
ELANE	THBS1	predicted	-	0.64
ELANE	TLE5	predicted	-	0.64
ELAVL1	PQBP1	complex; input	-	1
ELAVL1	SMNDC1	complex; input	-	1
ELAVL1	SNRNP40	complex; input	-	1
ELAVL2	PQBP1	complex; input	-	1
ELAVL2	SMNDC1	complex; input	-	1
ELAVL2	SNRNP40	complex; input	-	1
ELK1	MAP2K1	predicted	-	0.64
ELL	INTS10	complex; input	-	1
ELL2	INTS10	complex; input	-	1
ELL3	INTS10	complex; input	-	1
EMD	STX5	catalyze; catalyzed by; input	<->	1
EMG1	HEATR1	activated by; complex; input	<-	1
EMG1	UTP15	activated by; complex; input	<-	1
EMG1	WDR3	complex	-	1
EMG1	WDR75	activated by; complex; input	<-	1
EMILIN1	RPL23	predicted	-	0.64
EMP2	ITGB2	predicted	-	0.54
ENG	ITGB2	predicted	-	0.54
ENO2	HK1	predicted	-	0.64
ENO2	PLS3	predicted	-	0.73
EP300	EVI2B	expression regulates	->	1
EP300	HK1	GErel: expression	->	1
EP300	KMT2A	complex; input	-	1
EP300	MAP2K1	predicted	-	0.64
EP300	MCM2	predicted	-	0.64
EP300	MPG	input	-	1
EP300	MTF2	expression regulates	->	1
EP300	NLE1	expression regulates	->	1
EP300	NOC2L	activate; inhibited by	|->	1
EP300	PTPRC	expression regulates	->	1
EP300	RUNX3	complex; expression regulates; inhibit; input	-	1
EP300	SMARCAL1	complex; input	-	1
EP300	TAF15	predicted	-	0.64
EP300	TESC	expression regulates	->	1
EPHB1	MAP2K1	activate	->	1
EPHB1	MMP9	catalyzed by	<-	1
EPHB2	MMP9	catalyzed by	<-	1
EPHB3	MMP9	catalyzed by	<-	1
EPHB4	MMP9	catalyzed by	<-	1
EPHB6	MMP9	catalyzed by	<-	1
EPOP	MTF2	predicted	-	0.54
EPRS	GBP1	predicted	-	0.64
EPRS	TRAP1	predicted	-	0.66
EPRS1	TRAP1	predicted	-	0.66
EPS8	ITGB2	predicted	-	0.64
EPS8	PLS3	predicted	-	0.65
ERAL1	GADD45GIP1	catalyze; complex; input	->	1
ERAL1	GFM1	complex; input	-	1
ERAL1	GFM2	complex; input	-	1
ERAL1	MRPL1	catalyze; complex; input	->	1
ERAL1	MRPL10	catalyze; complex; input	->	1
ERAL1	MRPL11	catalyze; complex; input	->	1
ERAL1	MRPL12	catalyze; complex; input	->	1
ERAL1	MRPL13	catalyze; complex; input	->	1
ERAL1	MRPL14	catalyze; complex; input	->	1
ERAL1	MRPL15	catalyze; complex; input	->	1
ERAL1	MRPL16	catalyze; complex; input	->	1
ERAL1	MRPL17	catalyze; complex; input	->	1
ERAL1	MRPL18	catalyze; complex; input	->	1
ERAL1	MRPL19	catalyze; complex; input	->	1
ERAL1	MRPL2	catalyze; complex; input	->	1
ERAL1	MRPL20	catalyze; complex; input	->	1
ERAL1	MRPL21	catalyze; complex; input	->	1
ERAL1	MRPL22	catalyze; complex; input	->	1
ERAL1	MRPL23	catalyze; complex; input	->	1
ERAL1	MRPL24	catalyze; complex; input	->	1
ERAL1	MRPL27	catalyze; complex; input	->	1
ERAL1	MRPL28	catalyze; complex; input	->	1
ERAL1	MRPL3	catalyze; complex; input	->	1
ERAL1	MRPL30	catalyze; complex; input	->	1
ERAL1	MRPL32	catalyze; complex; input	->	1
ERAL1	MRPL33	catalyze; complex; input	->	1
ERAL1	MRPL34	catalyze; complex; input	->	1
ERAL1	MRPL35	catalyze; complex; input	->	1
ERAL1	MRPL36	catalyze; complex; input	->	1
ERAL1	MRPL37	catalyze; complex; input	->	1
ERAL1	MRPL38	catalyze; complex; input	->	1
ERAL1	MRPL39	catalyze; complex; input	->	1
ERAL1	MRPL4	catalyze; complex; input	->	1
ERAL1	MRPL40	catalyze; complex; input	->	1
ERAL1	MRPL41	catalyze; complex; input	->	1
ERAL1	MRPL42	catalyze; complex; input	->	1
ERAL1	MRPL43	catalyze; complex; input	->	1
ERAL1	MRPL44	catalyze; complex; input	->	1
ERAL1	MRPL45	catalyze; complex; input	->	1
ERAL1	MRPL46	catalyze; complex; input	->	1
ERAL1	MRPL47	catalyze; complex; input	->	1
ERAL1	MRPL48	catalyze; complex; input	->	1
ERAL1	MRPL49	catalyze; complex; input	->	1
ERAL1	MRPL50	catalyze; complex; input	->	1
ERAL1	MRPL51	catalyze; complex; input	->	1
ERAL1	MRPL52	catalyze; complex; input	->	1
ERAL1	MRPL53	catalyze; complex; input	->	1
ERAL1	MRPL54	catalyze; complex; input	->	1
ERAL1	MRPL55	catalyze; complex; input	->	1
ERAL1	MRPL57	catalyze; complex; input	->	1
ERAL1	MRPL58	catalyze; complex; input	->	1
ERAL1	MRPL9	catalyze; complex; input	->	1
ERAL1	MRPS10	complex	-	1
ERAL1	MRPS11	complex	-	1
ERAL1	MRPS12	complex	-	1
ERAL1	MRPS14	complex	-	1
ERAL1	MRPS15	complex	-	1
ERAL1	MRPS16	complex	-	1
ERAL1	MRPS17	complex	-	1
ERAL1	MRPS18A	complex	-	1
ERAL1	MRPS18B	complex	-	1
ERAL1	MRPS18C	complex	-	1
ERAL1	MRPS2	complex	-	1
ERAL1	MRPS21	complex	-	1
ERAL1	MRPS22	complex	-	1
ERAL1	MRPS23	complex	-	1
ERAL1	MRPS24	complex	-	1
ERAL1	MRPS25	complex	-	1
ERAL1	MRPS26	complex	-	1
ERAL1	MRPS27	complex	-	1
ERAL1	MRPS28	complex	-	1
ERAL1	MRPS30	complex	-	1
ERAL1	MRPS31	complex	-	1
ERAL1	MRPS33	complex	-	1
ERAL1	MRPS34	complex	-	1
ERAL1	MRPS35	complex	-	1
ERAL1	MRPS36	complex	-	1
ERAL1	MRPS5	complex	-	1
ERAL1	MRPS6	complex	-	1
ERAL1	MRPS7	complex	-	1
ERAL1	MRPS9	complex	-	1
ERAL1	MRRF	complex; input	-	1
ERAL1	MTIF2	complex; input	-	1
ERAL1	MTIF3	complex; input	-	1
ERAL1	MTRF1L	complex; input	-	1
ERAL1	OXA1L	catalyze; complex; input	->	1
ERAL1	PTCD3	complex	-	1
ERAL1	TUFM	complex; input	-	1
ERBB2	IQGAP1	predicted	-	0.64
ERBB2	MAP2K1	PPrel: activation, indirect effect; activate	->	1
ERBB2	PSAP	predicted	-	0.64
ERBB2	PTPRC	predicted	-	0.98
ERBB2	PTPRJ	predicted	-	0.98
ERBB3	MAP2K1	activate	->	1
ERBB3	RPL23	predicted	-	0.64
ERCC2	MCM2	predicted	-	0.99
ERCC2	TAF15	catalyze; complex; input	->	1
ERCC3	TAF15	catalyze; complex; input	->	1
ERGIC1	ERGIC3	predicted	-	0.99
ERI1	SENP3	catalyze	->	1
ERN1	PARP16	predicted	-	0.64
ESF1	NOP58	predicted	-	0.99
ESF1	PUM3	predicted	-	0.73
ESR1	GNAQ	activate	->	1
ESR1	GNG2	activate; activated by; complex; input	<->	1
ESR1	MPG	activate; complex; input	->	1
ESR1	RUNX2	reaction	-	1
ESR2	GNAQ	activate	->	1
ESR2	GNG2	activate	->	1
ESR2	PTPRC	expression regulates	->	1
ESRRA	RUNX2	inhibit	-|	1
ETF1	RPL19	complex; input	-	1
ETF1	RPL23	complex; input	-	1
ETS1	F13A1	expression regulates	->	1
ETS1	LYZ	expression regulates	->	1
ETS1	MMP9	GErel: expression; expression regulates	->	1
ETS2	MMP9	expression regulates	->	1
ETV4	MMP9	expression regulates	->	1
EVI2B	HCLS1	predicted	-	0.98
EVI2B	PTPRC	predicted	-	0.59
EVI2B	SELL	predicted	-	0.59
EVPL	KRT1	predicted	-	0.64
EXOC2	RALB	PPrel: activated by	<-	1
EXOC5	TRAP1	predicted	-	0.66
EXOC6	RAB8B	predicted	-	0.56
EXOC6B	RAB8B	predicted	-	0.56
EXOC7	IQGAP1	complex; inhibited by; input	|-	1
EXOSC1	HEATR1	catalyze	->	1
EXOSC1	SENP3	catalyze	->	1
