ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0000082	G1/S transition of mitotic cell cycle	14/345	132/6032	0.0180823328136836	0.0180823328136836	0.116980842304169	GFI1/BID/SMARCD3/CCND3/KLF4/KLF11/ACVR1B/PTPN6/ANXA1/NACC2/CDKN2B/GPR132/TAF10/CDKN1A	14
BP	GO:0098586	cellular response to virus	7/345	48/6032	0.0182659722821956	0.0182659722821956	0.117371577383925	IFNGR2/NLRP3/TYK2/IFNGR1/IL21/BAX/IRF3	7
BP	GO:1905954	positive regulation of lipid localization	7/345	48/6032	0.0182659722821956	0.0182659722821956	0.117371577383925	PRKCD/PPARG/P2RX7/GPS2/NFKBIA/SSTR4/RXRA	7
BP	GO:2001057	reactive nitrogen species metabolic process	7/345	48/6032	0.0182659722821956	0.0182659722821956	0.117371577383925	TLR2/KLF4/TLR4/CLU/TSPO/KLF2/RAC1	7
BP	GO:0031098	stress-activated protein kinase signaling cascade	18/345	185/6032	0.0182961576510235	0.0182961576510235	0.117371577383925	NOD2/PYCARD/TLR4/SPI1/RASSF2/GPS2/IRAK1/TRIB1/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/DUSP1/PINK1/MINK1/ZFP36	18
BP	GO:0006979	response to oxidative stress	19/345	199/6032	0.0187006675954022	0.0187006675954022	0.119715570799019	PRKCD/FOS/MAPK7/TLR4/PPARGC1A/RGS14/JUN/RIPK3/KLF2/ANXA1/CRK/NFE2L1/FOSL1/PRDX3/TNFAIP3/PINK1/TXNIP/PSEN1/MCL1	19
BP	GO:0001568	blood vessel development	35/345	428/6032	0.0187679415668571	0.0187679415668571	0.119895409592031	HOXA7/TCF7L2/HOXB3/BTG1/HOXA5/MAPK7/KLF4/HOXA3/C3AR1/F3/JAG1/CCL24/PPARG/JUN/SPI1/CXCR4/EREG/KLF2/ABCC8/ANXA1/TEK/FOSL1/ANTXR1/HOXA1/HTATIP2/C5AR1/TNFAIP3/CFLAR/ITGAX/ARHGAP24/BAX/WASF2/MEIS1/PSEN1/CTSH	35
BP	GO:0050671	positive regulation of lymphocyte proliferation	11/345	95/6032	0.0190277433529723	0.0190277433529723	0.121049677048015	TNFSF13B/PYCARD/TLR4/IRS2/LILRB2/ANXA1/BCL6/PTPN22/TYK2/IL21/CDKN1A	11
BP	GO:0050821	protein stabilization	11/345	95/6032	0.0190277433529723	0.0190277433529723	0.121049677048015	PRKCD/PPARGC1A/CLU/RASSF2/TNIP2/TYROBP/TBL1X/PFN1/PFDN1/PINK1/GLMP	11
BP	GO:0071248	cellular response to metal ion	10/345	83/6032	0.0192438272947059	0.0192438272947059	0.122170355854357	FOS/NCSTN/JUN/TSPO/SMPD1/MT1H/PLCG2/ADCY7/IQGAP1/FOSB	10
BP	GO:0022600	digestive system process	6/345	38/6032	0.0195709736237723	0.0195709736237723	0.12321867504933	NOD2/TLR4/HRH2/NPSR1/VDR/SCT	6
BP	GO:0038066	p38MAPK cascade	6/345	38/6032	0.0195709736237723	0.0195709736237723	0.12321867504933	SPI1/PTPN22/PER1/DUSP1/MINK1/ZFP36	6
BP	GO:0046638	positive regulation of alpha-beta T cell differentiation	6/345	38/6032	0.0195709736237723	0.0195709736237723	0.12321867504933	ZBTB16/ANXA1/NLRP3/IL4R/ZBTB7B/HLX	6
BP	GO:0033574	response to testosterone	5/345	28/6032	0.0196702984423778	0.0196702984423778	0.12321867504933	HOXA10/TSPO/IGF1R/CFLAR/HOXA9	5
BP	GO:0035307	positive regulation of protein dephosphorylation	5/345	28/6032	0.0196702984423778	0.0196702984423778	0.12321867504933	PRKCD/LILRB2/CD33/SMPD1/PINK1	5
BP	GO:0043300	regulation of leukocyte degranulation	5/345	28/6032	0.0196702984423778	0.0196702984423778	0.12321867504933	PTAFR/SPI1/ITGAM/PRAM1/IL4R	5
BP	GO:1901342	regulation of vasculature development	17/345	173/6032	0.0196908274833733	0.0196908274833733	0.12321867504933	BTG1/HOXA5/MAPK7/KLF4/C3AR1/F3/CCL24/PPARG/CXCR4/KLF2/ABCC8/TEK/HTATIP2/C5AR1/TNFAIP3/ITGAX/CTSH	17
BP	GO:0001944	vasculature development	36/345	445/6032	0.0200829399000641	0.0200829399000641	0.125415910396318	HOXA7/TCF7L2/HOXB3/BTG1/HOXA5/MAPK7/KLF4/HOXA3/C3AR1/F3/JAG1/CCL24/ZFAND5/PPARG/JUN/SPI1/CXCR4/EREG/KLF2/ABCC8/ANXA1/TEK/FOSL1/ANTXR1/HOXA1/HTATIP2/C5AR1/TNFAIP3/CFLAR/ITGAX/ARHGAP24/BAX/WASF2/MEIS1/PSEN1/CTSH	36
BP	GO:0032970	regulation of actin filament-based process	18/345	187/6032	0.0202022195022408	0.0202022195022408	0.125495207202031	PRKCD/PYCARD/CCL24/PLEK/S100A10/CRK/ARHGDIA/PFN1/TEK/RAC1/CDC42EP3/CCL26/ARAP1/BST2/BAIAP2L1/FLII/IQGAP1/WASF2	18
BP	GO:0043270	positive regulation of ion transport	15/345	147/6032	0.0202941954370309	0.0202941954370309	0.125495207202031	STAC3/PTAFR/P2RX7/CEBPB/ADRB2/TSPO/IFNGR2/ABCC8/SSTR4/NPSR1/PLCG2/BAX/PINK1/PSEN1/P2RX3	15
BP	GO:0007033	vacuole organization	7/345	49/6032	0.0203006952826815	0.0203006952826815	0.125495207202031	RALB/P2RX7/TFEB/CHMP1A/PINK1/PSEN1/RAB43	7
BP	GO:0032414	positive regulation of ion transmembrane transporter activity	7/345	49/6032	0.0203006952826815	0.0203006952826815	0.125495207202031	STAC3/PTAFR/ADRB2/IFNGR2/ABCC8/PLCG2/PINK1	7
BP	GO:0032757	positive regulation of interleukin-8 production	7/345	49/6032	0.0203006952826815	0.0203006952826815	0.125495207202031	TLR2/NOD2/PYCARD/TLR4/F3/ELANE/TLR8	7
BP	GO:0016311	dephosphorylation	14/345	134/6032	0.0203672452886395	0.0203672452886395	0.125652763272655	PRKCD/PLEK/PTPN6/RIPK3/LILRB2/CD33/PTPN22/YWHAB/SMPD1/PTPN2/DUSP1/PINK1/IQGAP1/STYXL1	14
BP	GO:0031065	positive regulation of histone deacetylation	4/345	19/6032	0.0205659570305272	0.0205659570305272	0.125863657026826	JDP2/BCL6/ZBTB7B/PINK1	4
BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	4/345	19/6032	0.0205659570305272	0.0205659570305272	0.125863657026826	NOD2/GPS2/TNFAIP3/TYRO3	4
BP	GO:0051385	response to mineralocorticoid	4/345	19/6032	0.0205659570305272	0.0205659570305272	0.125863657026826	FOS/IGF1R/FOSL1/FOSB	4
BP	GO:0060333	interferon-gamma-mediated signaling pathway	4/345	19/6032	0.0205659570305272	0.0205659570305272	0.125863657026826	PPARG/IFNGR2/IFNGR1/PTPN2	4
BP	GO:0032984	protein-containing complex disassembly	9/345	72/6032	0.0206893732725227	0.0206893732725227	0.12611450640223	FRAT1/TSG101/SMARCD3/PLEK/ADRB2/IGF1R/MICAL1/CHMP1A/FLII	9
BP	GO:1903707	negative regulation of hemopoiesis	9/345	72/6032	0.0206893732725227	0.0206893732725227	0.12611450640223	HOXA7/TLR4/ANXA1/TRIB1/BCL6/IL4R/ZBTB7B/PTPN2/HLX	9
BP	GO:0070665	positive regulation of leukocyte proliferation	12/345	109/6032	0.0211530698028512	0.0211530698028512	0.128684679118737	TNFSF13B/PYCARD/TLR4/IRS2/LILRB2/ANXA1/BCL6/PTPN22/TYK2/IL21/BST2/CDKN1A	12
BP	GO:0044087	regulation of cellular component biogenesis	34/345	417/6032	0.0212254885520678	0.0212254885520678	0.128869037637554	BID/MPP7/PRKCD/TSG101/TLR2/PYCARD/RALB/TLR4/CLU/CCL24/IRX3/PLEK/TERF2/P2RX7/S100A10/NPHP4/PFN1/TEK/RAC1/CDC42EP3/CCL26/ANTXR1/ARAP1/THRA/CHMP1A/PLCG2/GPBAR1/BAIAP2L1/FLII/ARHGAP24/BAX/PINK1/WASF2/STYXL1	34
BP	GO:0043405	regulation of MAP kinase activity	15/345	148/6032	0.0214503558166628	0.0214503558166628	0.1294503947368	PRKCD/TSG101/NOD2/TLR4/RGS14/PPARG/PTPN6/P2RX7/IRAK1/TRIB1/PTPN22/SMPD1/ELANE/DUSP1/PSEN1	15
BP	GO:0002577	regulation of antigen processing and presentation	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	NOD2/PYCARD/LILRB2	3
BP	GO:0044546	NLRP3 inflammasome complex assembly	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	TLR4/NLRP3/PLCG2	3
BP	GO:0050820	positive regulation of coagulation	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	USF1/F3/PSEN1	3
BP	GO:0071318	cellular response to ATP	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	P2RY2/P2RX7/P2RX3	3
BP	GO:0097352	autophagosome maturation	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	TSG101/ADRB2/CHMP1A	3
BP	GO:0098581	detection of external biotic stimulus	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	TLR2/NOD2/TLR4	3
BP	GO:1901739	regulation of myoblast fusion	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	CD53/IL4R/CFLAR	3
BP	GO:1903428	positive regulation of reactive oxygen species biosynthetic process	3/345	11/6032	0.0217019779411694	0.0217019779411694	0.1294503947368	TLR4/RAB27A/PLCG2	3
BP	GO:0061041	regulation of wound healing	8/345	61/6032	0.0218665287706492	0.0218665287706492	0.130178167389468	PRKCD/USF1/F3/CXCR4/ABCC8/ANXA1/CRK/TNFAIP3	8
BP	GO:0032946	positive regulation of mononuclear cell proliferation	11/345	97/6032	0.021911384893414	0.021911384893414	0.130191918007469	TNFSF13B/PYCARD/TLR4/IRS2/LILRB2/ANXA1/BCL6/PTPN22/TYK2/IL21/CDKN1A	11
BP	GO:0002820	negative regulation of adaptive immune response	6/345	39/6032	0.0220529947496274	0.0220529947496274	0.130274447748764	NOD2/PTPN6/BCL6/IL4R/ZBTB7B/NDFIP1	6
BP	GO:0032613	interleukin-10 production	6/345	39/6032	0.0220529947496274	0.0220529947496274	0.130274447748764	TLR2/NOD2/PYCARD/TLR4/TYROBP/PLCG2	6
BP	GO:0032653	regulation of interleukin-10 production	6/345	39/6032	0.0220529947496274	0.0220529947496274	0.130274447748764	TLR2/NOD2/PYCARD/TLR4/TYROBP/PLCG2	6
BP	GO:0007173	epidermal growth factor receptor signaling pathway	9/345	73/6032	0.0224555297447471	0.0224555297447471	0.132081260833909	TSG101/RALB/VPS25/RASSF2/EREG/ZGPAT/PTPN2/IQGAP1/PSEN1	9
BP	GO:0030888	regulation of B cell proliferation	7/345	50/6032	0.0224883453903486	0.0224883453903486	0.132081260833909	TNFSF13B/TLR4/TYROBP/IRS2/BCL6/IL21/CDKN1A	7
BP	GO:0048678	response to axon injury	7/345	50/6032	0.0224883453903486	0.0224883453903486	0.132081260833909	KLF4/JUN/TYROBP/TSPO/IGF1R/PLCG2/BAX	7
BP	GO:0044843	cell cycle G1/S phase transition	15/345	149/6032	0.0226556920469337	0.0226556920469337	0.132238221094255	GFI1/BID/SMARCD3/CCND3/KLF4/KLF11/ACVR1B/PTPN6/ANXA1/NACC2/CDKN2B/PLCG2/GPR132/TAF10/CDKN1A	15
BP	GO:0051235	maintenance of location	15/345	149/6032	0.0226556920469337	0.0226556920469337	0.132238221094255	CD4/PPARG/PTPN6/P2RX7/TSPO/ANXA1/NFKBIA/TAF8/YWHAB/NPSR1/PLCG2/PTPN2/BAX/PINK1/PSEN1	15
BP	GO:0002707	negative regulation of lymphocyte mediated immunity	5/345	29/6032	0.0226879300897007	0.0226879300897007	0.132238221094255	NOD2/PTPN6/BCL6/CRK/NDFIP1	5
BP	GO:0031343	positive regulation of cell killing	5/345	29/6032	0.0226879300897007	0.0226879300897007	0.132238221094255	SPI1/P2RX7/TYROBP/ITGAM/IL21	5
BP	GO:0001525	angiogenesis	27/345	317/6032	0.023265770671446	0.023265770671446	0.135321962690655	HOXA7/HOXB3/BTG1/HOXA5/MAPK7/KLF4/HOXA3/C3AR1/F3/JAG1/CCL24/PPARG/JUN/CXCR4/EREG/KLF2/ABCC8/ANXA1/TEK/HTATIP2/C5AR1/TNFAIP3/ITGAX/ARHGAP24/WASF2/MEIS1/CTSH	27
BP	GO:0033043	regulation of organelle organization	39/345	495/6032	0.0233054491300572	0.0233054491300572	0.135321962690655	BID/PRKCD/TSG101/SMARCD3/PYCARD/RALB/SIRT7/PPARGC1A/CLU/CCL24/PLEK/PPARG/TERF2/P2RX7/S100A10/ADRB2/EREG/TSPO/LILRB2/ANXA1/CRK/ARHGDIA/PFN1/TEK/RAC1/CDC42EP3/CCL26/ARAP1/CHMP1A/BST2/BAIAP2L1/DUSP1/FLII/BAX/PINK1/IQGAP1/WASF2/STYXL1/GPR143	39
BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	8/345	62/6032	0.0239030318005165	0.0239030318005165	0.138006183602982	BID/ZDHHC3/SPI1/TNFRSF10B/TNFAIP3/CFLAR/BAX/SORT1	8
BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	8/345	62/6032	0.0239030318005165	0.0239030318005165	0.138006183602982	ANXA1/NLRP3/BCL6/IL4R/NKX2-3/ZBTB7B/IL21/HLX	8
BP	GO:0071347	cellular response to interleukin-1	8/345	62/6032	0.0239030318005165	0.0239030318005165	0.138006183602982	PYCARD/CCL24/TNIP2/CEBPB/IRAK1/KLF2/TANK/CCL26	8
BP	GO:0043410	positive regulation of MAPK cascade	29/345	347/6032	0.0239975489591826	0.0239975489591826	0.138290960103764	NOD2/PYCARD/TLR4/CD4/CCL24/OR2AT4/JUN/SPI1/P2RX7/RASSF2/ADRB2/IRAK1/LTBR/CARD9/PTPN22/CRK/SSTR4/TEK/IGF1R/ELANE/NPSR1/CCL26/C5AR1/CFLAR/PLCG2/GPBAR1/IQGAP1/PSEN1/MINK1	29
BP	GO:1904019	epithelial cell apoptotic process	10/345	86/6032	0.0241056356898084	0.0241056356898084	0.13865271656168	BID/TCF7L2/MAPK7/TNIP2/TEK/IGF1R/TNFAIP3/CFLAR/BAX/ZFP36	10
BP	GO:0003002	regionalization	24/345	275/6032	0.0243130295662417	0.0243130295662417	0.139403155955915	HOXA10/HOXA7/HOXB7/PBX3/HOXB3/HOXA2/HOXA4/ZBTB16/HOXA5/SMARCD3/HOXB4/HOXB6/HOXA3/HOXB5/IRX3/HOXB8/ITGAM/HOXB2/HOXB9/TAF10/HOXA9/HOXA6/PSEN1/MESP2	24
BP	GO:0035710	CD4-positive, alpha-beta T cell activation	9/345	74/6032	0.0243272174119146	0.0243272174119146	0.139403155955915	ANXA1/NLRP3/BCL6/IL4R/NKX2-3/ZBTB7B/IL21/HLX/NDFIP1	9
BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	4/345	20/6032	0.0245787681839826	0.0245787681839826	0.14005778518247	TLR2/TLR4/IRAK1/TLR8	4
BP	GO:0010874	regulation of cholesterol efflux	4/345	20/6032	0.0245787681839826	0.0245787681839826	0.14005778518247	PPARG/GPS2/NFKBIA/RXRA	4
BP	GO:1903426	regulation of reactive oxygen species biosynthetic process	4/345	20/6032	0.0245787681839826	0.0245787681839826	0.14005778518247	TLR4/RAB27A/CFLAR/PLCG2	4
BP	GO:0045620	negative regulation of lymphocyte differentiation	6/345	40/6032	0.0247389742275369	0.0247389742275369	0.140205853626047	ANXA1/BCL6/IL4R/ZBTB7B/PTPN2/HLX	6
BP	GO:0031341	regulation of cell killing	7/345	51/6032	0.0248338472762475	0.0248338472762475	0.140205853626047	SPI1/P2RX7/RIPK3/TYROBP/ITGAM/CRK/IL21	7
BP	GO:0035304	regulation of protein dephosphorylation	7/345	51/6032	0.0248338472762475	0.0248338472762475	0.140205853626047	PRKCD/LILRB2/CD33/YWHAB/SMPD1/PINK1/STYXL1	7
BP	GO:0042093	T-helper cell differentiation	7/345	51/6032	0.0248338472762475	0.0248338472762475	0.140205853626047	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/IL21/HLX	7
BP	GO:0050848	regulation of calcium-mediated signaling	7/345	51/6032	0.0248338472762475	0.0248338472762475	0.140205853626047	MAPK7/HOMER3/CD4/PLEK/PLCG2/P2RX3/GPR143	7
BP	GO:0006887	exocytosis	15/345	151/6032	0.0252186756736073	0.0252186756736073	0.142116293851267	TSG101/PTAFR/RALB/PLEK/SPI1/P2RX7/S100A10/ITGAM/ANXA1/PRAM1/IL4R/RAB27A/MICAL1/PSEN1/RAB3D	15
BP	GO:0048562	embryonic organ morphogenesis	18/345	192/6032	0.0256362516693066	0.0256362516693066	0.14420391563985	SATB2/HOXA7/HOXB7/HOXB3/HOXA2/HOXA4/HOXA5/HOXB4/HOXB6/HOXA3/HOXB5/HOXB8/HOXB2/HOXA1/HOXB9/HOXA9/HLX/PSEN1	18
BP	GO:0010638	positive regulation of organelle organization	21/345	234/6032	0.0258942806983947	0.0258942806983947	0.145171133961308	BID/PYCARD/RALB/PPARGC1A/CCL24/PLEK/TERF2/P2RX7/S100A10/ADRB2/EREG/ANXA1/PFN1/TEK/RAC1/CDC42EP3/CCL26/BAIAP2L1/BAX/PINK1/WASF2	21
BP	GO:0007389	pattern specification process	27/345	320/6032	0.0259030846872138	0.0259030846872138	0.145171133961308	HOXA10/SATB2/HOXA7/HOXB7/PBX3/HOXB3/HOXA2/HOXA4/ZBTB16/HOXA5/SMARCD3/HOXB4/HOXB6/HOXA3/HOXB5/IRX3/HOXB8/ITGAM/UNCX/HOXB2/HOXB9/TAF10/HOXA9/HOXA6/MEIS1/PSEN1/MESP2	27
BP	GO:0016239	positive regulation of macroautophagy	5/345	30/6032	0.0259901229435731	0.0259901229435731	0.145392643889092	NOD2/RALB/ADRB2/IKBKG/PINK1	5
BP	GO:0034250	positive regulation of cellular amide metabolic process	8/345	63/6032	0.0260691366799713	0.0260691366799713	0.145568536935606	PRKCD/NOD2/PTAFR/CLU/IFNGR1/PLXNB2/PINK1/TOB1	8
BP	GO:0051129	negative regulation of cellular component organization	24/345	277/6032	0.0262512318031515	0.0262512318031515	0.146099331128181	GFI1/PRKCD/TLR2/CLU/PPARG/TERF2/SPOCK1/TSPO/LILRB2/PFN1/RAC1/UNC119/PFDN1/ANTXR1/ARAP1/THRA/CFLAR/DUSP1/FLII/ARHGAP24/PINK1/WASF2/PSEN1/STYXL1	24
BP	GO:0040017	positive regulation of locomotion	28/345	335/6032	0.0262736867659004	0.0262736867659004	0.146099331128181	ARTN/AZU1/PTAFR/PYCARD/TLR4/C3AR1/F3/CCL24/JUN/SPI1/ACVR1B/CXCR4/IRS2/ANXA1/S100A11/CRK/GPSM3/PFN1/TEK/RAC1/IGF1R/CCL26/ATOH8/ZNF703/C5AR1/PLCG2/ITGAX/CTSH	28
BP	GO:0002286	T cell activation involved in immune response	9/345	75/6032	0.0263074285789634	0.0263074285789634	0.146099331128181	ANXA1/NLRP3/BCL6/IL4R/RAB27A/ZBTB7B/IL21/HLX/PSEN1	9
BP	GO:1990845	adaptive thermogenesis	11/345	100/6032	0.0268211318398385	0.0268211318398385	0.148682361286061	TLR4/PPARGC1A/CEBPB/ADRB2/CXCR4/IL4R/IGF1R/ZBTB7B/THRA/SCT/TSHR	11
BP	GO:0030595	leukocyte chemotaxis	13/345	126/6032	0.027271596019424	0.027271596019424	0.150317464047708	AZU1/NOD2/C3AR1/CCL24/SPI1/CXCR4/IL17RA/ANXA1/GPSM3/RAC1/CCL26/C5AR1/DUSP1	13
BP	GO:0045913	positive regulation of carbohydrate metabolic process	7/345	52/6032	0.0273418597760096	0.0273418597760096	0.150317464047708	PTAFR/PPARGC1A/P2RX7/IRS2/MLXIPL/PTPN2/PSEN1	7
BP	GO:0060627	regulation of vesicle-mediated transport	23/345	264/6032	0.0276201442298393	0.0276201442298393	0.150317464047708	AZU1/TSG101/TLR2/NOD2/PTAFR/PYCARD/RAB4B/CLU/FCGR1A/SPI1/S100A10/ITGAM/ANXA1/PRAM1/IL4R/RAB27A/RAC1/SMPD1/SIRPB1/UNC119/MICAL1/PLCG2/RAB3D	23
BP	GO:0045428	regulation of nitric oxide biosynthetic process	6/345	41/6032	0.0276349959686436	0.0276349959686436	0.150317464047708	KLF4/TLR4/CLU/TSPO/KLF2/RAC1	6
BP	GO:0048008	platelet-derived growth factor receptor signaling pathway	6/345	41/6032	0.0276349959686436	0.0276349959686436	0.150317464047708	F3/ZFAND5/RGS14/PTPN2/IQGAP1/TXNIP	6
BP	GO:0002467	germinal center formation	3/345	12/6032	0.0277338451554045	0.0277338451554045	0.150317464047708	TNFSF13B/BCL6/TNFAIP3	3
BP	GO:0002830	positive regulation of type 2 immune response	3/345	12/6032	0.0277338451554045	0.0277338451554045	0.150317464047708	NOD2/NLRP3/IL4R	3
BP	GO:0034104	negative regulation of tissue remodeling	3/345	12/6032	0.0277338451554045	0.0277338451554045	0.150317464047708	PPARG/P2RX7/TNFAIP3	3
BP	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	3/345	12/6032	0.0277338451554045	0.0277338451554045	0.150317464047708	TSG101/VPS25/CHMP1A	3
BP	GO:0050996	positive regulation of lipid catabolic process	3/345	12/6032	0.0277338451554045	0.0277338451554045	0.150317464047708	PRKCD/IRS2/SCT	3
BP	GO:0016575	histone deacetylation	10/345	88/6032	0.0278038185133996	0.0278038185133996	0.150317464047708	JDP2/SIRT7/HDAC4/BCL6/MBD2/TBL1X/TBL1Y/PER1/ZBTB7B/PINK1	10
BP	GO:0034614	cellular response to reactive oxygen species	10/345	88/6032	0.0278038185133996	0.0278038185133996	0.150317464047708	PRKCD/FOS/MAPK7/JUN/RIPK3/KLF2/ANXA1/PRDX3/TNFAIP3/PINK1	10
BP	GO:0045834	positive regulation of lipid metabolic process	10/345	88/6032	0.0278038185133996	0.0278038185133996	0.150317464047708	PRKCD/NOD2/PPARGC1A/PPARG/IRS2/ANXA1/TEK/MLXIPL/IGF1R/SCT	10
BP	GO:1904064	positive regulation of cation transmembrane transport	10/345	88/6032	0.0278038185133996	0.0278038185133996	0.150317464047708	STAC3/P2RX7/ADRB2/IFNGR2/ABCC8/NPSR1/PLCG2/BAX/PINK1/P2RX3	10
BP	GO:0010256	endomembrane system organization	15/345	153/6032	0.0279926014356164	0.0279926014356164	0.151071182350946	PRKCD/TSG101/CLU/VPS25/P2RX7/NDRG1/S100A10/CXCR4/ZNF385A/RAB27A/SMPD1/CHMP1A/BAIAP2L1/RAB18/RAB43	15
BP	GO:0044000	movement in host	9/345	76/6032	0.028399054191246	0.028399054191246	0.152994904621854	TSG101/CD4/VAPA/LGALS1/CXCR4/SMPD1/CHMP1A/TYRO3/IDE	9
BP	GO:0032868	response to insulin	16/345	167/6032	0.0286786389100033	0.0286786389100033	0.153698561242601	PRKCD/FOS/TLR2/CCND3/USF1/PPARG/SH2B2/IRS2/ABCC8/IGF1R/ZBTB7B/CFLAR/BAIAP2L1/PTPN2/SORT1/IDE	16
BP	GO:0051090	regulation of DNA-binding transcription factor activity	27/345	323/6032	0.0287668191299338	0.0287668191299338	0.153698561242601	GFI1/TCF7L2/TLR2/KLF4/NOD2/PYCARD/TLR4/PPARGC1A/CLU/HDAC4/PPARG/SPI1/RIPK3/IRAK1/TRIB1/NLRP3/CARD9/NFKBIA/ANXA4/IKBKG/FOSL1/PRDX3/TNFAIP3/CFLAR/PLCG2/PINK1/NLRP12	27
BP	GO:0044281	small molecule metabolic process	31/345	382/6032	0.0287754840040644	0.0287754840040644	0.153698561242601	GFI1/PCBD1/MGST2/TLR2/BCKDK/PRKAR2B/PTAFR/PYCARD/SIRT7/PPARGC1A/HDAC4/ADCY4/PLEK/PPARG/P2RX7/TSPO/IRS2/ANXA1/VLDLR/NFE2L1/NOCT/SMPD1/MLXIPL/FADS1/PLCG2/INPP4A/PTPN2/ADCY7/PINK1/PSEN1/CASP1	31
BP	GO:0097190	apoptotic signaling pathway	31/345	382/6032	0.0287754840040644	0.0287754840040644	0.153698561242601	BID/TCF7L2/PRKCD/MAPK7/PLAGL2/ZDHHC3/PYCARD/CLU/SPI1/ACVR1B/P2RX7/TNFRSF10B/CEBPB/RIPK3/TYROBP/ITGAM/NACC2/LTBR/ZNF385A/TNFAIP3/CFLAR/PTPN2/BAX/PINK1/PSEN1/STYXL1/CASP1/CTSH/SORT1/MCL1/CDKN1A	31
BP	GO:0006629	lipid metabolic process	32/345	397/6032	0.0288749425234013	0.0288749425234013	0.153698561242601	GFI1/PRKCD/MGST2/PLAGL2/PRKAR2B/NOD2/PPARGC1A/CLU/VAPA/PLEK/PPARG/P2RX7/GPS2/TSPO/IRS2/ANXA1/PIGU/PTPN22/VLDLR/CRK/NFE2L1/TEK/NKX2-3/SMPD1/MLXIPL/IGF1R/FADS1/THRA/PLCG2/SCT/INPP4A/BAX	32
BP	GO:0032607	interferon-alpha production	4/345	21/6032	0.0290319504569358	0.0290319504569358	0.153698561242601	TLR4/IRF5/TLR8/IRF3	4
BP	GO:0032647	regulation of interferon-alpha production	4/345	21/6032	0.0290319504569358	0.0290319504569358	0.153698561242601	TLR4/IRF5/TLR8/IRF3	4
BP	GO:0033344	cholesterol efflux	4/345	21/6032	0.0290319504569358	0.0290319504569358	0.153698561242601	PPARG/GPS2/NFKBIA/RXRA	4
BP	GO:0035335	peptidyl-tyrosine dephosphorylation	4/345	21/6032	0.0290319504569358	0.0290319504569358	0.153698561242601	PTPN6/PTPN22/PTPN2/DUSP1	4
BP	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	4/345	21/6032	0.0290319504569358	0.0290319504569358	0.153698561242601	PTPN6/GPS2/PTPN22/PTPN2	4
BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	15/345	154/6032	0.029461564262096	0.029461564262096	0.154485639422729	SPG21/PRKCD/C3AR1/PTPN6/GPS2/SH2B2/TYROBP/PTPN22/PRAM1/IKBKG/C5AR1/PLCG2/PTPN2/BAX/PSEN1	15
BP	GO:0002757	immune response-activating signal transduction	15/345	154/6032	0.029461564262096	0.029461564262096	0.154485639422729	SPG21/PRKCD/C3AR1/PTPN6/GPS2/SH2B2/TYROBP/PTPN22/PRAM1/IKBKG/C5AR1/PLCG2/PTPN2/BAX/PSEN1	15
BP	GO:0006518	peptide metabolic process	19/345	209/6032	0.029484197584794	0.029484197584794	0.154485639422729	RRBP1/MGST2/NCSTN/NOD2/PTAFR/CLU/ZNF385A/NOCT/IFNGR1/PLXNB2/ELANE/PER1/ZC3H12D/PINK1/PSEN1/CTSH/ZFP36/IDE/TOB1	19
BP	GO:0045981	positive regulation of nucleotide metabolic process	5/345	31/6032	0.0295845048044833	0.0295845048044833	0.154485639422729	PPARGC1A/P2RX7/MLXIPL/PINK1/PSEN1	5
BP	GO:0046633	alpha-beta T cell proliferation	5/345	31/6032	0.0295845048044833	0.0295845048044833	0.154485639422729	PTPN22/TYK2/ZBTB7B/ELF4/NDFIP1	5
BP	GO:0050435	amyloid-beta metabolic process	5/345	31/6032	0.0295845048044833	0.0295845048044833	0.154485639422729	NCSTN/CLU/IFNGR1/PSEN1/IDE	5
BP	GO:1900544	positive regulation of purine nucleotide metabolic process	5/345	31/6032	0.0295845048044833	0.0295845048044833	0.154485639422729	PPARGC1A/P2RX7/MLXIPL/PINK1/PSEN1	5
BP	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	5/345	31/6032	0.0295845048044833	0.0295845048044833	0.154485639422729	ANXA1/NLRP3/IL4R/ZBTB7B/HLX	5
