nodeLabel	Cluster_IDH2_R_25k	Cluster_IDH2_NR_25k	distance
SLC22A1	0	0.0578415431422226	0.0458
TMCO6	0	0.0577717579629447	0.0458
BIK	0	0.057666040847381	0.0457
C10orf55	0	0.0576686282073404	0.0457
GPR50	0	0.0577410537461282	0.0457
NOL3	0	0.0576750963858282	0.0457
OR8U1	0	0.0576550440028997	0.0457
SCARNA23	0	0.0577365283115607	0.0457
TAF9B	0.381414730167382	0.441033314364868	0.0457
WNK4	0	0.0577352353018176	0.0457
ZSCAN23	0	0.057671538926801	0.0457
DHX40	0	0.0575427591919315	0.0456
FLOT2	0	0.0575728621664552	0.0456
PSKH2	0	0.0575845130917927	0.0456
SULT1A2	0	0.057557973379395	0.0456
TULP2	0	0.057589043730071	0.0456
ALG1L2	0	0.0574161222207463	0.0455
FAM171A2	0	0.0573697771250183	0.0455
FPR1	0.363489675646417	0.422656485696454	0.0455
LACTB	0	0.0573331432877458	0.0455
MYOM2	0	0.0573632939989192	0.0455
OR6F1	0	0.0573597281441171	0.0455
PARP3	0	0.0574368588230116	0.0455
PCDHGA7	0	0.0573412489930717	0.0455
PHIP	0.401774896703631	0.46113079864607	0.0455
PLA2G15	0	0.0573461121778557	0.0455
RNF182	0	0.0574038083248468	0.0455
C6orf120	0	0.0573133632818969	0.0454
EGFL7	0	0.0572176641137322	0.0454
FGF10	0	0.0572105244515812	0.0454
ILKAP	0	0.0573172546642984	0.0454
LMX1B	0	0.0572176641137322	0.0454
NDUFB2	0	0.0572348626265905	0.0454
OR11H6	0	0.0572909856111787	0.0454
PSMB11	0	0.0573097960807913	0.0454
RNF13	0	0.0572215583124824	0.0454
STAG2	0.366166543849734	0.425244899841956	0.0454
USP47	0	0.0572290218729835	0.0454
WDR11	0	0.0572394052566529	0.0454
ACVR2A	0.333778480490075	0.392597108016313	0.0453
AIG1	0	0.0570618020790016	0.0453
CACNB2	0	0.0571332616431986	0.0453
COLEC11	0	0.0570965622345656	0.0453
DUSP23	0	0.0570614771746471	0.0453
EGFL6	0	0.0571264421693754	0.0453
KCTD4	0	0.0571456007498198	0.0453
LRP8	0	0.0570660257629885	0.0453
OPRD1	0	0.0571166994539878	0.0453
OR5AR1	0	0.057090065703315	0.0453
PARM1	0	0.0571384571968068	0.0453
SLC47A1	0	0.0571835849834002	0.0453
TTLL8	0	0.0570647261822801	0.0453
CDK1	0	0.0569535647898359	0.0452
CLCN4	0	0.0570397067647158	0.0452
CPNE6	0	0.0569987556890359	0.0452
CREBZF	0.396005053186392	0.454916858145348	0.0452
GATAD2B	0.373428277282288	0.432225909578499	0.0452
PCDHGB7	0	0.0569265729322076	0.0452
SCARNA1	0	0.0570371070733098	0.0452
SPATA3	0	0.0570163077024851	0.0452
STK32A	0	0.0570351572712247	0.0452
UBE2S	0	0.0570237828528641	0.0452
AP2A1	0.283514498092136	0.341736471480678	0.0451
C14orf119	0	0.0567674367000402	0.0451
FAM166B	0	0.0568087849680736	0.0451
PHC2	0	0.056900876769813	0.0451
RBM12	0.188686045938264	0.246493447068623	0.0451
RNF44	0	0.056764180381902	0.0451
SLC37A3	0	0.0568331971676301	0.0451
SLC5A4	0	0.0568214798741208	0.0451
TBRG4	0	0.0568390554251749	0.0451
VAMP5	0	0.0568468660316611	0.0451
ABCA10	0	0.0567022951013113	0.045
ATP8A2	0	0.0566429883540403	0.045
DNAJC5G	0	0.056699037179111	0.045
GABRB3	0	0.0567107653235161	0.045
GJB6	0	0.0566596099595426	0.045
GPR19	0	0.0566482032002247	0.045
HDAC2	0.540306550009121	0.5997167971583	0.045
LIN9	0.195159120526996	0.252769606897097	0.045
SPATA6	0	0.056622452898454	0.045
SPINK9	0	0.0567133714366164	0.045
TES	0	0.0566208229638308	0.045
TTTY10	0	0.0567378012501348	0.045
ZNF75D	0.364628762886222	0.423142281679743	0.045
MIAT	0	0.0565820245912362	0.0449
PCDHA13	0	0.0565141816064768	0.0449
PLA2G7	0	0.056513529101157	0.0449
RGPD6	0	0.0564916683126748	0.0449
SCRG1	0	0.0564965628329457	0.0449
AIFM2	0	0.0564316141226061	0.0448
EFCAB6	0	0.0564449981238113	0.0448
ELMOD3	0	0.0564655611453659	0.0448
EMP3	0.188546197442094	0.245845549993776	0.0448
FUT6	0	0.0564449981238113	0.0448
OR4F6	0.188048230784541	0.245322119681672	0.0448
OR5B12	0	0.0564162698208802	0.0448
PNRC2	0.345903050668462	0.404058907689745	0.0448
SULT1C2	0	0.0564436924272103	0.0448
SYT8	0	0.0564378166330021	0.0448
ALG6	0	0.0562156507865404	0.0447
CD177	0	0.056202897600551	0.0447
COL18A1	0	0.0562901832775046	0.0447
CRHR2	0.148734229208024	0.205708705676696	0.0447
EEPD1	0	0.0562774372758496	0.0447
FGD3	0.444815967726611	0.503224055921094	0.0447
GLRA2	0	0.056302928051071	0.0447
HOXD4	0	0.0562856079310421	0.0447
MOCOS	0	0.056312077387684	0.0447
ORMDL2	0	0.0562914904902833	0.0447
PRAMEF4	0	0.0562797251101783	0.0447
SNAPC2	0.513539614631455	0.572332302972202	0.0447
SNORD63	0	0.0562310183770633	0.0447
SPINT2	0	0.0563097901128599	0.0447
ADAM29	0	0.05605991237369	0.0446
BAK1	0.220061448992422	0.277263432673299	0.0446
FICD	0	0.0561760791983025	0.0446
IL12A	0	0.0561885079144053	0.0446
OR5B21	0.377350519007994	0.435326524469682	0.0446
PCSK6	0	0.0560779167306869	0.0446
VAT1	0	0.0561590695888566	0.0446
CD55	0	0.0559610083908694	0.0445
HLA-DRB1	0	0.0560170193964749	0.0445
MX2	0	0.0560383039099546	0.0445
NRXN2	0	0.0560274983542025	0.0445
WDR59	0	0.0560075221239173	0.0445
IL17RC	0.349425368571859	0.40699059788903	0.0444
MALAT1	0	0.0558394058261695	0.0444
PDIA3	0.385601547169181	0.443338416112499	0.0444
S100Z	0	0.0558679318269885	0.0444
SHANK2	0	0.055792176854381	0.0444
SLC1A4	0	0.0557777424154863	0.0444
CADM2	0	0.0556865065723238	0.0443
MAP3K15	0	0.0556467763431213	0.0443
PLAC9	0	0.0556290416450941	0.0443
SYNGR3	0	0.0556865065723238	0.0443
XK	0	0.0557035770549073	0.0443
F8	0	0.0555718803268649	0.0442
HIBADH	0	0.0555544642116359	0.0442
MLX	0.450067701113424	0.507842387948306	0.0442
P2RY1	0.391067030877632	0.448509304816141	0.0442
PLGLA	0	0.055572208910772	0.0442
SSX5	0.309025828061214	0.366168692749917	0.0442
ZNF567	0.18733570997759	0.243870726638402	0.0442
MDC1	0.345927379742457	0.403090176094134	0.0441
PYDC2	0	0.0554650472934994	0.0441
SNORA78	0	0.0554782006317947	0.0441
TEKT3	0	0.0554380788602819	0.0441
ZNF773	0.219652092733746	0.276093744438073	0.0441
APCDD1L	0	0.055265943386362	0.044
CADPS2	0	0.0552491457158852	0.044
DENND1B	0	0.0553005201101896	0.044
DMGDH	0	0.0553169820405544	0.044
ICAM3	0	0.055266602075073	0.044
ITPR1	0.391142942702797	0.448388962341602	0.044
MRPL10	0	0.0552656140407766	0.044
CNRIP1	0	0.0551034764803243	0.0439
DIP2B	0	0.0551977513604207	0.0439
FAM167A	0	0.0551756720122525	0.0439
HLA-DRB6	0	0.0551067739386608	0.0439
OR5B17	0	0.0550863283717517	0.0439
GPR17	0	0.054991643987901	0.0438
OR4A5	0	0.0549741513021783	0.0438
TNNI2	0.490255114079507	0.547619332070122	0.0438
TUBG2	0	0.0550295918618852	0.0438
ZNF205	0.216954237681195	0.273027625678111	0.0438
MED6	0.413470676756295	0.470420904346597	0.0437
SERPING1	0	0.054819917560982	0.0437
CAND1	0.54595797215248	0.603434076003558	0.0436
DCLK2	0	0.0547438904701219	0.0436
DCST1	0	0.0547561238649572	0.0436
FOXA3	0.186708315951088	0.242410433302703	0.0436
KIAA1755	0	0.0547438904701219	0.0436
PASK	0	0.0547561238649572	0.0436
PORCN	0.251673802397834	0.307600020864355	0.0436
RASSF5	0.421757710448992	0.47857255861307	0.0436
RBM20	0	0.0546936224871742	0.0436
SAMD8	0	0.0547015608072437	0.0436
CRYBA4	0	0.0544393443729314	0.0434
FCER1A	0	0.0544393443729314	0.0434
SOX5	0.346543405882107	0.402719885005103	0.0434
DPYSL3	0	0.0543067140074361	0.0433
GORASP1	0	0.054337562434895	0.0433
KLHL9	0	0.0542503058070243	0.0433
PDLIM5	0	0.0543067140074361	0.0433
SERF1A	0.196356944007061	0.251441443696176	0.0432
MFSD5	0.191142677888185	0.246099486842709	0.0431
LBH	0.538640548561197	0.595233020983945	0.043
RASGEF1B	0.186286280158318	0.241063245793487	0.043
ZNF703	0.375123960760683	0.430797944409014	0.043
AIDA	0.191745483792989	0.246418164721129	0.0429
LRP2	0.0391994114211208	0.093047142606069	0.0429
NKRF	0.349388884414805	0.404772035664176	0.0429
RAB33A	0.190131206806271	0.244813112782314	0.0429
TBX6	0.0947010706982242	0.148912011301552	0.0429
ZNF292	0.221914950572371	0.276772484795722	0.0429
CSK	0.347798851889863	0.402899808992221	0.0427
RUVBL2	0.493697441919505	0.549484762993442	0.0426
AMACR	0.221922264236394	0.276112352557116	0.0425
ELP3	0.361570306264409	0.416581313994825	0.0425
HAT1	0.390365365343032	0.445392044898511	0.0425
CEP135	0.194907506273693	0.248859558754353	0.0424
IPO7	0.480319138860502	0.535279689098863	0.0421
CREB3L3	0.245722764205929	0.299320421666571	0.042
POGK	0.264296389469338	0.318100066714998	0.042
PRDM16	0.42002026400093	0.474433415591919	0.0419
STK24	0.228632224736871	0.281920980051949	0.0418
MMRN1	0.0338164697819248	0.0858313015300503	0.0416
PIK3R1	0.387366935904415	0.441162672336421	0.0416
ZNF583	0.0403031012724262	0.092379142927744	0.0416
PPP4C	0.422505784100171	0.476277328930729	0.0415
SMARCAD1	0.557202896253724	0.611504033554241	0.0414
ESCO1	0.35209017708704	0.405256542163031	0.0413
MAR01090	0.11774804441183	0.169739693736003	0.0413
MAR08361	0.11774804441183	0.169739693736003	0.0413
PIP4K2B	0.341377556190857	0.394570959726178	0.0413
TXNDC12	0.370153060995333	0.423419138620987	0.0413
MCM3	0.297784031847698	0.350628780041236	0.0412
ZNF485	0.29070935985602	0.343452283544402	0.0412
HOXB3	0.224685499926177	0.276949485326064	0.0411
ARHGEF17	0.283291261244618	0.335767220688845	0.041
SRP9	0.302720918741677	0.355215545538723	0.041
TRIAP1	0.38480897898275	0.437578168523962	0.0409
DENND4A	0.358441664356217	0.411015262155093	0.0408
MAFB	0.582413585916172	0.635982230635159	0.0408
TLE3	0.151427542429344	0.202860583619676	0.0408
PDZK1	0.0342721536795687	0.0850579309167493	0.0407
FLCN	0.222947069417588	0.274487968318235	0.0406
PRKAR2B	0.361856304476756	0.414176039063227	0.0406
SH3BP2	0.45557574541257	0.508082065514836	0.0405
ESF1	0.530831112739719	0.583573471559426	0.0404
NBN	0.487904245758364	0.540566680679155	0.0404
ZNF589	0.271952891408564	0.323463379746284	0.0404
EDEM1	0.032452127774959	0.0826656105146262	0.0403
MNX1	0.283399854367659	0.334842268420913	0.0403
KDM1A	0.495863966991622	0.548256487172211	0.0402
NUFIP1	0.491049325540875	0.543422663734447	0.0402
PDGFB	0.225212145753524	0.276267937997936	0.0402
MBD3	0.354334178469461	0.405815145574999	0.0401
PALB2	0.452938344432208	0.504925263967408	0.0401
ZRANB3	0.297986550144953	0.349274814108758	0.0401
ADAM15	0.0405277618274446	0.0903329354346732	0.04
TBC1D22A	0.226525602881724	0.277152097423083	0.0399
ZNF524	0.566999207477045	0.619132559776741	0.0398
IL6R	0.107105107018363	0.156754126771978	0.0397
ZNF48	0.29096936960574	0.3414669333292	0.0396
DDX28	0.048297161576706	0.0974604241956449	0.0395
NFKB2	0.446037793297072	0.49699508032908	0.0394
GABPB2	0.199272906626575	0.248838217384306	0.0393
IQSEC2	0.223149315689934	0.272863094376534	0.0393
MAR00656	0.0293362021681784	0.0780540846964074	0.0393
SBNO2	0.462842207422543	0.513525495913927	0.0391
PHF3	0.368623397599232	0.418627675954948	0.039
HSPD1	0.48914872934741	0.539597150092204	0.0389
LIN7A	0.285577496959365	0.334864546377866	0.0388
TESC	0.4342717398763	0.484358420872567	0.0388
ZSCAN20	0.372527845463971	0.422237137907745	0.0388
CCNH	0.33195975385053	0.381339128291252	0.0387
TAS2R31	0.251967206295216	0.300999515573684	0.0387
CHD5	0.250987756275368	0.299804045376046	0.0386
NAA30	0.0364754295371978	0.0843215285988209	0.0386
SLC11A1	0.577650731971983	0.627841144861275	0.0384
NAA15	0.487444082728855	0.537073652781867	0.0383
FCGR2C	0.366845829709102	0.415668204440814	0.0382
MED18	0.442827615007711	0.49178027071156	0.038
TIMP2	0.0428158744873966	0.0897964871500923	0.038
HBS1L	0.374062773918858	0.422536602618268	0.0379
SLC2A12	0.229698076559837	0.277477842532009	0.0379
ZNF684	0.124230263758601	0.171359264859782	0.0378
FLNB	0.429597993046973	0.4780405158872	0.0377
SENP7	0.253592529256306	0.301003626336161	0.0376
CNOT7	0.347594804354431	0.395207463112579	0.0374
IL10RA	0.404242004970474	0.452192366512974	0.0374
USP8	0.319750623894798	0.367191680804874	0.0374
ASAP3	0.412059570719908	0.459917450360672	0.0373
DGKD	0.19821287101516	0.245004710398054	0.0373
ELN	0.193686461905169	0.240423062512185	0.0373
ANAPC13	0.0315231846310849	0.0770997707473214	0.0371
ZNF414	0.330093480743951	0.377282562753545	0.0371
GTF2A2	0.319038768257569	0.366029222239776	0.037
VTN	0.139514987031731	0.185551858670834	0.037
GPR157	0.442536720767919	0.489999805644337	0.0369
MACF1	0.415554933676539	0.462889938184401	0.0369
MMP8	0.256947938685066	0.303439261567613	0.0369
POLR3G	0.38268602119838	0.429834097313268	0.0369
TCF7	0.354530559541491	0.40153956971776	0.0369
APC2	0.235660006275068	0.281764776294774	0.0367
LILRB3	0.471268251135697	0.518515787818096	0.0367
LRCH4	0.399270628797456	0.446086036365775	0.0366
ZNF362	0.346013456151874	0.392247765210298	0.0364
HNRNPA3P1	0.278751881630269	0.324282931182231	0.0362
SAP30	0.319243885429317	0.364855822908798	0.0361
BRMS1L	0.0627852810681358	0.106785373964355	0.0358
SNORD127	0.0441514362508573	0.088055523293526	0.0358
TFPT	0.379507367971092	0.424892110583062	0.0357
CXCR1	0.251535314535635	0.296189248363939	0.0356
MAR00640	0.216984600590503	0.26142516416289	0.0356
PBX4	0.252303952508936	0.296937428946165	0.0356
BCCIP	0.379693775498234	0.42451394065602	0.0353
DDX10	0.468001738269962	0.513219076558851	0.0353
HK1	0.0423669618687514	0.0855285216645352	0.0353
MAR04916	0.126223060576842	0.169739693736003	0.0353
MAR08363	0.126223060576842	0.169739693736003	0.0353
ZNF267	0.409123594783573	0.454054232457769	0.0353
AKNA	0.472879946021138	0.518020663576348	0.0352
MAR05127	0.166163512466862	0.20974726284641	0.0352
ZC3H7B	0.278386058823008	0.322527850556455	0.0352
ZSWIM6	0.466254342694673	0.511366550080607	0.0352
ARID2	0.425362479311948	0.4701588383103	0.0351
MEAF6	0.38605622330239	0.430673846599679	0.0351
HMGB1	0.463530609658671	0.508400604459399	0.035
ZBP1	0.0311479447895683	0.0738658691133179	0.035
ALDH3A1	0.0583541768660646	0.101008132139591	0.0349
ANXA3	0.341562249207264	0.385643748752142	0.0349
ASXL1	0.464820853443904	0.50935377152532	0.0348
PRKCI	0.508439378262825	0.553181277375749	0.0348
ZBTB7B	0.537926815227239	0.582824341960068	0.0348
ALK	0.294562340568662	0.33797769894659	0.0346
ZNF598	0.374556741435012	0.41839962667447	0.0346
MAR08362	0.218483142382517	0.26142516416289	0.0345
PPIG	0.260387105717664	0.303461960426523	0.0345
RAB2A	0.441880030607093	0.485864540413126	0.0345
GSDMD	0.0416564306658932	0.0835310087875884	0.0344
IFT27	0.310033959305282	0.353217600507156	0.0344
KCNAB2	0.0288182093303884	0.0704475994454456	0.0343
C17orf49	0.031681739501862	0.0732762477159131	0.0342
CXCR3	0.279243545439055	0.322030858384472	0.0342
RB1	0.440714606775419	0.484247885726918	0.0342
ASCL2	0.258819123172132	0.301298753314054	0.0341
HEXIM1	0.280054070242314	0.322706329040195	0.0341
RIN2	0.370464881694836	0.413521191969503	0.0341
INPP4A	0.406748154170849	0.449683203540515	0.0339
ZNF692	0.397262724228669	0.440142735737994	0.0339
FGR	0.393765346727334	0.436502250195402	0.0338
NAA16	0.419959527957844	0.462803925798732	0.0338
NCR1	0.28095672508467	0.323165164259499	0.0338
ZNF283	0.274882313194739	0.317102026705043	0.0338
HSF2	0.282120323178707	0.324153593005963	0.0337
MAR05504	0.186667019773506	0.228225618297581	0.0337
AKT2	0.283513474924217	0.325517331263874	0.0336
HMGXB4	0.323604877802979	0.365751414024357	0.0336
MAR05479	0.186667019773506	0.228143640048751	0.0336
GPR88	0.256535067204139	0.298263929069474	0.0335
TRAF4	0.2777977885034	0.319609042281456	0.0335
FHL1	0.0281756220735002	0.0685736316134798	0.0334
MAR05554	0.187029775936549	0.228225618297581	0.0334
U2AF1	0.48853506875476	0.531192168313521	0.0334
PRDM10	0.299057832751046	0.340675185838374	0.0333
UBXN7	0.354430303268814	0.396232447661582	0.0333
CD14	0.505331236851089	0.547753850890567	0.0332
SUCLG1	0.127706896009912	0.168349058025059	0.0332
ZNF474	0.300475479901781	0.341959473936592	0.0332
CCDC17	0.035077691286447	0.0751118561625008	0.0331
TRRAP	0.427813389604942	0.469803061845484	0.0331
AGAP3	0.277772152460383	0.318745541626937	0.0329
CHMP1B	0.131317200802928	0.171413339386764	0.0328
POLR3C	0.279648108150285	0.320363115915027	0.0328
TAOK1	0.451106007566984	0.4926736613319	0.0328
ACOT11	0.0607007645803779	0.100312253573279	0.0327
CHST11	0.362827397639351	0.403825773537348	0.0327
SUPT7L	0.443280945361396	0.484561256645516	0.0326
SGK3	0.0329202306612844	0.0720925411440325	0.0325
FFAR1	0.0322316508030696	0.0712135230215792	0.0324
PLCB1	0.443114327661417	0.484085771899766	0.0324
FFAR2	0.438461663286534	0.479352888942498	0.0323
PPP1R1A	0.0335969051861886	0.0719878080349738	0.032
ZNF324B	0.362239702525238	0.402341628268535	0.032
ADCY2	0.0308293693798984	0.0689147944119733	0.0318
GNPAT	0.0486772774043622	0.0868377531226091	0.0318
KAT2B	0.483100425963696	0.523351428200418	0.0317
RICTOR	0.297182008297034	0.336482357497529	0.0317
SLC27A5	0.0405176015046918	0.0785143073201186	0.0317
TBCB	0.240788572662853	0.279796805810106	0.0317
VDAC3	0.280409583360518	0.31958582666019	0.0317
CNOT2	0.482182455965618	0.522109503585432	0.0315
EGLN2	0.439567402628699	0.479323530978802	0.0315
FBXL12	0.0297372373376765	0.0673805484204807	0.0315
ABHD3	0.0343692888134136	0.0719506528264339	0.0314
SNORD32A	0.0406229771536255	0.0780540846964074	0.0313
HLA-DPB1	0.0367817688758895	0.0739765599771312	0.0311
STAC2	0.0313855267806481	0.0685027307078056	0.0311
RPE	0.0396281140383588	0.076666812259316	0.031
ADCYAP1R1	0.124173708603102	0.161452275492116	0.0309
LEO1	0.503454823944244	0.542636924939761	0.0309
CUL5	0.316754592636045	0.354873017719936	0.0308
KLF6	0.287483439809415	0.325472924765962	0.0308
TAGLN2	0.0341962591233339	0.0708729770137235	0.0308
CIC	0.317089332994034	0.355017923362374	0.0307
EPSTI1	0.0298133079337085	0.0663760067676997	0.0307
PRCP	0.0273919197403773	0.0638906341164755	0.0307
ZCRB1	0.541941680375313	0.581009176506298	0.0307
GFRA3	0.183938693927836	0.220955668456156	0.0305
MACC1	0.415035064301043	0.453195863550226	0.0305
OR4L1	0.0347776775180487	0.0708840987957862	0.0304
ZNF513	0.44838398152351	0.486601744402723	0.0304
PLCXD2	0.303795331487507	0.341115293232889	0.0303
RRAS	0.369337012536633	0.406992903770305	0.0303
DMXL2	0.0347567904658256	0.0705732149401537	0.0302
DIXDC1	0.0411147891704276	0.0769248560985906	0.0301
HAUS1	0.1225328416125	0.158559397973043	0.03
NCKIPSD	0.185992824387417	0.222354283103968	0.03
OR9A4	0.121930673163747	0.157626351204738	0.0298
TIMP1	0.0359247336357538	0.0713028259599864	0.0298
DHPS	0.187066736344173	0.222981369518346	0.0297
DKC1	0.376660411460322	0.413354060606285	0.0296
DMRT3	0.30337339312416	0.339715799494792	0.0296
MAR01922	0.0338735573791102	0.0686879462880891	0.0295
MAR07877	0.0948339374237173	0.129958906210092	0.0295
MAR08909	0.0948339374237173	0.129958906210092	0.0295
MAR12827	0.103010900986323	0.138267718289691	0.0295
ST8SIA2	0.0332807918641486	0.0681183709462009	0.0295
FBN2	0.0369315757606947	0.0717094709351089	0.0294
GTPBP1	0.393267682990097	0.429794706057839	0.0294
KRR1	0.336470257855549	0.372739938064666	0.0294
MAR07795	0.0951612076799099	0.130265073893871	0.0294
MAR07855	0.0951612076799099	0.130265073893871	0.0294
NOLC1	0.53986441731848	0.577131727488491	0.0294
RABL2A	0.280710345495503	0.316709727800159	0.0294
AGPS	0.0486772774043622	0.0833180533597995	0.0293
GRIK5	0.298708237532612	0.334682632612045	0.0293
GNPTG	0.0432075904628718	0.0776420425850147	0.0292
IFNG	0.535129588793701	0.572051886379781	0.0292
RASSF2	0.326665833059465	0.362555109478237	0.0292
ERN1	0.450657326331044	0.486961253242007	0.029
MAR12825	0.200151461120546	0.235189433982894	0.029
TBX21	0.401759746856208	0.437699248511881	0.029
TMEM30A	0.239212283059644	0.274348503107277	0.029
CYMP	0.0379185557175105	0.0719764884128541	0.0289
OR4K5	0.0288750551322181	0.0628790317446044	0.0289
RAC3	0.136100341830288	0.170627431048651	0.0289
ABCB9	0.0444529589822307	0.0783487230653909	0.0288
APC	0.387162802495998	0.422770734552294	0.0288
DEFA1B	0.271267011922141	0.306334239914159	0.0288
LPIN3	0.0370707873705802	0.0709625100843227	0.0288
GRK1	0.0298225986469429	0.0636194441195673	0.0287
MAR00019	0.115921200321634	0.15010290440117	0.0287
MAR03597	0.115921200321634	0.15010290440117	0.0287
MAR07878	0.187094186004633	0.221644653861961	0.0287
MAR07881	0.187421035038194	0.221950447918305	0.0287
MAR07893	0.187421035038194	0.221950447918305	0.0287
CLEC1A	0.120300982145616	0.154360188180792	0.0286
NINJ1	0.0295273876852185	0.0630446509503015	0.0286
PRMT5	0.551651731876789	0.587770987971106	0.0286
RBMXL2	0.0301820294598615	0.0638100764685944	0.0286
JOSD1	0.0401080033241159	0.0736559601117412	0.0285
MAR02341	0.200498402104648	0.234729742625475	0.0285
APAF1	0.286949569654659	0.321489307637322	0.0284
PRSS37	0.0310753603109156	0.0643996963966419	0.0284
FASTKD2	0.0371001108268541	0.0702851203427399	0.0283
ICAM4	0.0272151858365375	0.0601665737822368	0.0282
MAR00020	0.107745284709739	0.141174120148741	0.0282
ZNF212	0.33180039201134	0.366329968404978	0.0282
APEX1	0.525832786853196	0.561243620980156	0.0281
NKD2	0.168736555154741	0.202339438057927	0.0281
TLR10	0.0274181993814218	0.0602135356954775	0.0281
TNFAIP8L3	0.0311748557337666	0.0640768707870967	0.0281
MAR07860	0.0959478274369648	0.129056113605216	0.028
RABL2B	0.0313913078748635	0.0641440243113771	0.028
SLC39A5	0.0332402187652366	0.0659434897252951	0.028
NKX2-4	0.030280823028868	0.0628998620678924	0.0279
RGS11	0.031099218731803	0.0637100055690964	0.0279
RSRC2	0.307650320165574	0.341630309528942	0.0279
CDK7	0.51276047053485	0.547655164056578	0.0278
EPHA4	0.286021534936275	0.31968357259853	0.0278
LARP7	0.323228460011401	0.357175696220622	0.0278
MAP3K3	0.348244393565129	0.38227917073904	0.0278
MAR12618	0.0177837606454076	0.0501195707764491	0.0278
MAR01585	0.215190634350255	0.248275240366772	0.0276
MAR04837	0.18136503826265	0.214343626047176	0.0276
RAMP2	0.187872032100544	0.220885065532965	0.0276
CCR1	0.460453525200607	0.494600777074064	0.0275
ZNF585A	0.401763534479726	0.435691570822351	0.0275
KCNG1	0.0313885873912164	0.0632398338724162	0.0274
MTMR3	0.030444631234571	0.0623291078659035	0.0274
JMJD8	0.0304323012321907	0.0621366402820464	0.0273
MAR05128	0.154999992868734	0.187393734217175	0.0273
ZNF41	0.390820760485297	0.424353269636128	0.0273
EIF4EBP1	0.441496071246397	0.475156687743287	0.0272
MAR01581	0.259976234092827	0.292782180661523	0.0272
MAR01841	0.263233595537422	0.296034621689892	0.0272
RNASEK	0.0330203725900435	0.0646156017812975	0.0272
SNORA40	0.0324062392409667	0.0640648534872438	0.0272
GOLGA3	0.0344477435263074	0.0659732591974269	0.0271
SPTLC2	0.0505823515207439	0.0821591756094358	0.0271
C2CD2L	0.037251512523071	0.0686617578996822	0.027
MAR03935	0.167078273780478	0.199073233259984	0.027
MAR08476	0.100491236440229	0.132203008704483	0.027
