tf	confidence	target	mor
SP3	A	TNF	1
SP3	A	TPMT	1
SP3	A	UBC	1
SP3	A	UTRN	1
SP3	A	VEGFA	1
SPI1	A	ACP5	1
SPI1	A	APBB1IP	1
SPI1	A	B2M	1
SPI1	A	BCL6	-1
SPI1	A	BPI	1
SPI1	A	BTK	1
SPI1	A	CCL5	1
SPI1	A	CD14	1
SPI1	A	CD163	1
SPI1	A	CD22	1
SPI1	A	CD33	1
SPI1	A	CD40	1
SPI1	A	CD47	1
SPI1	A	CD53	1
SPI1	A	CD58	1
SPI1	A	CD68	-1
SPI1	A	CD86	1
SPI1	A	CDKN2A	1
SPI1	A	CIITA	1
SPI1	A	CLEC4G	1
SPI1	A	CREBBP	1
SPI1	A	CSF1	1
SPI1	A	CSF1R	1
SPI1	A	CSF2	1
SPI1	A	CSF2RA	1
SPI1	A	CSF3R	1
SPI1	A	CTSE	1
SPI1	A	CTSG	1
SPI1	A	CTSK	1
SPI1	A	CTSS	1
SPI1	A	CXCR1	1
SPI1	A	CXCR2	1
SPI1	A	CYBB	1
SPI1	A	DAB2	1
SPI1	A	DAPK2	1
SPI1	A	EGR2	1
SPI1	A	ELANE	1
SPI1	A	ERAP2	1
SPI1	A	ERG	1
SPI1	A	FCER1A	1
SPI1	A	FCGR1A	1
SPI1	A	FES	1
SPI1	A	FLI1	1
SPI1	A	FLII	1
SPI1	A	FOS	1
SPI1	A	FPR1	-1
SPI1	A	GATA1	1
SPI1	A	HCK	1
SPI1	A	ICAM1	1
SPI1	A	IFIT3	1
SPI1	A	IL12B	1
SPI1	A	IL1B	1
SPI1	A	IL5	1
SPI1	A	IL5RA	1
SPI1	A	ITGA2B	1
SPI1	A	ITGAM	1
SPI1	A	ITGAX	-1
SPI1	A	ITGB1	1
SPI1	A	ITGB2	1
SPI1	A	JCHAIN	1
SPI1	A	KCNMA1	1
SPI1	A	LCP2	1
SPI1	A	LSP1	1
SPI1	A	LY96	1
SPI1	A	MACROD1	-1
SPI1	A	MCM3AP	1
SPI1	A	MME	1
SPI1	A	MMP2	1
SPI1	A	MNDA	1
SPI1	A	MPO	1
SPI1	A	MSR1	1
SPI1	A	MYB	1
SPI1	A	NCF1	1
SPI1	A	NCF2	1
SPI1	A	NCF4	1
SPI1	A	NR3C1	1
SPI1	A	P2RY10	1
SPI1	A	PARG	-1
SPI1	A	PDGFRB	1
SPI1	A	PPBP	1
SPI1	A	PRTN3	1
SPI1	A	PTGIR	1
SPI1	A	PTPRC	1
SPI1	A	PTPRE	1
SPI1	A	REL	1
SPI1	A	RNASE2	1
SPI1	A	RUNX1	1
SPI1	A	SCARB1	1
SPI1	A	SCARB2	1
SPI1	A	SERPINB1	1
SPI1	A	STAT3	1
SPI1	A	TAL1	1
SPI1	A	TBXAS1	1
SPI1	A	TFEC	1
SPI1	A	TGFBR2	1
SPI1	A	TLR4	1
SPI1	A	TNF	1
SPI1	A	TYROBP	1
SPI1	A	VAV1	1
SPI1	A	VIP	1
SPI1	A	WAS	1
SPI1	A	ZNF300	1
SREBF1	A	ACACA	1
SREBF1	A	ACACB	1
SREBF1	A	ACLY	1
SREBF1	A	CETP	1
SREBF1	A	FASN	1
SREBF1	A	FDFT1	1
SREBF1	A	FDPS	1
SREBF1	A	HK2	1
SREBF1	A	HMGCR	1
SREBF1	A	HMGCS1	1
SREBF1	A	HMOX1	1
SREBF1	A	INSIG1	1
SREBF1	A	IRS2	-1
SREBF1	A	LDLR	1
SREBF1	A	LRP1	-1
SREBF1	A	NPC1	1
SREBF1	A	NR0B2	1
SREBF1	A	PCYT2	1
SREBF1	A	PIK3R3	1
SREBF1	A	SCD	1
SREBF1	A	SCD5	1
SREBF1	A	SLC2A4	1
SREBF1	A	SQLE	1
SREBF2	A	ABCA1	-1
SREBF2	A	ACLY	1
SREBF2	A	ACOT7	1
SREBF2	A	EBP	1
SREBF2	A	FDFT1	1
SREBF2	A	HMGCR	1
SREBF2	A	INSIG1	1
SREBF2	A	LDLR	1
SREBF2	A	LRP1	-1
SREBF2	A	MTTP	-1
SREBF2	A	NPC1L1	1
SREBF2	A	PCSK9	1
SREBF2	A	PCYT2	1
SREBF2	A	PON1	1
SREBF2	A	SQLE	1
SREBF2	A	STARD4	1
SRF	A	ACTA1	1
SRF	A	ACTB	1
SRF	A	ACTC1	1
SRF	A	DMD	1
SRF	A	EGR1	1
SRF	A	FOS	1
SRF	A	FOSL1	1
SRF	A	MMP2	1
SRF	A	SAMD4A	1
SRF	A	TAGLN	1
STAT1	A	A2M	1
STAT1	A	ADAR	1
STAT1	A	AGFG2	-1
STAT1	A	AIM2	1
STAT1	A	AOX1	1
STAT1	A	APOE	1
STAT1	A	APOL4	1
STAT1	A	APP	1
STAT1	A	ATG4C	1
STAT1	A	B3GAT3	1
STAT1	A	BAX	1
STAT1	A	BCL2	1
STAT1	A	BCL6	1
STAT1	A	BRD8	1
STAT1	A	BST2	1
STAT1	A	CASP4	1
STAT1	A	CCL2	1
STAT1	A	CCL3	1
STAT1	A	CCND1	1
STAT1	A	CCND2	1
STAT1	A	CCND3	1
STAT1	A	CCR1	1
STAT1	A	CCR5	1
STAT1	A	CD274	1
STAT1	A	CD40	1
STAT1	A	CD86	1
STAT1	A	CDC7	-1
STAT1	A	CDKN1A	1
STAT1	A	CEBPE	1
STAT1	A	CFTR	1
STAT1	A	CIITA	1
STAT1	A	CISH	1
STAT1	A	CLC	1
STAT1	A	CLIC2	1
STAT1	A	COL1A1	1
STAT1	A	COL1A2	1
STAT1	A	CREM	1
STAT1	A	CSF1	1
STAT1	A	CTSB	1
STAT1	A	CTSL	1
STAT1	A	CX3CL1	1
STAT1	A	CXCL10	1
STAT1	A	CXCL8	-1
STAT1	A	CXCL9	1
STAT1	A	CYP19A1	1
STAT1	A	DCLRE1C	1
STAT1	A	DDX50	1
STAT1	A	DIMT1	1
STAT1	A	DUOX2	1
STAT1	A	EARS2	1
STAT1	A	EDEM2	1
STAT1	A	EDN1	1
STAT1	A	EGFR	1
STAT1	A	EGLN3	1
STAT1	A	EIF2AK1	1
STAT1	A	EIF2AK2	1
STAT1	A	EIF2AK3	1
STAT1	A	ELF5	1
STAT1	A	ELP3	1
STAT1	A	ESR1	1
STAT1	A	ESR2	1
STAT1	A	ETV7	1
STAT1	A	FAS	1
STAT1	A	FBXO5	1
STAT1	A	FCGR1A	1
STAT1	A	FCGR3A	1
STAT1	A	FCGRT	-1
STAT1	A	FGF2	1
STAT1	A	FGFR3	-1
STAT1	A	FOS	1
STAT1	A	FOXP3	1
STAT1	A	GATA3	1
STAT1	A	GBP1	1
STAT1	A	GCK	1
STAT1	A	GLS	1
STAT1	A	GREB1	1
STAT1	A	GSTK1	1
STAT1	A	HCFC1	-1
STAT1	A	HDAC7	1
STAT1	A	HLA-DMA	1
STAT1	A	HLA-DMB	1
STAT1	A	HLA-DQA2	1
STAT1	A	HLA-DRB1	1
STAT1	A	HLA-E	1
STAT1	A	HMOX1	1
STAT1	A	HSP90AA1	-1
STAT1	A	HSPB1	1
STAT1	A	ICAM1	1
STAT1	A	IDO1	1
STAT1	A	IFI35	1
STAT1	A	IFI6	1
STAT1	A	IFIT1	1
STAT1	A	IFIT3	1
STAT1	A	IFITM1	1
STAT1	A	IFITM3	1
STAT1	A	IFNA1	-1
STAT1	A	IFNB1	-1
STAT1	A	IFNG	-1
STAT1	A	IFNLR1	1
STAT1	A	IGF1	1
STAT1	A	IGFBP3	1
STAT1	A	IGFLR1	1
STAT1	A	IL10	1
STAT1	A	IL12A	1
STAT1	A	IL12B	1
STAT1	A	IL12RB1	1
STAT1	A	IL12RB2	1
STAT1	A	IL17D	1
STAT1	A	IL18BP	1
STAT1	A	IL1B	1
STAT1	A	IL1R1	1
STAT1	A	IL2RA	1
STAT1	A	IL6	-1
STAT1	A	IL6ST	1
STAT1	A	INO80	1
STAT1	A	IRF1	1
STAT1	A	IRF2	1
STAT1	A	IRF7	1
STAT1	A	IRF8	1
STAT1	A	IRF9	1
STAT1	A	ISG15	1
STAT1	A	ISG20	1
STAT1	A	JAK2	1
STAT1	A	JUN	1
STAT1	A	JUNB	1
STAT1	A	KIF2A	1
STAT1	A	KRT17	1
STAT1	A	LAP3	1
STAT1	A	LY96	1
STAT1	A	MAN1A1	1
STAT1	A	MAT2A	1
STAT1	A	MCL1	1
STAT1	A	MED16	1
STAT1	A	MET	1
STAT1	A	MMP13	-1
STAT1	A	MMP9	-1
STAT1	A	MTMR9	1
STAT1	A	MUC1	1
STAT1	A	MUC4	1
STAT1	A	MVP	1
STAT1	A	MX1	1
STAT1	A	MYC	1
STAT1	A	MYD88	1
STAT1	A	NAA35	-1
STAT1	A	NMI	1
STAT1	A	NOS2	1
STAT1	A	NOX5	1
STAT1	A	NR1H4	-1
STAT1	A	OAS1	1
STAT1	A	OAS2	1
STAT1	A	OAS3	1
STAT1	A	OASL	1
STAT1	A	OPRM1	1
STAT1	A	PARP14	1
STAT1	A	PIM1	1
STAT1	A	PLAU	1
STAT1	A	PLSCR1	1
STAT1	A	PML	1
STAT1	A	PPARA	1
STAT1	A	PPIP5K2	1
STAT1	A	PRF1	1
STAT1	A	PRKCE	-1
STAT1	A	PROS1	1
STAT1	A	PSMB9	1
STAT1	A	PTGFR	1
STAT1	A	PTGS2	1
STAT1	A	PTTG1IP	1
STAT1	A	PWP2	1
STAT1	A	RBAK	1
STAT1	A	REV3L	1
STAT1	A	RIPK1	1
STAT1	A	RNF213	1
STAT1	A	RPS24	-1
STAT1	A	S100A10	1
STAT1	A	SBNO2	1
STAT1	A	SCARB1	1
STAT1	A	SEMA4B	1
STAT1	A	SLC2A2	1
STAT1	A	SMARCA4	1
STAT1	A	SNRNP27	1
STAT1	A	SOCS1	1
STAT1	A	SOCS2	1
STAT1	A	SOCS3	1
STAT1	A	SOCS4	1
STAT1	A	SOCS5	1
STAT1	A	SOCS6	1
STAT1	A	SOCS7	1
STAT1	A	STAT2	1
STAT1	A	STAT3	1
STAT1	A	TAP1	1
STAT1	A	TBX21	1
STAT1	A	TFF1	1
STAT1	A	TH	1
STAT1	A	TIMP1	1
STAT1	A	TLR3	1
STAT1	A	TNFRSF8	1
STAT1	A	TNFSF11	1
STAT1	A	TNFSF13B	1
STAT1	A	TP53	1
STAT1	A	TRIM25	1
STAT1	A	UBR1	1
STAT1	A	UPP1	1
STAT1	A	VEGFA	1
STAT1	A	VEGFC	1
STAT1	A	VEGFD	1
STAT1	A	VIP	1
STAT1	A	VPS33B	1
STAT1	A	WARS1	1
STAT1	A	ZC3HAV1	1
STAT1	A	ZFP1	1
STAT1	A	ZFP30	1
STAT1	A	ZNF107	1
STAT1	A	ZNF112	1
STAT1	A	ZNF114	1
STAT1	A	ZNF12	1
STAT1	A	ZNF124	1
STAT1	A	ZNF140	1
STAT1	A	ZNF155	1
STAT1	A	ZNF157	1
STAT1	A	ZNF169	1
STAT1	A	ZNF175	1
STAT1	A	ZNF181	1
STAT1	A	ZNF184	1
STAT1	A	ZNF19	1
STAT1	A	ZNF200	1
STAT1	A	ZNF205	1
STAT1	A	ZNF222	1
STAT1	A	ZNF226	1
STAT1	A	ZNF227	1
STAT1	A	ZNF23	1
STAT1	A	ZNF230	1
STAT1	A	ZNF235	1
STAT1	A	ZNF25	1
STAT1	A	ZNF251	1
STAT1	A	ZNF254	1
STAT1	A	ZNF267	1
STAT1	A	ZNF268	1
STAT1	A	ZNF273	1
STAT1	A	ZNF282	1
STAT1	A	ZNF302	1
STAT1	A	ZNF311	1
STAT1	A	ZNF331	1
STAT1	A	ZNF333	1
STAT1	A	ZNF337	1
STAT1	A	ZNF33B	1
STAT1	A	ZNF343	1
STAT1	A	ZNF354A	1
STAT1	A	ZNF367	-1
STAT1	A	ZNF398	1
STAT1	A	ZNF41	1
STAT1	A	ZNF417	1
STAT1	A	ZNF418	1
STAT1	A	ZNF419	1
STAT1	A	ZNF425	1
STAT1	A	ZNF460	1
STAT1	A	ZNF490	1
STAT1	A	ZNF510	1
STAT1	A	ZNF519	1
STAT1	A	ZNF529	1
STAT1	A	ZNF546	1
STAT1	A	ZNF550	1
STAT1	A	ZNF567	1
STAT1	A	ZNF585A	1
STAT1	A	ZNF589	1
STAT1	A	ZNF596	1
STAT1	A	ZNF599	1
STAT1	A	ZNF613	1
STAT1	A	ZNF619	1
STAT1	A	ZNF630	1
STAT1	A	ZNF655	1
STAT1	A	ZNF669	1
STAT1	A	ZNF670	1
STAT1	A	ZNF680	1
STAT1	A	ZNF689	1
STAT1	A	ZNF713	1
STAT1	A	ZNF721	1
STAT1	A	ZNF746	1
STAT1	A	ZNF764	1
STAT1	A	ZNF777	1
STAT1	A	ZNF778	1
STAT1	A	ZNF782	1
STAT1	A	ZNF786	1
STAT1	A	ZNF79	1
STAT1	A	ZNF8	1
STAT1	A	ZNF81	1
STAT1	A	ZNF84	1
STAT1	A	ZNF860	1
STAT1	A	ZNF875	1
STAT1	A	ZNF878	1
STAT1	A	ZNF879	1
STAT2	B	BST2	1
STAT2	B	CFB	1
STAT2	B	IFIT3	1
STAT2	B	IRF1	1
STAT2	B	IRF7	1
STAT2	B	MX1	1
STAT2	B	OAS1	1
STAT2	B	OAS2	1
STAT2	B	PML	1
STAT2	B	ADAR	1
STAT2	B	ATP13A1	1
STAT2	B	CMTR1	1
STAT2	B	DDX60L	1
STAT2	B	DHX58	1
STAT2	B	DTX3L	1
STAT2	B	EIF2AK2	1
STAT2	B	EPSTI1	1
STAT2	B	FAM111A	1
STAT2	B	IFI35	1
STAT2	B	ISG15	1
STAT2	B	MOV10	1
STAT2	B	MYD88	1
STAT2	B	OAS3	1
STAT2	B	OASL	1
STAT2	B	PARP10	1
STAT2	B	PARP14	1
STAT2	B	PARP9	1
STAT2	B	PIM1	1
STAT2	B	PSMB8	1
STAT2	B	SAMD9	1
STAT2	B	SOCS1	1
STAT2	B	SP110	1
STAT2	B	SP140L	1
STAT2	B	STAT1	1
STAT2	B	TAP2	1
STAT2	B	TRIM21	1
STAT2	B	TRIM56	1
STAT2	B	USF1	1
STAT2	B	XAF1	1
STAT3	A	A2M	1
STAT3	A	BCL2	1
STAT3	A	BCL2L1	1
STAT3	A	BCL6	1
STAT3	A	BIRC3	1
STAT3	A	BIRC5	1
STAT3	A	CCL2	1
STAT3	A	CCND1	1
STAT3	A	CCND2	1
STAT3	A	CCND3	1
STAT3	A	CD274	1
STAT3	A	CDK4	1
STAT3	A	CDKN1A	1
STAT3	A	CFB	1
STAT3	A	CHI3L1	1
STAT3	A	CISH	1
STAT3	A	COPS5	1
STAT3	A	CRP	1
STAT3	A	CSRP1	1
STAT3	A	CYP19A1	1
STAT3	A	EGFR	1
STAT3	A	ESR1	1
STAT3	A	ESR2	1
STAT3	A	ETV6	1
STAT3	A	FAS	-1
STAT3	A	FOS	1
STAT3	A	GFAP	1
STAT3	A	HAMP	1
STAT3	A	HIF1A	1
STAT3	A	HMOX1	1
STAT3	A	HSPB1	1
STAT3	A	IFNAR1	1
STAT3	A	IGF1	1
STAT3	A	IL10	1
STAT3	A	IL21	1
STAT3	A	IL2RA	1
STAT3	A	IL6	1
STAT3	A	IL6ST	1
STAT3	A	IRF1	1
STAT3	A	JUNB	1
STAT3	A	KLF11	1
STAT3	A	LBP	1
STAT3	A	LTBP1	-1
STAT3	A	MCL1	1
STAT3	A	MMP3	1
STAT3	A	MUC1	1
STAT3	A	MUC4	1
STAT3	A	MYC	1
STAT3	A	MYD88	1
STAT3	A	NNMT	1
STAT3	A	NOX5	1
STAT3	A	OSM	1
STAT3	A	PGF	-1
STAT3	A	PIM1	1
STAT3	A	PRF1	1
STAT3	A	PTGS2	1
STAT3	A	PTPN13	1
STAT3	A	REG1A	1
STAT3	A	RNLS	1
STAT3	A	ROR1	1
STAT3	A	RORA	1
STAT3	A	S100A11	1
STAT3	A	SAA1	1
STAT3	A	SOCS1	1
STAT3	A	SOCS3	1
STAT3	A	STAT1	1
STAT3	A	TIMP1	1
STAT3	A	TP53	1
STAT3	A	TRH	1
STAT3	A	TWIST1	1
STAT3	A	USP7	-1
STAT3	A	VEGFA	1
STAT3	A	VEGFB	1
STAT3	A	VIP	1
STAT3	A	ZFP36	1
STAT4	B	IFNG	1
STAT4	B	IL2RA	1
STAT4	B	IRF1	1
STAT4	B	MYC	1
STAT4	B	PIM1	1
STAT4	B	PRF1	1
STAT4	B	S100A4	1
STAT4	B	SOCS3	-1
STAT4	B	TBX21	1
STAT4	B	CCND2	1
STAT5A	A	BCL2	1
STAT5A	A	BCL2L1	1
STAT5A	A	BCL6	1
STAT5A	A	CCND1	1
STAT5A	A	CCND2	-1
STAT5A	A	CCND3	1
STAT5A	A	CEL	1
STAT5A	A	CSN2	1
STAT5A	A	ESR1	1
STAT5A	A	ESR2	1
STAT5A	A	IFNG	1
STAT5A	A	IGF1	1
STAT5A	A	IL2RA	1
STAT5A	A	IL6ST	1
STAT5A	A	IRF1	1
STAT5A	A	LONP1	1
STAT5A	A	MUC1	1
STAT5A	A	MYD88	1
STAT5A	A	OSM	1
STAT5A	A	PIM1	1
STAT5A	A	PRF1	1
STAT5B	A	BCL2L1	1
STAT5B	A	BCL6	1
STAT5B	A	CCND1	1
STAT5B	A	CCND3	1
STAT5B	A	CEL	1
STAT5B	A	ESR1	1
STAT5B	A	ESR2	1
STAT5B	A	FCGR1A	1
STAT5B	A	IFNG	1
STAT5B	A	IGF1	1
STAT5B	A	IL2RA	1
STAT5B	A	IL6ST	1
STAT5B	A	MUC1	1
STAT5B	A	OSM	1
STAT5B	A	PIM1	1
STAT5B	A	PRF1	1
STAT6	A	ALOX15	1
STAT6	A	BCL2L1	1
STAT6	A	CCL17	1
STAT6	A	CISH	1
STAT6	A	FOS	1
STAT6	A	IL4	1
STAT6	A	IRF1	1
STAT6	A	RHOA	1
STAT6	A	SLC26A4	1
STAT6	A	SOCS1	1
TAL1	A	ALDH1A2	1
TAL1	A	BRF1	1
TAL1	A	C3AR1	1
TAL1	A	CD34	-1
TAL1	A	CDH13	1
TAL1	A	CDH23	1
TAL1	A	CHST11	1
TAL1	A	DOCK9	1
TAL1	A	ELMO1	1
TAL1	A	ERG	1
TAL1	A	MYB	1
TAL1	A	NBAS	1
TAL1	A	NFKB1	-1
TAL1	A	PLEKHO1	1
TAL1	A	PPP3CA	1
TAL1	A	SSH2	1
TAL1	A	UBE2H	1
TAL1	A	USP34	1
TCF3	B	BBC3	-1
TCF3	B	CDK6	-1
TCF3	B	CR2	1
TCF3	B	ANP32A	1
TCF3	B	AXIN1	1
TCF3	B	CIITA	1
TCF3	B	KDM2B	1
TCF3	B	MAD1L1	1
TCF3	B	MED15	1
TCF3	B	NUP210	1
TCF3	B	PIEZO1	1
TCF3	B	PSTPIP1	1
TCF3	B	RALGDS	1
TCF3	B	SLC37A1	1
TCF3	B	VAV2	1
TCF7L2	A	ABCB1	1
TCF7L2	A	AXIN2	1
TCF7L2	A	BIRC5	1
TCF7L2	A	CCND1	1
TCF7L2	A	CD44	1
TCF7L2	A	CTNNB1	1
TCF7L2	A	CXCL8	1
TCF7L2	A	DKK1	1
TCF7L2	A	FGF18	1
TCF7L2	A	GLCE	1
TCF7L2	A	GLI2	1
TCF7L2	A	LEF1	1
TCF7L2	A	MMP7	1
TCF7L2	A	MYC	1
TCF7L2	A	SNAI2	1
TCF7L2	A	SP5	1
TCF7L2	A	STAT3	1
TCF7L2	A	TCF7	1
TCF7L2	A	TNFRSF11B	1
TCF7L2	A	VIM	-1
TFAP2A	A	ACHE	-1
TFAP2A	A	ADM	1
TFAP2A	A	ADRA1A	1
TFAP2A	A	ADRA2B	1
TFAP2A	A	APP	1
TFAP2A	A	BACE1	1
TFAP2A	A	BCL2	-1
TFAP2A	A	CCNB1	1
TFAP2A	A	CDH1	1
TFAP2A	A	CDKN1A	1
TFAP2A	A	CFTR	1
TFAP2A	A	CGA	1
TFAP2A	A	CRABP2	1
TFAP2A	A	CRX	1
TFAP2A	A	CSH1	1
TFAP2A	A	CYP11A1	1
TFAP2A	A	DBH	1
TFAP2A	A	EGFR	1
TFAP2A	A	ERBB2	1
TFAP2A	A	ETS1	1
TFAP2A	A	F2R	1
TFAP2A	A	FAS	1
TFAP2A	A	FMR1	1
TFAP2A	A	FOXA1	1
TFAP2A	A	GALNT3	1
TFAP2A	A	GAST	1
TFAP2A	A	GPX4	1
TFAP2A	A	GUSB	1
TFAP2A	A	HGF	-1
TFAP2A	A	HIP1	1
TFAP2A	A	HMOX1	1
TFAP2A	A	HOXA4	-1
TFAP2A	A	HSD17B1	-1
TFAP2A	A	HTT	1
TFAP2A	A	IGFBP5	1
TFAP2A	A	KIT	1
TFAP2A	A	KRT5	1
TFAP2A	A	L1CAM	1
TFAP2A	A	MIP	1
TFAP2A	A	MMP2	1
TFAP2A	A	MPG	1
TFAP2A	A	MYC	1
TFAP2A	A	NME3	1
TFAP2A	A	NR3C1	1
TFAP2A	A	OAT	1
TFAP2A	A	PENK	1
TFAP2A	A	PLAUR	1
TFAP2A	A	POLD2	1
TFAP2A	A	PRKCA	1
TFAP2A	A	PTGS2	1
TFAP2A	A	PVR	1
TFAP2A	A	S100B	1
TFAP2A	A	SERPINE1	1
TFAP2A	A	SLC19A1	1
TFAP2A	A	SMPD1	1
TFAP2A	A	SNAP91	1
TFAP2A	A	SP1	1
TFAP2A	A	SPRY2	1
TFAP2A	A	TAF7	1
TFAP2A	A	TH	1
TFAP2A	A	TIMP2	1
TFAP2A	A	VEGFA	1
TFAP2C	A	CDKN1A	-1
TFAP2C	A	CRABP2	1
TFAP2C	A	CSTA	1
TFAP2C	A	ECM1	1
TFAP2C	A	ERBB2	1
TFAP2C	A	ESR1	1
TFAP2C	A	FOXA1	1
TFAP2C	A	FOXC1	1
TFAP2C	A	FREM2	1
TFAP2C	A	GREB1	1
TFAP2C	A	MMP2	1
TFAP2C	A	MYC	1
TFAP2C	A	RET	1
TFAP2C	A	SULT1E1	1
TFAP2C	A	TFF1	1
TFDP1	B	CAV1	1
TFDP1	B	CCNE1	1
TFDP1	B	CDK1	1
TFDP1	B	DHFR	1
TFDP1	B	MYBL2	1
TFDP1	B	PCNA	1
TFDP1	B	RRM1	1
TFDP1	B	TYMS	1
TFDP1	B	CCNE2	1
TFDP1	B	CKAP2L	1
TFDP1	B	HNRNPUL1	1
TFDP1	B	PTMA	1
TP53	A	ABCB1	-1
TP53	A	ABCC1	1
TP53	A	ACTA2	1
TP53	A	ADA	1
TP53	A	ADGRB1	1
TP53	A	ADGRB2	1
TP53	A	AFP	-1
TP53	A	AIFM2	1
TP53	A	AKT1	-1
TP53	A	ALDH1A3	1
TP53	A	ALOX5	1
TP53	A	ANTXR1	1
TP53	A	APAF1	1
TP53	A	APCS	1
TP53	A	ARID3A	1
TP53	A	ASCC3	1
TP53	A	ATF3	1
TP53	A	BAK1	1
TP53	A	BAX	1
TP53	A	BBC3	1
TP53	A	BCL2	-1
TP53	A	BCL2L1	1
TP53	A	BCL2L14	1
TP53	A	BCL3	-1
TP53	A	BCL6	1
TP53	A	BDKRB2	1
TP53	A	BID	1
TP53	A	BIRC5	-1
TP53	A	BIRC8	1
TP53	A	BNIP3L	1
TP53	A	BRCA1	-1
TP53	A	BRCA2	-1
TP53	A	BTG1	1
TP53	A	BTG2	1
TP53	A	BTG3	1
TP53	A	C12ORF5	1
TP53	A	C13ORF15	1
TP53	A	CABLES1	1
TP53	A	CASP1	1
TP53	A	CASP10	1
TP53	A	CASP3	1
TP53	A	CASP6	1
TP53	A	CAV1	1
TP53	A	CCNA1	1
TP53	A	CCNA2	1
TP53	A	CCNB1	-1
TP53	A	CCND1	-1
TP53	A	CCNG1	1
TP53	A	CCNG2	1
TP53	A	CCNK	1
TP53	A	CD82	1
TP53	A	CDC25C	1
TP53	A	CDH13	1
TP53	A	CDK1	-1
TP53	A	CDKN1A	1
TP53	A	CDKN1B	1
TP53	A	CHEK1	-1
TP53	A	CHEK2	-1
TP53	A	CHMP4C	1
TP53	A	CHUK	-1
TP53	A	CKM	1
TP53	A	COL18A1	1
TP53	A	COP1	1
TP53	A	CTNNB1	-1
TP53	A	CTSD	1
TP53	A	CX3CL1	1
TP53	A	CYP24A1	1
TP53	A	DCC	1
TP53	A	DDB1	1
TP53	A	DDB2	1
TP53	A	DDIT4	1
TP53	A	DDR1	1
TP53	A	DKK1	1
TP53	A	DNMT1	-1
TP53	A	DUSP1	1
TP53	A	DUSP11	1
TP53	A	DUSP5	1
TP53	A	E2F1	-1
TP53	A	E2F3	-1
TP53	A	E2F7	1
TP53	A	EDN2	1
TP53	A	EEF1A1	1
TP53	A	EGFR	1
TP53	A	EGR1	1
TP53	A	EI24	1
TP53	A	ELF4	-1
TP53	A	EPCAM	1
TP53	A	EPHA2	1
TP53	A	ESR1	1
TP53	A	EZH2	-1
TP53	A	FANCC	1
TP53	A	FAS	1
TP53	A	FBLN1	1
TP53	A	FBLN2	1
TP53	A	FDXR	1
TP53	A	FGF2	-1
TP53	A	FLT1	1
TP53	A	FOS	1
TP53	A	FRMD5	1
TP53	A	GADD45A	-1
TP53	A	GADD45G	1
TP53	A	GDF15	1
TP53	A	GHR	1
TP53	A	GML	1
TP53	A	GPNMB	1
TP53	A	GPX1	1
TP53	A	GSTP1	1
TP53	A	HGF	1
TP53	A	HIC1	1
TP53	A	HIPK2	1
TP53	A	HNF4A	-1
TP53	A	HNRNPUL1	1
TP53	A	HRAS	-1
TP53	A	HSP90AB1	-1
TP53	A	HTT	1
TP53	A	IER3	1
TP53	A	IFI16	1
TP53	A	IGF1R	-1
TP53	A	IGFBP3	1
TP53	A	IL1B	1
TP53	A	ING1	1
TP53	A	INTS7	-1
TP53	A	IRF5	1
TP53	A	JAK2	1
TP53	A	KAT2B	1
TP53	A	KLK3	-1
TP53	A	KRT8	1
TP53	A	LIF	1
TP53	A	LIG1	1
TP53	A	LITAF	1
TP53	A	MAD1L1	-1
TP53	A	MAP4	-1
TP53	A	MAPK8	1
TP53	A	MCM7	-1
TP53	A	MDM2	1
TP53	A	MDM4	1
TP53	A	MET	-1
TP53	A	MGMT	-1
TP53	A	MKI67	1
TP53	A	MLH1	1
TP53	A	MMP2	1
TP53	A	MRPL27	1
TP53	A	MSH2	1
TP53	A	MUC2	1
TP53	A	MYC	-1
TP53	A	NDRG1	1
TP53	A	NFATC4	-1
TP53	A	NHLH2	1
TP53	A	NINJ1	1
TP53	A	NLRC4	1
TP53	A	NME1	1
TP53	A	NOS2	-1
TP53	A	OGG1	1
TP53	A	P2RX6	1
TP53	A	PAX5	1
TP53	A	PCBP4	1
TP53	A	PCNA	1
TP53	A	PDGFRB	1
TP53	A	PEG3	1
TP53	A	PERP	-1
TP53	A	PIAS3	-1
TP53	A	PIDD1	1
TP53	A	PLAGL1	1
TP53	A	PLK1	-1
TP53	A	PLK2	1
TP53	A	PLK3	1
TP53	A	PMAIP1	1
TP53	A	PML	1
TP53	A	PMS2	1
TP53	A	POLD1	1
TP53	A	PPM1D	1
TP53	A	PPM1J	1
TP53	A	PRDM1	1
TP53	A	PRG3	1
TP53	A	PRKAB1	1
TP53	A	PRODH	1
TP53	A	PTEN	-1
TP53	A	PTPA	-1
TP53	A	PTPN13	1
TP53	A	PTTG1	1
TP53	A	PYCARD	1
TP53	A	RABGGTA	1
TP53	A	RAD51	1
TP53	A	RAD51B	1
TP53	A	RASSF1	-1
TP53	A	RB1	-1
TP53	A	RCHY1	1
TP53	A	RELA	1
TP53	A	RHOA	1
TP53	A	RNF144B	1
TP53	A	RPS27L	1
TP53	A	RRM1	1
TP53	A	RRM2B	1
TP53	A	S100A2	1
TP53	A	S100B	-1
TP53	A	SCN3B	1
TP53	A	SERPINB5	1
TP53	A	SERPINE1	1
TP53	A	SERTAD1	1
TP53	A	SESN1	1
