tf	target	mor	likelihood	weight_corr
PDLIM1	LGALS3BP	0.918650233772074	0.967004599751943	0.902252664680986
LGALS3BP	PDLIM1	0.995015185640922	0.976863020071453	0.902252664680986
TBX21	KIR3DL1	0.999703718610578	0.999120867096949	0.902208179148259
KIR3DL1	TBX21	0.999977122085255	0.99900672983861	0.902208179148259
AKNA	METRNL	0.998486504614854	0.984909541217519	0.90219050664276
JUP	GNG7	0.997720835389124	0.999333171881806	0.902182849742354
GNG7	JUP	0.999992825800818	0.999248918033054	0.902182849742354
ZFP14	ZNF345	0.999997515597437	0.999997048130866	0.902166247957322
ZFYVE28	MELK	-0.650686792566134	0.59848701240944	0.902151119435697
NKIRAS1	ZNF69	0.998889092634183	0.983562292527736	0.902147529708258
L3MBTL2	MUTYH	0.984866838100627	0.979342468049079	0.90214144344451
RBL1	BRIP1	0.999933870281687	0.999574597405013	0.902102581050971
BRIP1	RBL1	0.999996929498836	0.99944311945375	0.902102581050971
KIR3DL1	CCL5	0.993038593673968	0.943027227796013	0.90207389487397
CCL5	KIR3DL1	0.993038013643891	0.943027227796013	0.90207389487397
MYB	CDCA7L	0.993891719315575	0.970497842752683	0.902052540687841
CDCA7L	MYB	0.967200022787019	0.966029587414023	0.902052540687841
PIN1	DPM3	0.999953520222157	0.998115535460125	0.902048379778275
JUP	ZNF584	0.000921380169105066	0.909267397160471	0.902045850568731
TAS2R19	ZC3HAV1L	0.989962674890729	0.978624939818906	0.902038303018977
GATA2	ZSCAN21	0.995338888612139	0.976860722972965	0.902036817603082
RASGEF1B	MIXL1	-0.440057711157598	0.80775971774078	0.902031670538485
ZNF280A	HOXC6	0.0270734409591414	0.213818927951243	0.902017262532984
HOXC6	ZNF280A	0.0270734409591414	0.213818927951243	0.902017262532984
PFN1	ZNF569	-0.998263715892882	0.999152469839035	0.902008388009422
ZNF267	LCOR	0.998974027438038	0.998676156779104	0.902003287703122
LCOR	ZNF267	0.998974027438038	0.998676148586392	0.902003287703122
FOXS1	GATA1	0.422337024374615	0.823484341134161	0.902002224087492
GATA1	FOXS1	0.422337024374615	0.823484341134161	0.902002224087492
C1QBP	HSP90AB1	0.992439101729247	0.992473684665192	0.901998147837042
HCLS1	CAP1	0.999963720361022	0.999961618481162	0.901997163810846
SOX17	LHB	-6.97822803094083e-05	0.647142270932462	0.901976909584696
LHB	SOX17	-0.000677780135623522	0.682772331237603	0.901976909584696
SMARCA4	TCF3	0.999450557541657	0.995505046520587	0.901935517426973
NR0B2	ZNF502	0.0973613750442918	0.454027862291126	0.901927291789998
HDAC4	LCP1	0.986546909633691	0.998474663563952	0.901913124585241
DEPDC1B	CDCA2	0.99999998402794	0.999987042992526	0.901910822765466
CSNK2B	PIN1	0.999996547466091	0.99981606459865	0.901889362685757
PIN1	CSNK2B	0.999996547466091	0.99981606459865	0.901889362685757
ZSWIM7	TAS2R7	-0.000173556807255791	0.806415737913618	0.90188095350334
DOK2	KLF4	0.999997613640937	0.999141562131646	0.901864437767711
TFAP4	POLR1C	0.99710346630037	0.992479913110889	0.901831317704389
TFIP11	UNCX	0.778981235257174	0.832784339718279	0.901825260808103
ATXN7L3	ART5	-0.00472074214474846	0.254516994713749	0.901819232543076
POGZ	SPTBN1	0.987824167574073	0.983229955709452	0.901808950238944
SPTBN1	POGZ	0.999807450613617	0.987740997646081	0.901808950238944
SNCA	GYPA	0.999943387369567	0.996233295022224	0.901802881009454
TBL1XR1	SMARCAD1	0.99981036356683	0.995713745859216	0.901796901386349
SMARCAD1	TBL1XR1	0.996998617907706	0.995275443997137	0.901796901386349
NACA	RPS6	0.999672669294631	0.999902034781252	0.90179541532632
RPS6	NACA	0.999999889346887	0.999827235651399	0.90179541532632
PALB2	NOC3L	0.999993747757514	0.99982722994112	0.90179250591517
HMG20A	ZHX3	0.120248117035544	0.133344602427541	0.901784393842333
ZHX3	HMG20A	0.120248117035544	0.133344602427541	0.901784393842333
BCR	RPTOR	0.999972334150103	0.997355707539044	0.901778946729419
SLC2A4RG	TAF6L	0.999892005915536	0.999588615918754	0.901777105864976
TAF6L	SLC2A4RG	0.997917900137155	0.999567012352602	0.901777105864976
MS4A5	PBX1	0.0107028288921761	0.720861480487187	0.901772358582914
AURKB	KIF18B	0.999999984015026	0.999997675222264	0.901769107000353
ZNF589	IL1B	0.0185188189032684	0.0621085901267295	0.901768917548602
STMN3	MYCBP	-0.999990551221284	0.996908296657135	0.901751294814756
ZSCAN22	NAB2	0.494502498522586	0.802216673060899	0.901732690919736
NAB2	ZSCAN22	0.281590760965776	0.754335750654957	0.901732690919736
DIDO1	POMGNT1	0.996862148762458	0.965321574945879	0.901691847851938
RELA	ZC3H7A	-0.435414563521799	0.960104869686147	0.901685622632598
ISL2	ZNF217	0.168180626449288	0.379722971201325	0.901681695695149
ZNF217	ISL2	0.168180626449288	0.379722971201325	0.901681695695149
ZNF677	AGAP2	0.662285649981765	0.93894658094046	0.901671696924526
TTF2	CKAP5	0.993837861640355	0.996611315475539	0.901657379580594
NOD2	CD101	0.999999757719134	0.999859967820471	0.901614991584116
CD101	NOD2	0.999999757719134	0.999859967820471	0.901614991584116
CREBZF	NR2C1	0.999400521946601	0.994834388441426	0.901607409292155
NR2C1	CREBZF	0.999855675511438	0.996989888996689	0.901607409292155
TCF3	SEMA4C	0.061818560837458	0.954307230320516	0.901599520904814
JUP	SRGAP1	-0.996893137852796	0.995694565279746	0.90159231370678
MRPL28	PSENEN	0.999809711017662	0.998803800375771	0.90159184047481
PSENEN	MRPL28	0.999987306907933	0.998713209154876	0.90159184047481
ATIC	DKC1	0.999998300889446	0.999880155114344	0.901589254262808
FLT4	HOXA3	-0.999673057082912	0.992822126325961	0.901583370091187
YWHAH	KRTAP13-1	0.067568212087513	0.682286635871866	0.901579064049767
ZFP36	SERTAD3	0.999923816500883	0.999031841207477	0.901575188960998
SERTAD3	ZFP36	0.998336573566959	0.998959573099847	0.901575188960998
MRRF	S100A11	-0.988516780122446	0.983121737221289	0.901574231898801
TCF19	DIAPH3	0.999837625853379	0.999704353976462	0.90156251475424
CDCA7	ULK2	-0.0580477820367155	0.868225672142342	0.901561721144728
BRIP1	BAZ1B	0.999891611566033	0.987885726463763	0.901559063213622
CENPF	FAM72A	0.997332645259885	0.997665585085539	0.901552946411746
PPP1R8	YPEL5	-0.538563436243134	0.739131580701539	0.90153404500666
CRY1	ATP11A	-0.131273590496386	0.185470551138659	0.901533503018379
ZNF696	ZNF275	0.945378756006655	0.937720821991829	0.901483883724882
ZNF703	MAFB	0.999985224833794	0.999962217728453	0.901459767238349
MAFB	ZNF703	0.999985224833794	0.999962217728453	0.901459767238349
TAF6	GTF2F1	0.997603223673576	0.990559869506706	0.901457447912022
GTF2F1	TAF6	0.994000940337921	0.997272790543684	0.901457447912022
ZNF117	SF3B1	0.99542879825203	0.981899286472199	0.901422275369673
SF3B1	ZNF117	0.99922408231131	0.98523073160777	0.901422275369673
SSBP4	S1PR4	0.929570799603558	0.851413037344699	0.901414446247799
CBX2	CCND2	0.999809599765752	0.999144222904938	0.901410951073544
ACSL6	PAQR9	0.999999349629195	0.999776925385204	0.901409687575032
HDAC2	PAICS	0.999821976915743	0.998215085674701	0.901405166435989
TAF8	EYA3	0.564029134377549	0.540277543326796	0.901389107576463
TAS2R38	ALOX5AP	-0.000739196173548216	0.366341828116379	0.901386879217615
SCML1	NEO1	0.895040260126044	0.983422326561571	0.901379589465312
NEO1	SCML1	0.734359358010093	0.981395331403869	0.901379589465312
CDK7	HSPD1	0.996232412115684	0.971711896969005	0.901374479855361
DNAJB6	GNAS	0.727071344096616	0.982048642234131	0.901352453929958
MYBBP1A	BYSL	0.995035341614113	0.998353126119596	0.901341901477797
ARHGEF10L	KRBA2	-0.998377659803953	0.953815604545649	0.901313870611432
ZNF318	DFFA	-0.986602825279246	0.986588577309527	0.901311537548452
NPR2	STMN3	0.895787616962905	0.658487850508436	0.901304250524681
STMN3	NPR2	0.895787616962905	0.658487850508436	0.901304250524681
TRIP13	BUB1B	0.999455149291069	0.999602470550454	0.901301141725077
BUB1B	TRIP13	0.999999660839905	0.999483057906497	0.901301141725077
DACH1	ZNF793	-0.037890915242726	0.568365823889782	0.901250938530356
ZBTB8A	B4GALT6	0.99998181351329	0.999937629942731	0.90123639005493
PIK3R1	PIK3C2A	0.99743653881588	0.984526570875963	0.90123608914283
ZNF609	ARHGEF7	0.915492408045988	0.864119348654916	0.901234914187759
OR52N1	FZD6	0.887336275249847	0.612891430571146	0.901225389285833
FZD6	OR52N1	0.887336275249847	0.612891430571146	0.901225389285833
IL16	SLC26A2	-0.0870404711307986	0.782769534895613	0.901224316066764
GATA2	MTA1	0.997088448021462	0.992721952273628	0.901205716504547
MTA1	GATA2	0.997088448021462	0.992721952273628	0.901205716504547
ZNF592	METAP2	-0.998083187985078	0.984205896207649	0.901177467281334
SLC2A4RG	TCF7L2	-0.979891170390399	0.884772772622328	0.901144472349026
TCF7L2	SLC2A4RG	-0.979891170390399	0.884772772622328	0.901144472349026
SSBP4	RHPN1	0.964763094904191	0.970657157125241	0.901117530882807
CHAF1B	GMNN	0.998657213177702	0.999897059752408	0.901117275267908
E2F2	YBX2	0.807450985997103	0.622378904060269	0.901115082449837
YBX2	E2F2	0.807450985997103	0.622378904060269	0.901115082449837
ZCRB1	NOP58	0.997244097106765	0.983853820328479	0.901078367999081
PHTF1	DNMT3B	0.993717259418053	0.991325481356001	0.901068396600311
DNMT3B	PHTF1	0.993717259418053	0.991325541053682	0.901068396600311
NFAM1	S100A11	0.999999989831784	0.99997301490599	0.901061266501381
S100A11	NFAM1	0.999999989831784	0.999973014795765	0.901061266501381
RACGAP1	KIF20A	0.999999986903241	0.999977988335335	0.901060247964776
NR1H3	FSCN1	0.994236943148407	0.960401088115962	0.901045452572868
NCR1	BACH2	0.999208367309396	0.973288858718951	0.901044745553248
CARD8	HERC4	0.999464718148104	0.989303404478537	0.901043723401555
APEX1	ADCY7	-0.99332109972061	0.996359248922556	0.901026671372513
EDF1	UBA52	0.999971145795533	0.999962819457465	0.90101203067273
ZNF425	HTATIP2	-0.995381085098434	0.988673140423572	0.90100723207899
HTATIP2	ZNF425	-0.976500301140777	0.987392530207894	0.90100723207899
ZNF654	PIK3C2A	0.999871886318293	0.998391732590938	0.900991004881524
OPRK1	SPSB1	0.230410846588889	0.893509009054891	0.900989938579667
TGFBRAP1	ARFGEF2	0.99683916703097	0.993352734309962	0.900988889779548
GPBP1	ZNF117	0.694468587602492	0.965077558828948	0.900980587842053
BASP1	TFDP2	-0.995104140488119	0.996182587498361	0.900979631385515
CNOT8	AGAP2	-0.995945302353249	0.991188285922779	0.900964479422062
AGAP2	CNOT8	-0.993568299315863	0.959459681778039	0.900964479422062
RUVBL2	TIMM50	0.999629862516413	0.999983821645205	0.900957028468504
TIMM50	RUVBL2	0.999999959150378	0.999941179461633	0.900957028468504
ZDHHC4	SPRY1	-0.943474606882427	0.823246748308978	0.900946279445174
ZWINT	FOXRED2	0.998526341354419	0.978895058189032	0.900943125477114
TEF	OR6C76	0.00262168248444635	0.213818927951243	0.900902183463484
ASXL2	ATF7	0.898751935368825	0.841646670874163	0.900892975982354
HTATIP2	TICAM1	0.722670014043711	0.754335750654957	0.90085332584681
EYA3	MAVS	0.0028931136190287	0.153444762317712	0.900852336427383
ZNF699	ZFYVE16	0.986450556349909	0.949362253623763	0.900840597782951
ZFYVE16	ZNF699	0.981676274807497	0.840999651077164	0.900840597782951
TIAL1	MT4	0.027099789048607	0.220681067279617	0.90082920370712
TIAL1	USP31	-0.00366664872464171	0.0431744244362291	0.90082920370712
TIAL1	PABPC1P2	0.0116391804225225	0.0664162275656522	0.90082920370712
ZNF616	ZNF766	0.999992388433506	0.999961319374542	0.90082034300225
ZNF766	ZNF616	0.999992388433506	0.999961319374542	0.90082034300225
ZNF688	GTF2H3	-0.999171181849045	0.993439764957828	0.900817943142936
GTF2H3	ZNF688	-0.999171181849045	0.993439764957828	0.900817943142936
CAMTA2	ITGB2	0.986382216159728	0.999220714090246	0.900816291460396
SBNO2	MRPL42	-0.991666374071127	0.996971883461947	0.900801403442032
MED20	ZFP36L1	-0.0227879568874381	0.185470551138659	0.900790982346721
RUNX3	CHST11	0.889815203235062	0.943856894835622	0.900780329417555
NOLC1	GART	0.999926812390313	0.999535093850647	0.900776816718647
IL10RA	TLR1	0.999996309518672	0.999169354677395	0.900759298325196
TLR1	IL10RA	0.999996309518672	0.999169358205712	0.900759298325196
ZNF385D	RHBDL3	-0.0204577858973254	0.89967120543899	0.900749514360417
ABCC9	FMO2	0.999999941174741	0.999880454099706	0.900747921247626
RNF14	LZTS2	-0.999463730133176	0.976701347081341	0.900740759095642
KSR1	NCS1	-0.947366985858489	0.940923255913609	0.900739590295431
FOXO1	MLEC	-0.990322392189297	0.939638698437215	0.900725743474778
STK3	LCORL	0.999893778278363	0.997866339731253	0.900720810135191
HSP90AB1	NOB1	0.999990363052725	0.998991684357768	0.900714782412523
NAA15	SH3GL1	-0.993875156635393	0.993279421053388	0.900693859801544
ZNF713	CEBPB	-0.999094147823015	0.986506028046208	0.900676043911888
FHL5	OR4B1	0.000993466692545901	0.733200364626099	0.90067269092543
OR4B1	FHL5	0.0131955189713583	0.81541925998403	0.90067269092543
ING5	GATAD1	-0.437963753546905	0.689024298584595	0.900664904398858
RPTOR	ANP32A	-0.979843058267327	0.850562297126573	0.900609800594273
ANP32A	RPTOR	-0.979843058267327	0.850562297126573	0.900609800594273
BTF3	NDUFS4	0.996307575171446	0.997123488508655	0.900605592531077
AIP	MRPL19	-0.999974384435972	0.999432013793449	0.900595342362695
GPR35	SH3BP2	0.99998861594352	0.999376959580677	0.900586961966161
SH3BP2	GPR35	0.99998861594352	0.999376959580677	0.900586961966161
ZFP36L1	ZNF69	-0.628552935952788	0.899871951468009	0.900580908961964
TNIP2	PITPNM1	0.999988275388389	0.999327429197216	0.900577149451684
NPM1	LDHB	0.999998925011116	0.999160558809773	0.900532336770778
TRIP13	DIAPH3	0.999400188730439	0.999968375407258	0.900531199382795
HSPD1	MYL6	-0.929074696326438	0.96884285352999	0.900511938974109
BUB1B	NEK2	0.999999996253802	0.999992145065615	0.900505729080805
TAF5	BLM	0.999662984084205	0.996632632298291	0.900494027372554
CNOT1	SMARCA5	0.999368084372242	0.999691231470469	0.900491726314483
SMARCA5	CNOT1	0.999368084372242	0.999691234268297	0.900491726314483
TOLLIP	PIK3CD	0.999998837039791	0.999700645008958	0.900444935849853
CDK9	GOLT1B	-0.664249340938187	0.893702640290762	0.900442569411428
ZNF713	HIBADH	0.924800616818374	0.865735479394017	0.900428235574219
MYSM1	NKTR	0.998266852250705	0.999756015324579	0.900408297718083
ZNF263	TGIF2	0.998967353973514	0.986999364049815	0.900394147416506
TGIF2	ZNF263	0.998967353973514	0.986999364049815	0.900394147416506
ZNF256	SPRY1	0.997643654238412	0.995048705611552	0.90038974059716
SPRY1	ZNF256	0.999662762356021	0.995522277131651	0.90038974059716
HDAC8	OR2L3	0.231546809761848	0.754335750654957	0.900373844713165
CCNA2	CCNE1	0.999983705947429	0.998621192540438	0.900360387095526
CCNE1	CCNA2	0.99998374529115	0.998621186590879	0.900360387095526
SMARCA5	MRPL19	0.998696294400054	0.999444895202034	0.900356674738206
MYOD1	COMMD7	-0.000302296495469902	0.337138976479169	0.900346182722734
MTF1	FCN1	0.999707257018982	0.999305579209789	0.900343306953493
ZNF668	ATG2A	0.999450810946555	0.999758920327972	0.900337526296502
NUFIP1	C1QBP	0.988496408613776	0.997691395765829	0.900336425320084
MED8	TUBA3E	-0.524960160816669	0.568365823889782	0.900322751850875
SIRT1	PPIL4	0.999480351553983	0.980876848734653	0.900319786985651
MED21	BLZF1	0.99805296317849	0.997767453505386	0.900298394110062
TFAP4	LSM2	0.987118344611187	0.95701065449223	0.900289916705633
IRF8	TBC1D16	-0.917266459930286	0.884772772622328	0.900271880431342
SPRY3	ITPR1	0.998431596732655	0.954521157091062	0.900260846796145
ITPR1	SPRY3	0.998431596732655	0.954521157091062	0.900260846796145
GTF2H2	MSC	-7.0145860569418e-05	0.213818927951243	0.900245508537754
MSC	GTF2H2	-7.0145860569418e-05	0.213818927951243	0.900245508537754
IPO7	METTL2A	0.997564155945025	0.987424928996929	0.9002440160586
ZNF804A	KCNQ5	0.994855358280045	0.99365813657017	0.900221473870829
RPS6	RPS15A	0.999999592968221	0.999838398522335	0.900212889352473
SETD2	TCF20	0.991937701353242	0.998235901037684	0.900201893061331
ZFP28	SRA1	-0.996748089604554	0.991903618894808	0.90020048330088
SRA1	ZFP28	-0.990583754030408	0.997819692910767	0.90020048330088
FOXP1	CDC37	-0.999692957844038	0.999694154576831	0.900199813317583
CDC37	FOXP1	-0.99997548739943	0.999572022439987	0.900199813317583
ZNF134	OR2L8	0.974144534051469	0.976038414388759	0.900196914763163
OR2L8	ZNF134	0.993575551196688	0.980587852574185	0.900196914763163
MYCBP	RPTOR	-0.981634859966195	0.987516332938234	0.900194561258154
ZNF517	ZBTB8OS	-0.970575130793797	0.985465736950457	0.900188678732528
WNT1	CNR1	0.959807302285349	0.932809924957978	0.900173978708925
RAD9A	KHDRBS1	-0.994645666185712	0.988946334486291	0.900157309778134
GMCL1	PRKCI	0.986986769976463	0.988519185158448	0.900143590011702
PRKCI	GMCL1	0.999781874654039	0.991327375946106	0.900143590011702
PRKCI	PCM1	0.999812151446926	0.995252536442354	0.900140927787358
LIN54	PLK4	0.993986035921657	0.998331321989062	0.900116274878879
ZNF713	MIB1	0.995135346666291	0.980599810401877	0.900114454801577
ZMAT2	ANP32A	0.999714153771852	0.997393098910149	0.900113835576894
ANP32A	ZMAT2	0.999735216670401	0.991201293197813	0.900113835576894
VPS36	SOX14	-0.0144386828275353	0.648258566776058	0.90010627762589
MIF	PHPT1	0.999981983254392	0.995848160373554	0.900101600938378
PSMD9	MED28	-0.958124781820807	0.964318449056072	0.900095540039308
MED28	PSMD9	-0.958124781820807	0.964318449056072	0.900095540039308
TADA2B	PRMT1	-0.375236572279071	0.766776761184221	0.900076483781578
RPL7	NDUFA7	-0.164581995320638	0.62471321432837	0.90004834619639
IFNK	TNFRSF8	0.860665434188348	0.540277543326796	0.900035732515432
HMGN2	BUB1B	0.911971641242831	0.913592308810648	0.90000839761336
VENTX	ROR1	-0.00102344598441449	0.905863231669987	0.900007114781835
ROR1	VENTX	-0.00674234481511539	0.922897373268025	0.900007114781835
CASP3	GLP2R	-0.255003492419716	0.366341828116379	0.899997147869129
GLP2R	CASP3	-0.255003492419716	0.366341828116379	0.899997147869129
LBH	LCK	0.998781788018264	0.99717365270208	0.899996375272653
DNMT3A	ZNF318	-0.985824547531722	0.94510978148561	0.89996939383809
ZNF318	DNMT3A	-0.985824547531722	0.94510978148561	0.89996939383809
NUFIP1	TNFSF12	-0.991437172536577	0.985668855849958	0.899966872077439
BCL11B	CD27	0.999993696791789	0.999914481027723	0.899959914202828
CD4	ITPK1	0.999998515748401	0.999807858060941	0.899959611210464
SUPT16H	CCT6A	0.99670675337272	0.998273556164114	0.899945360507067
MYSM1	TAS2R19	0.994382066740303	0.999299271290071	0.899930481989171
SLC11A1	MAST3	0.997585272566894	0.997904859537697	0.899925219183071
CENPK	PRIM1	0.998698270167543	0.999170927001693	0.899919298970982
RSU1	MAPKAPK5	-0.0151530831184406	0.0323068151759407	0.899914842820262
FLII	PHF10	-0.962183530771898	0.945542722139303	0.899902131506195
EGLN1	THBS4	0.00404391527451037	0.875828413468967	0.899876726334177
POGK	DIRAS2	-0.00273144826225297	0.697201787496183	0.899875289149361
DIRAS2	POGK	-0.00995437983333194	0.788066922804325	0.899875289149361
SETD7	PIGV	-0.733466800396585	0.861500287244435	0.899874590929884
IRF9	YEATS4	-0.992966977119323	0.956813015601827	0.899858896966795
YEATS4	IRF9	-0.992966977119323	0.956813015601827	0.899858896966795
MED22	EDC4	0.996618427652879	0.999730014239993	0.899839370429913
ITPR2	ACACA	0.987883144694855	0.866516057547376	0.899836164369328
ERF	TCEA2	0.995400517623471	0.97837482589681	0.899835002373608
TCEA2	ERF	0.97329436773349	0.975363429549759	0.899835002373608
ZFP36L1	MAST3	0.987415415023441	0.994552015276722	0.899831713165311
ATP2C1	HDAC2	0.998110949125089	0.995026223786704	0.899804733081464
ZFYVE28	CENPK	-0.969997760108749	0.947762539937894	0.899801531783685
CENPK	ZFYVE28	-0.914203562143365	0.937921271044573	0.899801531783685
NAA15	FARSB	0.996088647437017	0.995981247991108	0.899796632801322
POU2F2	CCL1	-0.283572070980238	0.984044167221343	0.89978904842702
CCL1	POU2F2	-0.606206602847308	0.986953142017988	0.89978904842702
TAF9	IKBKB	-0.988815948659601	0.973587449362872	0.899764322036536
