node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_AveExpr	GRN_t	GRN_P.Value	GRN_adj.P.Val	GRN_B	GRN_eigenvalue	GRN_Page_Rank	GRN_degree	GRN_closeness	GRN_betweenness	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	GRN_TF	Metabolism_pvalue	Metabolism_mean.diff
39223	3	24	4.36E-05	10.0409466484986	CD36	0	1	-1.715002	5.968507	-2.663439	0.01109686	0.1292448	-2.83462	-6.23037	-8.847671	5	0	16299.86	0	0	1	1	Gene	NA	NA
56091	3	196	4.36E-05	10.0413735555863	SMC1B	0.3003283	4.85E-06	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43268	3	18	4.35E-05	10.0427542175814	KIF4A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43269	3	18	4.35E-05	10.0427542175814	KIF4B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
38632	3	4	4.34E-05	10.0441552049428	BDKRB1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39196	3	7	4.34E-05	10.044645669109	CD19	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52238	3	44	4.34E-05	10.0448806244801	MYL6B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37673	3	41	4.34E-05	10.045053421008	ACVR1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43662	3	4	4.34E-05	10.0456849582459	LPAR4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41479	3	14	4.34E-05	10.0460285529183	FOXO6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52771	3	20	4.33E-05	10.0464945544262	NTN1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42070	3	27	4.33E-05	10.0472840226842	GSK3A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54743	3	23	4.33E-05	10.0473994942587	RB1CC1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
2209	1	195	4.33E-05	10.0474272094207	frag_138974	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
46900	4	718	4.33E-05	10.0474387576316	MAR04000	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46917	4	718	4.33E-05	10.0474387576316	MAR04022	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37798	3	28	4.33E-05	10.0478892419098	AGER	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40133	3	13	4.32E-05	10.0485988773789	CYFIP2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10410	1	302	4.32E-05	10.0497696047054	frag_279614	0.345729128663923	3.95E-08	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
13378	1	94	4.32E-05	10.0501053426199	frag_327726	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42030	3	21	4.32E-05	10.0502026119008	GRIA4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56860	3	41	4.31E-05	10.0510413729008	TGFB2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13387	1	145	4.31E-05	10.0522590594239	frag_327809	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52717	3	17	4.30E-05	10.0532366004406	NRF1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57787	3	552	4.30E-05	10.0532760936728	VDAC1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11371	1	1428	4.30E-05	10.0539430679005	frag_288019	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
57201	4	342	4.30E-05	10.0539802642273	TPO	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40225	3	86	4.30E-05	10.0545546581355	DBNL	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57085	3	24	4.30E-05	10.0546988897997	TNFAIP3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13891	1	108	4.30E-05	10.0550618873255	frag_331329	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52481	4	497	4.30E-05	10.0552411077637	NEU3	0	1	0.2202596	3.459711	0.7961132	0.4306725	0.6567973	-5.632058	-40.13497	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
35414	1	1477	4.30E-05	10.0554436422389	frag_771061	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51741	3	14	4.29E-05	10.056764614079	MEF2D	0	1	0.3082686	6.391989	1.736228	0.09023209	0.2764512	-4.54881	-13.33387	-7.273861	5	0.2	3938	18	1.784576	0.07433007	0.454432	TF	NA	NA
53831	3	23	4.29E-05	10.0573616039619	PIK3R4	0	1	0.2556965	5.32636	1.982103	0.05437733	0.2391024	-4.149836	-11.45046	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
58454	2	837	4.28E-05	10.058376838399	ZNF91	0	1	-1.678886	-3.81304	-2.226366	0.03169539	0.1941863	-3.71177	-39.81227	-6.269299	2	0.1428571	0	11	-2.249854	0.02445821	0.4466006	TF	NA	NA
5502	1	126	4.28E-05	10.0584609039983	frag_211656	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
58209	2	1366	4.28E-05	10.0591453675212	ZNF320	0	1	0.2997699	5.659779	2.760786	0.008666724	0.1169116	-2.624529	-8.939544	-7.467647	4	0.25	2955	11	1.820107	0.06874266	0.4526919	TF	NA	NA
28709	1	358	4.28E-05	10.0599402132228	frag_618153	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42594	3	4	4.27E-05	10.0614053189326	HTR5A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39921	3	14	4.27E-05	10.0618644837293	CREM	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
19733	1	335	4.26E-05	10.0631095058539	frag_429860	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43468	3	11	4.26E-05	10.0631141981341	LAMA2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39961	3	7	4.26E-05	10.0633418001601	CSF1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42462	3	15	4.26E-05	10.0634497532522	HOXA1	0.3432253	1.64E-09	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49617	4	23	4.26E-05	10.0635178166263	MAR07799	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54665	3	19	4.26E-05	10.0639849972001	RAD9B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42471	3	15	4.26E-05	10.0644124590462	HOXB1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53885	3	15	4.26E-05	10.0644124590462	PKNOX1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
26227	1	249	4.26E-05	10.0644711906089	frag_58454	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42984	3	414	4.25E-05	10.0648401036941	IRF4	0	1	-1.64751	2.065072	-2.493931	0.01687368	0.1522045	-3.188113	-3.766097	-4.871031	16	0.03703704	68394.68	38	-1.635063	0.1020358	0.4625362	TF	NA	NA
41567	3	7	4.25E-05	10.0650775019049	GAB3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41935	3	46	4.25E-05	10.0655054311103	GPC2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56524	3	18	4.25E-05	10.0656818288571	STX16	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
21866	1	87	4.25E-05	10.0666537502903	frag_475109	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58160	2	1235	4.24E-05	10.0674098191922	ZNF213	0	1	-2.435692	1.300964	-3.033297	0.004237929	0.09034621	-2.011035	-40.0047	-8.232486	1	1	0	14	-0.5465745	0.5846711	0.7274822	TF	NA	NA
42593	3	4	4.24E-05	10.0675606302734	HTR4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42595	3	4	4.24E-05	10.0675606302734	HTR6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52894	3	4	4.24E-05	10.0678033896234	OPRD1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42299	3	19	4.24E-05	10.0685508927738	HERC2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54999	3	19	4.23E-05	10.0695515820112	RNF168	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52764	4	155	4.23E-05	10.0700263154549	NT5M	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13622	1	1099	4.23E-05	10.0702956674523	frag_329620	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
38207	3	20	4.23E-05	10.0704918202584	ARHGAP35	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53403	3	20	4.23E-05	10.0705792742712	PAK6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42553	2	839	4.23E-05	10.0708936991658	HSF4	0	1	0.6969374	2.939369	2.41069	0.02061627	0.1637804	-3.355682	-39.95132	-7.580724	3	0.3333333	3	9	2.883738	0.00392986	0.3212745	TF	NA	NA
35708	1	394	4.22E-05	10.072102673164	frag_777541	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28714	1	358	4.22E-05	10.0721902681721	frag_618211	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
4319	1	879	4.22E-05	10.072914996845	frag_175013	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
42994	3	7	4.22E-05	10.0729813381236	IRS4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57941	3	1600	4.22E-05	10.0736046871872	WT1	0.3592099	2.12E-09	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
38523	4	307	4.22E-05	10.074209446304	B3GNT2	0	1	0.3130893	4.952574	1.601071	0.1172416	0.3214725	-4.749025	-10.22078	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
26710	1	1471	4.21E-05	10.0743897590047	frag_596454	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57466	3	1212	4.21E-05	10.0743945045148	TXN	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41898	3	4	4.21E-05	10.0745890898233	GNRHR	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52896	3	4	4.21E-05	10.0747338668728	OPRL1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39454	3	63	4.21E-05	10.0756124721791	CETN1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43450	3	14	4.21E-05	10.0759094728312	KSR1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20481	1	1045	4.21E-05	10.0759688835482	frag_440677	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11341	1	551	4.20E-05	10.0766535496694	frag_287743	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
42651	3	24	4.20E-05	10.0773291658975	IFIH1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52691	3	17	4.20E-05	10.0774481596862	NR1H2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43809	3	15	4.20E-05	10.0782958050212	MAF1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25155	1	1474	4.20E-05	10.0783100973372	frag_555624	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52768	3	7	4.20E-05	10.0786865351913	NTF4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40861	3	14	4.20E-05	10.0787890080033	ELK1	0	1	0.150824	4.154475	0.9591258	0.3432654	0.5804301	-5.498315	-47.70602	-7.189443	5	0.2	10	14	2.644236	0.008187558	0.3561365	TF	NA	NA
58424	2	1154	4.20E-05	10.0789296273244	ZNF790	0	1	0.1510805	1.857457	0.679717	0.5006042	0.7118963	-5.712838	-47.70602	-6.084132	6	0.25	6	13	1.829037	0.06739412	0.4526919	TF	NA	NA
38277	2	1417	4.19E-05	10.0807809716282	ARNTL	0	1	-1.988342	-4.39343	-2.085248	0.04348176	0.222486	-3.969735	-40.51734	-8.232486	1	1	0	16	-0.4767176	0.6335632	0.7484711	TF	NA	NA
52148	3	28	4.19E-05	10.0808263439499	MTMR4	0	1	0.04409686	5.929359	0.4072722	0.6859825	0.8381507	-5.852967	-11.48818	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
42167	3	48	4.19E-05	10.0812204533334	H2AC4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53967	3	63	4.19E-05	10.0813518576516	PLIN3	0	1	0.3928541	5.025601	1.473653	0.1484128	0.3657037	-4.924784	-39.61023	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
54509	3	12	4.18E-05	10.0815454118205	PTPN2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54236	3	5	4.18E-05	10.0829396302259	PPP3R2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53544	3	184	4.17E-05	10.083832663786	PCGF2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51748	3	15	4.17E-05	10.0839524340189	MEIS1	0	1	0.6534316	5.088311	1.169041	0.2493168	0.4857971	-5.291492	-5.801455	-5.897821	8	0.002777778	8166.012	15	1.896601	0.05788068	0.4526919	TF	NA	NA
33334	1	424	4.17E-05	10.08442686507	frag_710649	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54343	3	234	4.17E-05	10.0847480724289	PROC	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43831	3	14	4.17E-05	10.0860579402859	MALT1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56453	4	1425	4.16E-05	10.0867543559349	ST8SIA5	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57852	3	13	4.16E-05	10.0873959677241	WAS	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43924	4	1289	4.16E-05	10.0875810783403	MAR00025	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39293	3	95	4.16E-05	10.0881245879829	CDC45	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
38176	3	18	4.16E-05	10.0881318046997	ARFGAP2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56224	3	10	4.16E-05	10.0884108910306	SOCS2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56298	3	49	4.15E-05	10.0887189387805	SPHK1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58205	2	1389	4.15E-05	10.0889018870403	ZNF311	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43570	2	1229	4.15E-05	10.0890656059642	LHX6	0	1	2.121573	-3.21552	1.924705	0.0614096	0.2391024	-4.246862	-10.64807	-7.75463	3	0.3333333	1971	10	1.817961	0.06907006	0.4526919	TF	NA	NA
57990	2	1193	4.15E-05	10.089484655883	YBX2	0	1	0.3106166	3.904916	1.778581	0.08292059	0.2629247	-4.483228	-5.497241	-6.018706	6	0.1428571	7981.758	10	2.680975	0.00734079	0.3561365	TF	NA	NA
42974	3	24	4.15E-05	10.0900147406126	IRAK2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
48670	4	39	4.15E-05	10.0901617684216	MAR06433	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
48671	4	39	4.15E-05	10.0901617684216	MAR06435	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
48677	4	39	4.15E-05	10.0901617684216	MAR06448	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
48679	4	39	4.15E-05	10.0901617684216	MAR06451	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54662	3	19	4.15E-05	10.0908417518582	RAD52	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
14127	1	741	4.14E-05	10.0911746782845	frag_335077	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41312	3	289	4.14E-05	10.0913773834337	FES	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55613	3	27	4.14E-05	10.0917080740611	SFRP1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41522	4	1004	4.14E-05	10.0920750997087	FUT1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58413	2	1239	4.14E-05	10.0921185721943	ZNF773	0	1	0.6534823	1.357313	3.557639	0.0009820709	0.05706583	-0.7397477	-14.69843	-7.398793	5	0.2	10763	12	2.782159	0.00539986	0.3561365	TF	NA	NA
54147	3	284	4.14E-05	10.0922151844844	PPARD	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
8461	1	931	4.14E-05	10.0922876498279	frag_255573	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
40134	3	24	4.14E-05	10.0922876498279	CYLD	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53882	3	15	4.14E-05	10.0923866942905	PKN1	0	1	0.1569252	7.749473	0.7946933	0.4314886	0.6572709	-5.633117	-39.68498	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
40639	3	10	4.14E-05	10.0933849335568	DTL	0	1	-0.2087371	4.475936	-0.5417298	0.591014	0.7767546	-5.792454	-41.09692	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
40331	3	15	4.13E-05	10.0934623205839	DEK	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56602	3	196	4.13E-05	10.0935905060224	SYCP3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58457	2	1003	4.13E-05	10.093675165793	ZNF99	0	1	0.3181492	4.40796	1.133179	0.263895	0.501724	-5.329534	-9.997762	-5.57304	6	0.006493506	6871	9	1.923697	0.05439255	0.4526919	TF	NA	NA
46911	4	434	4.13E-05	10.093832410099	MAR04014	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46942	4	434	4.13E-05	10.093832410099	MAR04048	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49792	4	434	4.13E-05	10.093832410099	MAR08083	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49793	4	434	4.13E-05	10.093832410099	MAR08085	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49794	4	434	4.13E-05	10.093832410099	MAR08087	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55367	3	239	4.13E-05	10.093999358037	SAP130	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56087	3	45	4.13E-05	10.0943817496348	SMARCD2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1438	1	490	4.13E-05	10.0948272508068	frag_121066	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
47633	4	595	4.13E-05	10.0951954232707	MAR05029	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39015	3	125	4.13E-05	10.0957140012156	CASP9	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43257	3	18	4.12E-05	10.0958885365158	KIF23	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41939	3	46	4.12E-05	10.0959564195824	GPC6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57807	3	13	4.12E-05	10.0972373637745	VLDLR	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40741	3	4	4.11E-05	10.0983133626687	EDN2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51680	3	95	4.11E-05	10.0986463553156	MCM8	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13875	1	108	4.11E-05	10.0987217194032	frag_331306	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25204	1	1061	4.11E-05	10.0987752070402	frag_558374	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43664	3	4	4.11E-05	10.0988505808396	LPAR6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56233	3	44	4.11E-05	10.0991107856734	SORBS1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40070	3	51	4.11E-05	10.0995656988037	CTSZ	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52895	3	4	4.11E-05	10.0997117040991	OPRK1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55364	3	15	4.11E-05	10.099745775069	SALL4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
446	1	1458	4.11E-05	10.099821222062	frag_104127	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4688	1	1459	4.11E-05	10.099821222062	frag_182674	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4936	1	1460	4.11E-05	10.099821222062	frag_187761	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
