A	B
MAR00366	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]
MAR00366	H2O[c]
MAR00366	CoA[c]
MAR00366	DPA[c]
MAR00366	H+[c]
MAR00370	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c]
MAR00370	H2O[c]
MAR00370	(9Z,12Z,15Z,18Z,21Z)-TPA[c]
MAR00370	CoA[c]
MAR00370	H+[c]
MAR00374	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c]
MAR00374	H2O[c]
MAR00374	(6Z,9Z,12Z,15Z,18Z,21Z)-THA[c]
MAR00374	CoA[c]
MAR00374	H+[c]
MAR00378	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR00378	H2O[c]
MAR00378	CoA[c]
MAR00378	DHA[c]
MAR00378	H+[c]
MAR00382	(11Z,14Z,17Z)-eicosatrienoyl-CoA[c]
MAR00382	H2O[c]
MAR00382	(11Z,14Z,17Z)-eicosatrienoic acid[c]
MAR00382	CoA[c]
MAR00382	H+[c]
MAR00386	13,16,19-docosatrienoyl-CoA[c]
MAR00386	H2O[c]
MAR00386	13,16,19-docosatrienoic acid[c]
MAR00386	CoA[c]
MAR00386	H+[c]
MAR00390	10,13,16,19-docosatetraenoyl-CoA[c]
MAR00390	H2O[c]
MAR00390	10,13,16,19-docosatetraenoic acid[c]
MAR00390	CoA[c]
MAR00390	H+[c]
MAR00394	12,15,18,21-tetracosatetraenoyl-CoA[c]
MAR00394	H2O[c]
MAR00394	12,15,18,21-tetracosatetraenoic acid[c]
MAR00394	CoA[c]
MAR00394	H+[c]
MAR00398	H2O[c]
MAR00398	linoleoyl-CoA[c]
MAR00398	CoA[c]
MAR00398	H+[c]
MAR00398	linoleate[c]
MAR00402	gamma-linolenoyl-CoA[c]
MAR00402	H2O[c]
MAR00402	CoA[c]
MAR00402	gamma-linolenate[c]
MAR00402	H+[c]
MAR00406	dihomo-gamma-linolenoyl-CoA[c]
MAR00406	H2O[c]
MAR00406	CoA[c]
MAR00406	dihomo-gamma-linolenate[c]
MAR00406	H+[c]
MAR00410	arachidonyl-CoA[c]
MAR00410	H2O[c]
MAR00410	arachidonate[c]
MAR00410	CoA[c]
MAR00410	H+[c]
MAR00414	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR00414	H2O[c]
MAR00414	adrenic acid[c]
MAR00414	CoA[c]
MAR00414	H+[c]
MAR00418	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]
MAR00418	H2O[c]
MAR00418	(9Z,12Z,15Z,18Z)-TTA[c]
MAR00418	CoA[c]
MAR00418	H+[c]
MAR00422	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c]
MAR00422	H2O[c]
MAR00422	(6Z,9Z,12Z,15Z,18Z)-TPA[c]
MAR00422	CoA[c]
MAR00422	H+[c]
MAR00426	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR00426	H2O[c]
MAR00426	(4Z,7Z,10Z,13Z,16Z)-DPA[c]
MAR00426	CoA[c]
MAR00426	H+[c]
MAR00430	(11Z,14Z)-eicosadienoyl-CoA[c]
MAR00430	H2O[c]
MAR00430	(11Z,14Z)-eicosadienoic acid[c]
MAR00430	CoA[c]
MAR00430	H+[c]
MAR00434	(13Z,16Z)-docosadienoyl-CoA[c]
MAR00434	H2O[c]
MAR00434	(13Z,16Z)-docosadienoic acid[c]
MAR00434	CoA[c]
MAR00434	H+[c]
MAR00438	10,13,16-docosatrienoyl-CoA[c]
MAR00438	H2O[c]
MAR00438	10,13,16-docosatriynoic acid[c]
MAR00438	CoA[c]
MAR00438	H+[c]
MAR02678	CoA[c]
MAR02678	eicosanoylcarnitine[c]
MAR02678	eicosanoyl-CoA[c]
MAR02678	L-carnitine[c]
MAR02687	9-eicosenoyl-CoA[c]
MAR02687	L-carnitine[c]
MAR02687	CoA[c]
MAR02687	eicosenoylcarnitine(11)[c]
MAR02690	(8Z,11Z)-eicosadienoyl-CoA[c]
MAR02690	L-carnitine[c]
MAR02690	(8Z,11Z)-eicosadienoylcarnitine[c]
MAR02690	CoA[c]
MAR02693	(5Z,8Z,11Z)-eicosatrienoyl-CoA[c]
MAR02693	L-carnitine[c]
MAR02693	(5Z,8Z,11Z)-eicosatrienoylcarnitine[c]
MAR02693	CoA[c]
MAR02705	(13Z)-docosenoyl-CoA[c]
MAR02705	L-carnitine[c]
MAR02705	CoA[c]
MAR02705	docosenoylcarnitine[c]
MAR02708	(11Z)-docosenoyl-CoA[c]
MAR02708	L-carnitine[c]
MAR02708	CoA[c]
MAR02708	docosenoylcarnitine(11)[c]
MAR02759	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR02759	L-carnitine[c]
MAR02759	CoA[c]
MAR02759	ocosatetraenoylcarnitine[c]
MAR02771	(13Z,16Z)-docosadienoyl-CoA[c]
MAR02771	L-carnitine[c]
MAR02771	(13Z,16Z)-docosadienoylcarnitine[c]
MAR02771	CoA[c]
MAR02771	H+[c]
MAR02616	L-carnitine[c]
MAR02616	tetradecenoylcarnitine(7)[m]
MAR02616	L-carnitine[m]
MAR02616	tetradecenoylcarnitine(7)[c]
MAR02618	(7Z)-tetradecenoyl-CoA[m]
MAR02618	L-carnitine[m]
MAR02618	CoA[m]
MAR02618	tetradecenoylcarnitine(7)[m]
MAR02621	L-carnitine[c]
MAR02621	tetradecenoylcarnitine(9)[m]
MAR02621	L-carnitine[m]
MAR02621	tetradecenoylcarnitine(9)[c]
MAR02622	5-tetradecenoyl-CoA[m]
MAR02622	L-carnitine[m]
MAR02622	CoA[m]
MAR02622	tetradecenoylcarnitine(9)[m]
MAR02656	CoA[m]
MAR02656	stearoylcarnitine[m]
MAR02656	L-carnitine[m]
MAR02656	stearoyl-CoA[m]
MAR02674	(6Z,9Z)-octadecadienoyl-CoA[m]
MAR02674	L-carnitine[m]
MAR02674	(6Z,9Z)-octadecadienoylcarnitine[m]
MAR02674	CoA[m]
MAR02688	eicosenoylcarnitine(11)[m]
MAR02688	L-carnitine[c]
MAR02688	eicosenoylcarnitine(11)[c]
MAR02688	L-carnitine[m]
MAR02689	9-eicosenoyl-CoA[m]
MAR02689	L-carnitine[m]
MAR02689	CoA[m]
MAR02689	eicosenoylcarnitine(11)[m]
MAR02691	(8Z,11Z)-eicosadienoylcarnitine[c]
MAR02691	L-carnitine[m]
MAR02691	(8Z,11Z)-eicosadienoylcarnitine[m]
MAR02691	L-carnitine[c]
MAR02692	(8Z,11Z)-eicosadienoyl-CoA[m]
MAR02692	L-carnitine[m]
MAR02692	(8Z,11Z)-eicosadienoylcarnitine[m]
MAR02692	CoA[m]
MAR02695	(5Z,8Z,11Z)-eicosatrienoylcarnitine[c]
MAR02695	L-carnitine[m]
MAR02695	(5Z,8Z,11Z)-eicosatrienoylcarnitine[m]
MAR02695	L-carnitine[c]
MAR02697	(5Z,8Z,11Z)-eicosatrienoyl-CoA[m]
MAR02697	L-carnitine[m]
MAR02697	(5Z,8Z,11Z)-eicosatrienoylcarnitine[m]
MAR02697	CoA[m]
MAR02709	docosenoylcarnitine(11)[m]
MAR02709	L-carnitine[c]
MAR02709	docosenoylcarnitine(11)[c]
MAR02709	L-carnitine[m]
MAR02710	(11Z)-docosenoyl-CoA[m]
MAR02710	L-carnitine[m]
MAR02710	CoA[m]
MAR02710	docosenoylcarnitine(11)[m]
MAR02719	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[m]
MAR02719	L-carnitine[m]
MAR02719	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[m]
MAR02719	CoA[m]
MAR02745	CoA[m]
MAR02745	linoleic-carnitine[m]
MAR02745	L-carnitine[m]
MAR02745	linoleoyl-CoA[m]
MAR02750	CoA[m]
MAR02750	gamma-linolenoylcarnitine[m]
MAR02750	gamma-linolenoyl-CoA[m]
MAR02750	L-carnitine[m]
MAR02754	CoA[m]
MAR02754	eicosatrienoylcarnitine[m]
MAR02754	dihomo-gamma-linolenoyl-CoA[m]
MAR02754	L-carnitine[m]
MAR02769	eicosadienoylcarnitine[m]
MAR02769	L-carnitine[c]
MAR02769	eicosadienoylcarnitine[c]
MAR02769	L-carnitine[m]
MAR02770	(11Z,14Z)-eicosadienoyl-CoA[m]
MAR02770	L-carnitine[m]
MAR02770	CoA[m]
MAR02770	eicosadienoylcarnitine[m]
MAR02772	(13Z,16Z)-docosadienoylcarnitine[c]
MAR02772	L-carnitine[m]
MAR02772	(13Z,16Z)-docosadienoylcarnitine[m]
MAR02772	L-carnitine[c]
MAR02773	(13Z,16Z)-docosadienoyl-CoA[m]
MAR02773	L-carnitine[m]
MAR02773	(13Z,16Z)-docosadienoylcarnitine[m]
MAR02773	CoA[m]
MAR02773	H+[m]
MAR02775	10,13,16-docosatrienoylcarnitine[c]
MAR02775	L-carnitine[m]
MAR02775	10,13,16-docosatrienoylcarnitine[m]
MAR02775	L-carnitine[c]
MAR02776	10,13,16-docosatrienoyl-CoA[m]
MAR02776	L-carnitine[m]
MAR02776	10,13,16-docosatrienoylcarnitine[m]
MAR02776	CoA[m]
MAR02783	L-carnitine[c]
MAR02783	malonyl-carnitin[r]
MAR02783	L-carnitine[r]
MAR02783	malonyl-carnitin[c]
MAR02785	CoA[r]
MAR02785	malonyl-carnitin[r]
MAR02785	L-carnitine[r]
MAR02785	malonyl-CoA[r]
MAR02787	dodecanoylcarnitine[r]
MAR02787	L-carnitine[c]
MAR02787	dodecanoylcarnitine[c]
MAR02787	L-carnitine[r]
MAR02788	CoA[r]
MAR02788	dodecanoylcarnitine[r]
MAR02788	lauroyl-CoA[r]
MAR02788	L-carnitine[r]
MAR02789	L-carnitine[c]
MAR02789	tridecanoylcarnitine[r]
MAR02789	L-carnitine[r]
MAR02789	tridecanoylcarnitine[c]
MAR02790	CoA[r]
MAR02790	tridecanoylcarnitine[r]
MAR02790	L-carnitine[r]
MAR02790	tridecanoyl-CoA[r]
MAR02791	L-carnitine[c]
MAR02791	tetradecanoylcarnitine[r]
MAR02791	L-carnitine[r]
MAR02791	tetradecanoylcarnitine[c]
MAR02792	CoA[r]
MAR02792	tetradecanoylcarnitine[r]
MAR02792	L-carnitine[r]
MAR02792	myristoyl-CoA[r]
MAR02793	L-carnitine[c]
MAR02793	tetradecenoylcarnitine(5)[r]
MAR02793	L-carnitine[r]
MAR02793	tetradecenoylcarnitine(5)[c]
MAR02794	(9E)-tetradecenoyl-CoA[r]
MAR02794	L-carnitine[r]
MAR02794	CoA[r]
MAR02794	tetradecenoylcarnitine(5)[r]
MAR02795	L-carnitine[c]
MAR02795	tetradecenoylcarnitine(7)[r]
MAR02795	L-carnitine[r]
MAR02795	tetradecenoylcarnitine(7)[c]
MAR02796	(7Z)-tetradecenoyl-CoA[r]
MAR02796	L-carnitine[r]
MAR02796	CoA[r]
MAR02796	tetradecenoylcarnitine(7)[r]
MAR02797	L-carnitine[c]
MAR02797	tetradecenoylcarnitine(9)[r]
MAR02797	L-carnitine[r]
MAR02797	tetradecenoylcarnitine(9)[c]
MAR02798	5-tetradecenoyl-CoA[r]
MAR02798	L-carnitine[r]
MAR02798	CoA[r]
MAR02798	tetradecenoylcarnitine(9)[r]
MAR02799	L-carnitine[c]
MAR02799	pentadecanoylcarnitine[r]
MAR02799	L-carnitine[r]
MAR02799	pentadecanoylcarnitine[c]
MAR02800	CoA[r]
MAR02800	pentadecanoylcarnitine[r]
MAR02800	L-carnitine[r]
MAR02800	pentadecanoyl-CoA[r]
MAR02805	hexadecenoylcarnitine(9)[r]
MAR02805	L-carnitine[c]
MAR02805	hexadecenoylcarnitine(9)[c]
MAR02805	L-carnitine[r]
MAR02806	7-hexadecenoyl-CoA[r]
MAR02806	L-carnitine[r]
MAR02806	CoA[r]
MAR02806	hexadecenoylcarnitine(9)[r]
MAR02811	heptadecanoylcarnitine[r]
MAR02811	L-carnitine[c]
MAR02811	heptadecanoylcarnitine[c]
MAR02811	L-carnitine[r]
MAR02812	CoA[r]
MAR02812	heptadecanoylcarnitine[r]
MAR02812	heptadecanoyl-CoA[r]
MAR02812	L-carnitine[r]
MAR02813	heptadecenoylcarnitine(7)[r]
MAR02813	L-carnitine[c]
MAR02813	heptadecenoylcarnitine(7)[c]
MAR02813	L-carnitine[r]
MAR02814	(10Z)-heptadecenoyl-CoA[r]
MAR02814	L-carnitine[r]
MAR02814	CoA[r]
MAR02814	heptadecenoylcarnitine(7)[r]
MAR02815	heptadecenoylcarnitine(8)[r]
MAR02815	L-carnitine[c]
MAR02815	heptadecenoylcarnitine(8)[c]
MAR02815	L-carnitine[r]
MAR02816	9-heptadecenoyl-CoA[r]
MAR02816	L-carnitine[r]
MAR02816	CoA[r]
MAR02816	heptadecenoylcarnitine(8)[r]
MAR02817	L-carnitine[c]
MAR02817	stearoylcarnitine[r]
MAR02817	L-carnitine[r]
MAR02817	stearoylcarnitine[c]
MAR02821	L-carnitine[c]
MAR02821	octadecenoylcarnitine(5)[r]
MAR02821	L-carnitine[r]
MAR02821	octadecenoylcarnitine(5)[c]
MAR02822	(13Z)-octadecenoyl-CoA[r]
MAR02822	L-carnitine[r]
MAR02822	CoA[r]
MAR02822	octadecenoylcarnitine(5)[r]
MAR02823	L-carnitine[c]
MAR02823	octadecenoylcarnitine(7)[r]
MAR02823	L-carnitine[r]
MAR02823	octadecenoylcarnitine(7)[c]
MAR02824	CoA[r]
MAR02824	octadecenoylcarnitine(7)[r]
MAR02824	cis-vaccenoyl-CoA[r]
MAR02824	L-carnitine[r]
MAR02825	L-carnitine[r]
MAR02825	L-oleoylcarnitine[c]
MAR02825	L-carnitine[c]
MAR02825	L-oleoylcarnitine[r]
MAR02827	CoA[r]
MAR02827	L-oleoylcarnitine[r]
MAR02827	L-carnitine[r]
MAR02827	oleoyl-CoA[r]
MAR02829	(9E)-octadecenoylcarnitine[c]
MAR02829	L-carnitine[r]
MAR02829	(9E)-octadecenoylcarnitine[r]
MAR02829	L-carnitine[c]
MAR02830	(9E)-octadecenoylcarnitine[r]
MAR02830	CoA[r]
MAR02830	(9E)-octadecenoyl-CoA[r]
MAR02830	L-carnitine[r]
MAR02831	L-carnitine[c]
MAR02831	octadecenoylcarnitine(11)[r]
MAR02831	L-carnitine[r]
MAR02831	octadecenoylcarnitine(11)[c]
MAR02832	(7Z)-octadecenoyl-CoA[r]
MAR02832	L-carnitine[r]
MAR02832	CoA[r]
MAR02832	octadecenoylcarnitine(11)[r]
MAR02833	(6Z,9Z)-octadecadienoylcarnitine[c]
MAR02833	L-carnitine[r]
MAR02833	(6Z,9Z)-octadecadienoylcarnitine[r]
MAR02833	L-carnitine[c]
MAR02834	(6Z,9Z)-octadecadienoylcarnitine[r]
MAR02834	CoA[r]
MAR02834	(6Z,9Z)-octadecadienoyl-CoA[r]
MAR02834	L-carnitine[r]
MAR02835	L-carnitine[c]
MAR02835	nonadecanoylcarnitine[r]
MAR02835	L-carnitine[r]
MAR02835	nonadecanoylcarnitine[c]
MAR02836	CoA[r]
MAR02836	nonadecanoylcarnitine[r]
MAR02836	L-carnitine[r]
MAR02836	nonadecanoyl-CoA[r]
MAR02837	eicosanoylcarnitine[r]
MAR02837	L-carnitine[c]
MAR02837	eicosanoylcarnitine[c]
MAR02837	L-carnitine[r]
MAR02838	CoA[r]
MAR02838	eicosanoylcarnitine[r]
MAR02838	eicosanoyl-CoA[r]
MAR02838	L-carnitine[r]
MAR02841	eicosenoylcarnitine(11)[r]
MAR02841	L-carnitine[c]
MAR02841	eicosenoylcarnitine(11)[c]
MAR02841	L-carnitine[r]
MAR02842	9-eicosenoyl-CoA[r]
MAR02842	L-carnitine[r]
MAR02842	CoA[r]
MAR02842	eicosenoylcarnitine(11)[r]
MAR02843	eicosenoylcarnitine(7)[r]
MAR02843	L-carnitine[c]
MAR02843	eicosenoylcarnitine(7)[c]
MAR02843	L-carnitine[r]
MAR02844	(13Z)-eicosenoyl-CoA[r]
MAR02844	L-carnitine[r]
MAR02844	CoA[r]
MAR02844	eicosenoylcarnitine(7)[r]
MAR02845	(8Z,11Z)-eicosadienoylcarnitine[c]
MAR02845	L-carnitine[r]
MAR02845	(8Z,11Z)-eicosadienoylcarnitine[r]
MAR02845	L-carnitine[c]
MAR02846	(8Z,11Z)-eicosadienoyl-CoA[r]
MAR02846	L-carnitine[r]
MAR02846	(8Z,11Z)-eicosadienoylcarnitine[r]
MAR02846	CoA[r]
MAR02847	(5Z,8Z,11Z)-eicosatrienoylcarnitine[c]
MAR02847	L-carnitine[r]
MAR02847	(5Z,8Z,11Z)-eicosatrienoylcarnitine[r]
MAR02847	L-carnitine[c]
MAR02848	(5Z,8Z,11Z)-eicosatrienoyl-CoA[r]
MAR02848	L-carnitine[r]
MAR02848	(5Z,8Z,11Z)-eicosatrienoylcarnitine[r]
MAR02848	CoA[r]
MAR02849	heneicosanoylcarnitine[r]
MAR02849	L-carnitine[c]
MAR02849	heneicosanoylcarnitine[c]
MAR02849	L-carnitine[r]
MAR02850	CoA[r]
MAR02850	heneicosanoylcarnitine[r]
MAR02850	heneicosanoyl-CoA[r]
MAR02850	L-carnitine[r]
MAR02853	docosenoylcarnitine[r]
MAR02853	L-carnitine[c]
MAR02853	docosenoylcarnitine[c]
MAR02853	L-carnitine[r]
MAR02854	(13Z)-docosenoyl-CoA[r]
MAR02854	L-carnitine[r]
MAR02854	CoA[r]
MAR02854	docosenoylcarnitine[r]
MAR02855	docosenoylcarnitine(11)[r]
MAR02855	L-carnitine[c]
MAR02855	docosenoylcarnitine(11)[c]
MAR02855	L-carnitine[r]
MAR02856	(11Z)-docosenoyl-CoA[r]
MAR02856	L-carnitine[r]
MAR02856	CoA[r]
MAR02856	docosenoylcarnitine(11)[r]
MAR02859	CoA[r]
MAR02859	octadecatrienoylcarnitine[r]
MAR02859	L-carnitine[r]
MAR02859	linolenoyl-CoA[r]
MAR02863	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[c]
MAR02863	L-carnitine[r]
MAR02863	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[r]
MAR02863	L-carnitine[c]
MAR02868	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[r]
MAR02868	L-carnitine[r]
MAR02868	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[r]
MAR02868	CoA[r]
MAR02869	docosahexaenoylcarnitine[r]
MAR02869	L-carnitine[c]
MAR02869	docosahexaenoylcarnitine[c]
MAR02869	L-carnitine[r]
MAR02870	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[r]
MAR02870	L-carnitine[r]
MAR02870	CoA[r]
MAR02870	docosahexaenoylcarnitine[r]
MAR02871	(11Z,14Z,17Z)-eicosatrienoylcarnitine[c]
MAR02871	L-carnitine[r]
MAR02871	(11Z,14Z,17Z)-eicosatrienoylcarnitine[r]
MAR02871	L-carnitine[c]
MAR02872	(11Z,14Z,17Z)-eicosatrienoyl-CoA[r]
MAR02872	L-carnitine[r]
MAR02872	(11Z,14Z,17Z)-eicosatrienoylcarnitine[r]
MAR02872	CoA[r]
MAR02873	13,16,19-docosatrienoylcarnitine[c]
MAR02873	L-carnitine[r]
MAR02873	13,16,19-docosatrienoylcarnitine[r]
MAR02873	L-carnitine[c]
MAR02874	13,16,19-docosatrienoyl-CoA[r]
MAR02874	L-carnitine[r]
MAR02874	13,16,19-docosatrienoylcarnitine[r]
MAR02874	CoA[r]
MAR02879	12,15,18,21-tetracosatetraenoyl-CoA[r]
MAR02879	L-carnitine[r]
MAR02879	12,15,18,21-tetracosatetraenoylcarnitine[r]
MAR02879	CoA[r]
MAR02898	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[c]
MAR02898	L-carnitine[r]
MAR02898	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[r]
MAR02898	L-carnitine[c]
MAR02899	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[r]
MAR02899	L-carnitine[r]
MAR02899	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[r]
MAR02899	CoA[r]
MAR02900	eicosadienoylcarnitine[r]
MAR02900	L-carnitine[c]
MAR02900	eicosadienoylcarnitine[c]
MAR02900	L-carnitine[r]
MAR02901	(11Z,14Z)-eicosadienoyl-CoA[r]
MAR02901	L-carnitine[r]
MAR02901	CoA[r]
MAR02901	eicosadienoylcarnitine[r]
MAR02902	(13Z,16Z)-docosadienoylcarnitine[c]
MAR02902	L-carnitine[r]
MAR02902	(13Z,16Z)-docosadienoylcarnitine[r]
MAR02902	L-carnitine[c]
MAR02903	(13Z,16Z)-docosadienoyl-CoA[r]
MAR02903	L-carnitine[r]
MAR02903	(13Z,16Z)-docosadienoylcarnitine[r]
MAR02903	CoA[r]
MAR02903	H+[r]
MAR02905	10,13,16-docosatrienoyl-CoA[r]
MAR02905	L-carnitine[r]
MAR02905	10,13,16-docosatrienoylcarnitine[r]
MAR02905	CoA[r]
MAR02906	CoA[c]
MAR02906	tricosanoylcarnitine[c]
MAR02906	L-carnitine[c]
MAR02906	tricosanoyl-CoA[c]
MAR02907	L-carnitine[c]
MAR02907	tricosanoylcarnitine[r]
MAR02907	L-carnitine[r]
MAR02907	tricosanoylcarnitine[c]
MAR02908	CoA[r]
MAR02908	tricosanoylcarnitine[r]
MAR02908	L-carnitine[r]
MAR02908	tricosanoyl-CoA[r]
MAR02909	CoA[c]
MAR02909	tetracosanoylcarnitine[c]
MAR02909	L-carnitine[c]
MAR02909	tetracosanoyl-CoA[c]
MAR02910	L-carnitine[c]
MAR02910	tetracosanoylcarnitine[r]
MAR02910	L-carnitine[r]
MAR02910	tetracosanoylcarnitine[c]
MAR02911	CoA[r]
MAR02911	tetracosanoylcarnitine[r]
MAR02911	L-carnitine[r]
MAR02911	tetracosanoyl-CoA[r]
MAR02912	(15Z)-tetracosenoyl-CoA[c]
MAR02912	L-carnitine[c]
MAR02912	(15Z)-tetracosenoylcarnitine[c]
MAR02912	CoA[c]
MAR02913	(15Z)-tetracosenoylcarnitine[c]
MAR02913	L-carnitine[r]
MAR02913	(15Z)-tetracosenoylcarnitine[r]
MAR02913	L-carnitine[c]
MAR02914	(15Z)-tetracosenoyl-CoA[r]
MAR02914	L-carnitine[r]
MAR02914	(15Z)-tetracosenoylcarnitine[r]
MAR02914	CoA[r]
MAR02915	CoA[c]
MAR02915	hexacosanoylcarnitine[c]
MAR02915	hexacosanoyl-CoA[c]
MAR02915	L-carnitine[c]
MAR02916	hexacosanoylcarnitine[r]
MAR02916	L-carnitine[c]
MAR02916	hexacosanoylcarnitine[c]
MAR02916	L-carnitine[r]
MAR02917	CoA[r]
MAR02917	hexacosanoylcarnitine[r]
MAR02917	hexacosanoyl-CoA[r]
MAR02917	L-carnitine[r]
MAR02918	CoA[c]
MAR02918	hexacosenoylcarnitine[c]
MAR02918	hexacosenoyl-CoA[c]
MAR02918	L-carnitine[c]
MAR02919	hexacosenoylcarnitine[r]
MAR02919	L-carnitine[c]
MAR02919	hexacosenoylcarnitine[c]
MAR02919	L-carnitine[r]
MAR02920	CoA[r]
MAR02920	hexacosenoylcarnitine[r]
MAR02920	hexacosenoyl-CoA[r]
MAR02920	L-carnitine[r]
MAR02922	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[c]
MAR02922	L-carnitine[r]
MAR02922	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[r]
MAR02922	L-carnitine[c]
MAR02923	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[r]
MAR02923	L-carnitine[r]
MAR02923	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[r]
MAR02923	CoA[r]
MAR02925	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[c]
MAR02925	L-carnitine[r]
MAR02925	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[r]
MAR02925	L-carnitine[c]
MAR02926	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[r]
MAR02926	L-carnitine[r]
MAR02926	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[r]
MAR02926	CoA[r]
MAR02928	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[c]
MAR02928	L-carnitine[r]
MAR02928	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[r]
MAR02928	L-carnitine[c]
MAR02929	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[r]
MAR02929	L-carnitine[r]
MAR02929	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[r]
MAR02929	CoA[r]
MAR02930	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c]
MAR02930	L-carnitine[c]
MAR02930	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine[c]
MAR02930	CoA[c]
MAR02931	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine[c]
MAR02931	L-carnitine[r]
MAR02931	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine[r]
MAR02931	L-carnitine[c]
MAR02932	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[r]
MAR02932	L-carnitine[r]
MAR02932	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine[r]
MAR02932	CoA[r]
MAR00003	1,2-diacylglycerol-chylomicron pool[e]
MAR00003	H2O[e]
MAR00003	1-acylglycerol-chylomicron pool[e]
MAR00003	fatty acid-chylomicron pool[e]
MAR00005	1-acylglycerol-chylomicron pool[c]
MAR00005	H2O[c]
MAR00005	glycerol[c]
MAR00005	fatty acid-chylomicron pool[c]
MAR00605	1,2-diacylglycerol-LD-TAG pool[c]
MAR00605	acyl-CoA pool[c]
MAR00605	CoA[c]
MAR00605	TAG-LD pool[c]
MAR00665	H2O[c]
MAR00665	TAG-LD pool[c]
MAR00665	1,2-diacylglycerol-LD-TAG pool[c]
MAR00665	H+[c]
MAR00665	fatty acid pool[c]
MAR00667	1,2-diacylglycerol-LD-TAG pool[c]
MAR00667	H2O[c]
MAR00667	1-acylglycerol-LD-TG1 pool[c]
MAR00667	H+[c]
MAR00667	fatty acid pool[c]
MAR00679	1-acylglycerol-LD-TG1 pool[c]
MAR00679	H2O[c]
MAR00679	glycerol[c]
MAR00679	H+[c]
MAR00679	fatty acid pool[c]
MAR03364	O2[x]
MAR03364	palmitoleoyl-CoA[x]
MAR03364	H2O2[x]
MAR03364	trans,cis-hexadeca-2,9-dienoyl-CoA[x]
MAR03369	(7Z)-tetradecenoyl-CoA[x]
MAR03369	O2[x]
MAR03369	H2O2[x]
MAR03369	trans,cis-myristo-2,7-dienoyl-CoA[x]
MAR03301	linoleoyl-CoA[x]
MAR03301	O2[x]
MAR03301	H2O2[x]
MAR03301	trans,cis,cis-2,9,12-octadecatrienoyl-CoA[x]
MAR03306	cis,cis-palmito-7,10-dienoyl-CoA[x]
MAR03306	O2[x]
MAR03306	H2O2[x]
MAR03306	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[x]
MAR03311	cis,cis-myristo-5,8-dienoyl-CoA[x]
MAR03311	O2[x]
MAR03311	H2O2[x]
MAR03311	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[x]
MAR03111	eicosanoyl-CoA[m]
MAR03111	FAD[m]
MAR03111	(2E)-eicosenoyl-CoA[m]
MAR03111	FADH2[m]
MAR03112	(2E)-eicosenoyl-CoA[m]
MAR03112	H2O[m]
