"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg06098215"	0.158839054103091	0.500411734307607	2.92435631924186	0.00495798978607261	0.625165711968296	-2.68526753206059	51575702	"-"	"10"	0.158839054103091	78053
"cg06100756"	-0.115042290003727	0.533030975140567	-2.24191765183864	0.0289057311632369	0.76663387048834	-4.25913926028307	43221575	"-"	"17"	0.115042290003727	288171
"cg06105699"	-0.117458728456362	0.618399873087916	-2.2594938480708	0.0277231180293521	0.763733907609742	-4.22282532125803	79971436	"+"	"17"	0.117458728456362	297436
"cg06126411"	0.110468085978734	0.532873185398691	2.52971331886138	0.0142270191655965	0.711160265955435	-3.63546999050468	101469838	"+"	"15"	0.110468085978734	258548
"cg06126721"	-0.124930535411691	0.551872802856032	-2.12566053218336	0.0379106723533765	0.784535661266187	-4.49333055762663	1478065	"+"	"17"	0.124930535411691	278979
"cg06129726"	0.124583923837042	0.416119487215117	2.34457557210972	0.0225835560397848	0.74950181519102	-4.04372556146646	5578991	"-"	"18"	0.124583923837042	299347
"cg06131859"	0.130182222152033	0.315170304098686	2.86128399487428	0.00590341455255911	0.640436677319612	-2.84409058777851	143635131	"+"	"2"	0.130182222152033	372881
"cg06145110"	0.118816878656233	0.581519112558931	2.10946446694056	0.0393423484102705	0.786619661348615	-4.52511861121752	108013109	"-"	"3"	0.118816878656233	468800
"cg06160395"	0.109350796583762	0.668979398356677	2.21491473268551	0.0308095292762461	0.771174373014908	-4.31446819298996	158951468	"+"	"2"	0.109350796583762	377933
"cg06164364"	0.119931518200268	0.661963504392736	2.53204019457656	0.0141427111121037	0.710476784022143	-3.63018099741096	39186669	"-"	"17"	0.119931518200268	287369
"cg06165192"	0.13943730862484	0.427629174684834	2.14037081043371	0.0366499726871199	0.783358679869591	-4.4642797502223	55578302	"+"	"20"	0.13943730862484	417534
"cg06171889"	-0.131558653466163	0.258977646429735	-3.07547818365069	0.00323459435652417	0.583533530491684	-2.29452829816035	219722808	"-"	"2"	0.131558653466163	397170
"cg06175101"	0.125166176089145	0.302674009487749	2.21055341544475	0.0311271719864445	0.771475745110555	-4.32335188732515	94529767	"-"	"1"	0.125166176089145	25298
"cg06195379"	0.124205516422676	0.332268817740971	2.28901432380066	0.025833011157167	0.759454727348792	-4.16130365928957	3124591	"-"	"16"	0.124205516422676	259256
"cg06196379"	0.142391503552649	0.495465638728007	2.86096827852073	0.00590854098423955	0.640436677319612	-2.84487915093543	41254885	"-"	"6"	0.142391503552649	622135
"cg06226761"	0.113239714544647	0.301678153430274	2.14714007694396	0.0360822564025371	0.781629346417017	-4.45085430924109	132811238	"+"	"6"	0.113239714544647	650370
"cg06226889"	0.184423221513323	0.439025402544861	3.5392441677199	0.000810420459081908	0.479575230541163	-1.01192278750384	61663426	"-"	"14"	0.184423221513323	223276
"cg06227093"	0.112988326382488	0.636410797815629	2.552183118647	0.0134315901612967	0.705619495324444	-3.58423522678929	118620287	"-"	"1"	0.112988326382488	32757
"cg06246510"	0.11418542602913	0.61248496335724	2.18004746828789	0.0334307442188491	0.777756434783811	-4.38507906067649	101504720	"-"	"8"	0.11418542602913	737199
"cg06252441"	0.113851886016372	0.616333805519769	2.09547987452364	0.0406162238343391	0.787978132143029	-4.55239955166944	105962160	"+"	"11"	0.113851886016372	133229
"cg06259313"	0.112848491701465	0.737048836197336	2.2128040294906	0.0309628971508074	0.771180422356096	-4.31876937803875	11413553	"-"	"6"	0.112848491701465	613845
"cg06264679"	-0.134839594128564	0.438475367532926	-2.67655584388029	0.00971444637727882	0.681115952911977	-3.29423851640834	32121433	"-"	"6"	0.134839594128564	619831
"cg06267197"	0.133568465132262	0.289048549530726	2.43556718377511	0.0180439122701173	0.73065702647377	-3.8462026971248	51787310	"+"	"18"	0.133568465132262	312595
"cg06274766"	0.120063319316175	0.380476921606327	2.34183480464691	0.0227348702919145	0.74950181519102	-4.04957989041853	30468788	"-"	"6"	0.120063319316175	619531
"cg06281409"	-0.115758596642556	0.794799813584642	-3.74904484433118	0.000419131779086185	0.425881913998947	-0.394120892798548	147808813	"-"	"5"	0.115758596642556	600929
"cg06290070"	-0.11042871759457	0.178715310098018	-2.77869091916397	0.00739400862178704	0.659902307921992	-3.04816198434219	72274548	"+"	"8"	0.11042871759457	728022
"cg06300318"	0.127493531486522	0.742981115063414	2.32259150195264	0.0238229718492747	0.75281859798387	-4.09052555621242	244763480	"+"	"1"	0.127493531486522	63183
"cg06304817"	0.12844220872414	0.49614203685829	2.25047332666703	0.0283246043800625	0.76538104854165	-4.24149199766881	81588069	"-"	"15"	0.12844220872414	252953
"cg06307809"	0.123696851560777	0.762435985769568	2.79158020089061	0.00714057230407857	0.656971072270918	-3.0166107369977	24798105	"-"	"7"	0.123696851560777	668864
"cg06313676"	-0.145907426102747	0.373244423792657	-2.25158739098419	0.0282496992731134	0.765082067999312	-4.2391899655442	87978974	"-"	"16"	0.145907426102747	278320
"cg06322979"	0.184535664405276	0.542660888874127	3.10295558108757	0.0029889630257297	0.576160458480537	-2.22197584525763	81751391	"-"	"16"	0.184535664405276	276878
"cg06335143"	-0.11113265187167	0.360380789240494	-2.09323703405346	0.0408238328651374	0.788560444619584	-4.55676044704047	53308654	"-"	"1"	0.11113265187167	12243
"cg06369352"	-0.188751145670702	0.587180106707403	-2.82697548178526	0.00648521763031706	0.648576541891846	-2.92940347415926	112727204	"+"	"7"	0.188751145670702	693854
"cg06405602"	0.111172565117979	0.574473032549806	2.48086744958555	0.0161051432397766	0.719748019009071	-3.74560270109981	78959113	"+"	"16"	0.111172565117979	276123
"cg06460587"	-0.144076582656255	0.691936585203947	-2.31304487426085	0.0243798007005584	0.754620783457392	-4.11073559221136	31650930	"-"	"6"	0.144076582656255	619763
"cg06470943"	0.158152727260116	0.33600481104256	2.57107292901554	0.0127943461826295	0.699938871916397	-3.54088670708496	40839093	"+"	"1"	0.158152727260116	9002
"cg06503315"	0.117748362931233	0.120960820454872	3.96079894883222	0.000211421249931416	0.369207478650353	0.250621375865597	154333269	"+"	"2"	0.117748362931233	376437
"cg06550344"	0.14105714767547	0.648708586848532	2.80949400703103	0.00680162150257054	0.653259654452429	-2.97257760500217	142030797	"+"	"5"	0.14105714767547	599092
"cg06556702"	-0.148536066359015	0.350013934987012	-2.96342958940542	0.00444494377568067	0.612974628465546	-2.58560469756618	58004448	"-"	"12"	0.148536066359015	158443
"cg06598942"	0.145463646828607	0.677449125741572	3.54152850141355	0.00080470787381413	0.478683325814684	-1.00531495081149	139860154	"-"	"4"	0.145463646828607	539141
"cg06606539"	0.151125928158351	0.658484695021808	3.18299991339291	0.00236931587075519	0.560153076038789	-2.00805337990033	11369730	"+"	"4"	0.151125928158351	499014
"cg06610589"	0.131378599361861	0.449456668499223	2.49126885968837	0.0156874079863325	0.719631287891727	-3.72229420048445	65407224	"+"	"11"	0.131378599361861	121414
"cg06619282"	-0.113008274861114	0.321262640568936	-2.37678937593797	0.0208712731130124	0.743615059466488	-3.97449662652288	131182093	"+"	"9"	0.113008274861114	783292
"cg06619301"	0.123487615674676	0.442561406946811	2.1272556708421	0.0377721592073896	0.784535661266187	-4.4901885964656	56130942	"-"	"20"	0.123487615674676	417666
"cg06637938"	-0.134432868176452	0.295333051020374	-2.14055716638772	0.0366342396461687	0.783336717034171	-4.46391063255547	75390232	"-"	"14"	0.134432868176452	227246
"cg06649280"	-0.116704904095956	0.522309272222907	-2.15482334530181	0.0354472249818346	0.780960829636987	-4.43557265657995	24438781	"-"	"1"	0.116704904095956	5226
"cg06650563"	0.113718144934299	0.673256536598952	2.52330110944904	0.0144617088622123	0.713028586694976	-3.65002498729894	165777079	"+"	"2"	0.113718144934299	380149
"cg06655976"	0.146045025984378	0.460961181801748	2.95886514095698	0.00450222199000649	0.615126346251635	-2.59729677647687	235091571	"-"	"1"	0.146045025984378	60294
"cg06664992"	-0.172427599229419	0.311127070379727	-2.77878235070602	0.00739218203479133	0.659901645632961	-3.04793856029549	125796764	"-"	"9"	0.172427599229419	782070
"cg06688763"	-0.119076528433914	0.770302697252636	-2.93486264030069	0.00481488392547452	0.621918474337382	-2.65856435739178	92238207	"+"	"7"	0.119076528433914	687976
"cg06698575"	-0.119561771928234	0.523922945261337	-2.77592665328075	0.00744942875230074	0.66069840762399	-3.05491417988149	117470875	"+"	"12"	0.119561771928234	176893
"cg06738786"	0.125366870706301	0.457040217360856	2.41842647987942	0.0188306011695848	0.734059551116234	-3.88387787021301	19265058	"-"	"20"	0.125366870706301	408998
"cg06744540"	0.124465271805319	0.45531607323286	2.83810873431316	0.00629085593166627	0.646172227548414	-2.90180320531769	141646725	"-"	"7"	0.124465271805319	702570
"cg06746893"	-0.119474748851796	0.547015722274046	-2.43744666341865	0.017959474662008	0.730042237732111	-3.84205854194291	3224353	"-"	"19"	0.119474748851796	320826
"cg06773584"	0.127604965411444	0.70232701187642	2.36019373684233	0.0217383251488567	0.747544683112328	-4.01025786634984	33511632	"-"	"17"	0.127604965411444	286034
"cg06784991"	-0.11004715550598	0.479135015041451	-2.04135948594486	0.045890128567847	0.795072722978821	-4.65651236125061	53308768	"-"	"1"	0.11004715550598	12243
"cg06790566"	0.120151497095301	0.385305214496644	2.03467194736802	0.0465812541409426	0.796056489809921	-4.66921489636674	44922245	"+"	"20"	0.120151497095301	414769
"cg06794062"	0.12407491797746	0.613741007630075	2.4732213788259	0.0164185934194904	0.721206999063769	-3.762686985489	74906220	"-"	"15"	0.12407491797746	251307
"cg06813382"	-0.11803374775199	0.663056486626682	-2.23370028498087	0.0294737737577814	0.767508196282198	-4.27603592327683	81967195	"+"	"10"	0.11803374775199	87030
"cg06815976"	-0.136061789095282	0.546137753042587	-2.71324211982597	0.00881344730842513	0.674673567181173	-3.20666002638271	32164816	"-"	"6"	0.136061789095282	619835
"cg06819763"	-0.1234315306699	0.470919952495306	-2.07085899714162	0.0429463234259628	0.791276824513345	-4.60005277134809	85294457	"-"	"2"	0.1234315306699	357247
"cg06824394"	0.112296130182166	0.262339591905808	2.01174967965871	0.0490188256885863	0.798094906154481	-4.71248142535053	86846535	"+"	"7"	0.112296130182166	686278
"cg06828117"	0.113163836047903	0.479835122481078	2.12481214066536	0.0379845225685003	0.784656648945491	-4.49500082753602	31387737	"+"	"6"	0.113163836047903	619722
"cg06837272"	-0.123855257472357	0.49456018639932	-2.07092331096868	0.0429400887442293	0.791276824513345	-4.59992892112696	138971342	"+"	"4"	0.123855257472357	538831
"cg06855983"	-0.124668610093847	0.632456999846219	-2.24741108876295	0.0285314024929239	0.765753978870994	-4.24781472322541	13984313	"-"	"19"	0.124668610093847	322465
"cg06862573"	-0.157358494398246	0.772502126246015	-3.5294091453072	0.00083545961405102	0.47974404497007	-1.04034158786211	180077670	"+"	"5"	0.157358494398246	610261
"cg06868720"	0.122277982930628	0.497336321747145	2.92343918725276	0.00497066756747544	0.625165711968296	-2.68759521410705	64633214	"-"	"11"	0.122277982930628	121286
"cg06869582"	0.122811564372097	0.660345325129323	2.74923804376033	0.00800451247429556	0.667118414197468	-3.11984376524912	36945945	"-"	"20"	0.122811564372097	412586
"cg06871163"	-0.110528776192145	0.619477417982052	-2.17758455678786	0.0336230977773864	0.778098771667191	-4.39003114403828	159934236	"+"	"5"	0.110528776192145	604577
"cg06884291"	0.117737382048966	0.698426258393496	2.68942369360579	0.00938923589340353	0.680031914060631	-3.26362439328717	107801704	"+"	"9"	0.117737382048966	776848
"cg06905789"	0.120917352252087	0.522478753419416	2.2088399352544	0.031252755185063	0.77198061468823	-4.32683810930909	99715200	"+"	"14"	0.120917352252087	234349
"cg06922032"	0.119050498500474	0.517861504343383	2.225072327265	0.0300807860419862	0.769396506098347	-4.29372106768339	173939372	"-"	"2"	0.119050498500474	382707
"cg06928741"	-0.113636747697327	0.502000875148777	-2.19370333931556	0.0323816591193659	0.774852666060434	-4.35753624607529	31691430	"+"	"6"	0.113636747697327	619771
"cg06955601"	0.162913517497619	0.573961928420835	3.33425781736997	0.00151383851901113	0.528315190143448	-1.59365858482355	23621963	"-"	"20"	0.162913517497619	410274
"cg06958535"	0.154605614914472	0.566147949357889	2.34360302763364	0.0226371458126243	0.74950181519102	-4.04580357677232	203734478	"-"	"1"	0.154605614914472	51242
"cg06963692"	-0.115057408404168	0.212240046943975	-2.23616190743431	0.0293025834696256	0.767312156374294	-4.27097973430362	81331709	"-"	"12"	0.115057408404168	166121
"cg06975256"	-0.13068958056864	0.794277739808271	-2.61836766151234	0.0113175723880895	0.691606173265935	-3.43125451189435	29993265	"-"	"22"	0.13068958056864	432276
"cg06976770"	-0.122752579169792	0.345396946770038	-2.11094671019206	0.0392093918062691	0.786370397881923	-4.52221801051475	140479793	"+"	"5"	0.122752579169792	598678
"cg07000116"	0.12952233715962	0.660066676646334	2.39435459408356	0.0199873941412667	0.740367326768856	-3.93642371396228	30616649	"-"	"16"	0.12952233715962	265938
"cg07012823"	0.121389693642312	0.625603623535552	2.32443649537749	0.0237166735635309	0.75281859798387	-4.08661183884986	155777070	"-"	"6"	0.121389693642312	657381
"cg07028950"	-0.113767356108376	0.739078826159732	-2.44032184239068	0.0178309916450826	0.729666384041437	-3.83571393289747	144302512	"+"	"8"	0.113767356108376	750204
"cg07033604"	0.129381191306724	0.672041847084693	2.83928360717445	0.00627066231575238	0.645573895191718	-2.89888587237011	139496919	"-"	"9"	0.129381191306724	784872
"cg07049592"	-0.117497267125682	0.733134442050846	-2.5381163366411	0.0139246882705753	0.7099806180239	-3.61635174481999	27184450	"+"	"7"	0.117497267125682	669614
"cg07055315"	0.123312090272228	0.58185898254471	2.25106895987538	0.0282845346251355	0.765144173384586	-4.24026133685922	32490835	"+"	"2"	0.123312090272228	341183
"cg07084313"	0.120960044281789	0.804951050653964	2.95922423607558	0.00449769102952202	0.615126346251635	-2.59637740986536	99339395	"-"	"15"	0.120960044281789	257901
"cg07084627"	-0.121551666286905	0.474914463674757	-2.18373767866825	0.0331443474481877	0.776578332012125	-4.37765047024662	94183408	"-"	"9"	0.121551666286905	772943
"cg07101354"	-0.15689272530202	0.36139947702481	-2.45567989041801	0.017158589127114	0.725228036885063	-3.80172157972784	228653055	"-"	"1"	0.15689272530202	58452
"cg07149017"	0.128901921468841	0.59049438313487	2.52241484995353	0.0144944205868785	0.713275605642292	-3.65203439016985	21792648	"-"	"14"	0.128901921468841	210928
"cg07149190"	0.120255773318695	0.680188681445349	2.52777586929722	0.0142975644208453	0.711747368376735	-3.63987087435686	125909580	"-"	"6"	0.120255773318695	648054
"cg07161397"	-0.111244352249813	0.527262644615737	-2.00513197479152	0.0497426936263589	0.799399260661878	-4.72489378470054	18431241	"-"	"1"	0.111244352249813	3884
"cg07171956"	0.11514040207013	0.390526997283052	2.13084594858049	0.0374620149917669	0.7845275410177	-4.48310946747115	37558687	"+"	"22"	0.11514040207013	434129
"cg07180646"	-0.136538058771149	0.632491540969055	-2.22092839317293	0.0303762303865359	0.769617629439315	-4.30219474454187	15481541	"-"	"1"	0.136538058771149	3280
"cg07204522"	0.118917850396141	0.271183394535267	2.0030793865692	0.0499690748687284	0.799596390978364	-4.72873649118666	63964946	"+"	"3"	0.118917850396141	455634
"cg07211259"	0.139770394284781	0.383162551957774	2.6757601824551	0.0097348896736247	0.681115952911977	-3.2961277732364	5510497	"-"	"9"	0.139770394284781	752214
"cg07220523"	-0.117515385569501	0.741236267462648	-2.50894493450444	0.0149999058129251	0.715477076113005	-3.68250543447831	126102828	"+"	"8"	0.117515385569501	745065
"cg07236324"	-0.110191407691497	0.380483558570097	-2.22308397865907	0.0302222287196247	0.769545037512585	-4.29778856895408	55986035	"+"	"17"	0.110191407691497	291652
"cg07240880"	-0.141072887999609	0.589554880945283	-2.13486580622662	0.0371174039991103	0.784004099765653	-4.47517129172448	116594905	"-"	"7"	0.141072887999609	695114
"cg07242635"	0.127228711247905	0.6408378655529	2.84022866568834	0.00625446221656562	0.645495608479203	-2.89653853894848	106527884	"+"	"7"	0.127228711247905	691856
"cg07244202"	0.116756359137987	0.404053465567122	2.30449478192648	0.0248883028861436	0.756670948983542	-4.12877772669062	127750970	"-"	"10"	0.116756359137987	100485
"cg07264079"	-0.151876947481954	0.342620578685213	-2.89406864740593	0.00539293213488548	0.633003499659388	-2.76185395086086	26375655	"-"	"15"	0.151876947481954	237284
"cg07264666"	-0.114664424786837	0.255392706409551	-2.69969477622531	0.00913684214445514	0.677267460777582	-3.2391072539878	42828415	"-"	"22"	0.114664424786837	435179
"cg07283405"	0.118728848116892	0.677460855248278	2.28785490695835	0.0259050307519696	0.759847736133388	-4.16373240737226	186940698	"-"	"3"	0.118728848116892	493168
"cg07283423"	0.141475408378614	0.501436367895211	2.66431231662736	0.0100334145588312	0.68341839655223	-3.32326212820068	32410881	"-"	"21"	0.141475408378614	425231
"cg07317326"	-0.206511443645498	0.303816015595802	-3.89427847531265	0.000262637091519547	0.384935246990585	0.0458973263414029	103890311	"-"	"12"	0.206511443645498	173394
"cg07322196"	0.140554943435722	0.660763687981918	2.76775751335643	0.00761545264909679	0.662329311473781	-3.07483900166249	202104460	"-"	"2"	0.140554943435722	391676
