"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg06548842"	0.302459979403381	0.36295908143811	5.43974419012716	1.13655233167689e-06	0.000141141540760573	5.26546450421998	58673615	"-"	"11"	0.302459979403381	119840
"cg06572093"	0.278408964098122	0.369854450412315	4.78226324780136	1.24148548397281e-05	0.000741924610491587	2.97381983123335	69095231	"-"	"14"	0.278408964098122	225484
"cg06573459"	0.261079634584165	0.360585781850401	5.16994369940604	3.06679922413592e-06	0.000279587807277128	4.31234587941032	153840654	"-"	"3"	0.261079634584165	482847
"cg06588645"	0.366598544315535	0.374763886082593	6.97388621923974	3.34408606828836e-09	3.04790339002153e-06	10.8884280973449	47577090	"+"	"7"	0.366598544315535	675548
"cg06594770"	0.312581073231445	0.269864309101161	5.83442887215238	2.59995824853325e-07	5.2193334514461e-05	6.68513001324035	38092974	"-"	"22"	0.312581073231445	434211
"cg06616245"	0.265941826791977	0.316876878825919	5.38616616697325	1.38575212953398e-06	0.000161374283182147	5.07495131472564	57854236	"-"	"12"	0.265941826791977	158419
"cg06630241"	0.262888485198505	0.418597587645198	3.92194960281394	0.000236272113569606	0.00596227469735297	0.177398066221235	93967711	"-"	"12"	0.262888485198505	170281
"cg06634460"	0.292221833049705	0.396625203349279	5.12476830500593	3.61605139482481e-06	0.000313546273562089	4.15436668704396	123380891	"-"	"12"	0.292221833049705	178212
"cg06637774"	0.315873900100314	0.537081073414551	6.57787561403768	1.53422737069973e-08	8.10321509406947e-06	9.4161059986023	72975702	"-"	"11"	0.315873900100314	122968
"cg06637938"	0.359927069857253	0.295333051020374	7.16825966523347	1.58030190286695e-09	1.93340210831041e-06	11.6131363846468	75390232	"-"	"14"	0.359927069857253	227246
"cg06638811"	0.2544738374716	0.372508752669783	4.92739833888329	7.38694094599543e-06	0.000518299639204907	3.47018341208121	137030555	"+"	"9"	0.2544738374716	784460
"cg06644488"	0.329072386251948	0.302840569538498	5.90225366884221	2.01318058237314e-07	4.42460011914914e-05	6.9316217333659	38092896	"+"	"22"	0.329072386251948	434211
"cg06645921"	0.285670367974768	0.42622216393288	4.78700754300406	1.22069972847028e-05	0.000733855180896136	2.98994908249547	8025394	"+"	"12"	0.285670367974768	143820
"cg06646705"	0.275728833620432	0.191042067059424	5.55935376355789	7.28764310884101e-07	0.000104180843109774	5.69280161493726	45422081	"+"	"15"	0.275728833620432	242638
"cg06649567"	0.287615261823673	0.47362208290296	5.92171911648038	1.87048822564511e-07	4.19615750531016e-05	7.00248373549451	101323246	"+"	"8"	0.287615261823673	737150
"cg06650786"	0.315183837346302	0.365636812459875	6.47587468820579	2.26850389659775e-08	1.02478039133112e-05	9.03831315509087	15312129	"+"	"19"	0.315183837346302	322678
"cg06653052"	0.307544371822781	0.445440370517163	5.07903180768379	4.27044515420033e-06	0.000351860568797348	3.99493261567533	1275167	"-"	"19"	0.307544371822781	320576
"cg06666008"	0.251937887387794	0.268464366742594	5.57447233778055	6.88837277667079e-07	0.00010021069903954	5.74700752764398	31819464	"-"	"11"	0.251937887387794	111836
"cg06666025"	0.265679671979162	0.342097673183171	4.25062539109013	7.89635677083767e-05	0.00276509434269023	1.21291125106542	66613278	"-"	"16"	0.265679671979162	272946
"cg06669759"	0.262746705203174	0.16477118233575	5.89950035271363	2.03421629627462e-07	4.45619240815289e-05	6.92160279812303	149362830	"-"	"4"	0.262746705203174	542184
"cg06679720"	0.356881774560771	0.360950325840643	8.81184163974181	2.86764988050222e-12	3.38561427721544e-08	17.7130459203473	51417686	"+"	"13"	0.356881774560771	190629
"cg06699519"	0.267393948491497	0.363338087285839	5.16955453337235	3.07116061950778e-06	0.000279809614252452	4.31098287115186	2398327	"+"	"11"	0.267393948491497	102753
"cg06705862"	0.295512989275847	0.587674241090051	5.58448524715873	6.63591938026343e-07	9.80320275801617e-05	5.78293042027936	128151236	"-"	"3"	0.295512989275847	474933
"cg06720945"	-0.255748405270083	0.554366177913252	-5.15080899552665	3.28862709186149e-06	0.000292891685062413	4.24537155786622	16834902	"+"	"11"	0.255748405270083	107025
"cg06723863"	0.332397556136426	0.421528502166184	6.83747447482799	5.65579326872236e-09	4.28316530340794e-06	10.3804621645704	68270129	"+"	"16"	0.332397556136426	273290
"cg06737004"	0.270913849876876	0.233405292959224	5.51479627825845	8.60221316988878e-07	0.00011699632271918	5.53329042942718	31226760	"-"	"16"	0.270913849876876	266041
"cg06742476"	0.288718199325393	0.404960483993028	5.65812814139537	5.03993695906019e-07	8.1370393833778e-05	6.04767964344983	1350629	"+"	"17"	0.288718199325393	278956
"cg06745030"	0.303883486990347	0.561662001129446	6.81987687325923	6.05221127081451e-09	4.47591562157457e-06	10.3149843588221	232260139	"-"	"2"	0.303883486990347	400894
"cg06750524"	0.295702541971141	0.368217279636187	6.00419855678599	1.36913952738713e-07	3.41343421986198e-05	7.30330635880001	45409955	"-"	"19"	0.295702541971141	329549
"cg06758418"	0.336523942302766	0.460872191953853	6.02803928231194	1.25087738271949e-07	3.21242580632072e-05	7.39042318227021	11621026	"+"	"16"	0.336523942302766	261251
"cg06761850"	0.290906366686952	0.467043651204159	6.45333725302425	2.4730226363743e-08	1.09334274812122e-05	8.95494120186123	102904469	"-"	"14"	0.290906366686952	235049
"cg06763054"	0.257008225615614	0.306571993747207	6.26203942062084	5.13756366250637e-08	1.76398357765485e-05	8.24899400110117	17270834	"-"	"8"	0.257008225615614	712299
"cg06763443"	0.269584550468821	0.453612390088379	4.72860229170502	1.50209005545773e-05	0.000851312267123295	2.79185760687458	137675015	"-"	"5"	0.269584550468821	597996
"cg06769202"	0.257141492026954	0.325272814919348	4.63751327218563	2.0719297710104e-05	0.00107041442493646	2.48500789670766	27142535	"+"	"7"	0.257141492026954	669600
"cg06779856"	-0.251940989410386	0.614260521156913	-4.90899357315899	7.89199927816982e-06	0.000542868833252387	3.40690924772718	33209645	"-"	"11"	0.251940989410386	112225
"cg06804210"	0.267774454545143	0.342205796491736	5.3019488738816	1.89035217558107e-06	0.000199948769941958	4.77669589348748	87036948	"+"	"2"	0.267774454545143	357649
"cg06807397"	0.272170077431024	0.448189362124586	5.5186947443422	8.4784117030735e-07	0.000115905016245866	5.54723175846848	44948413	"-"	"13"	0.272170077431024	188641
"cg06809252"	0.293594310120989	0.269886850498351	5.83759534068609	2.5691303912082e-07	5.17744965245789e-05	6.69662293457331	110612044	"-"	"1"	0.293594310120989	30335
"cg06809604"	0.288784498203891	0.352971798060639	4.6276335197286	2.14517711204415e-05	0.00109855569253259	2.45188395130296	101982988	"+"	"11"	0.288784498203891	131934
"cg06818777"	0.271393837826634	0.269229559507665	6.34969395622603	3.67637466875924e-08	1.41872667330328e-05	8.57206539417544	48546620	"-"	"17"	0.271393837826634	289415
"cg06825142"	0.376202066751978	0.30023886446965	6.247127125262	5.43818720535662e-08	1.83506947874373e-05	8.19410421130133	637170	"-"	"11"	0.376202066751978	102509
"cg06826457"	0.295287990878132	0.377130468500681	5.25501945441819	2.24609906972759e-06	0.000225715203613987	4.61116130030902	12867669	"-"	"12"	0.295287990878132	145284
"cg06827038"	0.259308155721984	0.373736219773327	5.67829430013648	4.67351995717974e-07	7.73234676263157e-05	6.12034048915448	48912952	"+"	"17"	0.259308155721984	289491
"cg06845853"	0.294600417037137	0.341058153811755	4.65305111124858	1.96164860884259e-05	0.00102837929334973	2.53716505092343	32461240	"+"	"11"	0.294600417037137	112010
"cg06852192"	0.346360276529219	0.299837767863875	6.6755713978308	1.05428173608393e-08	6.47106891072042e-06	9.77859558265655	61766604	"-"	"2"	0.346360276529219	350235
"cg06855983"	0.270128355590927	0.632456999846219	5.40269538386093	1.30361311551358e-06	0.00015466394304039	5.1336638846804	13984313	"-"	"19"	0.270128355590927	322465
"cg06856891"	0.273505931623877	0.288676136912781	4.82314029294951	1.07318992594905e-05	0.000669704299059099	3.11300775070867	74903507	"+"	"4"	0.273505931623877	517893
"cg06879746"	0.283252676208736	0.575750717382315	5.67083976787061	4.80579143253519e-07	7.8828778623397e-05	6.09347303371375	30883768	"-"	"6"	0.283252676208736	619617
"cg06895754"	0.270672001692651	0.34836634110926	4.78309468982301	1.23781789188297e-05	0.000740586873448131	2.97664601426613	151917359	"+"	"3"	0.270672001692651	482195
"cg06905130"	0.317264020509685	0.275697320671356	6.44176592272364	2.58505456152677e-08	1.12322313756703e-05	8.91215110468348	287148	"+"	"2"	0.317264020509685	332068
"cg06918474"	0.252111756764621	0.364230035621973	4.38910793796276	4.91863978886589e-05	0.00197951309046564	1.66210900349711	126205081	"+"	"5"	0.252111756764621	594610
"cg06920833"	0.265646863724994	0.558838964355992	4.62679164445433	2.15153431628815e-05	0.00110085047917068	2.4490628405487	3666099	"+"	"18"	0.265646863724994	298731
"cg06922635"	0.321917796526189	0.479507384056675	6.35133190404538	3.65343422366304e-08	1.41160784117534e-05	8.57810914397088	57371607	"-"	"4"	0.321917796526189	512430
"cg06928952"	0.3100539664682	0.547696075609607	4.60786737172364	2.2993891246438e-05	0.0011547065207586	2.38570842062158	87736670	"-"	"16"	0.3100539664682	278289
"cg06930433"	0.320593419418387	0.436140548600093	6.38616039716901	3.1979764065324e-08	1.28967686768363e-05	8.7066758664692	74639988	"+"	"16"	0.320593419418387	274940
"cg06931446"	0.283913883298163	0.149089775474391	4.9952857643682	5.78372292259702e-06	0.000436455710070857	3.70437049295566	7459819	"+"	"19"	0.283913883298163	321417
"cg06936631"	0.253469057207604	0.272647362584398	6.35668005502132	3.57951687409502e-08	1.39395379100325e-05	8.59784456595188	51171997	"-"	"19"	0.253469057207604	330433
"cg06943420"	0.350791338278505	0.45066100741759	6.20658263493098	6.34683577970497e-08	2.04196142409764e-05	8.04497944609706	1566699	"+"	"1"	0.350791338278505	301
"cg06958829"	0.322606869497832	0.404526905911235	7.21088947373153	1.34062930941052e-09	1.74903747438949e-06	11.7721694713794	48546118	"-"	"17"	0.322606869497832	289415
"cg06962944"	0.262123581176177	0.310121722052443	4.88750033849578	8.52476966327285e-06	0.000573987180133159	3.33313599500789	42544728	"-"	"20"	0.262123581176177	414216
"cg06968912"	0.340430253504469	0.318249280501747	7.00444990143974	2.9724327588262e-09	2.81895031907928e-06	11.0023238250821	40573643	"+"	"17"	0.340430253504469	287677
"cg06979393"	0.27695634386497	0.171006493739635	7.91916925369063	8.73249358158239e-11	2.94670481904393e-07	14.4129950020562	132082824	"-"	"5"	0.27695634386497	596427
"cg06993307"	0.292618084711298	0.204203895936712	7.77915669350953	1.49728370380823e-10	4.29358826019433e-07	13.8917321005202	54969051	"-"	"16"	0.292618084711298	269531
"cg06998965"	0.386722130115913	0.389868801121505	7.2964029642918	9.63831824198113e-10	1.41550409842896e-06	12.0912347220357	68710808	"-"	"5"	0.386722130115913	576307
"cg07003284"	0.281070522994852	0.463017247486301	5.77534649461396	3.24724168592094e-07	6.08123540499214e-05	6.47096162191073	12882638	"-"	"18"	0.281070522994852	301502
"cg07014891"	0.261922799134389	0.335396331136576	4.85196570708037	9.68164069488666e-06	0.000625430718748965	3.21145194954808	81964234	"+"	"10"	0.261922799134389	87030
"cg07016276"	0.289391035528808	0.23248180360643	5.38983259541006	1.36710285849954e-06	0.000159781368335829	5.08796980266007	29692009	"+"	"6"	0.289391035528808	619346
"cg07020001"	0.298312040593167	0.251697412169077	6.5704657849825	1.57847586725803e-08	8.22340811444665e-06	9.38863707635548	122019031	"+"	"12"	0.298312040593167	177977
"cg07027613"	0.2522197091743	0.284249459964048	5.07304798781402	4.36424544474131e-06	0.000356962311828002	3.97411196602935	7260608	"-"	"12"	0.2522197091743	143599
"cg07032245"	0.321898843467004	0.281359892346074	6.0813099513926	1.02200141722503e-07	2.79691062314351e-05	7.5853333182887	2070748	"+"	"16"	0.321898843467004	259100
"cg07044708"	0.265543305400705	0.220803128926626	4.65434582153543	1.95272252266288e-05	0.00102466240233574	2.54151458852648	75471034	"-"	"15"	0.265543305400705	251411
"cg07060203"	0.253435082188792	0.211279019983735	5.48018785553823	9.78250561898983e-07	0.000127299102954469	5.40965363035922	135089661	"+"	"10"	0.253435082188792	102334
"cg07077694"	0.282391775128224	0.137876550002824	6.93891794723934	3.8265121699837e-09	3.35281491885387e-06	10.7581528710809	12912252	"+"	"19"	0.282391775128224	322317
"cg07113006"	0.274411162868657	0.503522079316337	4.21007064027606	9.05921470334621e-05	0.00304308325218213	1.08274855078577	45097282	"-"	"1"	0.274411162868657	10075
"cg07121900"	0.338345053035685	0.444024296995922	7.29360460103804	9.74296517458681e-10	1.42510312322531e-06	12.0807928284741	50706912	"+"	"13"	0.338345053035685	190412
"cg07131742"	0.254706933746258	0.271316268736022	5.1521888951734	3.272115192621e-06	0.000292102411730201	4.25019848376761	66112880	"+"	"11"	0.254706933746258	121529
"cg07134045"	0.305098005176323	0.230965323962132	6.58566897069952	1.48902107336409e-08	7.9549580243341e-06	9.4450005827481	130690198	"+"	"9"	0.305098005176323	783234
"cg07150062"	0.251977322413665	0.369691154057083	4.97622240175729	6.195756917716e-06	0.00045859046185233	3.63848403475597	104552032	"+"	"14"	0.251977322413665	235411
"cg07153441"	0.289676524506777	0.310085705457347	5.48744877869588	9.52230854625013e-07	0.000124994125710076	5.4355738992528	53004142	"+"	"12"	0.289676524506777	157237
"cg07167507"	0.286125726408639	0.376874641427769	4.84467441364789	9.93737170482689e-06	0.000636492737219052	3.18652821325501	166583422	"+"	"6"	0.286125726408639	660627
"cg07176692"	0.252836831043119	0.491812445322085	4.02366554376858	0.000169044251314992	0.00471588999787645	0.49300321353229	113500329	"+"	"1"	0.252836831043119	31218
"cg07180646"	0.299234404479502	0.632491540969055	5.38083983744435	1.41329232331659e-06	0.000163640354339426	5.05604391202243	15481541	"-"	"1"	0.299234404479502	3280
"cg07180832"	0.277955457318233	0.225798412485127	6.01609644113852	1.30879530703824e-07	3.30501109105791e-05	7.34677370695745	39466560	"+"	"19"	0.277955457318233	328325
"cg07183876"	0.274840768618842	0.430923743210848	5.42501424397468	1.20027887475849e-06	0.000146353129976203	5.21302984798664	80257268	"+"	"5"	0.274840768618842	579807
"cg07192997"	0.345817858327983	0.428426493783446	8.28409737782627	2.14953535318798e-11	1.17455263200035e-07	15.7677898825047	68270271	"+"	"16"	0.345817858327983	273290
"cg07204280"	0.427306883103675	0.399369842104769	8.39114241835378	1.42658547195235e-11	9.07882748522769e-08	16.1638661086245	12254551	"+"	"18"	0.427306883103675	301365
"cg07207090"	0.286583187282349	0.520072285540563	5.09178907233647	4.07703244675414e-06	0.000341241689327144	4.03935135314119	52495150	"-"	"18"	0.286583187282349	312757
"cg07211140"	0.346212204238947	0.393810852715059	7.40931867108627	6.23389278289135e-10	1.0641607011988e-06	12.5125804906653	32455025	"-"	"11"	0.346212204238947	112006
"cg07217954"	0.326272792284005	0.385893325101721	6.66073738603637	1.11611945655501e-08	6.70317507956294e-06	9.72351878710498	1067459	"+"	"7"	0.326272792284005	661961
"cg07222505"	0.315167309273426	0.55781123526251	5.49709437264262	9.18719786191513e-07	0.000122253531126257	5.47002271158355	74161231	"+"	"5"	0.315167309273426	577957
"cg07240880"	0.304628590311074	0.589554880945283	5.03162299782097	5.07148734463894e-06	0.000396781947271455	3.83022302294106	116594905	"-"	"7"	0.304628590311074	695114
"cg07247419"	0.255216822104629	0.302690082037375	4.98225023453516	6.06245086446683e-06	0.000450985864518484	3.65930690386745	21376484	"+"	"20"	0.255216822104629	409622
"cg07293445"	0.396567160240265	0.394292514635295	8.39118960326987	1.42632789540152e-11	9.07882748522769e-08	16.1640405439462	128550623	"+"	"7"	0.396567160240265	698909
"cg07301795"	0.273044063375272	0.467756143392676	6.5014005475001	2.05713037899419e-08	9.69750508661408e-06	9.13278648745478	157001698	"-"	"5"	0.273044063375272	603664
"cg07303450"	0.278130385209172	0.436688578564797	6.44300833189198	2.57278767861067e-08	1.12105398681343e-05	8.91674495516301	30023400	"+"	"16"	0.278130385209172	265830
"cg07316846"	0.260933523701353	0.367086689623265	5.2625455263938	2.18490404600517e-06	0.000221605717946694	4.6376751305046	105484694	"-"	"2"	0.260933523701353	361569
"cg07323648"	0.258507860851835	0.303547571813069	5.5069531696279	8.85671660326405e-07	0.000118981205009675	5.50525133217367	35291127	"-"	"17"	0.258507860851835	286516
"cg07339609"	0.263736380661356	0.171853673248059	4.75492197730881	1.368198397104e-05	0.000795756428491706	2.88099816496465	7459916	"+"	"19"	0.263736380661356	321417
"cg07351192"	0.278322470781245	0.397250507629021	6.35957810421304	3.54008596827985e-08	1.38379786093807e-05	8.6085398232979	5137773	"+"	"3"	0.278322470781245	438455
"cg07352345"	0.256780435476367	0.227484399535548	5.15238149312825	3.26981705786943e-06	0.000292076952187542	4.25087223290726	175793049	"-"	"5"	0.256780435476367	609379
"cg07354371"	0.371369120437227	0.320772898076717	7.15121062355135	1.68773875685599e-09	2.0188590705424e-06	11.5495406350574	43736391	"-"	"1"	0.371369120437227	9778
"cg07355841"	0.258122921598828	0.362458655030648	5.63169306327373	5.5635925027969e-07	8.69722214433667e-05	5.95253587714073	67427339	"-"	"16"	0.258122921598828	273118
"cg07357346"	0.253899104826995	0.313043591848286	5.21132091374026	2.63623750979873e-06	0.0002516893903305	4.45746800441611	121079543	"+"	"12"	0.253899104826995	177799
"cg07380705"	0.255890404415785	0.211502641515635	6.01369457016508	1.32076080631954e-07	3.32260636888753e-05	7.33799734984993	76249897	"-"	"5"	0.255890404415785	578595
"cg07381000"	0.364017175015988	0.309965806703918	5.78849070639218	3.09067477801334e-07	5.88277263641581e-05	6.51856241938975	53190613	"-"	"3"	0.364017175015988	452378
