"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"640"	"Cluster R"	"GO:0099072"	"regulation of postsynaptic membrane neurotransmitter receptor levels"	"2/78"	"63/18903"	0.027911394805088	0.027911394805088	0.208978100133114	"PRKCZ/SCRIB"	2
"641"	"Cluster R"	"GO:0050727"	"regulation of inflammatory response"	"5/78"	"414/18903"	0.0282275984793025	0.0282275984793025	0.208978100133114	"CCL1/CNR1/IL20RB/TNFRSF1A/ZFP36"	5
"642"	"Cluster R"	"GO:0016241"	"regulation of macroautophagy"	"3/78"	"160/18903"	0.0285296226351779	0.0285296226351779	0.208978100133114	"ATP6V1D/CLN3/UBQLN1"	3
"643"	"Cluster R"	"GO:0033059"	"cellular pigmentation"	"2/78"	"64/18903"	0.0287359584011577	0.0287359584011577	0.208978100133114	"AP3D1/RAB27A"	2
"644"	"Cluster R"	"GO:0051123"	"RNA polymerase II preinitiation complex assembly"	"2/78"	"64/18903"	0.0287359584011577	0.0287359584011577	0.208978100133114	"MED7/TAF3"	2
"645"	"Cluster R"	"GO:0002181"	"cytoplasmic translation"	"3/78"	"161/18903"	0.0289871146060611	0.0289871146060611	0.208978100133114	"EIF3H/EIF4H/RPL28"	3
"646"	"Cluster R"	"GO:0032613"	"interleukin-10 production"	"2/78"	"65/18903"	0.0295702310660159	0.0295702310660159	0.208978100133114	"IL20RB/PRKCZ"	2
"647"	"Cluster R"	"GO:0032653"	"regulation of interleukin-10 production"	"2/78"	"65/18903"	0.0295702310660159	0.0295702310660159	0.208978100133114	"IL20RB/PRKCZ"	2
"648"	"Cluster R"	"GO:1905330"	"regulation of morphogenesis of an epithelium"	"2/78"	"65/18903"	0.0295702310660159	0.0295702310660159	0.208978100133114	"FGF1/SHH"	2
"649"	"Cluster R"	"GO:2000144"	"positive regulation of DNA-templated transcription initiation"	"2/78"	"65/18903"	0.0295702310660159	0.0295702310660159	0.208978100133114	"MED7/TAF3"	2
"650"	"Cluster R"	"GO:0050657"	"nucleic acid transport"	"3/78"	"163/18903"	0.0299137980970767	0.0299137980970767	0.208978100133114	"NUP155/SRSF3/ZFP36"	3
"651"	"Cluster R"	"GO:0050658"	"RNA transport"	"3/78"	"163/18903"	0.0299137980970767	0.0299137980970767	0.208978100133114	"NUP155/SRSF3/ZFP36"	3
"652"	"Cluster R"	"GO:0072659"	"protein localization to plasma membrane"	"4/78"	"285/18903"	0.0302584710847135	0.0302584710847135	0.208978100133114	"CLN3/PRKCZ/SCRIB/TNFRSF1A"	4
"653"	"Cluster R"	"GO:0021915"	"neural tube development"	"3/78"	"164/18903"	0.0303829834987343	0.0303829834987343	0.208978100133114	"SCRIB/SHH/STK4"	3
"654"	"Cluster R"	"GO:0030856"	"regulation of epithelial cell differentiation"	"3/78"	"164/18903"	0.0303829834987343	0.0303829834987343	0.208978100133114	"FOXJ2/TNFRSF1A/ZFP36"	3
"655"	"Cluster R"	"GO:0010812"	"negative regulation of cell-substrate adhesion"	"2/78"	"66/18903"	0.0304141208623836	0.0304141208623836	0.208978100133114	"ACTN4/NF2"	2
"656"	"Cluster R"	"GO:0048278"	"vesicle docking"	"2/78"	"66/18903"	0.0304141208623836	0.0304141208623836	0.208978100133114	"CLN3/VPS18"	2
"657"	"Cluster R"	"GO:0048488"	"synaptic vesicle endocytosis"	"2/78"	"66/18903"	0.0304141208623836	0.0304141208623836	0.208978100133114	"AP3D1/SCRIB"	2
"658"	"Cluster R"	"GO:0060675"	"ureteric bud morphogenesis"	"2/78"	"66/18903"	0.0304141208623836	0.0304141208623836	0.208978100133114	"FGF1/SHH"	2
"659"	"Cluster R"	"GO:0140238"	"presynaptic endocytosis"	"2/78"	"66/18903"	0.0304141208623836	0.0304141208623836	0.208978100133114	"AP3D1/SCRIB"	2
"660"	"Cluster R"	"GO:0006606"	"protein import into nucleus"	"3/78"	"165/18903"	0.030856060286233	0.030856060286233	0.208978100133114	"NUP155/SHH/STK4"	3
"661"	"Cluster R"	"GO:0006406"	"mRNA export from nucleus"	"2/78"	"67/18903"	0.0312675364291261	0.0312675364291261	0.208978100133114	"NUP155/SRSF3"	2
"662"	"Cluster R"	"GO:0006903"	"vesicle targeting"	"2/78"	"67/18903"	0.0312675364291261	0.0312675364291261	0.208978100133114	"GBF1/SCRIB"	2
"663"	"Cluster R"	"GO:0060260"	"regulation of transcription initiation by RNA polymerase II"	"2/78"	"67/18903"	0.0312675364291261	0.0312675364291261	0.208978100133114	"MED7/TAF3"	2
"664"	"Cluster R"	"GO:0072171"	"mesonephric tubule morphogenesis"	"2/78"	"67/18903"	0.0312675364291261	0.0312675364291261	0.208978100133114	"FGF1/SHH"	2
"665"	"Cluster R"	"GO:0007548"	"sex differentiation"	"4/78"	"288/18903"	0.0312727268325851	0.0312727268325851	0.208978100133114	"CASP2/DMRTA1/LHB/SHH"	4
"666"	"Cluster R"	"GO:0051236"	"establishment of RNA localization"	"3/78"	"166/18903"	0.031333024944527	0.031333024944527	0.208978100133114	"NUP155/SRSF3/ZFP36"	3
"667"	"Cluster R"	"GO:0002704"	"negative regulation of leukocyte mediated immunity"	"2/78"	"68/18903"	0.0321303869781633	0.0321303869781633	0.208978100133114	"IL20RB/PTPN6"	2
"668"	"Cluster R"	"GO:0010970"	"transport along microtubule"	"3/78"	"168/18903"	0.0322986029222539	0.0322986029222539	0.208978100133114	"AP3D1/CLN3/PRKCZ"	3
"669"	"Cluster R"	"GO:0051170"	"import into nucleus"	"3/78"	"169/18903"	0.0327872083266167	0.0327872083266167	0.208978100133114	"NUP155/SHH/STK4"	3
"670"	"Cluster R"	"GO:0002260"	"lymphocyte homeostasis"	"2/78"	"69/18903"	0.0330025822913969	0.0330025822913969	0.208978100133114	"IL20RB/LAT"	2
"671"	"Cluster R"	"GO:0035418"	"protein localization to synapse"	"2/78"	"69/18903"	0.0330025822913969	0.0330025822913969	0.208978100133114	"PRKCZ/SCRIB"	2
"672"	"Cluster R"	"GO:0048645"	"animal organ formation"	"2/78"	"69/18903"	0.0330025822913969	0.0330025822913969	0.208978100133114	"FGF1/SHH"	2
"673"	"Cluster R"	"GO:0051148"	"negative regulation of muscle cell differentiation"	"2/78"	"69/18903"	0.0330025822913969	0.0330025822913969	0.208978100133114	"NFATC3/SHH"	2
"674"	"Cluster R"	"GO:0002366"	"leukocyte activation involved in immune response"	"4/78"	"293/18903"	0.0330074766398872	0.0330074766398872	0.208978100133114	"LAT/PRKCZ/PTPN6/RAB27A"	4
"675"	"Cluster R"	"GO:0016482"	"cytosolic transport"	"3/78"	"171/18903"	0.0337760308814123	0.0337760308814123	0.208978100133114	"CLN3/CLTCL1/GBF1"	3
"676"	"Cluster R"	"GO:1902373"	"negative regulation of mRNA catabolic process"	"2/78"	"70/18903"	0.033884032717651	0.033884032717651	0.208978100133114	"TOB1/ZFP36"	2
"677"	"Cluster R"	"GO:0007259"	"receptor signaling pathway via JAK-STAT"	"3/78"	"172/18903"	0.0342762390873221	0.0342762390873221	0.208978100133114	"IL5/NF2/TNFRSF1A"	3
"678"	"Cluster R"	"GO:0006487"	"protein N-linked glycosylation"	"2/78"	"71/18903"	0.0347746491696293	0.0347746491696293	0.208978100133114	"DAD1/DDOST"	2
"679"	"Cluster R"	"GO:0097193"	"intrinsic apoptotic signaling pathway"	"4/78"	"298/18903"	0.0347978074159286	0.0347978074159286	0.208978100133114	"CASP2/CREB3L1/TNFRSF1A/UBQLN1"	4
"680"	"Cluster R"	"GO:0006401"	"RNA catabolic process"	"4/78"	"299/18903"	0.035162558779132	0.035162558779132	0.208978100133114	"AGO2/TOB1/ZC3H14/ZFP36"	4
"681"	"Cluster R"	"GO:0021953"	"central nervous system neuron differentiation"	"3/78"	"174/18903"	0.0352882257420644	0.0352882257420644	0.208978100133114	"EPHB6/KNDC1/SHH"	3
"682"	"Cluster R"	"GO:0046631"	"alpha-beta T cell activation"	"3/78"	"174/18903"	0.0352882257420644	0.0352882257420644	0.208978100133114	"AP3D1/PRKCZ/SHH"	3
"683"	"Cluster R"	"GO:0045600"	"positive regulation of fat cell differentiation"	"2/78"	"72/18903"	0.035674343120886	0.035674343120886	0.208978100133114	"STK4/ZFP36"	2
"684"	"Cluster R"	"GO:0042060"	"wound healing"	"5/78"	"442/18903"	0.0359191085600523	0.0359191085600523	0.208978100133114	"FGF1/PTPN6/RAB27A/SCRIB/SHH"	5
"685"	"Cluster R"	"GO:0008333"	"endosome to lysosome transport"	"2/78"	"73/18903"	0.0365830266028124	0.0365830266028124	0.208978100133114	"AP3D1/VPS18"	2
"686"	"Cluster R"	"GO:0071260"	"cellular response to mechanical stimulus"	"2/78"	"73/18903"	0.0365830266028124	0.0365830266028124	0.208978100133114	"CASP2/TNFRSF1A"	2
"687"	"Cluster R"	"GO:0031503"	"protein-containing complex localization"	"3/78"	"178/18903"	0.0373583375047317	0.0373583375047317	0.208978100133114	"AP3D1/PRKCZ/SCRIB"	3
"688"	"Cluster R"	"GO:0001707"	"mesoderm formation"	"2/78"	"74/18903"	0.0375006122016377	0.0375006122016377	0.208978100133114	"NF2/TXNRD1"	2
"689"	"Cluster R"	"GO:0051145"	"smooth muscle cell differentiation"	"2/78"	"74/18903"	0.0375006122016377	0.0375006122016377	0.208978100133114	"NFATC3/SHH"	2
"690"	"Cluster R"	"GO:0048608"	"reproductive structure development"	"4/78"	"306/18903"	0.0377783504090947	0.0377783504090947	0.208978100133114	"CASP2/DMRTA1/LHB/SHH"	4
"691"	"Cluster R"	"GO:0002706"	"regulation of lymphocyte mediated immunity"	"3/78"	"179/18903"	0.0378854460727134	0.0378854460727134	0.208978100133114	"IL20RB/PRKCZ/PTPN6"	3
"692"	"Cluster R"	"GO:0045580"	"regulation of T cell differentiation"	"3/78"	"179/18903"	0.0378854460727134	0.0378854460727134	0.208978100133114	"AP3D1/PRKCZ/SHH"	3
"693"	"Cluster R"	"GO:0002683"	"negative regulation of immune system process"	"5/78"	"449/18903"	0.0380262122115214	0.0380262122115214	0.208978100133114	"CNR1/IL20RB/PTPN6/SCRIB/SHH"	5
"694"	"Cluster R"	"GO:0002696"	"positive regulation of leukocyte activation"	"5/78"	"450/18903"	0.0383333238675885	0.0383333238675885	0.208978100133114	"AP3D1/IL5/PRKCZ/PTPN6/SHH"	5
"695"	"Cluster R"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"5/78"	"450/18903"	0.0383333238675885	0.0383333238675885	0.208978100133114	"ANKZF1/EIF3H/GIPC1/SHH/UBQLN1"	5
"696"	"Cluster R"	"GO:0072078"	"nephron tubule morphogenesis"	"2/78"	"75/18903"	0.0384270130554454	0.0384270130554454	0.208978100133114	"FGF1/SHH"	2
"697"	"Cluster R"	"GO:0061458"	"reproductive system development"	"4/78"	"310/18903"	0.039322297044677	0.039322297044677	0.208978100133114	"CASP2/DMRTA1/LHB/SHH"	4
"698"	"Cluster R"	"GO:1904951"	"positive regulation of establishment of protein localization"	"4/78"	"310/18903"	0.039322297044677	0.039322297044677	0.208978100133114	"CCT8/CLN3/PRKCZ/SHH"	4
"699"	"Cluster R"	"GO:0048332"	"mesoderm morphogenesis"	"2/78"	"76/18903"	0.0393621428512032	0.0393621428512032	0.208978100133114	"NF2/TXNRD1"	2
"700"	"Cluster R"	"GO:2000142"	"regulation of DNA-templated transcription initiation"	"2/78"	"76/18903"	0.0393621428512032	0.0393621428512032	0.208978100133114	"MED7/TAF3"	2
"701"	"Cluster R"	"GO:0002822"	"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"3/78"	"182/18903"	0.0394896725351493	0.0394896725351493	0.208978100133114	"IL20RB/PRKCZ/PTPN6"	3
"702"	"Cluster R"	"GO:0097696"	"receptor signaling pathway via STAT"	"3/78"	"183/18903"	0.0400320278195247	0.0400320278195247	0.208978100133114	"IL5/NF2/TNFRSF1A"	3
"703"	"Cluster R"	"GO:0072088"	"nephron epithelium morphogenesis"	"2/78"	"77/18903"	0.0403059158218087	0.0403059158218087	0.208978100133114	"FGF1/SHH"	2
"704"	"Cluster R"	"GO:0090559"	"regulation of membrane permeability"	"2/78"	"77/18903"	0.0403059158218087	0.0403059158218087	0.208978100133114	"PDCD6IP/RASIP1"	2
"705"	"Cluster R"	"GO:0001865"	"NK T cell differentiation"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"AP3D1"	1
"706"	"Cluster R"	"GO:0003330"	"regulation of extracellular matrix constituent secretion"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"TNFRSF1A"	1
"707"	"Cluster R"	"GO:0007440"	"foregut morphogenesis"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"708"	"Cluster R"	"GO:0021936"	"regulation of cerebellar granule cell precursor proliferation"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"709"	"Cluster R"	"GO:0033007"	"negative regulation of mast cell activation involved in immune response"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"PTPN6"	1
"710"	"Cluster R"	"GO:0033085"	"negative regulation of T cell differentiation in thymus"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"711"	"Cluster R"	"GO:0035646"	"endosome to melanosome transport"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"AP3D1"	1
"712"	"Cluster R"	"GO:0035768"	"endothelial cell chemotaxis to fibroblast growth factor"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"FGF1"	1
"713"	"Cluster R"	"GO:0038171"	"cannabinoid signaling pathway"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"CNR1"	1
"714"	"Cluster R"	"GO:0042996"	"regulation of Golgi to plasma membrane protein transport"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"CLN3"	1
"715"	"Cluster R"	"GO:0043485"	"endosome to pigment granule transport"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"AP3D1"	1
"716"	"Cluster R"	"GO:0045542"	"positive regulation of cholesterol biosynthetic process"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"FGF1"	1
"717"	"Cluster R"	"GO:0048194"	"Golgi vesicle budding"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"GBF1"	1
"718"	"Cluster R"	"GO:0048672"	"positive regulation of collateral sprouting"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"IST1"	1
"719"	"Cluster R"	"GO:0048757"	"pigment granule maturation"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"AP3D1"	1
"720"	"Cluster R"	"GO:0060768"	"regulation of epithelial cell proliferation involved in prostate gland development"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"721"	"Cluster R"	"GO:0070142"	"synaptic vesicle budding"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"AP3D1"	1
"722"	"Cluster R"	"GO:0072203"	"cell proliferation involved in metanephros development"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"723"	"Cluster R"	"GO:0098887"	"neurotransmitter receptor transport, endosome to postsynaptic membrane"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SCRIB"	1
"724"	"Cluster R"	"GO:0099639"	"neurotransmitter receptor transport, endosome to plasma membrane"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SCRIB"	1
"725"	"Cluster R"	"GO:0106120"	"positive regulation of sterol biosynthetic process"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"FGF1"	1
"726"	"Cluster R"	"GO:1902946"	"protein localization to early endosome"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SCRIB"	1
"727"	"Cluster R"	"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"CCT8"	1
"728"	"Cluster R"	"GO:1904896"	"ESCRT complex disassembly"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"IST1"	1
"729"	"Cluster R"	"GO:1904903"	"ESCRT III complex disassembly"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"IST1"	1
"730"	"Cluster R"	"GO:2000347"	"positive regulation of hepatocyte proliferation"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"FGF1"	1
"731"	"Cluster R"	"GO:2000544"	"regulation of endothelial cell chemotaxis to fibroblast growth factor"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"FGF1"	1
"732"	"Cluster R"	"GO:2001054"	"negative regulation of mesenchymal cell apoptotic process"	"1/78"	"10/18903"	0.0405149325191997	0.0405149325191997	0.208978100133114	"SHH"	1
"733"	"Cluster R"	"GO:0050728"	"negative regulation of inflammatory response"	"3/78"	"184/18903"	0.0405781790722764	0.0405781790722764	0.208978100133114	"IL20RB/TNFRSF1A/ZFP36"	3
"734"	"Cluster R"	"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"2/78"	"78/18903"	0.0412582467431492	0.0412582467431492	0.208978100133114	"CLN3/CNR1"	2
"735"	"Cluster R"	"GO:0070897"	"transcription preinitiation complex assembly"	"2/78"	"78/18903"	0.0412582467431492	0.0412582467431492	0.208978100133114	"MED7/TAF3"	2
"736"	"Cluster R"	"GO:0072665"	"protein localization to vacuole"	"2/78"	"78/18903"	0.0412582467431492	0.0412582467431492	0.208978100133114	"AP3D1/MON1B"	2
"737"	"Cluster R"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"4/78"	"315/18903"	0.0413026302517687	0.0413026302517687	0.208978100133114	"CCL1/FGF1/PRKCZ/PTPN6"	4
"738"	"Cluster R"	"GO:0002437"	"inflammatory response to antigenic stimulus"	"2/78"	"79/18903"	0.0422190509311752	0.0422190509311752	0.208978100133114	"CNR1/IL20RB"	2
"739"	"Cluster R"	"GO:0036465"	"synaptic vesicle recycling"	"2/78"	"79/18903"	0.0422190509311752	0.0422190509311752	0.208978100133114	"AP3D1/SCRIB"	2
"740"	"Cluster R"	"GO:0043299"	"leukocyte degranulation"	"2/78"	"79/18903"	0.0422190509311752	0.0422190509311752	0.208978100133114	"LAT/RAB27A"	2
"741"	"Cluster R"	"GO:0061333"	"renal tubule morphogenesis"	"2/78"	"79/18903"	0.0422190509311752	0.0422190509311752	0.208978100133114	"FGF1/SHH"	2
"742"	"Cluster R"	"GO:0000910"	"cytokinesis"	"3/78"	"187/18903"	0.0422393421746473	0.0422393421746473	0.208978100133114	"GIPC1/IST1/PDCD6IP"	3
"743"	"Cluster R"	"GO:0072028"	"nephron morphogenesis"	"2/78"	"80/18903"	0.0431882442389901	0.0431882442389901	0.208978100133114	"FGF1/SHH"	2
"744"	"Cluster R"	"GO:0001906"	"cell killing"	"3/78"	"189/18903"	0.0433656397669779	0.0433656397669779	0.208978100133114	"PTPN6/RAB27A/TUBB"	3
"745"	"Cluster R"	"GO:0050867"	"positive regulation of cell activation"	"5/78"	"467/18903"	0.0437891247903284	0.0437891247903284	0.208978100133114	"AP3D1/IL5/PRKCZ/PTPN6/SHH"	5
"746"	"Cluster R"	"GO:0001570"	"vasculogenesis"	"2/78"	"81/18903"	0.0441657430539522	0.0441657430539522	0.208978100133114	"RASIP1/SHH"	2
"747"	"Cluster R"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"4/78"	"322/18903"	0.0441692359358064	0.0441692359358064	0.208978100133114	"AP3D1/PRKCZ/PTPN6/SHH"	4
"748"	"Cluster R"	"GO:0001660"	"fever generation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"CNR1"	1
"749"	"Cluster R"	"GO:0002765"	"immune response-inhibiting signal transduction"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"IL20RB"	1
"750"	"Cluster R"	"GO:0010624"	"regulation of Schwann cell proliferation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"NF2"	1
"751"	"Cluster R"	"GO:0014010"	"Schwann cell proliferation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"NF2"	1
"752"	"Cluster R"	"GO:0021548"	"pons development"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SCRIB"	1
"753"	"Cluster R"	"GO:0032754"	"positive regulation of interleukin-5 production"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"PRKCZ"	1
"754"	"Cluster R"	"GO:0033089"	"positive regulation of T cell differentiation in thymus"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
"755"	"Cluster R"	"GO:0033625"	"positive regulation of integrin activation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"RASIP1"	1
"756"	"Cluster R"	"GO:0035090"	"maintenance of apical/basal cell polarity"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"PDCD6IP"	1
"757"	"Cluster R"	"GO:0035279"	"miRNA-mediated gene silencing by mRNA destabilization"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"AGO2"	1
"758"	"Cluster R"	"GO:0035766"	"cell chemotaxis to fibroblast growth factor"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"FGF1"	1
"759"	"Cluster R"	"GO:0043084"	"penile erection"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"CNR1"	1
"760"	"Cluster R"	"GO:0043320"	"natural killer cell degranulation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"RAB27A"	1
"761"	"Cluster R"	"GO:0044857"	"plasma membrane raft organization"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"CLN3"	1
"762"	"Cluster R"	"GO:0045060"	"negative thymic T cell selection"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
"763"	"Cluster R"	"GO:0045199"	"maintenance of epithelial cell apical/basal polarity"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"PDCD6IP"	1
"764"	"Cluster R"	"GO:0045628"	"regulation of T-helper 2 cell differentiation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"PRKCZ"	1
"765"	"Cluster R"	"GO:0060020"	"Bergmann glial cell differentiation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
"766"	"Cluster R"	"GO:0060081"	"membrane hyperpolarization"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"PRKCZ"	1
"767"	"Cluster R"	"GO:0060174"	"limb bud formation"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
"768"	"Cluster R"	"GO:0060439"	"trachea morphogenesis"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
"769"	"Cluster R"	"GO:0060601"	"lateral sprouting from an epithelium"	"1/78"	"11/18903"	0.0444761792912055	0.0444761792912055	0.208978100133114	"SHH"	1
