A	B
MAR02456	H+[r]
MAR02456	linoleate[r]
MAR02456	NADPH[r]
MAR02456	O2[r]
MAR02456	9(10)-EpOME[r]
MAR02456	H2O[r]
MAR02456	NADP+[r]
MAR02457	H+[c]
MAR02457	linoleate[c]
MAR02457	NADPH[c]
MAR02457	O2[c]
MAR02457	12(13)-EpOME[c]
MAR02457	H2O[c]
MAR02457	NADP+[c]
MAR02458	H+[r]
MAR02458	linoleate[r]
MAR02458	NADPH[r]
MAR02458	O2[r]
MAR02458	12(13)-EpOME[r]
MAR02458	H2O[r]
MAR02458	NADP+[r]
MAR02459	9(10)-EpOME[c]
MAR02459	H2O[c]
MAR02459	9,10-hydroxyoctadec-12(Z)-enoate[c]
MAR02460	9(10)-EpOME[r]
MAR02460	H2O[r]
MAR02460	9,10-hydroxyoctadec-12(Z)-enoate[r]
MAR02461	9,10-hydroxyoctadec-12(Z)-enoate[c]
MAR02461	UDP-glucuronate[c]
MAR02461	9-hydroxy-10-O-D-glucuronoside-(12Z)-octadecenoate[c]
MAR02461	H+[c]
MAR02461	UDP[c]
MAR02462	9,10-hydroxyoctadec-12(Z)-enoate[r]
MAR02462	UDP-glucuronate[r]
MAR02462	9-hydroxy-10-O-D-glucuronoside-(12Z)-octadecenoate[r]
MAR02462	H+[r]
MAR02462	UDP[r]
MAR02463	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide[c]
MAR02463	H+[c]
MAR02463	UDP[c]
MAR02463	9,10-hydroxyoctadec-12(Z)-enoate[c]
MAR02463	UDP-glucuronate[c]
MAR02464	9,10-hydroxyoctadec-12(Z)-enoate[r]
MAR02464	UDP-glucuronate[r]
MAR02464	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide[r]
MAR02464	H+[r]
MAR02464	UDP[r]
MAR02465	12(13)-EpOME[c]
MAR02465	H2O[c]
MAR02465	12,13-hydroxyoctadec-9(z)-enoate[c]
MAR02466	12(13)-EpOME[r]
MAR02466	H2O[r]
MAR02466	12,13-hydroxyoctadec-9(z)-enoate[r]
MAR02467	12,13-hydroxyoctadec-9(z)-enoate[c]
MAR02467	UDP-glucuronate[c]
MAR02467	12-hydroxy-13-O-D-glucuronoside-octadec-(9Z)-enoate[c]
MAR02467	H+[c]
MAR02467	UDP[c]
MAR02468	12,13-hydroxyoctadec-9(z)-enoate[r]
MAR02468	UDP-glucuronate[r]
MAR02468	12-hydroxy-13-O-D-glucuronoside-octadec-(9Z)-enoate[r]
MAR02468	H+[r]
MAR02468	UDP[r]
MAR02469	12,13-hydroxyoctadec-9(z)-enoate[c]
MAR02469	UDP-glucuronate[c]
MAR02469	12-O-D-glucuronoside-13-hydroxyoctadec-(9Z)-enoate[c]
MAR02469	H+[c]
MAR02469	UDP[c]
MAR02470	12,13-hydroxyoctadec-9(z)-enoate[r]
MAR02470	UDP-glucuronate[r]
MAR02470	12-O-D-glucuronoside-13-hydroxyoctadec-(9Z)-enoate[r]
MAR02470	H+[r]
MAR02470	UDP[r]
MAR06397	H+[c]
MAR06397	lipoic acid[c]
MAR06397	NADH[c]
MAR06397	dihydrolipoate[c]
MAR06397	NAD+[c]
MAR06398	ATP[c]
MAR06398	H+[c]
MAR06398	lipoic acid[c]
MAR06398	lipoyl-AMP[c]
MAR06398	PPi[c]
MAR06399	apoA1[c]
MAR06399	lipoyl-AMP[c]
MAR06399	[protein]-N6-(lipoyl)lysine[c]
MAR06399	AMP[c]
MAR06399	H+[c]
MAR06400	H+[c]
MAR06400	NADPH[c]
MAR06400	octanoyl-[ACP][c]
MAR06400	PAPS[c]
MAR06400	SAM[c]
MAR06400	5-deoxyadenosine[c]
MAR06400	H2O[c]
MAR06400	lipoyl-[ACP][c]
MAR06400	methionine[c]
MAR06400	NADP+[c]
MAR06400	PAP[c]
MAR06401	apoA1[c]
MAR06401	lipoyl-[ACP][c]
MAR06401	[ACP][c]
MAR06401	[protein]-N6-(lipoyl)lysine[c]
MAR06402	apoA1[c]
MAR06402	octanoyl-[ACP][c]
MAR06402	[ACP][c]
MAR06402	[protein]-N6-(octanoyl)lysine[c]
MAR06403	[protein]-N6-(octanoyl)lysine[c]
MAR06403	H+[c]
MAR06403	NADPH[c]
MAR06403	PAPS[c]
MAR06403	SAM[c]
MAR06403	[protein]-N6-(lipoyl)lysine[c]
MAR06403	5-deoxyadenosine[c]
MAR06403	H2O[c]
MAR06403	methionine[c]
MAR06403	NADP+[c]
MAR06403	PAP[c]
MAR06404	[protein]-N6-(lipoyl)lysine[c]
MAR06404	H+[c]
MAR06404	NADH[c]
MAR06404	[protein]-N6-(dihydrolipoyl)lysine[c]
MAR06404	NAD+[c]
MAR02472	H+[c]
MAR02472	linolenoyl-CoA[c]
MAR02472	NADPH[c]
MAR02472	O2[c]
MAR02472	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c]
MAR02472	H2O[c]
MAR02472	NADP+[c]
MAR02475	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c]
MAR02475	H+[c]
MAR02475	malonyl-CoA[c]
MAR02475	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c]
MAR02475	CO2[c]
MAR02475	CoA[c]
MAR02478	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c]
MAR02478	H+[c]
MAR02478	NADPH[c]
MAR02478	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c]
MAR02478	NADP+[c]
MAR02480	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c]
MAR02480	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c]
MAR02480	H2O[c]
MAR02482	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c]
MAR02482	H+[c]
MAR02482	NADPH[c]
MAR02482	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR02482	NADP+[c]
MAR02484	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR02484	H+[c]
MAR02484	NADPH[c]
MAR02484	O2[c]
MAR02484	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR02484	H2O[c]
MAR02484	NADP+[c]
MAR02486	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR02486	H+[c]
MAR02486	malonyl-CoA[c]
MAR02486	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c]
MAR02486	CO2[c]
MAR02486	CoA[c]
MAR02489	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c]
MAR02489	H+[c]
MAR02489	NADPH[c]
MAR02489	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c]
MAR02489	NADP+[c]
MAR02491	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c]
MAR02491	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c]
MAR02491	H2O[c]
MAR02493	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c]
MAR02493	H+[c]
MAR02493	NADPH[c]
MAR02493	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]
MAR02493	NADP+[c]
MAR02495	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]
MAR02495	H+[c]
MAR02495	NADPH[c]
MAR02495	O2[c]
MAR02495	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR02495	H2O[c]
MAR02495	NADP+[c]
MAR02497	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]
MAR02497	H+[c]
MAR02497	malonyl-CoA[c]
MAR02497	3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]
MAR02497	CO2[c]
MAR02497	CoA[c]
MAR02499	3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]
MAR02499	H+[c]
MAR02499	NADPH[c]
MAR02499	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]
MAR02499	NADP+[c]
MAR02501	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]
MAR02501	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c]
MAR02501	H2O[c]
MAR02503	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c]
MAR02503	H+[c]
MAR02503	NADPH[c]
MAR02503	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c]
MAR02503	NADP+[c]
MAR02505	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c]
MAR02505	H+[c]
MAR02505	NADH[c]
MAR02505	O2[c]
MAR02505	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c]
MAR02505	H2O[c]
MAR02505	NAD+[c]
MAR02510	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[x]
MAR02510	O2[x]
MAR02510	delta2-THA-CoA[x]
MAR02510	H2O2[x]
MAR02511	delta2-THA-CoA[x]
MAR02511	H2O[x]
MAR02511	3-hydroxy-THA-CoA[x]
MAR02512	3-hydroxy-THA-CoA[x]
MAR02512	NAD+[x]
MAR02512	3-keto-THA-CoA[x]
MAR02512	H+[x]
MAR02512	NADH[x]
MAR02513	3-keto-THA-CoA[x]
MAR02513	CoA[x]
MAR02513	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[x]
MAR02513	acetyl-CoA[x]
MAR02514	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR02514	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[x]
MAR02515	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR02515	H+[c]
MAR02515	malonyl-CoA[c]
MAR02515	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c]
MAR02515	CO2[c]
MAR02515	CoA[c]
MAR02516	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c]
MAR02516	H+[c]
MAR02516	NADPH[c]
MAR02516	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c]
MAR02516	NADP+[c]
MAR02518	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c]
MAR02518	H2O[c]
MAR02518	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c]
MAR02520	H+[c]
MAR02520	NADPH[c]
MAR02520	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c]
MAR02520	10,13,16,19-docosatetraenoyl-CoA[c]
MAR02520	NADP+[c]
MAR02522	10,13,16,19-docosatetraenoyl-CoA[c]
MAR02522	H+[c]
MAR02522	malonyl-CoA[c]
MAR02522	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02522	CO2[c]
MAR02522	CoA[c]
MAR02524	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02524	H+[c]
MAR02524	NADPH[c]
MAR02524	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02524	NADP+[c]
MAR02526	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02526	H2O[c]
MAR02526	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c]
MAR02528	H+[c]
MAR02528	NADPH[c]
MAR02528	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c]
MAR02528	12,15,18,21-tetracosatetraenoyl-CoA[c]
MAR02528	NADP+[c]
MAR02530	H+[c]
MAR02530	linolenoyl-CoA[c]
MAR02530	malonyl-CoA[c]
MAR02530	3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c]
MAR02530	CO2[c]
MAR02530	CoA[c]
MAR02533	3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c]
MAR02533	H+[c]
MAR02533	NADPH[c]
MAR02533	(3S)-hydroxy-eicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c]
MAR02533	NADP+[c]
MAR02535	(3S)-hydroxy-eicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c]
MAR02535	H2O[c]
MAR02535	trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA[c]
MAR02537	H+[c]
MAR02537	NADPH[c]
MAR02537	trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA[c]
MAR02537	(11Z,14Z,17Z)-eicosatrienoyl-CoA[c]
MAR02537	NADP+[c]
MAR02540	(11Z,14Z,17Z)-eicosatrienoyl-CoA[c]
MAR02540	H+[c]
MAR02540	malonyl-CoA[c]
MAR02540	3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA[c]
MAR02540	CO2[c]
MAR02540	CoA[c]
MAR02541	3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA[c]
MAR02541	H+[c]
MAR02541	NADPH[c]
MAR02541	3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA[c]
MAR02541	NADP+[c]
MAR02542	3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA[c]
MAR02542	H2O[c]
MAR02542	trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA[c]
MAR02543	H+[c]
MAR02543	NADPH[c]
MAR02543	trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA[c]
MAR02543	13,16,19-docosatrienoyl-CoA[c]
MAR02543	NADP+[c]
MAR02544	EPA[c]
MAR02544	O2[c]
MAR02544	5(S)-HpEPE[c]
MAR02545	5(S)-HEPE[c]
MAR02545	H2O[c]
MAR02545	5(S)-HpEPE[c]
MAR02545	H+[c]
MAR02546	5(S)-HEPE[c]
MAR02546	NADP+[c]
MAR02546	5-oxo-EPE[c]
MAR02546	H+[c]
MAR02546	NADPH[c]
MAR02548	5(S)-HEPE[x]
MAR02548	NADP+[x]
MAR02548	5-oxo-EPE[x]
MAR02548	H+[x]
MAR02548	NADPH[x]
MAR02549	5(S)-HpEPE[c]
MAR02549	H2O[c]
MAR02549	leukotriene A5[c]
MAR02550	H2O[c]
MAR02550	leukotriene A5[c]
MAR02550	5,12-dihydroxy-(6E)-LTB5[c]
MAR02551	H2O[c]
MAR02551	leukotriene A5[c]
MAR02551	leukotriene B5[c]
MAR02552	GSH[c]
MAR02552	leukotriene A5[c]
MAR02552	leukotriene C5[c]
MAR02553	H+[c]
MAR02553	leukotriene B5[c]
MAR02553	NADPH[c]
MAR02553	O2[c]
MAR02553	20-hydroxy-LTB5[c]
MAR02553	H2O[c]
MAR02553	NADP+[c]
MAR02555	H+[r]
MAR02555	leukotriene B5[r]
MAR02555	NADPH[r]
MAR02555	O2[r]
MAR02555	20-hydroxy-LTB5[r]
MAR02555	H2O[r]
MAR02555	NADP+[r]
MAR02556	H2O[c]
MAR02556	leukotriene C5[c]
MAR02556	glutamate[c]
MAR02556	leukotriene D5[c]
MAR02557	EPA[c]
MAR02557	O2[c]
MAR02557	15(R)-HpEPE[c]
MAR02558	15(R)-HpEPE[c]
MAR02558	15(S)-HpEPE[c]
MAR02559	15(S)-HEPE[c]
MAR02559	H2O[c]
MAR02559	15(S)-HpEPE[c]
MAR02559	H+[c]
MAR02560	15(R)-HEPE[c]
MAR02560	H2O[c]
MAR02560	15(R)-HpEPE[c]
MAR02560	H+[c]
MAR02561	15(R)-HEPE[c]
MAR02561	O2[c]
MAR02561	5(S),6(S)-epoxy-15(R)-HEPE[c]
MAR02561	H2O[c]
MAR02562	5(S),6(S)-epoxy-15(R)-HEPE[c]
MAR02562	H2O[c]
MAR02562	15-epi-lipoxin B5[c]
MAR02563	5(S),6(S)-epoxy-15(R)-HEPE[c]
MAR02563	H2O[c]
MAR02563	15-epi-lipoxin A5[c]
MAR02565	EPA[n]
MAR02565	O2[n]
MAR02565	5(S)-HpEPE[n]
MAR02566	EPA[n]
MAR02566	O2[n]
MAR02566	15(R)-HpEPE[n]
MAR02567	15(R)-HEPE[n]
MAR02567	H2O[n]
MAR02567	15(R)-HpEPE[n]
MAR02567	H+[n]
MAR02568	15(R)-HEPE[n]
MAR02568	O2[n]
MAR02568	5(S),6(S)-epoxy-15(R)-HEPE[n]
MAR02568	H2O[n]
MAR02570	EPA[r]
MAR02570	O2[r]
MAR02570	15(R)-HpEPE[r]
MAR02571	15(R)-HEPE[r]
MAR02571	H2O[r]
MAR02571	15(R)-HpEPE[r]
MAR02571	H+[r]
MAR02572	15(R)-HEPE[r]
MAR02572	O2[r]
MAR02572	5(S),6(S)-epoxy-15(R)-HEPE[r]
MAR02572	H2O[r]
MAR02573	5(S),6(S)-epoxy-15(R)-HEPE[r]
MAR02573	H2O[r]
MAR02573	15-epi-lipoxin A5[r]
MAR02574	5(S),6(S)-epoxy-15(R)-HEPE[r]
MAR02574	H2O[r]
MAR02574	15-epi-lipoxin B5[r]
MAR02576	EPA[x]
MAR02576	O2[x]
MAR02576	15(R)-HpEPE[x]
MAR02577	15(R)-HEPE[x]
MAR02577	H2O[x]
MAR02577	15(R)-HpEPE[x]
MAR02577	H+[x]
MAR02578	15(R)-HEPE[x]
MAR02578	O2[x]
MAR02578	5(S),6(S)-epoxy-15(R)-HEPE[x]
MAR02578	H2O[x]
MAR02579	5(S),6(S)-epoxy-15(R)-HEPE[x]
MAR02579	H2O[x]
MAR02579	15-epi-lipoxin A5[x]
MAR02580	5(S),6(S)-epoxy-15(R)-HEPE[x]
MAR02580	H2O[x]
MAR02580	15-epi-lipoxin B5[x]
MAR02581	EPA[c]
MAR02581	H+[c]
MAR02581	NADPH[c]
MAR02581	O2[c]
MAR02581	H2O[c]
MAR02581	NADP+[c]
MAR02581	PGH3[c]
MAR02582	EPA[n]
MAR02582	H+[n]
MAR02582	NADPH[n]
MAR02582	O2[n]
MAR02582	H2O[n]
MAR02582	NADP+[n]
MAR02582	PGH3[n]
MAR02583	PGH3[c]
MAR02583	prostaglandin E3[c]
MAR02584	PGH3[n]
MAR02584	prostaglandin E3[n]
MAR02586	(18R)-HEPE[c]
MAR02586	O2[c]
MAR02586	5,6-epoxy,(18R)-HEPE[c]
MAR02586	H2O[c]
MAR02587	5,12,18R-TriHEPE[c]
MAR02587	5,6-epoxy,(18R)-HEPE[c]
MAR02587	H2O[c]
MAR02588	(18R)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoic acid[c]
MAR02588	O2[c]
MAR02588	5,6-epoxy,(18R)-HEPE[c]
MAR02588	H2O[c]
MAR02368	H+[c]
MAR02368	linoleoyl-CoA[c]
MAR02368	NADPH[c]
MAR02368	O2[c]
MAR02368	gamma-linolenoyl-CoA[c]
MAR02368	H2O[c]
MAR02368	NADP+[c]
MAR02371	gamma-linolenoyl-CoA[c]
MAR02371	H+[c]
MAR02371	malonyl-CoA[c]
MAR02371	3-oxo-dihomo-gamma-linolenoyl-CoA[c]
MAR02371	CO2[c]
MAR02371	CoA[c]
MAR02374	3-oxo-dihomo-gamma-linolenoyl-CoA[c]
MAR02374	H+[c]
MAR02374	NADPH[c]
MAR02374	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[c]
MAR02374	NADP+[c]
MAR02376	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[c]
MAR02376	H2O[c]
MAR02376	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[c]
MAR02378	H+[c]
MAR02378	NADPH[c]
MAR02378	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[c]
MAR02378	dihomo-gamma-linolenoyl-CoA[c]
MAR02378	NADP+[c]
MAR02380	dihomo-gamma-linolenoyl-CoA[c]
MAR02380	H+[c]
MAR02380	NADPH[c]
MAR02380	O2[c]
MAR02380	arachidonyl-CoA[c]
MAR02380	H2O[c]
MAR02380	NADP+[c]
MAR02383	arachidonyl-CoA[c]
MAR02383	H+[c]
MAR02383	malonyl-CoA[c]
MAR02383	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c]
MAR02383	CO2[c]
MAR02383	CoA[c]
MAR02387	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c]
MAR02387	H+[c]
MAR02387	NADPH[c]
MAR02387	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c]
MAR02387	NADP+[c]
MAR02389	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c]
MAR02389	(2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR02389	H2O[c]
MAR02391	(2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR02391	H+[c]
MAR02391	NADPH[c]
MAR02391	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR02391	NADP+[c]
MAR02393	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR02393	H+[c]
MAR02393	NADPH[c]
MAR02393	O2[c]
MAR02393	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR02393	H2O[c]
MAR02393	NADP+[c]
MAR02395	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR02395	H+[c]
MAR02395	malonyl-CoA[c]
MAR02395	3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA[c]
MAR02395	CO2[c]
MAR02395	CoA[c]
MAR02397	3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA[c]
MAR02397	H+[c]
MAR02397	NADPH[c]
MAR02397	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02397	NADP+[c]
MAR02399	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]
MAR02399	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA[c]
MAR02399	H2O[c]
MAR02401	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA[c]
MAR02401	H+[c]
MAR02401	NADPH[c]
MAR02401	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]
MAR02401	NADP+[c]
MAR02403	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]
MAR02403	H+[c]
MAR02403	NADPH[c]
MAR02403	O2[c]
MAR02403	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c]
MAR02403	H2O[c]
MAR02403	NADP+[c]
MAR02408	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[x]
MAR02408	O2[x]
MAR02408	H2O2[x]
MAR02408	trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA[x]
MAR02409	H2O[x]
MAR02409	trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA[x]
MAR02409	3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA[x]
MAR02410	3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA[x]
MAR02410	NAD+[x]
MAR02410	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA[x]
MAR02410	H+[x]
MAR02410	NADH[x]
MAR02411	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA[x]
MAR02411	CoA[x]
MAR02411	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[x]
MAR02411	acetyl-CoA[x]
MAR02412	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR02412	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[x]
MAR02415	dihomo-gamma-linolenoyl-CoA[c]
MAR02415	H+[c]
MAR02415	malonyl-CoA[c]
MAR02415	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[c]
MAR02415	CO2[c]
MAR02415	CoA[c]
MAR02417	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[c]
MAR02417	H+[c]
MAR02417	NADPH[c]
MAR02417	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[c]
MAR02417	NADP+[c]
MAR02419	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[c]
MAR02419	H2O[c]
MAR02419	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[c]
MAR02421	H+[c]
MAR02421	NADPH[c]
MAR02421	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[c]
MAR02421	10,13,16-docosatrienoyl-CoA[c]
MAR02421	NADP+[c]
MAR02423	H+[c]
MAR02423	linoleoyl-CoA[c]
MAR02423	malonyl-CoA[c]
MAR02423	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[c]
MAR02423	CO2[c]
MAR02423	CoA[c]
MAR02426	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[c]
MAR02426	H+[c]
MAR02426	NADPH[c]
MAR02426	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[c]
MAR02426	NADP+[c]
MAR02428	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[c]
MAR02428	H2O[c]
MAR02428	trans,cis,cis-2,11,14-eicosatrienoyl-CoA[c]
MAR02430	H+[c]
MAR02430	NADPH[c]
MAR02430	trans,cis,cis-2,11,14-eicosatrienoyl-CoA[c]
MAR02430	(11Z,14Z)-eicosadienoyl-CoA[c]
MAR02430	NADP+[c]
MAR02433	(11Z,14Z)-eicosadienoyl-CoA[c]
MAR02433	H+[c]
MAR02433	malonyl-CoA[c]
MAR02433	3-oxodocasa-cis,cis-13,16-dienoyl-CoA[c]
MAR02433	CO2[c]
MAR02433	CoA[c]
MAR02434	3-oxodocasa-cis,cis-13,16-dienoyl-CoA[c]
MAR02434	H+[c]
MAR02434	NADPH[c]
MAR02434	(3S)-hydroxy-docasa-cis,cis-13,16-dienoyl-CoA[c]
MAR02434	NADP+[c]
MAR02435	(3S)-hydroxy-docasa-cis,cis-13,16-dienoyl-CoA[c]
MAR02435	H2O[c]
MAR02435	trans,cis,cis-2,13,16-docasatrienoyl-CoA[c]
MAR02436	H+[c]
MAR02436	NADPH[c]
MAR02436	trans,cis,cis-2,13,16-docasatrienoyl-CoA[c]
MAR02436	(13Z,16Z)-docosadienoyl-CoA[c]
MAR02436	NADP+[c]
MAR03444	arachidonyl-CoA[m]
MAR03444	FAD[m]
MAR03444	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[m]
MAR03444	FADH2[m]
MAR03445	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[m]
MAR03445	trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA[m]
MAR03446	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[m]
MAR03446	H+[m]
MAR03446	NADPH[m]
MAR03446	NADP+[m]
MAR03446	trans-3-cis-8,11,14-eicosatetraenoyl-CoA[m]
MAR03447	trans-3-cis-8,11,14-eicosatetraenoyl-CoA[m]
MAR03447	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m]
MAR03448	dihomo-gamma-linolenoyl-CoA[m]
MAR03448	FAD[m]
MAR03448	FADH2[m]
MAR03448	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m]
MAR03449	H2O[m]
MAR03449	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m]
MAR03449	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[m]
MAR03450	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[m]
MAR03450	NAD+[m]
