"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0043534"	"Cluster NR"	"GO:0043534"	"blood vessel endothelial cell migration"	"7/374"	"90/10733"	0.0372844505373835	0.0372844505373835	0.656030033227487	"CLN3/FGFBP1/MEOX2/PDPK1/PRCP/PTK2B/THBS1"	7
"GO:0010469"	"Cluster NR"	"GO:0010469"	"regulation of signaling receptor activity"	"8/374"	"110/10733"	0.0380822275403389	0.0380822275403389	0.656030033227487	"ADRB2/DKKL1/LRPAP1/NLGN1/PLAU/PRKCD/PTK2B/RAMP3"	8
"GO:00094101"	"Cluster NR"	"GO:0009410"	"response to xenobiotic stimulus"	"15/374"	"260/10733"	0.0386000046666182	0.0386000046666182	0.656030033227487	"ACSL1/AIM2/CYP4F2/EMX1/GATA4/GPR52/NEUROD1/PTK2B/RHBDD3/RORA/SFRP1/SOD2/THBS1/TNFRSF11B/TXN2"	15
"GO:0002066"	"Cluster NR"	"GO:0002066"	"columnar/cuboidal epithelial cell development"	"4/374"	"37/10733"	0.0387662327083373	0.0387662327083373	0.656030033227487	"BHLHA15/BMP4/PDPK1/RARA"	4
"GO:0009261"	"Cluster NR"	"GO:0009261"	"ribonucleotide catabolic process"	"4/374"	"37/10733"	0.0387662327083373	0.0387662327083373	0.656030033227487	"ABCD1/ADA/NT5C2/SUCLG2"	4
"GO:0070527"	"Cluster NR"	"GO:0070527"	"platelet aggregation"	"5/374"	"54/10733"	0.0392169636879365	0.0392169636879365	0.656030033227487	"ILK/MMRN1/PRKCD/RAP2B/SYK"	5
"GO:0007224"	"Cluster NR"	"GO:0007224"	"smoothened signaling pathway"	"7/374"	"91/10733"	0.039236499647631	0.039236499647631	0.656030033227487	"DISP1/FUZ/GLI1/GPR37L1/PTCH2/RORA/SFRP1"	7
"GO:0010664"	"Cluster NR"	"GO:0010664"	"negative regulation of striated muscle cell apoptotic process"	"3/374"	"22/10733"	0.0395625110229516	0.0395625110229516	0.656030033227487	"BAG3/GATA4/PDPK1"	3
"GO:0016486"	"Cluster NR"	"GO:0016486"	"peptide hormone processing"	"3/374"	"22/10733"	0.0395625110229516	0.0395625110229516	0.656030033227487	"BACE2/CTSZ/DISP1"	3
"GO:0031954"	"Cluster NR"	"GO:0031954"	"positive regulation of protein autophosphorylation"	"3/374"	"22/10733"	0.0395625110229516	0.0395625110229516	0.656030033227487	"NEK10/RAP2B/RAP2C"	3
"GO:0040036"	"Cluster NR"	"GO:0040036"	"regulation of fibroblast growth factor receptor signaling pathway"	"3/374"	"22/10733"	0.0395625110229516	0.0395625110229516	0.656030033227487	"FGFBP1/FUZ/THBS1"	3
"GO:0043094"	"Cluster NR"	"GO:0043094"	"cellular metabolic compound salvage"	"3/374"	"22/10733"	0.0395625110229516	0.0395625110229516	0.656030033227487	"ADA/DCK/PGM2"	3
"GO:0043406"	"Cluster NR"	"GO:0043406"	"positive regulation of MAP kinase activity"	"7/374"	"92/10733"	0.0412542702118871	0.0412542702118871	0.656030033227487	"ADAM9/AGER/AXIN1/NEK10/PTK2B/SYK/THBS1"	7
"GO:0045666"	"Cluster NR"	"GO:0045666"	"positive regulation of neuron differentiation"	"6/374"	"73/10733"	0.0414178211825081	0.0414178211825081	0.656030033227487	"BMP4/GDF6/NEUROD1/NEUROG1/NGF/RARA"	6
"GO:2001056"	"Cluster NR"	"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	"8/374"	"112/10733"	0.0416730022118243	0.0416730022118243	0.656030033227487	"AIM2/CASP8AP2/CTSH/DAP/IFI16/RIPK2/SYK/TBC1D10A"	8
"GO:0003407"	"Cluster NR"	"GO:0003407"	"neural retina development"	"5/374"	"55/10733"	0.0419567162061761	0.0419567162061761	0.656030033227487	"NEUROD1/PDE6C/PROM1/PTF1A/VSX1"	5
"GO:0033273"	"Cluster NR"	"GO:0033273"	"response to vitamin"	"5/374"	"55/10733"	0.0419567162061761	0.0419567162061761	0.656030033227487	"ALPL/GATA4/RARA/SFRP1/SOD2"	5
"GO:2000242"	"Cluster NR"	"GO:2000242"	"negative regulation of reproductive process"	"5/374"	"55/10733"	0.0419567162061761	0.0419567162061761	0.656030033227487	"ADA/BMP4/NR5A1/RAD1/RGN"	5
"GO:00071781"	"Cluster NR"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"15/374"	"263/10733"	0.0419934961568466	0.0419934961568466	0.656030033227487	"ADAM9/AXIN1/BAMBI/BMP4/BRMS1/BRMS1L/GATA4/GDF6/IGSF1/ILK/PDPK1/SFRP1/SKI/TGFB3/THBS1"	15
"GO:0042692"	"Cluster NR"	"GO:0042692"	"muscle cell differentiation"	"15/374"	"263/10733"	0.0419934961568466	0.0419934961568466	0.656030033227487	"ADAMTS15/BHLHA15/BMP4/CAPN2/G6PD/GATA4/HEY1/ID2/KCNH1/NRG1/RARA/RORA/SIRT6/SKI/SOD2"	15
"GO:0000768"	"Cluster NR"	"GO:0000768"	"syncytium formation by plasma membrane fusion"	"4/374"	"38/10733"	0.042180171722934	0.042180171722934	0.656030033227487	"ADAM9/ADAMTS15/CAPN2/KCNH1"	4
"GO:0010171"	"Cluster NR"	"GO:0010171"	"body morphogenesis"	"4/374"	"38/10733"	0.042180171722934	0.042180171722934	0.656030033227487	"FUZ/PLEKHA1/SKI/TGFB3"	4
"GO:00106581"	"Cluster NR"	"GO:0010658"	"striated muscle cell apoptotic process"	"4/374"	"38/10733"	0.042180171722934	0.042180171722934	0.656030033227487	"BAG3/CAPN2/GATA4/PDPK1"	4
"GO:0010761"	"Cluster NR"	"GO:0010761"	"fibroblast migration"	"4/374"	"38/10733"	0.042180171722934	0.042180171722934	0.656030033227487	"CLN3/ILK/THBS1/TMEM201"	4
"GO:0140253"	"Cluster NR"	"GO:0140253"	"cell-cell fusion"	"4/374"	"38/10733"	0.042180171722934	0.042180171722934	0.656030033227487	"ADAM9/ADAMTS15/CAPN2/KCNH1"	4
"GO:0051604"	"Cluster NR"	"GO:0051604"	"protein maturation"	"13/374"	"219/10733"	0.0429116939508135	0.0429116939508135	0.656030033227487	"BACE2/CAPN2/CLN3/CTSH/CTSZ/DISP1/IFI16/PIK3C3/PLAU/PRCP/RIPK2/TBC1D10A/THBS1"	13
"GO:0010970"	"Cluster NR"	"GO:0010970"	"transport along microtubule"	"8/374"	"113/10733"	0.0435498917506981	0.0435498917506981	0.656030033227487	"ARHGAP21/ARL8A/BAG3/BLOC1S1/CLN3/FUZ/MAP1A/TMEM201"	8
"GO:0110148"	"Cluster NR"	"GO:0110148"	"biomineralization"	"8/374"	"113/10733"	0.0435498917506981	0.0435498917506981	0.656030033227487	"ADA/ADRB2/ALPL/BMP4/HEY1/PTK2B/SP7/TGFB3"	8
"GO:0048704"	"Cluster NR"	"GO:0048704"	"embryonic skeletal system morphogenesis"	"6/374"	"74/10733"	0.0438082972932012	0.0438082972932012	0.656030033227487	"BMP4/EYA1/FUZ/HOXC11/MTHFD1L/TGFB3"	6
"GO:0051443"	"Cluster NR"	"GO:0051443"	"positive regulation of ubiquitin-protein transferase activity"	"3/374"	"23/10733"	0.0443574140489138	0.0443574140489138	0.656030033227487	"AXIN1/DCUN1D1/DCUN1D5"	3
"GO:0060512"	"Cluster NR"	"GO:0060512"	"prostate gland morphogenesis"	"3/374"	"23/10733"	0.0443574140489138	0.0443574140489138	0.656030033227487	"BMP4/CRIP1/SFRP1"	3
"GO:0090330"	"Cluster NR"	"GO:0090330"	"regulation of platelet aggregation"	"3/374"	"23/10733"	0.0443574140489138	0.0443574140489138	0.656030033227487	"MMRN1/PRKCD/SYK"	3
"GO:0140448"	"Cluster NR"	"GO:0140448"	"signaling receptor ligand precursor processing"	"3/374"	"23/10733"	0.0443574140489138	0.0443574140489138	0.656030033227487	"BACE2/CTSZ/DISP1"	3
"GO:0060541"	"Cluster NR"	"GO:0060541"	"respiratory system development"	"10/374"	"155/10733"	0.044497062168218	0.044497062168218	0.656030033227487	"ADA/BMP4/CTSH/CTSZ/DISP1/GLI1/RARA/RC3H2/SKI/TGFB3"	10
"GO:1901292"	"Cluster NR"	"GO:1901292"	"nucleoside phosphate catabolic process"	"5/374"	"56/10733"	0.0448092478528444	0.0448092478528444	0.656030033227487	"ABCD1/ADA/NT5C2/NT5M/SUCLG2"	5
"GO:0009158"	"Cluster NR"	"GO:0009158"	"ribonucleoside monophosphate catabolic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ADA/NT5C2"	2
"GO:0009163"	"Cluster NR"	"GO:0009163"	"nucleoside biosynthetic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ADA/PGM2"	2
"GO:0010528"	"Cluster NR"	"GO:0010528"	"regulation of transposition"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"APOBEC3B/SIRT6"	2
"GO:0010529"	"Cluster NR"	"GO:0010529"	"negative regulation of transposition"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"APOBEC3B/SIRT6"	2
"GO:0033083"	"Cluster NR"	"GO:0033083"	"regulation of immature T cell proliferation"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"BMP4/RIPK2"	2
"GO:0033084"	"Cluster NR"	"GO:0033084"	"regulation of immature T cell proliferation in thymus"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"BMP4/RIPK2"	2
"GO:0033189"	"Cluster NR"	"GO:0033189"	"response to vitamin A"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"GATA4/RARA"	2
"GO:0034404"	"Cluster NR"	"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ADA/PGM2"	2
"GO:0045091"	"Cluster NR"	"GO:0045091"	"regulation of single stranded viral RNA replication via double stranded DNA intermediate"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"APOBEC3B/MORC2"	2
"GO:0051549"	"Cluster NR"	"GO:0051549"	"positive regulation of keratinocyte migration"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ADAM9/EPB41L4B"	2
"GO:0070243"	"Cluster NR"	"GO:0070243"	"regulation of thymocyte apoptotic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ADA/BMP4"	2
"GO:0071514"	"Cluster NR"	"GO:0071514"	"genomic imprinting"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"AXIN1/ZDBF2"	2
"GO:0090178"	"Cluster NR"	"GO:0090178"	"regulation of establishment of planar polarity involved in neural tube closure"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"FZD2/SFRP1"	2
"GO:0097050"	"Cluster NR"	"GO:0097050"	"type B pancreatic cell apoptotic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"CAPN10/NEUROD1"	2
"GO:0098840"	"Cluster NR"	"GO:0098840"	"protein transport along microtubule"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"BAG3/MAP1A"	2
"GO:0099118"	"Cluster NR"	"GO:0099118"	"microtubule-based protein transport"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"BAG3/MAP1A"	2
"GO:1901569"	"Cluster NR"	"GO:1901569"	"fatty acid derivative catabolic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"ABCD1/CYP4F2"	2
"GO:1902412"	"Cluster NR"	"GO:1902412"	"regulation of mitotic cytokinesis"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"DCDC1/POLDIP2"	2
"GO:1903727"	"Cluster NR"	"GO:1903727"	"positive regulation of phospholipid metabolic process"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"CAPN2/PRKCD"	2
"GO:1905634"	"Cluster NR"	"GO:1905634"	"regulation of protein localization to chromatin"	"2/374"	"10/10733"	0.0452890561293964	0.0452890561293964	0.656030033227487	"SIRT6/VCPIP1"	2
"GO:00717721"	"Cluster NR"	"GO:0071772"	"response to BMP"	"8/374"	"114/10733"	0.0454817714920836	0.0454817714920836	0.656030033227487	"BAMBI/BMP4/GATA4/GDF6/ILK/SFRP1/SKI/TGFB3"	8
"GO:00717731"	"Cluster NR"	"GO:0071773"	"cellular response to BMP stimulus"	"8/374"	"114/10733"	0.0454817714920836	0.0454817714920836	0.656030033227487	"BAMBI/BMP4/GATA4/GDF6/ILK/SFRP1/SKI/TGFB3"	8
"GO:0009948"	"Cluster NR"	"GO:0009948"	"anterior/posterior axis specification"	"4/374"	"39/10733"	0.045758503312801	0.045758503312801	0.656030033227487	"BMP4/HOXD8/NEUROG1/SKI"	4
"GO:0030225"	"Cluster NR"	"GO:0030225"	"macrophage differentiation"	"4/374"	"39/10733"	0.045758503312801	0.045758503312801	0.656030033227487	"BMP4/ID2/L3MBTL3/TRIB1"	4
"GO:00457781"	"Cluster NR"	"GO:0045778"	"positive regulation of ossification"	"4/374"	"39/10733"	0.045758503312801	0.045758503312801	0.656030033227487	"ADRB2/BMP4/TGFB3/TOB2"	4
"GO:0010950"	"Cluster NR"	"GO:0010950"	"positive regulation of endopeptidase activity"	"9/374"	"135/10733"	0.0462628182837156	0.0462628182837156	0.656030033227487	"AGER/AIM2/CASP8AP2/CTSH/DAP/IFI16/RIPK2/SYK/TBC1D10A"	9
"GO:00107171"	"Cluster NR"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"6/374"	"75/10733"	0.0462834850769215	0.0462834850769215	0.656030033227487	"BAMBI/BMP4/FUZ/GLIPR2/SFRP1/TGFB3"	6
"GO:0009314"	"Cluster NR"	"GO:0009314"	"response to radiation"	"17/374"	"313/10733"	0.0468773330198764	0.0468773330198764	0.656030033227487	"CRIP1/EYA1/GNA11/GPR52/GRK1/ID2/IFI16/NET1/OPN4/OPN5/PDE6C/PLEKHB1/PRKCD/RAD1/SFRP1/SIRT6/SOD2"	17
"GO:0009952"	"Cluster NR"	"GO:0009952"	"anterior/posterior pattern specification"	"11/374"	"178/10733"	0.0469720487760891	0.0469720487760891	0.656030033227487	"BMP4/FUZ/GATA4/HEY1/HOXC11/HOXD8/MEOX2/NEUROD1/NEUROG1/SFRP1/SKI"	11
"GO:0002683"	"Cluster NR"	"GO:0002683"	"negative regulation of immune system process"	"18/374"	"337/10733"	0.047697223962695	0.047697223962695	0.656030033227487	"ADA/BMP4/CLNK/DUSP10/ID2/IFI16/PDCD1/PDCD1LG2/RARA/RC3H2/RHBDD3/SFRP1/SYK/TGFB3/THBS1/TNFRSF11B/TOB2/TRIB1"	18
"GO:0035019"	"Cluster NR"	"GO:0035019"	"somatic stem cell population maintenance"	"5/374"	"57/10733"	0.0477750373427903	0.0477750373427903	0.656030033227487	"ASCL2/MED14/SFRP1/SKI/TAF6L"	5
"GO:00508101"	"Cluster NR"	"GO:0050810"	"regulation of steroid biosynthetic process"	"5/374"	"57/10733"	0.0477750373427903	0.0477750373427903	0.656030033227487	"AKR1C3/DKKL1/FGFR4/INSIG1/NR5A1"	5
"GO:0055017"	"Cluster NR"	"GO:0055017"	"cardiac muscle tissue growth"	"5/374"	"57/10733"	0.0477750373427903	0.0477750373427903	0.656030033227487	"ERBB4/G6PD/GATA4/GLI1/SKI"	5
"GO:0033002"	"Cluster NR"	"GO:0033002"	"muscle cell proliferation"	"10/374"	"157/10733"	0.0478271935681652	0.0478271935681652	0.656030033227487	"BMP4/ERBB4/GLI1/ID2/POLDIP2/SKI/SOD2/TGFB3/THBS1/TRIB1"	10
"GO:0019218"	"Cluster NR"	"GO:0019218"	"regulation of steroid metabolic process"	"6/374"	"76/10733"	0.0488439040406592	0.0488439040406592	0.656030033227487	"AKR1C3/DKKL1/FGFR4/INSIG1/NR5A1/RORA"	6
"GO:0055007"	"Cluster NR"	"GO:0055007"	"cardiac muscle cell differentiation"	"6/374"	"76/10733"	0.0488439040406592	0.0488439040406592	0.656030033227487	"BMP4/G6PD/GATA4/NRG1/RARA/SIRT6"	6
"GO:0002717"	"Cluster NR"	"GO:0002717"	"positive regulation of natural killer cell mediated immunity"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"CD226/CLNK/IL21"	3
"GO:0010737"	"Cluster NR"	"GO:0010737"	"protein kinase A signaling"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"ADRB2/AKAP5/RAMP3"	3
"GO:0035335"	"Cluster NR"	"GO:0035335"	"peptidyl-tyrosine dephosphorylation"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"DUSP10/EYA1/PTPRO"	3
"GO:0060325"	"Cluster NR"	"GO:0060325"	"face morphogenesis"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"PLEKHA1/SKI/TGFB3"	3
"GO:0060441"	"Cluster NR"	"GO:0060441"	"epithelial tube branching involved in lung morphogenesis"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"BMP4/CTSH/CTSZ"	3
"GO:1900745"	"Cluster NR"	"GO:1900745"	"positive regulation of p38MAPK cascade"	"3/374"	"24/10733"	0.0494270577057753	0.0494270577057753	0.656030033227487	"AGER/BMP4/GDF6"	3
"GO:0006949"	"Cluster NR"	"GO:0006949"	"syncytium formation"	"4/374"	"40/10733"	0.0495009059010066	0.0495009059010066	0.656030033227487	"ADAM9/ADAMTS15/CAPN2/KCNH1"	4
"GO:0097352"	"Cluster NR"	"GO:0097352"	"autophagosome maturation"	"4/374"	"40/10733"	0.0495009059010066	0.0495009059010066	0.656030033227487	"ADRB2/CLN3/MAP1LC3B2/PIK3C3"	4
"GO:0051146"	"Cluster NR"	"GO:0051146"	"striated muscle cell differentiation"	"11/374"	"180/10733"	0.0501851311425571	0.0501851311425571	0.656030033227487	"ADAMTS15/BHLHA15/BMP4/CAPN2/G6PD/GATA4/KCNH1/NRG1/RARA/SIRT6/SKI"	11
"GO:00605621"	"Cluster NR"	"GO:0060562"	"epithelial tube morphogenesis"	"15/374"	"270/10733"	0.0507288691540054	0.0507288691540054	0.656030033227487	"BMP4/CTSH/CTSZ/EYA1/FUZ/FZD2/GATA4/ILK/MTHFD1L/MTSS1/RARA/SFRP1/SIRT6/SKI/ST14"	15
"GO:0002067"	"Cluster NR"	"GO:0002067"	"glandular epithelial cell differentiation"	"5/374"	"58/10733"	0.0508544154569059	0.0508544154569059	0.656030033227487	"BHLHA15/BMP4/NEUROD1/PDPK1/RARA"	5
"GO:0040013"	"Cluster NR"	"GO:0040013"	"negative regulation of locomotion"	"14/374"	"248/10733"	0.0518587453311688	0.0518587453311688	0.656030033227487	"ADA/BRMS1/BRMS1L/DUSP10/FUZ/MEOX2/NRG1/PTPRO/RAP2B/RAP2C/RGN/SFRP1/THBS1/TRIB1"	14
"GO:0042552"	"Cluster NR"	"GO:0042552"	"myelination"	"7/374"	"97/10733"	0.0523485140367128	0.0523485140367128	0.656030033227487	"ABCD1/HEXB/ILK/NDRG1/NRG1/RARA/SKI"	7
"GO:0048608"	"Cluster NR"	"GO:0048608"	"reproductive structure development"	"13/374"	"226/10733"	0.0527673519065005	0.0527673519065005	0.656030033227487	"AKR1C3/BMP4/CRIP1/GATA4/GLI1/NEUROG1/NR5A1/PLEKHA1/RARA/RXFP2/SAFB2/SFRP1/SRY"	13
"GO:2000146"	"Cluster NR"	"GO:2000146"	"negative regulation of cell motility"	"13/374"	"226/10733"	0.0527673519065005	0.0527673519065005	0.656030033227487	"ADA/BRMS1/BRMS1L/DUSP10/FUZ/MEOX2/NRG1/RAP2B/RAP2C/RGN/SFRP1/THBS1/TRIB1"	13
"GO:0048729"	"Cluster NR"	"GO:0048729"	"tissue morphogenesis"	"23/374"	"461/10733"	0.0529393882954516	0.0529393882954516	0.656030033227487	"AIRE/AXIN1/BMP4/CTSH/CTSZ/ERBB4/EYA1/FOXL1/FUZ/FZD2/GATA4/GCNT1/HEY1/ILK/MTHFD1L/MTSS1/NRG1/RARA/SFRP1/SIRT6/SKI/ST14/TBX19"	23
"GO:0015909"	"Cluster NR"	"GO:0015909"	"long-chain fatty acid transport"	"4/374"	"41/10733"	0.0534067520512333	0.0534067520512333	0.656030033227487	"ABCD1/ACSL1/SYK/THBS1"	4
"GO:0031018"	"Cluster NR"	"GO:0031018"	"endocrine pancreas development"	"4/374"	"41/10733"	0.0534067520512333	0.0534067520512333	0.656030033227487	"BHLHA15/BMP4/NEUROD1/PDPK1"	4
"GO:0060042"	"Cluster NR"	"GO:0060042"	"retina morphogenesis in camera-type eye"	"4/374"	"41/10733"	0.0534067520512333	0.0534067520512333	0.656030033227487	"PDE6C/PROM1/PTF1A/VSX1"	4
"GO:00511001"	"Cluster NR"	"GO:0051100"	"negative regulation of binding"	"8/374"	"118/10733"	0.0537677859358599	0.0537677859358599	0.656030033227487	"ADRB2/CTSZ/HEY1/IFI16/LRPAP1/PRKCD/RSF1/STYX"	8
"GO:0003188"	"Cluster NR"	"GO:0003188"	"heart valve formation"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"GATA4/HEY1"	2
"GO:0006448"	"Cluster NR"	"GO:0006448"	"regulation of translational elongation"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"DPH1/EIF5AL1"	2
"GO:0007351"	"Cluster NR"	"GO:0007351"	"tripartite regional subdivision"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"HOXD8/NEUROG1"	2
"GO:0008210"	"Cluster NR"	"GO:0008210"	"estrogen metabolic process"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"PLEKHA1/UGT2B7"	2
"GO:0008595"	"Cluster NR"	"GO:0008595"	"anterior/posterior axis specification, embryo"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"HOXD8/NEUROG1"	2
"GO:0009174"	"Cluster NR"	"GO:0009174"	"pyrimidine ribonucleoside monophosphate biosynthetic process"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"CAD/DCK"	2
"GO:0010752"	"Cluster NR"	"GO:0010752"	"regulation of cGMP-mediated signaling"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"PTK2B/THBS1"	2
"GO:00219781"	"Cluster NR"	"GO:0021978"	"telencephalon regionalization"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"BMP4/EMX1"	2
"GO:0032196"	"Cluster NR"	"GO:0032196"	"transposition"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"APOBEC3B/SIRT6"	2
"GO:0033079"	"Cluster NR"	"GO:0033079"	"immature T cell proliferation"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"BMP4/RIPK2"	2
"GO:0033080"	"Cluster NR"	"GO:0033080"	"immature T cell proliferation in thymus"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"BMP4/RIPK2"	2
"GO:0035372"	"Cluster NR"	"GO:0035372"	"protein localization to microtubule"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"DIAPH1/MAP1A"	2
"GO:0035881"	"Cluster NR"	"GO:0035881"	"amacrine cell differentiation"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"NEUROD1/PTF1A"	2
"GO:0039692"	"Cluster NR"	"GO:0039692"	"single stranded viral RNA replication via double stranded DNA intermediate"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"APOBEC3B/MORC2"	2
"GO:0042454"	"Cluster NR"	"GO:0042454"	"ribonucleoside catabolic process"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ADA/APOBEC3B"	2
"GO:0044539"	"Cluster NR"	"GO:0044539"	"long-chain fatty acid import into cell"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ACSL1/THBS1"	2
"GO:0055062"	"Cluster NR"	"GO:0055062"	"phosphate ion homeostasis"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ALPL/FGFR4"	2
"GO:0060442"	"Cluster NR"	"GO:0060442"	"branching involved in prostate gland morphogenesis"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"BMP4/SFRP1"	2
"GO:0060457"	"Cluster NR"	"GO:0060457"	"negative regulation of digestive system process"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"NEUROG1/PTGER3"	2
"GO:0071391"	"Cluster NR"	"GO:0071391"	"cellular response to estrogen stimulus"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"RARA/SFRP1"	2
"GO:0071625"	"Cluster NR"	"GO:0071625"	"vocalization behavior"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"NEUROG1/NRXN2"	2
"GO:0072506"	"Cluster NR"	"GO:0072506"	"trivalent inorganic anion homeostasis"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ALPL/FGFR4"	2
"GO:0090177"	"Cluster NR"	"GO:0090177"	"establishment of planar polarity involved in neural tube closure"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"FZD2/SFRP1"	2
"GO:0140354"	"Cluster NR"	"GO:0140354"	"lipid import into cell"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ACSL1/THBS1"	2
"GO:1901659"	"Cluster NR"	"GO:1901659"	"glycosyl compound biosynthetic process"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"ADA/PGM2"	2
"GO:1905209"	"Cluster NR"	"GO:1905209"	"positive regulation of cardiocyte differentiation"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"BMP4/GATA4"	2
"GO:1905664"	"Cluster NR"	"GO:1905664"	"regulation of calcium ion import across plasma membrane"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"AKAP5/RAMP3"	2
"GO:1905939"	"Cluster NR"	"GO:1905939"	"regulation of gonad development"	"2/374"	"11/10733"	0.054104111321865	0.054104111321865	0.656030033227487	"NR5A1/SRY"	2
"GO:0010631"	"Cluster NR"	"GO:0010631"	"epithelial cell migration"	"13/374"	"227/10733"	0.0542919448631983	0.0542919448631983	0.656030033227487	"ADAM9/BMP4/CLN3/CTSH/DUSP10/EPB41L4B/FGFBP1/GLIPR2/MEOX2/PDPK1/PRCP/PTK2B/THBS1"	13
"GO:0003309"	"Cluster NR"	"GO:0003309"	"type B pancreatic cell differentiation"	"3/374"	"25/10733"	0.0547659800522774	0.0547659800522774	0.656030033227487	"BHLHA15/BMP4/PDPK1"	3
"GO:0034405"	"Cluster NR"	"GO:0034405"	"response to fluid shear stress"	"3/374"	"25/10733"	0.0547659800522774	0.0547659800522774	0.656030033227487	"MTSS1/PTK2B/TGFB3"	3
